0.000,-0.509,-10.486,-0.093,0.000,0.000,0.000,-0.006,-0.006,0.004,0.000,0.000,
0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.003,-0.041,0.017,-0.017,0.000,0.000,0.000,-0.002,-0.005,-0.001,0.000,0.000,
0.005,-0.085,0.038,-0.036,-0.000,0.000,-0.000,-0.005,-0.010,-0.002,0.000,0.000,
0.007,-0.107,0.050,-0.046,-0.000,0.000,-0.000,-0.006,-0.012,-0.002,0.000,0.000,
0.009,-0.105,0.051,-0.045,-0.000,0.000,-0.000,-0.006,-0.011,-0.001,0.000,0.000,
0.011,-0.085,0.044,-0.036,-0.001,0.000,-0.000,-0.004,-0.008,-0.001,0.000,0.000,
0.013,-0.057,0.033,-0.026,-0.001,0.000,-0.000,-0.001,-0.006,-0.000,0.000,0.000,
0.015,-0.032,0.021,-0.019,-0.001,0.000,-0.000,0.001,-0.005,0.000,0.000,0.000,
0.017,-0.016,0.010,-0.014,-0.001,0.001,-0.000,0.003,-0.006,0.001,0.000,0.000,
0.019,-0.010,0.003,-0.010,-0.001,0.001,-0.000,0.004,-0.007,0.002,0.000,0.000,
0.026,-0.011,-0.002,-0.006,-0.001,0.001,-0.000,0.006,-0.009,0.003,0.000,0.000,
0.028,-0.008,-0.003,0.001,-0.001,0.001,-0.001,0.010,-0.007,0.005,2.000,0.000,
0.030,0.000,-0.002,0.006,-0.001,0.001,-0.001,0.014,-0.003,0.005,4.000,0.000,
0.032,0.011,-0.001,0.011,-0.001,0.001,-0.000,0.017,0.001,0.002,8.000,0.000,
0.034,0.031,-0.017,0.011,-0.001,0.001,-0.000,0.019,0.005,-0.001,1.000,0.000,
0.036,0.083,-0.066,-0.000,-0.001,0.000,-0.000,0.019,0.008,-0.005,2.000,0.000,
0.038,0.196,-0.120,-0.022,-0.001,0.000,-0.000,0.018,0.008,-0.009,4.000,0.000,
0.040,0.361,-0.136,-0.051,-0.000,0.000,-0.000,0.016,0.008,-0.007,8.000,0.000,
0.042,0.577,-0.113,-0.101,0.000,-0.000,-0.001,0.013,0.008,-0.002,1.000,0.000,
0.044,0.801,-0.066,-0.182,0.001,-0.000,-0.001,0.012,0.007,-0.002,2.000,0.000,
0.046,0.950,-0.006,-0.269,0.003,-0.001,-0.001,0.013,0.005,-0.006,4.000,0.000,
0.051,0.967,0.086,-0.322,0.005,-0.001,-0.002,0.013,0.003,-0.006,8.000,0.000,
0.053,0.835,0.328,-0.287,0.007,-0.000,-0.002,0.010,0.006,-0.010,1.000,0.000,
0.055,0.613,0.597,-0.205,0.009,0.000,-0.003,0.008,0.009,-0.016,2.000,0.000,
0.057,0.378,0.795,-0.115,0.010,0.001,-0.003,0.006,0.006,-0.024,4.000,0.000,
0.059,0.189,0.886,-0.046,0.010,0.003,-0.004,0.004,-0.000,-0.030,8.000,0.000,
0.061,0.084,0.879,-0.007,0.011,0.005,-0.004,0.003,-0.004,-0.033,1.000,0.000,
0.063,0.048,0.827,0.011,0.011,0.007,-0.004,0.002,-0.004,-0.037,2.000,0.000,
0.065,0.032,0.747,0.014,0.011,0.008,-0.004,0.003,-0.005,-0.043,4.000,0.000,
0.067,-0.010,0.660,0.004,0.011,0.010,-0.004,0.005,-0.009,-0.046,8.000,0.000,
0.069,-0.047,0.630,0.001,0.011,0.011,-0.004,0.008,-0.013,-0.046,1.000,0.000,
0.071,-0.031,0.695,0.022,0.011,0.012,-0.004,0.009,-0.015,-0.044,2.000,0.000,
0.075,-0.000,0.806,0.053,0.011,0.014,-0.004,0.009,-0.015,-0.039,4.000,0.000,
0.077,-0.065,0.793,0.060,0.011,0.015,-0.003,0.009,-0.015,-0.030,8.000,0.000,
0.079,-0.166,0.714,0.048,0.011,0.017,-0.003,0.009,-0.012,-0.020,1.000,0.000,
0.081,-0.264,0.622,0.023,0.011,0.018,-0.003,0.007,-0.009,-0.010,2.000,0.000,
0.083,-0.374,0.530,-0.005,0.010,0.020,-0.003,0.004,-0.004,-0.001,4.000,0.000,
0.085,-0.496,0.427,-0.027,0.009,0.021,-0.003,0.002,-0.001,0.010,8.000,0.000,
0.087,-0.640,0.309,-0.025,0.008,0.022,-0.003,0.002,0.000,0.017,1.000,0.000,
0.089,-0.775,0.139,0.019,0.007,0.022,-0.003,0.002,0.001,0.017,2.000,0.000,
0.091,-0.868,-0.092,0.084,0.005,0.022,-0.003,-0.000,0.001,0.012,4.000,0.000,
0.093,-0.883,-0.356,0.132,0.004,0.022,-0.003,-0.004,0.001,0.010,8.000,0.000,
0.098,-0.783,-0.594,0.145,0.002,0.022,-0.003,-0.007,0.002,0.010,1.000,0.000,
0.100,-0.465,-0.667,0.142,0.000,0.020,-0.003,-0.009,0.003,0.006,2.000,0.000,
0.102,-0.031,-0.538,0.143,-0.001,0.019,-0.002,-0.012,0.002,-0.000,4.000,0.000,
0.104,0.344,-0.336,0.149,-0.001,0.018,-0.002,-0.015,0.000,-0.008,8.000,0.000,
0.106,0.548,-0.253,0.133,0.000,0.017,-0.002,-0.015,-0.002,-0.016,1.000,0.000,
0.108,0.564,-0.366,0.072,0.001,0.017,-0.001,-0.012,-0.003,-0.025,2.000,0.000,
0.110,0.424,-0.602,-0.018,0.002,0.016,-0.001,-0.012,-0.005,-0.034,4.000,0.000,
0.112,0.198,-0.831,-0.095,0.003,0.015,-0.001,-0.015,-0.008,-0.040,8.000,0.000,
0.114,-0.037,-0.862,-0.101,0.004,0.013,-0.001,-0.015,-0.009,-0.041,1.000,0.000,
0.116,-0.252,-0.612,-0.021,0.003,0.011,-0.002,-0.012,-0.011,-0.039,2.000,0.000,
0.118,-0.466,-0.232,0.096,0.003,0.010,-0.002,-0.008,-0.014,-0.039,4.000,0.000,
0.122,-0.660,0.101,0.203,0.002,0.010,-0.002,-0.005,-0.016,-0.039,8.000,0.000,
0.124,-0.740,0.266,0.226,0.001,0.010,-0.001,-0.003,-0.013,-0.034,1.000,0.000,
0.126,-0.677,0.261,0.169,-0.001,0.010,-0.001,-0.000,-0.011,-0.026,2.000,0.000,
0.128,-0.516,0.157,0.070,-0.002,0.011,-0.000,0.002,-0.010,-0.015,4.000,0.000,
0.130,-0.333,0.051,-0.030,-0.003,0.011,-0.000,0.004,-0.011,-0.002,8.000,0.000,
0.132,-0.168,0.044,-0.090,-0.004,0.011,-0.000,0.008,-0.009,0.007,1.000,0.000,
0.134,-0.067,0.162,-0.094,-0.004,0.011,-0.000,0.012,-0.006,0.009,2.000,0.000,
0.136,-0.034,0.323,-0.065,-0.004,0.012,-0.001,0.016,-0.003,0.009,4.000,0.000,
0.138,-0.033,0.434,-0.042,-0.004,0.012,-0.001,0.021,-0.002,0.009,8.000,0.000,
0.140,-0.025,0.415,-0.060,-0.004,0.013,-0.001,0.024,-0.002,0.007,1.000,0.000,
0.142,0.008,0.242,-0.138,-0.004,0.014,-0.001,0.025,-0.003,0.002,2.000,0.000,
0.147,0.002,-0.024,-0.252,-0.004,0.015,-0.001,0.023,-0.005,-0.003,4.000,0.000,
0.149,-0.151,-0.388,-0.387,-0.004,0.015,-0.002,0.021,-0.007,-0.011,8.000,0.000,
0.151,-0.302,-0.744,-0.491,-0.005,0.014,-0.003,0.018,-0.010,-0.023,1.000,0.000,
0.153,-0.370,-0.968,-0.527,-0.005,0.012,-0.004,0.016,-0.012,-0.034,2.000,0.000,
0.155,-0.299,-1.013,-0.495,-0.006,0.010,-0.005,0.012,-0.013,-0.042,4.000,0.000,
0.157,-0.116,-0.914,-0.412,-0.007,0.008,-0.006,0.006,-0.011,-0.043,8.000,0.000,
0.159,0.033,-0.695,-0.275,-0.007,0.007,-0.006,0.002,-0.007,-0.038,1.000,0.000,
0.161,0.023,-0.383,-0.092,-0.007,0.005,-0.007,0.003,-0.004,-0.036,2.000,0.000,
0.163,-0.073,-0.036,0.096,-0.007,0.004,-0.007,0.003,-0.004,-0.038,4.000,0.000,
0.165,-0.148,0.305,0.242,-0.007,0.004,-0.007,-0.000,-0.002,-0.038,8.000,0.000,
0.169,-0.166,0.589,0.331,-0.007,0.005,-0.006,-0.003,0.003,-0.033,1.000,0.000,
0.171,-0.171,0.762,0.384,-0.008,0.006,-0.006,-0.003,0.012,-0.025,2.000,0.000,
0.173,-0.222,0.781,0.407,-0.008,0.008,-0.005,-0.002,0.020,-0.015,4.000,0.000,
0.175,-0.293,0.688,0.408,-0.008,0.009,-0.004,-0.001,0.026,-0.003,8.000,0.000,
0.177,-0.315,0.574,0.399,-0.009,0.011,-0.003,0.004,0.031,0.009,1.000,0.000,
0.179,-0.236,0.532,0.385,-0.010,0.012,-0.003,0.007,0.035,0.017,2.000,0.000,
0.181,-0.093,0.555,0.362,-0.010,0.013,-0.002,0.007,0.036,0.019,4.000,0.000,
0.183,0.021,0.582,0.322,-0.010,0.014,-0.001,0.004,0.034,0.017,8.000,0.000,
0.185,0.059,0.576,0.271,-0.010,0.015,-0.000,0.003,0.031,0.009,1.000,0.000,
0.187,0.076,0.556,0.240,-0.010,0.016,0.000,0.002,0.028,0.000,2.000,0.000,
0.189,0.123,0.510,0.223,-0.010,0.017,0.001,0.000,0.024,-0.009,4.000,0.000,
0.194,0.196,0.442,0.193,-0.010,0.018,0.001,-0.002,0.018,-0.015,8.000,0.000,
0.196,0.469,0.295,0.115,-0.009,0.019,0.001,-0.009,0.005,-0.025,1.000,0.000,
0.198,0.807,0.141,0.040,-0.008,0.020,0.002,-0.015,-0.010,-0.033,2.000,0.000,
0.200,1.069,0.033,-0.008,-0.007,0.020,0.002,-0.023,-0.024,-0.038,4.000,0.000,
0.202,1.188,-0.002,-0.020,-0.005,0.020,0.002,-0.031,-0.033,-0.034,8.000,0.000,
0.204,1.164,-0.015,-0.015,-0.002,0.020,0.002,-0.037,-0.034,-0.029,0.000,0.000,
0.206,1.029,-0.074,-0.025,0.000,0.020,0.002,-0.038,-0.030,-0.029,0.000,0.000,
0.208,0.876,-0.161,-0.058,0.002,0.020,0.002,-0.036,-0.025,-0.032,0.000,0.000,
0.210,0.773,-0.229,-0.103,0.004,0.020,0.001,-0.033,-0.019,-0.034,0.000,0.000,
0.212,0.717,-0.264,-0.149,0.005,0.019,0.001,-0.031,-0.015,-0.031,0.000,0.000,
0.214,0.669,-0.271,-0.187,0.007,0.019,0.001,-0.028,-0.012,-0.026,0.000,0.000,
0.218,0.599,-0.254,-0.215,0.008,0.018,0.001,-0.024,-0.013,-0.020,0.000,0.000,
0.220,0.454,-0.211,-0.229,0.009,0.018,0.000,-0.017,-0.016,-0.012,0.000,0.000,
0.222,0.288,-0.158,-0.226,0.010,0.017,-0.000,-0.010,-0.019,-0.005,0.000,0.000,
0.224,0.142,-0.108,-0.208,0.011,0.017,-0.001,-0.004,-0.020,0.001,0.000,0.000,
0.226,0.033,-0.068,-0.179,0.011,0.017,-0.001,0.003,-0.017,0.006,0.000,0.000,
0.228,-0.041,-0.039,-0.143,0.011,0.017,-0.002,0.008,-0.008,0.010,0.000,0.000,
0.230,-0.095,-0.018,-0.104,0.011,0.016,-0.002,0.012,0.006,0.013,0.000,0.000,
0.232,-0.143,-0.004,-0.062,0.011,0.016,-0.002,0.014,0.022,0.015,0.000,0.000,
0.234,-0.190,0.008,-0.024,0.011,0.016,-0.002,0.014,0.038,0.016,0.000,0.000,
0.236,-0.238,0.016,0.006,0.010,0.016,-0.002,0.012,0.050,0.018,0.000,0.000,
0.241,-0.283,0.023,0.023,0.010,0.016,-0.002,0.009,0.056,0.019,0.000,0.000,
0.243,-0.324,0.024,0.025,0.009,0.016,-0.002,0.004,0.053,0.018,0.000,0.000,
0.245,-0.343,0.018,0.017,0.009,0.017,-0.002,-0.000,0.047,0.015,0.000,0.000,
0.247,-0.338,0.006,0.005,0.008,0.017,-0.002,-0.002,0.042,0.010,0.000,0.000,
0.249,-0.316,-0.007,-0.001,0.007,0.017,-0.002,-0.001,0.042,0.006,0.000,0.000,
0.251,-0.288,-0.017,0.002,0.007,0.017,-0.002,0.002,0.047,0.004,0.000,0.000,
0.253,-0.263,-0.021,0.011,0.006,0.017,-0.002,0.006,0.057,0.005,0.000,0.000,
0.255,-0.248,-0.017,0.022,0.006,0.017,-0.002,0.008,0.070,0.008,0.000,0.000,
0.257,-0.245,-0.008,0.030,0.005,0.016,-0.002,0.006,0.085,0.013,0.000,0.000,
0.259,-0.253,0.005,0.029,0.005,0.016,-0.002,0.003,0.101,0.019,0.000,0.000,
0.261,-0.272,0.016,0.018,0.004,0.016,-0.002,-0.001,0.116,0.024,0.000,0.000,
0.266,-0.302,0.023,-0.002,0.004,0.016,-0.002,-0.004,0.128,0.029,0.000,0.000,
0.268,-0.351,0.026,-0.035,0.003,0.017,-0.002,-0.004,0.137,0.033,0.000,0.000,
0.270,-0.407,0.026,-0.073,0.002,0.017,-0.002,-0.004,0.141,0.036,0.000,0.000,
0.272,-0.457,0.026,-0.110,0.001,0.017,-0.002,-0.003,0.138,0.036,0.000,0.000,
0.274,-0.499,0.026,-0.143,0.000,0.017,-0.002,-0.003,0.128,0.033,0.000,0.000,
