time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
1.958,0.691,-0.479,0.788,-5.434,34.628,-4.004,5.790,1.161,1.629,2.000,
1.960,0.648,-0.464,0.795,-5.433,34.627,-4.002,5.792,1.158,1.618,0.000,
1.962,0.601,-0.413,0.786,-5.431,34.626,-4.001,5.790,1.152,1.610,0.000,
1.964,0.556,-0.344,0.763,-5.430,34.625,-3.999,5.783,1.143,1.608,0.000,
1.966,0.518,-0.279,0.732,-5.429,34.625,-3.997,5.773,1.134,1.611,0.000,
1.968,0.491,-0.238,0.697,-5.428,34.624,-3.996,5.762,1.124,1.614,2.000,
1.970,0.474,-0.239,0.664,-5.427,34.623,-3.995,5.752,1.115,1.618,1.000,
1.972,0.465,-0.287,0.632,-5.426,34.623,-3.993,5.743,1.104,1.622,0.000,
1.974,0.457,-0.377,0.599,-5.425,34.622,-3.992,5.736,1.090,1.625,0.000,
1.976,0.449,-0.492,0.568,-5.424,34.622,-3.991,5.729,1.078,1.629,0.000,
1.978,0.439,-0.615,0.544,-5.423,34.621,-3.990,5.724,1.068,1.633,2.000,
1.980,0.429,-0.734,0.526,-5.423,34.619,-3.989,5.720,1.062,1.637,0.000,
1.982,0.422,-0.843,0.514,-5.422,34.618,-3.988,5.715,1.060,1.641,0.000,
1.984,0.426,-0.944,0.507,-5.421,34.616,-3.986,5.712,1.061,1.646,0.000,
1.986,0.444,-1.045,0.500,-5.420,34.614,-3.985,5.712,1.062,1.649,0.000,
1.988,0.476,-1.155,0.487,-5.419,34.612,-3.984,5.715,1.063,1.648,2.000,
1.990,0.522,-1.282,0.469,-5.418,34.610,-3.984,5.718,1.064,1.645,0.000,
1.992,0.578,-1.429,0.446,-5.417,34.607,-3.983,5.718,1.065,1.639,0.000,
1.994,0.642,-1.592,0.421,-5.416,34.605,-3.982,5.718,1.067,1.629,0.000,
1.996,0.709,-1.761,0.399,-5.415,34.601,-3.981,5.720,1.071,1.617,0.000,
1.998,0.772,-1.930,0.382,-5.413,34.598,-3.980,5.721,1.076,1.608,2.000,
2.000,0.835,-2.092,0.371,-5.412,34.594,-3.979,5.722,1.082,1.600,0.000,
2.002,0.897,-2.245,0.369,-5.410,34.590,-3.979,5.724,1.088,1.592,1.000,
2.004,0.959,-2.387,0.372,-5.408,34.585,-3.978,5.725,1.092,1.587,0.000,
2.006,1.020,-2.518,0.377,-5.406,34.581,-3.977,5.725,1.093,1.587,0.000,
2.008,1.085,-2.640,0.376,-5.404,34.576,-3.976,5.723,1.092,1.590,0.000,
2.010,1.159,-2.755,0.365,-5.402,34.570,-3.976,5.723,1.092,1.591,0.000,
2.012,1.244,-2.867,0.345,-5.400,34.565,-3.975,5.724,1.089,1.594,2.000,
2.014,1.338,-2.975,0.326,-5.397,34.559,-3.974,5.724,1.083,1.603,0.000,
2.016,1.434,-3.076,0.316,-5.395,34.553,-3.973,5.725,1.078,1.616,0.000,
2.018,1.528,-3.164,0.317,-5.392,34.547,-3.973,5.725,1.076,1.628,0.000,
2.020,1.616,-3.234,0.332,-5.389,34.541,-3.972,5.724,1.076,1.641,0.000,
2.022,1.692,-3.286,0.361,-5.385,34.534,-3.972,5.723,1.074,1.657,0.000,
2.024,1.751,-3.319,0.401,-5.382,34.528,-3.971,5.724,1.072,1.675,0.000,
2.026,1.794,-3.338,0.451,-5.379,34.521,-3.970,5.727,1.070,1.692,0.000,
2.028,1.822,-3.349,0.501,-5.375,34.514,-3.969,5.732,1.071,1.711,0.000,
2.030,1.837,-3.353,0.547,-5.371,34.508,-3.968,5.739,1.074,1.732,2.000,
2.032,1.845,-3.352,0.588,-5.368,34.501,-3.967,5.746,1.078,1.753,0.000,
2.034,1.849,-3.342,0.623,-5.364,34.494,-3.966,5.752,1.082,1.772,0.000,
2.036,1.847,-3.315,0.649,-5.360,34.487,-3.965,5.756,1.085,1.786,0.000,
2.038,1.831,-3.263,0.660,-5.357,34.481,-3.963,5.758,1.090,1.796,0.000,
2.040,1.797,-3.183,0.650,-5.353,34.474,-3.962,5.759,1.096,1.805,0.000,
2.042,1.748,-3.080,0.616,-5.349,34.468,-3.961,5.757,1.106,1.809,0.000,
2.044,1.687,-2.961,0.558,-5.346,34.462,-3.959,5.752,1.118,1.809,0.000,
2.046,1.618,-2.830,0.481,-5.342,34.456,-3.958,5.746,1.132,1.803,0.000,
2.048,1.539,-2.689,0.390,-5.339,34.450,-3.957,5.738,1.143,1.797,0.000,
2.050,1.447,-2.541,0.293,-5.336,34.445,-3.957,5.727,1.151,1.792,2.000,
2.052,1.339,-2.394,0.201,-5.333,34.440,-3.956,5.714,1.155,1.787,0.000,
2.054,1.220,-2.258,0.119,-5.331,34.435,-3.956,5.698,1.156,1.780,0.000,
2.056,1.093,-2.146,0.050,-5.328,34.430,-3.955,5.682,1.152,1.777,0.000,
2.058,0.961,-2.064,-0.008,-5.326,34.426,-3.955,5.665,1.143,1.775,0.000,
2.060,0.828,-2.016,-0.056,-5.324,34.422,-3.955,5.648,1.130,1.770,0.000,
2.062,0.698,-2.001,-0.098,-5.322,34.418,-3.955,5.633,1.114,1.766,0.000,
2.064,0.575,-2.024,-0.134,-5.321,34.414,-3.956,5.619,1.100,1.765,2.000,
2.066,0.465,-2.087,-0.162,-5.320,34.410,-3.956,5.606,1.087,1.764,0.000,
2.068,0.372,-2.184,-0.182,-5.319,34.406,-3.956,5.593,1.076,1.763,0.000,
2.070,0.300,-2.304,-0.189,-5.318,34.401,-3.957,5.581,1.068,1.761,0.000,
2.072,0.250,-2.435,-0.180,-5.318,34.397,-3.957,5.571,1.063,1.758,0.000,
2.074,0.220,-2.566,-0.156,-5.317,34.392,-3.957,5.564,1.061,1.759,0.000,
2.076,0.208,-2.691,-0.120,-5.317,34.387,-3.958,5.559,1.060,1.762,0.000,
2.078,0.213,-2.800,-0.073,-5.316,34.381,-3.958,5.558,1.058,1.763,2.000,
2.080,0.233,-2.887,-0.018,-5.316,34.376,-3.958,5.559,1.059,1.761,0.000,
2.082,0.266,-2.950,0.036,-5.315,34.370,-3.958,5.561,1.061,1.757,4.000,
2.084,0.306,-2.991,0.082,-5.315,34.364,-3.958,5.564,1.067,1.753,0.000,
2.086,0.350,-3.014,0.111,-5.314,34.358,-3.958,5.567,1.074,1.747,0.000,
2.088,0.395,-3.020,0.117,-5.313,34.352,-3.958,5.573,1.079,1.743,0.000,
2.090,0.437,-3.006,0.102,-5.313,34.346,-3.957,5.580,1.081,1.741,0.000,
2.092,0.475,-2.975,0.072,-5.312,34.340,-3.957,5.586,1.083,1.740,0.000,
2.094,0.508,-2.930,0.036,-5.311,34.334,-3.957,5.592,1.086,1.741,0.000,
2.096,0.534,-2.877,0.002,-5.310,34.328,-3.957,5.598,1.087,1.745,2.000,
2.098,0.553,-2.822,-0.023,-5.309,34.322,-3.957,5.604,1.085,1.749,0.000,
2.100,0.566,-2.767,-0.031,-5.308,34.317,-3.957,5.610,1.080,1.751,0.000,
2.102,0.574,-2.713,-0.018,-5.307,34.311,-3.957,5.613,1.076,1.752,0.000,
2.104,0.581,-2.655,0.014,-5.305,34.306,-3.957,5.616,1.072,1.751,0.000,
2.106,0.594,-2.593,0.064,-5.304,34.301,-3.957,5.620,1.070,1.749,0.000,
2.108,0.618,-2.531,0.129,-5.303,34.295,-3.957,5.623,1.066,1.746,0.000,
2.110,0.655,-2.476,0.205,-5.302,34.290,-3.957,5.624,1.062,1.745,0.000,
2.112,0.703,-2.429,0.284,-5.300,34.285,-3.956,5.623,1.058,1.750,0.000,
2.114,0.756,-2.391,0.359,-5.299,34.280,-3.956,5.622,1.057,1.756,2.000,
2.116,0.810,-2.362,0.428,-5.298,34.276,-3.955,5.620,1.057,1.757,0.000,
2.118,0.860,-2.343,0.484,-5.296,34.271,-3.954,5.617,1.058,1.752,0.000,
2.120,0.900,-2.337,0.524,-5.294,34.266,-3.953,5.614,1.062,1.745,0.000,
2.122,0.929,-2.342,0.548,-5.292,34.262,-3.952,5.612,1.067,1.736,0.000,
2.124,0.945,-2.357,0.555,-5.291,34.257,-3.951,5.610,1.073,1.725,0.000,
2.126,0.953,-2.379,0.545,-5.289,34.252,-3.950,5.608,1.078,1.711,0.000,
2.128,0.953,-2.398,0.516,-5.287,34.247,-3.949,5.605,1.084,1.696,2.000,
2.130,0.947,-2.402,0.468,-5.285,34.243,-3.948,5.604,1.089,1.681,0.000,
2.132,0.937,-2.376,0.409,-5.283,34.238,-3.947,5.605,1.094,1.667,0.000,
2.134,0.921,-2.313,0.351,-5.281,34.233,-3.946,5.609,1.099,1.657,0.000,
2.136,0.897,-2.216,0.294,-5.279,34.229,-3.945,5.616,1.103,1.652,0.000,
2.138,0.863,-2.092,0.239,-5.277,34.224,-3.945,5.625,1.105,1.652,0.000,
2.140,0.819,-1.951,0.177,-5.276,34.220,-3.944,5.636,1.106,1.654,0.000,
2.142,0.763,-1.807,0.104,-5.274,34.216,-3.944,5.650,1.106,1.656,2.000,
2.144,0.696,-1.672,0.023,-5.273,34.212,-3.944,5.665,1.107,1.657,0.000,
2.146,0.623,-1.554,-0.063,-5.271,34.209,-3.944,5.682,1.109,1.655,0.000,
2.148,0.551,-1.448,-0.152,-5.270,34.206,-3.944,5.701,1.112,1.651,0.000,
2.150,0.486,-1.344,-0.245,-5.269,34.203,-3.944,5.718,1.114,1.641,0.000,
2.152,0.433,-1.227,-0.342,-5.268,34.200,-3.945,5.736,1.116,1.628,0.000,
2.154,0.397,-1.094,-0.439,-5.267,34.198,-3.945,5.755,1.120,1.614,2.000,
2.156,0.378,-0.946,-0.532,-5.266,34.196,-3.946,5.772,1.124,1.599,0.000,
2.158,0.371,-0.790,-0.616,-5.265,34.194,-3.947,5.786,1.127,1.583,0.000,
2.160,0.370,-0.635,-0.687,-5.265,34.192,-3.948,5.796,1.130,1.567,0.000,
2.162,0.367,-0.487,-0.742,-5.264,34.191,-3.950,5.804,1.132,1.554,0.000,
2.164,0.358,-0.355,-0.777,-5.263,34.190,-3.951,5.811,1.130,1.546,0.000,
2.166,0.336,-0.245,-0.793,-5.262,34.189,-3.953,5.815,1.128,1.543,6.000,
2.168,0.302,-0.156,-0.794,-5.262,34.189,-3.954,5.816,1.127,1.548,0.000,
2.170,0.262,-0.087,-0.789,-5.261,34.188,-3.956,5.817,1.127,1.559,0.000,
2.172,0.227,-0.034,-0.786,-5.261,34.188,-3.958,5.821,1.126,1.571,0.000,
2.174,0.202,0.001,-0.789,-5.260,34.188,-3.959,5.825,1.126,1.582,2.000,
2.176,0.191,0.022,-0.795,-5.260,34.188,-3.961,5.828,1.125,1.590,0.000,
2.178,0.191,0.031,-0.801,-5.259,34.188,-3.962,5.832,1.125,1.598,0.000,
2.180,0.195,0.036,-0.801,-5.259,34.188,-3.964,5.834,1.124,1.608,0.000,
2.182,0.201,0.054,-0.793,-5.259,34.188,-3.965,5.834,1.122,1.619,0.000,
2.184,0.203,0.103,-0.774,-5.258,34.189,-3.967,5.830,1.119,1.627,2.000,
2.186,0.199,0.196,-0.740,-5.258,34.189,-3.969,5.825,1.114,1.632,0.000,
2.188,0.190,0.336,-0.694,-5.257,34.189,-3.970,5.816,1.108,1.637,0.000,
2.190,0.182,0.511,-0.641,-5.257,34.190,-3.972,5.804,1.104,1.645,0.000,
2.192,0.184,0.707,-0.583,-5.257,34.191,-3.973,5.788,1.102,1.656,2.000,
2.194,0.201,0.904,-0.522,-5.256,34.192,-3.974,5.768,1.102,1.667,0.000,
2.196,0.232,1.085,-0.460,-5.256,34.194,-3.975,5.747,1.101,1.677,0.000,
2.198,0.275,1.233,-0.401,-5.255,34.196,-3.976,5.728,1.100,1.687,0.000,
2.200,0.326,1.340,-0.350,-5.255,34.199,-3.977,5.712,1.098,1.698,2.000,
2.202,0.380,1.406,-0.310,-5.254,34.201,-3.977,5.699,1.097,1.706,0.000,
2.204,0.434,1.436,-0.278,-5.254,34.204,-3.978,5.688,1.097,1.713,4.000,
2.206,0.483,1.437,-0.248,-5.253,34.207,-3.979,5.679,1.096,1.718,2.000,
2.208,0.522,1.414,-0.214,-5.252,34.210,-3.979,5.673,1.094,1.724,0.000,
2.210,0.549,1.371,-0.172,-5.251,34.213,-3.980,5.671,1.089,1.729,0.000,
2.212,0.564,1.314,-0.123,-5.250,34.215,-3.980,5.672,1.082,1.732,0.000,
2.214,0.569,1.247,-0.070,-5.248,34.218,-3.980,5.674,1.076,1.733,2.000,
2.216,0.569,1.177,-0.017,-5.247,34.221,-3.980,5.675,1.072,1.732,0.000,
2.218,0.570,1.103,0.035,-5.246,34.223,-3.980,5.677,1.069,1.732,0.000,
2.220,0.571,1.026,0.083,-5.245,34.225,-3.980,5.679,1.069,1.734,2.000,
2.222,0.569,0.946,0.128,-5.244,34.227,-3.980,5.682,1.072,1.737,0.000,
2.224,0.560,0.864,0.171,-5.243,34.229,-3.980,5.684,1.077,1.735,0.000,
2.226,0.545,0.783,0.211,-5.242,34.231,-3.979,5.685,1.081,1.731,0.000,
2.228,0.526,0.712,0.248,-5.241,34.232,-3.979,5.685,1.082,1.725,2.000,
2.230,0.506,0.660,0.285,-5.239,34.234,-3.979,5.683,1.081,1.717,0.000,
2.232,0.492,0.634,0.324,-5.238,34.235,-3.978,5.682,1.080,1.706,0.000,
2.234,0.485,0.636,0.366,-5.237,34.236,-3.977,5.680,1.080,1.695,0.000,
2.236,0.482,0.664,0.407,-5.236,34.238,-3.977,5.679,1.080,1.686,2.000,
2.238,0.484,0.716,0.440,-5.236,34.239,-3.976,5.679,1.081,1.677,0.000,
2.240,0.489,0.785,0.462,-5.235,34.240,-3.975,5.681,1.082,1.671,0.000,
2.242,0.494,0.866,0.473,-5.234,34.242,-3.974,5.682,1.084,1.665,0.000,
2.244,0.497,0.953,0.477,-5.233,34.244,-3.973,5.683,1.088,1.659,2.000,
2.246,0.495,1.040,0.477,-5.232,34.246,-3.972,5.683,1.092,1.654,0.000,
2.248,0.491,1.125,0.479,-5.231,34.248,-3.971,5.683,1.098,1.653,0.000,
2.250,0.484,1.210,0.481,-5.230,34.250,-3.970,5.682,1.104,1.657,2.000,
2.252,0.464,1.301,0.483,-5.229,34.252,-3.969,5.678,1.108,1.663,0.000,
2.254,0.423,1.401,0.481,-5.228,34.255,-3.968,5.673,1.111,1.669,0.000,
2.256,0.352,1.514,0.473,-5.227,34.258,-3.967,5.666,1.113,1.673,0.000,
2.258,0.254,1.647,0.460,-5.226,34.261,-3.966,5.656,1.110,1.678,2.000,
2.260,0.138,1.801,0.439,-5.226,34.264,-3.965,5.644,1.105,1.686,0.000,
2.262,0.017,1.970,0.410,-5.225,34.268,-3.965,5.631,1.100,1.695,0.000,
2.264,-0.099,2.140,0.372,-5.225,34.272,-3.964,5.621,1.094,1.704,2.000,
2.266,-0.203,2.298,0.327,-5.226,34.276,-3.963,5.614,1.088,1.710,0.000,
2.268,-0.292,2.430,0.278,-5.226,34.281,-3.962,5.610,1.083,1.713,0.000,
2.270,-0.366,2.526,0.223,-5.227,34.285,-3.962,5.609,1.082,1.715,2.000,
2.272,-0.429,2.583,0.160,-5.227,34.290,-3.961,5.611,1.084,1.714,0.000,
2.274,-0.482,2.607,0.088,-5.228,34.296,-3.961,5.614,1.089,1.709,0.000,
2.276,-0.528,2.609,0.008,-5.229,34.301,-3.961,5.618,1.092,1.703,2.000,
2.278,-0.567,2.600,-0.081,-5.230,34.306,-3.961,5.621,1.092,1.700,0.000,
2.280,-0.595,2.583,-0.179,-5.231,34.311,-3.961,5.623,1.088,1.702,0.000,
2.282,-0.609,2.560,-0.278,-5.232,34.316,-3.961,5.626,1.083,1.705,2.000,
2.284,-0.605,2.529,-0.368,-5.234,34.322,-3.962,5.630,1.079,1.709,0.000,
2.286,-0.583,2.487,-0.444,-5.235,34.327,-3.963,5.635,1.077,1.710,0.000,
2.288,-0.540,2.432,-0.504,-5.236,34.332,-3.963,5.642,1.079,1.707,2.000,
2.290,-0.476,2.362,-0.552,-5.237,34.336,-3.964,5.651,1.082,1.701,0.000,
2.292,-0.391,2.277,-0.588,-5.238,34.341,-3.966,5.660,1.084,1.695,0.000,
2.294,-0.289,2.187,-0.611,-5.239,34.346,-3.967,5.671,1.084,1.688,6.000,
2.296,-0.177,2.104,-0.619,-5.239,34.350,-3.968,5.682,1.083,1.682,0.000,
2.298,-0.065,2.042,-0.609,-5.240,34.354,-3.969,5.689,1.079,1.679,0.000,
2.300,0.040,2.007,-0.578,-5.240,34.358,-3.970,5.695,1.072,1.679,2.000,
2.302,0.133,2.001,-0.529,-5.240,34.362,-3.972,5.699,1.063,1.684,0.000,
2.304,0.220,2.027,-0.468,-5.240,34.366,-3.973,5.701,1.054,1.693,0.000,
2.306,0.305,2.082,-0.403,-5.239,34.370,-3.974,5.702,1.048,1.703,2.000,
2.308,0.390,2.168,-0.338,-5.239,34.375,-3.974,5.702,1.043,1.717,0.000,
2.310,0.479,2.280,-0.272,-5.238,34.379,-3.975,5.701,1.041,1.734,0.000,
2.312,0.571,2.409,-0.202,-5.237,34.383,-3.976,5.699,1.042,1.753,2.000,
2.314,0.660,2.547,-0.122,-5.236,34.388,-3.976,5.699,1.043,1.772,0.000,
2.316,0.741,2.685,-0.033,-5.234,34.393,-3.976,5.700,1.043,1.788,0.000,
2.318,0.802,2.806,0.060,-5.233,34.399,-3.976,5.701,1.044,1.799,2.000,
2.320,0.837,2.898,0.151,-5.231,34.404,-3.976,5.702,1.046,1.806,0.000,
2.322,0.842,2.955,0.237,-5.230,34.410,-3.976,5.704,1.050,1.811,0.000,
2.324,0.822,2.976,0.316,-5.228,34.416,-3.975,5.708,1.054,1.815,2.000,
2.326,0.785,2.970,0.386,-5.226,34.422,-3.975,5.712,1.058,1.817,0.000,
2.328,0.737,2.947,0.448,-5.225,34.428,-3.974,5.719,1.061,1.816,0.000,
2.330,0.679,2.918,0.501,-5.223,34.434,-3.973,5.726,1.064,1.813,2.000,
2.332,0.612,2.890,0.543,-5.222,34.440,-3.972,5.733,1.069,1.807,0.000,
2.334,0.540,2.865,0.575,-5.221,34.445,-3.971,5.739,1.072,1.798,0.000,
2.336,0.470,2.850,0.597,-5.220,34.451,-3.970,5.744,1.078,1.789,2.000,
2.338,0.401,2.850,0.607,-5.219,34.457,-3.969,5.749,1.084,1.780,0.000,
2.340,0.331,2.875,0.605,-5.218,34.463,-3.967,5.755,1.088,1.771,0.000,
2.342,0.255,2.928,0.594,-5.217,34.468,-3.966,5.759,1.091,1.763,2.000,
2.344,0.172,3.007,0.578,-5.217,34.474,-3.965,5.761,1.097,1.755,0.000,
2.346,0.089,3.102,0.562,-5.216,34.480,-3.964,5.760,1.105,1.748,2.000,
2.348,0.010,3.206,0.548,-5.216,34.486,-3.963,5.755,1.112,1.740,0.000,
2.350,-0.062,3.314,0.534,-5.216,34.493,-3.962,5.748,1.113,1.732,0.000,
2.352,-0.130,3.426,0.515,-5.216,34.499,-3.961,5.739,1.111,1.726,2.000,
2.354,-0.196,3.540,0.490,-5.217,34.506,-3.960,5.730,1.106,1.719,0.000,
2.356,-0.254,3.654,0.455,-5.217,34.513,-3.959,5.721,1.098,1.711,0.000,
2.358,-0.299,3.768,0.408,-5.217,34.521,-3.958,5.713,1.090,1.702,2.000,
2.360,-0.326,3.879,0.352,-5.218,34.528,-3.957,5.708,1.087,1.695,0.000,
2.362,-0.330,3.981,0.283,-5.219,34.536,-3.956,5.703,1.087,1.688,2.000,
2.364,-0.314,4.061,0.205,-5.219,34.544,-3.956,5.699,1.090,1.683,0.000,
2.366,-0.286,4.105,0.123,-5.220,34.552,-3.955,5.697,1.095,1.680,0.000,
2.368,-0.259,4.103,0.043,-5.221,34.560,-3.955,5.698,1.102,1.676,2.000,
2.370,-0.242,4.055,-0.030,-5.221,34.569,-3.955,5.701,1.109,1.671,0.000,
2.372,-0.247,3.966,-0.094,-5.222,34.577,-3.955,5.704,1.116,1.667,2.000,
2.374,-0.281,3.843,-0.145,-5.222,34.585,-3.955,5.706,1.120,1.663,0.000,
2.376,-0.344,3.697,-0.180,-5.223,34.592,-3.955,5.708,1.122,1.664,0.000,
2.378,-0.435,3.541,-0.200,-5.223,34.600,-3.956,5.709,1.124,1.669,2.000,
2.380,-0.547,3.383,-0.213,-5.224,34.607,-3.956,5.708,1.128,1.674,0.000,
2.382,-0.676,3.228,-0.223,-5.225,34.614,-3.957,5.705,1.132,1.677,6.000,
2.384,-0.809,3.079,-0.235,-5.227,34.620,-3.957,5.703,1.135,1.677,0.000,
2.386,-0.935,2.933,-0.255,-5.228,34.626,-3.958,5.701,1.137,1.676,0.000,
2.388,-1.048,2.783,-0.282,-5.230,34.632,-3.958,5.700,1.137,1.673,2.000,
2.390,-1.145,2.627,-0.315,-5.232,34.638,-3.959,5.699,1.136,1.671,0.000,
2.392,-1.222,2.465,-0.351,-5.234,34.643,-3.959,5.698,1.132,1.670,0.000,
2.394,-1.274,2.299,-0.387,-5.237,34.648,-3.960,5.698,1.126,1.666,2.000,
2.396,-1.294,2.130,-0.415,-5.239,34.652,-3.961,5.697,1.119,1.659,0.000,
2.398,-1.284,1.955,-0.432,-5.242,34.657,-3.962,5.697,1.113,1.652,2.000,
2.400,-1.245,1.767,-0.441,-5.245,34.660,-3.962,5.700,1.106,1.648,0.000,
2.402,-1.180,1.565,-0.448,-5.247,34.664,-3.963,5.706,1.101,1.646,0.000,
2.404,-1.095,1.349,-0.457,-5.249,34.667,-3.964,5.713,1.097,1.646,0.000,
2.406,-0.993,1.124,-0.466,-5.252,34.670,-3.965,5.722,1.092,1.646,2.000,
2.408,-0.876,0.895,-0.472,-5.254,34.672,-3.966,5.733,1.088,1.646,0.000,
2.410,-0.748,0.669,-0.473,-5.255,34.674,-3.967,5.747,1.087,1.647,0.000,
2.412,-0.614,0.450,-0.470,-5.257,34.675,-3.968,5.760,1.088,1.649,2.000,
2.414,-0.482,0.245,-0.462,-5.258,34.676,-3.969,5.773,1.090,1.653,0.000,
2.416,-0.360,0.054,-0.451,-5.259,34.677,-3.970,5.784,1.095,1.656,0.000,
2.418,-0.255,-0.121,-0.438,-5.260,34.677,-3.971,5.796,1.102,1.658,0.000,
2.420,-0.169,-0.276,-0.423,-5.260,34.676,-3.972,5.807,1.107,1.661,2.000,
2.422,-0.102,-0.406,-0.408,-5.261,34.676,-3.972,5.816,1.109,1.667,0.000,
2.424,-0.055,-0.506,-0.396,-5.261,34.675,-3.973,5.823,1.110,1.669,0.000,
2.426,-0.030,-0.565,-0.390,-5.261,34.674,-3.974,5.828,1.113,1.669,0.000,
2.428,-0.026,-0.578,-0.386,-5.261,34.673,-3.975,5.833,1.115,1.668,6.000,
2.430,-0.040,-0.545,-0.384,-5.261,34.672,-3.976,5.838,1.116,1.669,0.000,
2.432,-0.066,-0.472,-0.382,-5.261,34.671,-3.976,5.844,1.116,1.671,0.000,
2.434,-0.100,-0.361,-0.376,-5.261,34.670,-3.977,5.849,1.116,1.675,0.000,
2.436,-0.134,-0.215,-0.368,-5.261,34.669,-3.978,5.852,1.117,1.682,0.000,
2.438,-0.168,-0.039,-0.355,-5.262,34.669,-3.979,5.856,1.118,1.688,2.000,
2.440,-0.201,0.157,-0.331,-5.262,34.669,-3.979,5.858,1.116,1.688,0.000,
2.442,-0.232,0.364,-0.296,-5.262,34.669,-3.980,5.858,1.116,1.687,0.000,
2.444,-0.257,0.575,-0.255,-5.263,34.670,-3.981,5.856,1.119,1.684,0.000,
2.446,-0.275,0.780,-0.213,-5.263,34.671,-3.981,5.853,1.124,1.679,2.000,
2.448,-0.286,0.972,-0.175,-5.264,34.672,-3.981,5.848,1.128,1.673,0.000,
2.450,-0.290,1.151,-0.147,-5.265,34.674,-3.982,5.842,1.130,1.668,0.000,
2.452,-0.287,1.316,-0.130,-5.265,34.677,-3.982,5.835,1.130,1.665,2.000,
2.454,-0.276,1.465,-0.118,-5.266,34.679,-3.982,5.827,1.128,1.665,0.000,
2.456,-0.257,1.596,-0.110,-5.266,34.682,-3.983,5.817,1.123,1.668,0.000,
2.458,-0.230,1.705,-0.107,-5.267,34.685,-3.983,5.806,1.116,1.670,0.000,
2.460,-0.197,1.785,-0.113,-5.267,34.689,-3.983,5.794,1.110,1.672,2.000,
2.462,-0.160,1.830,-0.132,-5.268,34.692,-3.983,5.783,1.106,1.676,0.000,
2.464,-0.118,1.837,-0.162,-5.268,34.696,-3.984,5.772,1.104,1.682,0.000,
2.466,-0.072,1.807,-0.193,-5.268,34.700,-3.984,5.762,1.102,1.689,2.000,
2.468,-0.023,1.737,-0.217,-5.268,34.703,-3.984,5.753,1.097,1.700,0.000,
2.470,0.021,1.633,-0.234,-5.268,34.707,-3.985,5.744,1.089,1.711,0.000,
2.472,0.056,1.506,-0.244,-5.268,34.710,-3.985,5.734,1.080,1.721,2.000,
2.474,0.081,1.375,-0.248,-5.268,34.713,-3.986,5.724,1.072,1.726,0.000,
2.476,0.093,1.256,-0.242,-5.268,34.716,-3.986,5.716,1.061,1.730,0.000,
2.478,0.100,1.163,-0.227,-5.268,34.718,-3.987,5.709,1.048,1.735,2.000,
2.480,0.111,1.105,-0.199,-5.268,34.721,-3.987,5.702,1.037,1.739,4.000,
2.482,0.138,1.087,-0.156,-5.267,34.723,-3.987,5.700,1.031,1.743,0.000,
2.484,0.185,1.101,-0.101,-5.267,34.725,-3.988,5.701,1.030,1.752,2.000,
2.486,0.251,1.132,-0.044,-5.267,34.727,-3.988,5.706,1.031,1.762,0.000,
2.488,0.326,1.168,0.007,-5.266,34.729,-3.988,5.712,1.035,1.770,0.000,
2.490,0.400,1.201,0.048,-5.266,34.732,-3.988,5.720,1.041,1.774,0.000,
2.492,0.462,1.229,0.080,-5.265,34.734,-3.988,5.729,1.048,1.775,2.000,
2.494,0.502,1.256,0.109,-5.264,34.737,-3.988,5.737,1.054,1.776,0.000,
2.496,0.514,1.291,0.136,-5.263,34.739,-3.988,5.742,1.057,1.780,0.000,
2.498,0.499,1.340,0.162,-5.262,34.742,-3.987,5.743,1.060,1.786,2.000,
2.500,0.463,1.405,0.185,-5.261,34.744,-3.987,5.742,1.060,1.793,0.000,
2.502,0.412,1.479,0.202,-5.260,34.747,-3.987,5.740,1.057,1.801,0.000,
2.504,0.352,1.560,0.212,-5.259,34.750,-3.986,5.737,1.054,1.808,2.000,
2.506,0.290,1.643,0.219,-5.258,34.753,-3.986,5.731,1.052,1.816,0.000,
2.508,0.234,1.724,0.228,-5.258,34.757,-3.985,5.720,1.052,1.827,0.000,
2.510,0.183,1.798,0.245,-5.257,34.760,-3.985,5.708,1.051,1.836,0.000,
2.512,0.134,1.857,0.273,-5.257,34.764,-3.984,5.696,1.049,1.843,2.000,
2.514,0.086,1.894,0.316,-5.257,34.767,-3.984,5.683,1.046,1.849,0.000,
2.516,0.040,1.911,0.376,-5.257,34.771,-3.983,5.671,1.043,1.854,0.000,
2.518,-0.002,1.906,0.449,-5.257,34.775,-3.982,5.661,1.040,1.857,2.000,
2.520,-0.036,1.882,0.522,-5.257,34.779,-3.982,5.655,1.037,1.857,0.000,
2.522,-0.061,1.846,0.583,-5.257,34.783,-3.981,5.651,1.038,1.854,0.000,
2.524,-0.073,1.807,0.624,-5.257,34.786,-3.979,5.651,1.043,1.847,2.000,
2.526,-0.076,1.768,0.646,-5.257,34.790,-3.978,5.654,1.052,1.837,0.000,
2.528,-0.072,1.728,0.649,-5.257,34.793,-3.977,5.662,1.062,1.828,0.000,
2.530,-0.064,1.688,0.636,-5.257,34.797,-3.976,5.674,1.074,1.818,2.000,
2.532,-0.054,1.649,0.606,-5.257,34.800,-3.974,5.689,1.087,1.804,0.000,
2.534,-0.040,1.611,0.559,-5.257,34.803,-3.973,5.707,1.099,1.786,0.000,
