0.000,0.192,9.510,-0.374,0.000,0.000,0.000,-0.006,-0.201,0.007,0.000,
0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.009,-0.010,-0.036,-0.008,0.000,0.000,0.000,0.000,-0.001,0.004,0.000,
0.011,-0.019,-0.077,-0.015,-0.000,-0.000,-0.000,0.000,-0.000,0.010,0.000,
0.013,-0.021,-0.106,-0.017,-0.000,-0.000,-0.000,-0.001,0.000,0.015,0.000,
0.015,-0.018,-0.120,-0.012,-0.000,-0.000,-0.000,-0.002,0.000,0.019,0.000,
0.017,-0.011,-0.122,0.000,-0.000,-0.001,-0.000,-0.003,-0.001,0.020,0.000,
0.019,-0.005,-0.118,0.013,-0.000,-0.001,-0.000,-0.004,-0.003,0.021,0.000,
0.021,-0.002,-0.114,0.023,-0.000,-0.001,-0.000,-0.004,-0.004,0.020,0.000,
0.023,-0.001,-0.112,0.029,-0.000,-0.001,-0.000,-0.003,-0.005,0.019,0.000,
0.025,-0.000,-0.113,0.031,-0.000,-0.002,0.000,-0.003,-0.006,0.017,9.000,
0.027,0.001,-0.117,0.031,-0.000,-0.002,0.000,-0.002,-0.006,0.015,0.000,
0.029,0.007,-0.121,0.032,-0.000,-0.002,0.000,0.001,-0.008,0.011,0.000,
0.031,0.031,-0.104,0.045,-0.000,-0.002,0.000,0.023,-0.006,0.013,0.000,
0.033,0.128,-0.017,0.081,-0.000,-0.003,0.000,0.074,-0.001,0.017,0.000,
0.035,0.438,0.195,0.150,0.000,-0.003,0.000,0.153,0.000,0.011,0.000,
0.037,0.922,0.603,0.234,0.001,-0.002,0.001,0.248,-0.007,-0.008,0.000,
0.039,1.263,1.193,0.279,0.003,-0.001,0.001,0.337,-0.022,-0.028,2.000,
0.041,1.268,1.905,0.263,0.005,0.001,0.002,0.397,-0.036,-0.037,0.000,
0.043,0.957,2.686,0.189,0.008,0.005,0.002,0.403,-0.039,-0.032,0.000,
0.045,0.491,3.391,0.079,0.010,0.011,0.003,0.338,-0.025,-0.006,0.000,
0.047,0.189,3.799,-0.024,0.011,0.017,0.003,0.202,-0.003,0.033,0.000,
0.049,0.087,3.780,-0.113,0.011,0.025,0.003,0.024,0.017,0.056,0.000,
0.051,-0.013,3.369,-0.194,0.011,0.033,0.003,-0.152,0.024,0.047,4.000,
0.053,-0.011,2.666,-0.224,0.011,0.039,0.002,-0.288,0.016,0.012,0.000,
0.055,0.163,1.859,-0.182,0.011,0.045,0.002,-0.361,-0.000,-0.027,0.000,
0.057,0.374,1.074,-0.104,0.012,0.048,0.001,-0.371,-0.015,-0.051,0.000,
0.059,0.453,0.353,-0.026,0.012,0.050,0.001,-0.339,-0.018,-0.049,0.000,
0.061,0.314,-0.270,0.023,0.013,0.051,0.001,-0.296,-0.007,-0.027,0.000,
0.063,0.021,-0.769,0.035,0.014,0.051,0.001,-0.261,0.010,0.003,0.000,
0.065,-0.297,-1.136,0.022,0.014,0.049,0.001,-0.236,0.022,0.025,0.000,
0.067,-0.534,-1.397,0.003,0.013,0.047,0.001,-0.211,0.022,0.030,0.000,
0.069,-0.626,-1.582,-0.005,0.012,0.044,0.001,-0.173,0.007,0.019,0.000,
0.071,-0.549,-1.705,0.006,0.011,0.041,0.001,-0.124,-0.018,0.001,0.000,
0.073,-0.322,-1.772,0.043,0.010,0.037,0.001,-0.076,-0.041,-0.016,0.000,
0.075,-0.015,-1.781,0.097,0.009,0.034,0.001,-0.043,-0.046,-0.023,0.000,
0.077,0.275,-1.740,0.152,0.009,0.030,0.002,-0.027,-0.030,-0.017,0.000,
0.079,0.457,-1.672,0.188,0.010,0.027,0.002,-0.020,-0.000,0.000,0.000,
0.081,0.492,-1.594,0.201,0.011,0.024,0.002,-0.009,0.026,0.022,0.000,
0.083,0.403,-1.508,0.192,0.012,0.020,0.003,0.014,0.036,0.040,0.000,
0.085,0.248,-1.419,0.165,0.013,0.017,0.003,0.045,0.030,0.047,0.000,
0.087,0.100,-1.333,0.129,0.013,0.015,0.003,0.071,0.016,0.038,0.000,
0.089,0.001,-1.262,0.092,0.013,0.012,0.004,0.079,0.006,0.019,0.000,
0.091,-0.041,-1.218,0.061,0.013,0.009,0.004,0.070,0.004,-0.004,0.000,
0.093,-0.043,-1.199,0.036,0.013,0.007,0.004,0.054,0.009,-0.019,0.000,
0.095,-0.029,-1.197,0.013,0.013,0.004,0.004,0.046,0.010,-0.021,0.000,
0.097,-0.021,-1.197,-0.008,0.013,0.002,0.004,0.050,0.007,-0.012,0.000,
0.099,-0.025,-1.192,-0.025,0.013,-0.000,0.004,0.057,0.001,0.001,0.000,
0.101,-0.039,-1.177,-0.037,0.013,-0.003,0.004,0.046,-0.003,0.006,0.000,
0.103,-0.061,-1.157,-0.041,0.013,-0.005,0.004,0.008,-0.002,-0.003,0.000,
0.105,-0.088,-1.144,-0.039,0.013,-0.007,0.004,-0.049,0.002,-0.024,0.000,
0.107,-0.113,-1.153,-0.038,0.013,-0.010,0.004,-0.101,0.004,-0.045,0.000,
0.109,-0.131,-1.186,-0.040,0.012,-0.012,0.004,-0.120,0.000,-0.052,0.000,
0.111,-0.130,-1.227,-0.040,0.012,-0.014,0.004,-0.098,-0.008,-0.044,0.000,
0.113,-0.109,-1.258,-0.033,0.012,-0.017,0.003,-0.051,-0.015,-0.024,0.000,
0.115,-0.075,-1.268,-0.017,0.012,-0.019,0.003,-0.010,-0.018,-0.002,0.000,
0.117,-0.044,-1.261,0.002,0.011,-0.022,0.003,0.006,-0.015,0.015,0.000,
0.119,-0.030,-1.254,0.019,0.011,-0.024,0.003,-0.003,-0.012,0.024,0.000,
0.121,-0.036,-1.256,0.029,0.011,-0.027,0.003,-0.013,-0.011,0.030,0.000,
0.123,-0.050,-1.265,0.035,0.011,-0.029,0.003,-0.003,-0.012,0.036,0.000,
0.125,-0.058,-1.270,0.038,0.011,-0.032,0.004,0.032,-0.013,0.042,0.000,
0.127,-0.046,-1.261,0.047,0.011,-0.034,0.004,0.071,-0.009,0.046,0.000,
0.129,-0.015,-1.235,0.060,0.011,-0.037,0.004,0.085,-0.002,0.043,0.000,
0.131,0.024,-1.205,0.069,0.011,-0.039,0.004,0.060,0.004,0.034,0.000,
0.133,0.056,-1.185,0.068,0.011,-0.042,0.004,0.011,0.005,0.020,0.000,
0.135,0.073,-1.185,0.060,0.011,-0.044,0.004,-0.033,0.001,0.007,0.000,
0.137,0.072,-1.198,0.050,0.011,-0.047,0.004,-0.048,-0.003,0.001,0.000,
0.139,0.058,-1.212,0.045,0.011,-0.049,0.004,-0.032,-0.003,0.001,0.000,
0.141,0.036,-1.218,0.050,0.011,-0.051,0.004,-0.008,0.003,0.003,0.000,
0.143,0.012,-1.212,0.062,0.012,-0.054,0.005,0.001,0.011,0.001,0.000,
0.145,-0.008,-1.202,0.070,0.012,-0.056,0.005,-0.015,0.012,-0.007,0.000,
0.147,-0.020,-1.198,0.067,0.012,-0.059,0.005,-0.042,0.004,-0.022,0.000,
0.149,-0.024,-1.204,0.056,0.011,-0.061,0.005,-0.056,-0.008,-0.037,0.000,
0.151,-0.020,-1.215,0.043,0.011,-0.063,0.005,-0.046,-0.015,-0.045,0.000,
0.153,-0.014,-1.220,0.035,0.011,-0.066,0.005,-0.021,-0.015,-0.039,0.000,
0.155,-0.014,-1.214,0.035,0.011,-0.068,0.005,0.000,-0.007,-0.019,0.000,
0.157,-0.025,-1.199,0.043,0.011,-0.071,0.005,0.005,0.004,0.006,0.000,
0.159,-0.048,-1.182,0.049,0.011,-0.073,0.005,-0.004,0.012,0.026,0.000,
0.161,-0.072,-1.171,0.044,0.011,-0.076,0.005,-0.009,0.011,0.032,0.000,
0.163,-0.085,-1.166,0.034,0.011,-0.078,0.006,0.000,0.003,0.023,0.000,
0.165,-0.076,-1.163,0.028,0.011,-0.080,0.006,0.023,-0.009,0.008,0.000,
0.167,-0.048,-1.158,0.028,0.011,-0.083,0.006,0.045,-0.016,-0.000,0.000,
0.169,-0.010,-1.145,0.032,0.011,-0.085,0.006,0.051,-0.014,0.004,0.000,
0.171,0.023,-1.129,0.031,0.011,-0.087,0.006,0.039,-0.005,0.019,0.000,
0.173,0.043,-1.114,0.025,0.011,-0.089,0.006,0.020,0.006,0.037,0.000,
0.175,0.044,-1.105,0.013,0.011,-0.092,0.006,0.010,0.014,0.045,0.000,
0.177,0.030,-1.100,0.001,0.011,-0.094,0.006,0.012,0.016,0.037,0.000,
0.179,0.009,-1.093,-0.003,0.011,-0.096,0.006,0.019,0.009,0.014,0.000,
0.181,-0.007,-1.082,0.003,0.011,-0.098,0.006,0.018,-0.002,-0.013,0.000,
0.183,-0.009,-1.069,0.015,0.011,-0.100,0.006,0.004,-0.013,-0.035,0.000,
0.185,0.001,-1.063,0.025,0.011,-0.103,0.006,-0.016,-0.017,-0.045,0.000,
0.187,0.017,-1.066,0.030,0.011,-0.105,0.006,-0.026,-0.011,-0.042,0.000,
0.189,0.026,-1.076,0.035,0.011,-0.107,0.006,-0.019,0.001,-0.030,0.000,
0.191,0.023,-1.083,0.043,0.011,-0.109,0.006,0.002,0.014,-0.017,0.000,
0.193,0.007,-1.079,0.054,0.011,-0.111,0.006,0.022,0.022,-0.009,0.000,
0.195,-0.016,-1.067,0.062,0.011,-0.113,0.006,0.031,0.022,-0.008,0.000,
0.197,-0.033,-1.053,0.062,0.011,-0.115,0.006,0.027,0.015,-0.014,0.000,
0.199,-0.041,-1.044,0.053,0.011,-0.117,0.007,0.021,0.005,-0.020,0.000,
