0.000,-0.001,-0.000,-0.001,0.000,0.000,0.000,-9.948,0.463,0.565,0.000,0.000,
0.006,16.234,-0.768,-2.377,0.000,0.000,0.000,-15.537,3.174,-2.157,0.000,0.000,
0.006,62.924,5.392,0.576,0.032,-0.002,-0.005,-27.872,6.766,-4.353,0.000,0.000,
0.008,118.985,15.049,5.036,0.158,0.009,-0.004,-49.073,11.456,-5.744,0.000,0.000,
0.010,157.524,25.714,8.978,0.396,0.039,0.006,-72.959,16.033,-6.040,0.000,0.000,
0.012,167.259,36.659,10.539,0.711,0.091,0.024,-94.917,20.149,-4.899,0.000,0.000,
0.014,150.764,46.154,7.424,1.046,0.164,0.046,-112.746,23.979,-2.568,0.000,0.000,
0.016,117.200,53.488,-0.201,1.347,0.256,0.060,-126.241,27.359,-0.155,0.000,0.000,
0.018,76.761,59.230,-8.904,1.582,0.363,0.060,-136.254,30.653,1.349,0.000,0.000,
0.020,35.309,66.767,-18.471,1.735,0.482,0.042,-143.861,34.288,2.605,0.000,0.000,
0.022,-2.155,77.959,-28.214,1.806,0.615,0.005,-149.867,36.554,4.714,0.000,0.000,
0.028,-28.894,91.060,-29.418,1.802,0.771,-0.051,-154.691,35.099,6.843,2.000,0.000,
0.029,-49.439,106.700,-13.997,1.744,0.953,-0.110,-159.475,26.227,6.804,2.000,0.000,
0.031,-65.246,121.306,1.835,1.645,1.167,-0.138,-162.980,14.686,5.317,2.000,0.000,
0.033,-78.128,130.101,6.214,1.514,1.409,-0.134,-164.775,5.141,3.158,2.000,0.000,
0.035,-89.542,124.018,-6.089,1.358,1.670,-0.122,-165.088,-0.041,1.025,2.000,0.000,
0.037,-99.771,96.570,-32.096,1.179,1.918,-0.134,-164.456,-1.381,-0.383,2.000,0.000,
0.039,-107.376,52.857,-60.768,0.980,2.111,-0.198,-163.416,-0.932,-0.971,2.000,0.000,
0.041,-110.512,6.532,-81.005,0.765,2.217,-0.320,-162.338,-0.517,-1.058,2.000,0.000,
0.043,-108.055,-30.178,-88.700,0.544,2.230,-0.482,-161.390,-0.773,-0.997,2.000,0.000,
0.045,-100.360,-52.526,-86.000,0.328,2.169,-0.659,-160.598,-1.452,-0.893,6.000,0.000,
0.047,-89.038,-62.351,-76.576,0.127,2.064,-0.831,-159.921,-2.171,-0.746,4.000,0.000,
0.053,-76.219,-64.133,-63.605,-0.051,1.939,-0.984,-159.312,-2.713,-0.640,4.000,0.000,
0.053,-57.914,-61.531,-45.178,-0.204,1.811,-1.112,-158.464,-2.885,-0.524,4.000,0.000,
0.055,-40.699,-56.987,-27.921,-0.319,1.688,-1.202,-157.677,-2.708,-0.418,4.000,0.000,
0.057,-28.001,-52.232,-15.177,-0.401,1.574,-1.258,-157.114,-2.336,-0.326,0.000,0.000,
0.059,-20.286,-48.003,-7.357,-0.457,1.470,-1.288,-156.797,-1.901,-0.241,4.000,0.000,
0.061,-16.293,-44.478,-3.117,-0.497,1.374,-1.303,-156.664,-1.500,-0.162,0.000,0.000,
0.063,-14.318,-41.530,-0.735,-0.530,1.285,-1.309,-156.634,-1.194,-0.089,4.000,0.000,
0.065,-13.076,-38.905,1.050,-0.559,1.202,-1.311,-156.638,-0.984,-0.025,8.000,0.000,
0.067,-11.957,-36.468,2.796,-0.585,1.124,-1.309,-156.642,-0.833,0.027,0.000,0.000,
0.069,-10.851,-34.242,4.525,-0.609,1.051,-1.303,-156.640,-0.713,0.063,0.000,0.000,
0.071,-9.909,-32.281,6.017,-0.630,0.982,-1.294,-156.636,-0.613,0.083,12.000,0.000,
0.077,-9.316,-30.622,7.052,-0.650,0.918,-1.282,-156.640,-0.523,0.093,0.000,0.000,
0.078,-9.223,-28.871,7.634,-0.669,0.857,-1.268,-156.669,-0.428,0.103,0.000,0.000,
0.080,-9.590,-27.420,7.764,-0.687,0.799,-1.252,-156.711,-0.357,0.111,8.000,0.000,
0.082,-10.252,-26.437,7.548,-0.706,0.744,-1.237,-156.756,-0.315,0.114,0.000,0.000,
0.084,-10.996,-25.891,7.134,-0.727,0.691,-1.222,-156.795,-0.302,0.108,0.000,0.000,
0.086,-11.656,-25.626,6.654,-0.749,0.639,-1.208,-156.827,-0.308,0.094,0.000,0.000,
0.088,-12.174,-25.481,6.204,-0.772,0.588,-1.194,-156.851,-0.321,0.080,8.000,0.000,
0.090,-12.567,-25.361,5.815,-0.797,0.537,-1.182,-156.869,-0.336,0.068,0.000,0.000,
0.092,-12.842,-25.214,5.497,-0.822,0.486,-1.170,-156.882,-0.349,0.061,4.000,0.000,
0.094,-13.007,-25.038,5.286,-0.847,0.436,-1.159,-156.893,-0.361,0.061,0.000,0.000,
0.100,-13.107,-24.861,5.207,-0.873,0.386,-1.149,-156.902,-0.370,0.065,8.000,0.000,
0.100,-13.144,-24.690,5.187,-0.900,0.336,-1.138,-156.911,-0.381,0.068,0.000,0.000,
0.102,-13.105,-24.582,5.189,-0.926,0.287,-1.128,-156.917,-0.393,0.070,0.000,0.000,
0.104,-13.006,-24.544,5.191,-0.952,0.238,-1.117,-156.920,-0.404,0.073,8.000,0.000,
0.106,-12.866,-24.539,5.189,-0.978,0.189,-1.107,-156.920,-0.412,0.077,0.000,0.000,
0.108,-12.708,-24.528,5.189,-1.004,0.140,-1.097,-156.918,-0.418,0.082,0.000,0.000,
0.110,-12.558,-24.500,5.241,-1.029,0.090,-1.086,-156.916,-0.422,0.088,0.000,0.000,
0.112,-12.449,-24.451,5.384,-1.054,0.041,-1.076,-156.913,-0.424,0.091,12.000,0.000,
0.114,-12.377,-24.383,5.574,-1.079,-0.007,-1.065,-156.911,-0.424,0.092,0.000,0.000,
0.116,-12.313,-24.308,5.753,-1.104,-0.056,-1.054,-156.910,-0.421,0.092,0.000,0.000,
0.118,-12.258,-24.248,5.906,-1.129,-0.105,-1.042,-156.909,-0.418,0.095,8.000,0.000,
0.125,-12.245,-24.195,6.046,-1.153,-0.153,-1.031,-156.908,-0.414,0.098,0.000,0.000,
0.125,-12.267,-24.074,6.102,-1.178,-0.202,-1.019,-156.907,-0.406,0.102,0.000,0.000,
0.127,-12.342,-23.949,5.972,-1.202,-0.250,-1.006,-156.905,-0.399,0.107,8.000,0.000,
0.129,-12.473,-23.835,5.686,-1.227,-0.298,-0.994,-156.904,-0.396,0.109,0.000,0.000,
0.131,-12.614,-23.692,5.363,-1.252,-0.345,-0.983,-156.904,-0.392,0.111,8.000,0.000,
0.133,-12.726,-23.485,5.079,-1.277,-0.393,-0.972,-156.904,-0.389,0.114,0.000,0.000,
0.135,-12.832,-23.233,4.846,-1.303,-0.440,-0.962,-156.904,-0.388,0.121,0.000,0.000,
0.137,-12.960,-22.956,4.665,-1.328,-0.486,-0.952,-156.904,-0.387,0.129,8.000,0.000,
0.139,-13.101,-22.642,4.540,-1.354,-0.532,-0.943,-156.904,-0.386,0.138,4.000,0.000,
0.141,-13.236,-22.299,4.484,-1.380,-0.577,-0.934,-156.904,-0.386,0.145,8.000,0.000,
0.143,-13.345,-21.941,4.489,-1.407,-0.622,-0.925,-156.904,-0.390,0.153,0.000,0.000,
0.149,-13.437,-21.603,4.515,-1.433,-0.666,-0.916,-156.904,-0.393,0.161,0.000,0.000,
0.149,-13.524,-21.156,4.502,-1.460,-0.709,-0.907,-156.904,-0.397,0.171,8.000,0.000,
0.151,-13.587,-20.729,4.475,-1.487,-0.751,-0.898,-156.904,-0.399,0.178,0.000,0.000,
0.153,-13.613,-20.382,4.474,-1.515,-0.793,-0.889,-156.904,-0.397,0.183,8.000,0.000,
0.155,-13.608,-20.112,4.502,-1.542,-0.834,-0.880,-156.904,-0.393,0.185,0.000,0.000,
0.157,-13.605,-19.888,4.535,-1.569,-0.874,-0.871,-156.904,-0.388,0.184,0.000,0.000,
0.159,-13.609,-19.686,4.568,-1.596,-0.914,-0.862,-156.904,-0.383,0.179,8.000,0.000,
0.161,-13.620,-19.499,4.601,-1.623,-0.953,-0.853,-156.904,-0.379,0.175,0.000,0.000,
0.163,-13.638,-19.324,4.621,-1.651,-0.992,-0.844,-156.904,-0.378,0.170,8.000,0.000,
0.165,-13.662,-19.131,4.610,-1.678,-1.031,-0.835,-156.904,-0.380,0.166,4.000,0.000,
0.172,-13.722,-18.907,4.562,-1.705,-1.069,-0.825,-156.904,-0.384,0.165,8.000,0.000,
0.172,-13.838,-18.543,4.618,-1.733,-1.107,-0.816,-156.904,-0.391,0.163,0.000,0.000,
0.174,-13.971,-18.077,4.807,-1.760,-1.144,-0.807,-156.904,-0.399,0.161,0.000,0.000,
0.176,-14.077,-17.651,5.041,-1.788,-1.180,-0.797,-156.905,-0.405,0.160,8.000,0.000,
0.178,-14.141,-17.342,5.252,-1.816,-1.215,-0.787,-156.905,-0.408,0.159,0.000,0.000,
0.180,-14.163,-17.153,5.401,-1.845,-1.250,-0.777,-156.905,-0.407,0.160,8.000,0.000,
0.182,-14.165,-17.051,5.410,-1.873,-1.284,-0.766,-156.905,-0.406,0.162,0.000,0.000,
0.184,-14.183,-16.999,5.243,-1.901,-1.318,-0.755,-156.905,-0.402,0.164,8.000,0.000,
0.186,-14.210,-16.953,4.994,-1.930,-1.352,-0.745,-156.905,-0.398,0.165,0.000,0.000,
0.188,-14.236,-16.877,4.787,-1.958,-1.386,-0.735,-156.904,-0.393,0.166,0.000,0.000,
0.190,-14.265,-16.747,4.640,-1.987,-1.420,-0.725,-156.905,-0.392,0.168,8.000,0.000,
0.196,-14.316,-16.557,4.545,-2.015,-1.454,-0.716,-156.905,-0.391,0.171,0.000,0.000,
0.196,-14.359,-16.250,4.580,-2.044,-1.487,-0.707,-156.905,-0.389,0.175,8.000,0.000,
0.198,-14.384,-15.948,4.772,-2.073,-1.519,-0.698,-156.905,-0.389,0.179,0.000,0.000,
0.200,-14.395,-15.688,5.042,-2.101,-1.551,-0.688,-156.905,-0.388,0.181,8.000,0.000,
0.202,-14.386,-15.455,5.312,-2.130,-1.582,-0.678,-156.905,-0.388,0.180,0.000,0.000,
0.204,-14.379,-15.201,5.516,-2.159,-1.613,-0.667,-156.905,-0.389,0.178,12.000,0.000,
0.206,-14.396,-14.880,5.641,-2.188,-1.644,-0.656,-156.905,-0.390,0.175,0.000,0.000,
0.208,-14.451,-14.492,5.716,-2.216,-1.673,-0.645,-156.905,-0.390,0.173,8.000,0.000,
0.210,-14.527,-14.059,5.802,-2.245,-1.702,-0.634,-156.905,-0.387,0.169,0.000,0.000,
0.212,-14.610,-13.579,5.984,-2.274,-1.731,-0.622,-156.905,-0.385,0.166,8.000,0.000,
0.214,-14.700,-13.074,6.220,-2.304,-1.758,-0.610,-156.905,-0.383,0.165,0.000,0.000,
0.221,-14.803,-12.581,6.423,-2.333,-1.784,-0.598,-156.905,-0.381,0.165,8.000,0.000,
0.221,-14.961,-11.931,6.493,-2.363,-1.809,-0.585,-156.905,-0.382,0.165,0.000,0.000,
0.223,-15.145,-11.211,6.398,-2.393,-1.833,-0.572,-156.905,-0.384,0.167,0.000,0.000,
0.225,-15.288,-10.609,6.218,-2.423,-1.855,-0.559,-156.905,-0.385,0.169,8.000,0.000,
0.227,-15.371,-10.214,6.014,-2.453,-1.877,-0.546,-156.904,-0.385,0.170,0.000,0.000,
0.229,-15.397,-10.012,5.825,-2.484,-1.897,-0.534,-156.904,-0.381,0.170,8.000,0.000,
0.231,-15.385,-9.936,5.631,-2.515,-1.917,-0.523,-156.904,-0.375,0.168,0.000,0.000,
0.233,-15.370,-9.921,5.403,-2.546,-1.937,-0.512,-156.905,-0.367,0.163,8.000,0.000,
0.235,-15.356,-9.917,5.212,-2.576,-1.957,-0.501,-156.904,-0.359,0.157,0.000,0.000,
0.237,-15.339,-9.907,5.139,-2.607,-1.977,-0.490,-156.905,-0.351,0.149,8.000,0.000,
0.243,-15.317,-9.909,5.167,-2.638,-1.996,-0.480,-156.904,-0.345,0.143,0.000,0.000,
0.243,-15.292,-9.938,5.277,-2.668,-2.016,-0.470,-156.904,-0.340,0.136,8.000,0.000,
0.245,-15.273,-9.942,5.432,-2.699,-2.036,-0.459,-156.904,-0.338,0.132,0.000,0.000,
0.247,-15.276,-9.869,5.584,-2.730,-2.056,-0.448,-156.904,-0.339,0.129,0.000,0.000,
0.249,-15.299,-9.668,5.697,-2.760,-2.076,-0.437,-156.905,-0.342,0.128,8.000,0.000,
0.251,-15.337,-9.324,5.749,-2.791,-2.095,-0.426,-156.904,-0.345,0.128,0.000,-20.000,
0.253,-15.382,-8.862,5.743,-2.821,-2.114,-0.414,-156.905,-0.349,0.128,8.000,-20.000,
0.255,-15.426,-8.349,5.670,-2.852,-2.131,-0.403,-156.904,-0.353,0.130,2.000,-20.000,
0.257,-15.485,-7.870,5.508,-2.883,-2.148,-0.391,-156.905,-0.358,0.133,2.000,-20.000,
0.259,-15.551,-7.437,5.259,-2.914,-2.164,-0.380,-156.904,-0.362,0.133,2.000,-20.000,
0.261,-15.615,-7.014,4.966,-2.945,-2.179,-0.370,-156.905,-0.366,0.133,2.000,-20.000,
0.268,-15.681,-6.597,4.679,-2.976,-2.193,-0.360,-156.904,-0.370,0.132,2.000,-20.000,
0.268,-15.653,-6.157,4.330,-3.008,-2.206,-0.351,-156.905,-0.377,0.131,2.000,-20.000,
0.270,-15.508,-5.922,4.051,-3.039,-2.218,-0.342,-156.905,-0.384,0.132,2.000,-20.000,
0.272,-15.248,-5.998,3.893,-3.070,-2.230,-0.334,-156.905,-0.391,0.134,2.000,-20.000,
0.274,-14.895,-6.380,3.840,-3.101,-2.242,-0.326,-156.905,-0.395,0.138,2.000,-20.000,
0.276,-14.477,-7.002,3.852,-3.130,-2.255,-0.318,-156.905,-0.398,0.142,2.000,-20.000,
0.278,-14.018,-7.775,3.873,-3.159,-2.269,-0.311,-156.905,-0.401,0.145,2.000,-20.000,
0.280,-13.532,-8.630,3.870,-3.187,-2.284,-0.303,-156.905,-0.402,0.149,2.000,-20.000,
0.282,-13.022,-9.522,3.832,-3.214,-2.302,-0.295,-156.905,-0.404,0.153,2.000,-20.000,
0.284,-12.498,-10.436,3.760,-3.240,-2.321,-0.287,-156.905,-0.406,0.157,2.000,-20.000,
0.286,-11.964,-11.376,3.666,-3.265,-2.342,-0.280,-156.905,-0.408,0.158,2.000,-20.000,
0.292,-11.424,-12.354,3.554,-3.289,-2.364,-0.273,-156.905,-0.409,0.157,2.000,-20.000,
0.292,-10.660,-13.777,3.376,-3.312,-2.389,-0.265,-156.905,-0.409,0.153,2.000,-20.000,
0.294,-9.866,-15.279,3.178,-3.334,-2.417,-0.259,-156.905,-0.409,0.146,2.000,-20.000,
0.296,-9.150,-16.639,3.001,-3.353,-2.447,-0.252,-156.905,-0.407,0.140,2.000,-20.000,
0.298,-8.538,-17.797,2.855,-3.372,-2.480,-0.246,-156.905,-0.404,0.136,2.000,-20.000,
0.300,-8.003,-18.798,2.726,-3.389,-2.516,-0.241,-156.905,-0.401,0.133,2.000,-20.000,
0.302,-7.500,-19.726,2.594,-3.405,-2.554,-0.235,-156.905,-0.398,0.133,2.000,-20.000,
0.304,-6.992,-20.645,2.444,-3.420,-2.593,-0.230,-156.905,-0.396,0.133,2.000,-20.000,
0.306,-6.461,-21.587,2.275,-3.434,-2.634,-0.225,-156.905,-0.394,0.133,2.000,-20.000,
0.308,-5.908,-22.554,2.097,-3.447,-2.678,-0.221,-156.905,-0.392,0.132,2.000,-20.000,
0.315,-5.341,-23.533,1.916,-3.458,-2.723,-0.216,-156.905,-0.391,0.132,2.000,-20.000,
0.315,-4.436,-25.083,1.634,-3.469,-2.770,-0.213,-156.905,-0.386,0.128,2.000,-20.000,
0.317,-3.491,-26.700,1.343,-3.478,-2.820,-0.209,-156.905,-0.379,0.122,2.000,-20.000,
0.319,-2.673,-28.096,1.094,-3.485,-2.873,-0.207,-156.904,-0.373,0.115,2.000,-20.000,
0.321,-2.013,-29.212,0.904,-3.490,-2.929,-0.204,-156.904,-0.367,0.107,2.000,-20.000,
0.323,-1.463,-30.134,0.761,-3.494,-2.988,-0.203,-156.904,-0.361,0.101,2.000,-20.000,
0.325,-0.952,-30.983,0.641,-3.497,-3.048,-0.201,-156.905,-0.356,0.096,2.000,-20.000,
0.327,-0.425,-31.849,0.521,-3.499,-3.110,-0.200,-156.904,-0.351,0.093,2.000,-20.000,
0.329,0.138,-32.773,0.388,-3.500,-3.174,-0.199,-156.905,-0.347,0.091,2.000,-20.000,
0.331,0.734,-33.753,0.242,-3.500,-3.239,-0.198,-156.904,-0.344,0.090,2.000,-20.000,
0.333,1.353,-34.769,0.086,-3.498,-3.307,-0.198,-156.905,-0.342,0.090,2.000,-20.000,
0.339,1.981,-35.800,-0.079,-3.496,-3.376,-0.197,-156.904,-0.341,0.091,2.000,-20.000,
0.340,2.859,-37.226,-0.315,-3.492,-3.448,-0.197,-156.904,-0.343,0.095,2.000,-20.000,
0.342,3.770,-38.689,-0.562,-3.486,-3.522,-0.198,-156.904,-0.348,0.101,2.000,-20.000,
0.344,4.590,-39.995,-0.781,-3.478,-3.600,-0.199,-156.904,-0.356,0.108,2.000,-20.000,
0.346,5.292,-41.103,-0.964,-3.469,-3.680,-0.201,-156.905,-0.364,0.115,2.000,-20.000,
0.348,5.908,-42.066,-1.124,-3.459,-3.762,-0.203,-156.904,-0.372,0.119,2.000,-20.000,
0.350,6.491,-42.967,-1.278,-3.447,-3.846,-0.205,-156.905,-0.378,0.122,2.000,-20.000,
0.352,7.081,-43.868,-1.442,-3.434,-3.932,-0.208,-156.904,-0.381,0.124,2.000,-20.000,
0.354,7.695,-44.801,-1.632,-3.420,-4.020,-0.210,-156.905,-0.381,0.126,2.000,-20.000,
0.356,8.332,-45.768,-1.850,-3.404,-4.109,-0.214,-156.904,-0.378,0.130,2.000,-20.000,
