0.153,-0.022,0.034,-0.002,9.743,-0.339,0.007,-0.003,0.017,-0.019,9.675,0.119,0.013,
0.155,-0.015,0.024,-0.007,9.743,-0.339,0.007,-0.001,0.015,-0.002,9.677,0.118,0.015,
0.157,-0.006,0.009,-0.012,9.742,-0.341,0.007,0.004,0.017,0.015,9.680,0.117,0.017,
0.159,0.002,-0.003,-0.018,9.741,-0.342,0.008,0.009,0.018,0.032,9.683,0.116,0.018,
0.161,0.009,-0.007,-0.021,9.741,-0.345,0.009,0.010,0.018,0.049,9.685,0.114,0.019,
0.163,0.016,-0.004,-0.022,9.741,-0.346,0.009,0.009,0.016,0.062,9.685,0.113,0.021,
0.165,0.020,-0.001,-0.018,9.741,-0.346,0.008,0.014,0.012,0.060,9.685,0.111,0.022,
0.167,0.024,-0.000,-0.014,9.741,-0.345,0.007,0.022,0.007,0.051,9.685,0.111,0.023,
0.169,0.027,0.002,-0.011,9.742,-0.345,0.004,0.027,0.003,0.043,9.686,0.111,0.024,
0.171,0.024,0.005,-0.007,9.744,-0.344,0.003,0.036,0.005,0.034,9.687,0.111,0.025,
0.173,0.019,0.007,-0.001,9.744,-0.344,0.002,0.051,0.006,0.022,9.688,0.113,0.024,
0.175,0.017,0.008,0.003,9.744,-0.343,0.002,0.067,0.005,0.009,9.691,0.115,0.022,
0.177,0.013,0.007,0.010,9.744,-0.342,0.002,0.082,0.006,0.003,9.693,0.117,0.020,
0.179,0.010,0.002,0.014,9.744,-0.341,0.002,0.086,0.004,0.003,9.696,0.118,0.016,
0.181,0.005,-0.003,0.014,9.744,-0.340,0.001,0.082,-0.005,0.001,9.698,0.118,0.013,
0.183,-0.000,-0.002,0.014,9.742,-0.338,-0.000,0.072,-0.017,-0.003,9.699,0.119,0.011,
0.185,-0.007,-0.001,0.013,9.740,-0.337,-0.002,0.059,-0.028,-0.002,9.699,0.120,0.008,
0.187,-0.011,-0.006,0.011,9.739,-0.336,-0.005,0.052,-0.037,0.004,9.699,0.120,0.007,
0.189,-0.009,-0.012,0.008,9.738,-0.335,-0.006,0.048,-0.046,0.010,9.699,0.120,0.007,
0.191,-0.006,-0.016,0.005,9.737,-0.335,-0.007,0.043,-0.055,0.014,9.697,0.121,0.005,
0.193,-0.008,-0.020,0.006,9.737,-0.336,-0.008,0.034,-0.060,0.020,9.693,0.122,0.004,
0.195,-0.013,-0.021,0.008,9.737,-0.337,-0.006,0.021,-0.065,0.027,9.687,0.122,0.003,
0.197,-0.015,-0.019,0.010,9.736,-0.338,-0.005,0.013,-0.073,0.032,9.681,0.122,0.002,
0.199,-0.014,-0.019,0.010,9.736,-0.339,-0.005,0.011,-0.080,0.033,9.676,0.122,-0.001,
0.201,-0.014,-0.022,0.009,9.735,-0.339,-0.005,0.013,-0.082,0.037,9.673,0.120,-0.004,
0.203,-0.014,-0.022,0.004,9.735,-0.339,-0.005,0.019,-0.076,0.041,9.672,0.119,-0.005,
0.205,-0.012,-0.017,-0.003,9.735,-0.339,-0.006,0.018,-0.065,0.039,9.672,0.117,-0.006,
