0.000,0.320,9.522,-0.365,0.000,0.000,0.000,-0.044,-0.256,0.001,0.000,0.0,
0.004,0.000,0.000,0.000,0.000,0.000,0.000,29320310784.000,0.000,0.000,0.000,0.000,
0.006,-0.033,-1.289,0.024,0.000,0.000,0.000,32862203904.000,-0.002,0.004,0.000,0.000,
0.008,-0.057,-2.732,0.052,-0.000,-0.003,0.000,21726601216.000,-0.005,0.008,0.000,0.000,
0.010,-0.056,-3.684,0.071,-0.000,-0.008,0.000,7421093888.000,-0.006,0.010,0.000,0.000,
0.012,-0.037,-4.000,0.078,-0.000,-0.015,0.000,-2875635712.000,-0.007,0.009,0.000,0.000,
0.014,-0.013,-3.859,0.076,-0.000,-0.023,0.000,-7046240768.000,-0.008,0.007,0.000,0.000,
0.016,0.006,-3.540,0.071,-0.000,-0.031,0.001,-6415944704.000,-0.009,0.004,0.000,0.000,
0.018,0.012,-3.258,0.066,-0.000,-0.038,0.001,-3560880384.000,-0.010,0.001,0.000,0.000,
0.020,0.007,-3.109,0.059,-0.000,-0.045,0.001,-685642688.000,-0.010,-0.000,0.000,0.000,
0.022,-0.002,-3.088,0.052,-0.000,-0.051,0.001,1066040256.000,-0.011,-0.001,0.000,0.000,
0.028,-0.004,-3.142,0.048,-0.000,-0.057,0.001,1548050048.000,-0.011,-0.002,0.000,0.000,
0.030,0.014,-3.213,0.043,-0.000,-0.063,0.001,1185847424.000,-0.013,-0.000,9.000,0.000,
0.032,0.041,-3.268,0.038,-0.000,-0.070,0.001,531567200.000,-0.015,0.002,0.000,0.000,
0.034,0.067,-3.292,0.036,-0.000,-0.076,0.001,-15149139.000,-0.018,0.004,0.000,0.000,
0.036,0.119,-3.300,0.034,-0.000,-0.083,0.001,-290834080.000,-0.013,0.010,0.000,0.000,
0.038,0.293,-3.316,0.046,0.000,-0.090,0.001,-318162208.000,-0.001,0.017,0.000,0.000,
0.040,0.695,-3.282,0.097,0.001,-0.096,0.002,-206763152.000,0.002,0.014,0.000,0.000,
0.042,1.322,-3.105,0.183,0.002,-0.103,0.002,-67828056.000,-0.016,-0.002,0.000,0.000,
0.044,2.001,-2.751,0.279,0.005,-0.109,0.002,30499388.000,-0.050,-0.024,0.000,0.000,
0.046,2.522,-2.270,0.354,0.009,-0.114,0.003,69127640.000,-0.079,-0.040,0.000,0.000,
0.048,2.755,-1.744,0.389,0.014,-0.119,0.003,61765456.000,-0.081,-0.041,0.000,0.000,
0.053,2.739,-1.244,0.388,0.019,-0.122,0.004,33613268.000,-0.051,-0.025,0.000,0.000,
0.055,2.511,-0.675,0.347,0.025,-0.125,0.005,5853172.500,-0.001,0.007,0.000,0.000,
0.057,2.165,-0.167,0.286,0.030,-0.126,0.006,-10756781.000,0.033,0.035,0.000,0.000,
0.059,1.780,0.231,0.225,0.034,-0.127,0.006,-15071661.000,0.034,0.046,0.000,0.000,
0.061,1.408,0.524,0.173,0.038,-0.126,0.007,-11350595.000,0.011,0.038,0.000,0.000,
0.063,1.073,0.742,0.131,0.041,-0.125,0.007,-4957068.000,-0.019,0.020,0.000,0.000,
0.065,0.780,0.892,0.090,0.043,-0.124,0.007,291763.219,-0.037,0.001,0.000,0.000,
0.067,0.531,0.978,0.042,0.044,-0.122,0.007,2880810.000,-0.035,-0.009,0.000,0.000,
0.069,0.323,1.007,-0.009,0.045,-0.120,0.008,3078500.000,-0.016,-0.009,0.000,0.000,
0.071,0.144,0.993,-0.054,0.046,-0.118,0.008,1966235.375,0.009,-0.001,0.000,0.000,
0.073,-0.018,0.956,-0.084,0.046,-0.116,0.007,617762.688,0.030,0.010,0.000,0.000,
0.077,-0.164,0.921,-0.094,0.046,-0.114,0.007,-320584.562,0.040,0.018,0.000,0.000,
0.079,-0.312,0.861,-0.089,0.046,-0.112,0.007,-677572.625,0.030,0.016,0.000,0.000,
0.081,-0.396,0.778,-0.087,0.045,-0.110,0.007,-594263.375,0.009,0.005,4.000,0.000,
0.083,-0.394,0.681,-0.089,0.044,-0.109,0.007,-316975.844,-0.011,-0.009,0.000,0.000,
0.085,-0.323,0.588,-0.087,0.044,-0.108,0.007,-49111.539,-0.023,-0.017,0.000,0.000,
0.087,-0.224,0.520,-0.074,0.043,-0.106,0.006,108256.680,-0.022,-0.015,0.000,0.000,
0.089,-0.137,0.482,-0.047,0.043,-0.105,0.006,146635.578,-0.010,-0.000,0.000,0.000,
0.091,-0.081,0.467,-0.014,0.042,-0.104,0.006,108577.039,0.007,0.019,0.000,0.000,
0.093,-0.061,0.458,0.015,0.042,-0.103,0.006,46148.820,0.024,0.034,0.000,0.000,
0.095,-0.071,0.441,0.028,0.042,-0.103,0.006,-4213.580,0.030,0.037,0.000,0.000,
0.100,-0.091,0.411,0.025,0.042,-0.102,0.006,-28497.732,0.021,0.028,0.000,0.000,
0.102,-0.093,0.373,0.016,0.042,-0.101,0.006,-29769.475,-0.009,0.014,0.000,0.000,
0.104,-0.071,0.352,0.010,0.041,-0.100,0.006,-18684.035,-0.035,0.006,0.000,0.000,
0.106,-0.036,0.353,0.011,0.041,-0.099,0.006,-5604.304,-0.040,0.009,0.000,0.000,
0.108,-0.009,0.368,0.014,0.041,-0.099,0.006,3344.405,-0.023,0.020,0.000,0.000,
0.110,-0.003,0.385,0.016,0.041,-0.098,0.006,6635.645,0.003,0.031,0.000,0.000,
0.112,-0.011,0.400,0.012,0.041,-0.097,0.006,5714.244,0.020,0.034,0.000,0.000,
0.114,-0.023,0.414,0.003,0.041,-0.096,0.006,2985.960,0.017,0.025,0.000,0.000,
0.116,-0.025,0.436,-0.007,0.041,-0.096,0.006,402.801,-0.001,0.007,0.000,0.000,
0.118,-0.016,0.472,-0.013,0.041,-0.095,0.006,-1086.835,-0.022,-0.012,0.000,0.000,
0.120,0.001,0.512,-0.014,0.041,-0.094,0.006,-1425.630,-0.031,-0.025,0.000,0.000,
0.124,0.015,0.544,-0.013,0.041,-0.093,0.006,-1037.931,-0.022,-0.026,0.000,0.000,
0.127,0.021,0.553,-0.021,0.041,-0.092,0.006,-428.858,0.004,-0.014,0.000,0.000,
0.129,0.024,0.548,-0.031,0.041,-0.090,0.006,54.065,0.025,-0.001,0.000,0.000,
