0.152,-0.002,0.009,0.027,-9.878,0.127,0.215,0.052,0.024,0.032,-9.987,0.610,0.343,
0.158,0.026,0.023,0.032,-9.878,0.125,0.212,0.035,0.020,0.020,-9.983,0.610,0.341,
0.158,0.040,0.023,0.034,-9.877,0.127,0.211,0.036,0.016,0.020,-9.982,0.610,0.340,
0.160,0.050,0.018,0.038,-9.877,0.127,0.211,0.032,0.011,0.016,-9.982,0.611,0.338,
0.162,0.054,0.013,0.043,-9.876,0.128,0.212,0.024,0.006,0.011,-9.981,0.612,0.337,
0.164,0.055,0.009,0.047,-9.875,0.128,0.214,0.020,0.004,0.004,-9.980,0.613,0.337,
0.166,0.052,0.004,0.050,-9.874,0.128,0.215,0.017,0.003,-0.003,-9.977,0.615,0.339,
0.168,0.044,0.002,0.052,-9.873,0.128,0.217,0.016,0.001,-0.001,-9.974,0.617,0.340,
0.170,0.038,-0.002,0.048,-9.872,0.128,0.218,0.011,-0.006,0.008,-9.975,0.619,0.341,
0.172,0.032,-0.012,0.040,-9.871,0.127,0.219,-0.003,-0.014,0.014,-9.980,0.620,0.341,
0.174,0.021,-0.023,0.032,-9.871,0.128,0.221,-0.021,-0.016,0.020,-9.983,0.621,0.340,
0.181,0.007,-0.038,0.011,-9.870,0.129,0.225,-0.029,-0.026,0.019,-9.994,0.619,0.342,
0.181,0.009,-0.040,-0.000,-9.869,0.130,0.226,-0.019,-0.030,0.017,-9.992,0.617,0.343,
0.183,0.009,-0.039,-0.010,-9.869,0.130,0.226,-0.005,-0.028,0.017,-9.989,0.615,0.344,
0.185,0.003,-0.034,-0.018,-9.870,0.129,0.225,0.014,-0.020,0.019,-9.988,0.613,0.345,
0.187,-0.006,-0.026,-0.029,-9.872,0.129,0.225,0.031,-0.010,0.017,-9.990,0.611,0.346,
0.189,-0.014,-0.018,-0.038,-9.873,0.129,0.223,0.045,-0.007,0.010,-9.991,0.611,0.348,
0.191,-0.019,-0.011,-0.046,-9.874,0.129,0.221,0.056,-0.008,-0.001,-9.994,0.611,0.350,
0.193,-0.019,-0.005,-0.054,-9.876,0.129,0.219,0.058,-0.009,-0.006,-9.996,0.611,0.351,
0.195,-0.013,0.000,-0.062,-9.879,0.129,0.217,0.042,-0.009,-0.014,-9.996,0.611,0.352,
0.197,-0.009,0.005,-0.067,-9.880,0.129,0.215,0.021,-0.011,-0.029,-9.995,0.611,0.353,
0.203,-0.006,0.013,-0.067,-9.879,0.128,0.211,0.004,-0.024,-0.055,-9.989,0.608,0.351,
0.203,-0.004,0.020,-0.064,-9.879,0.128,0.210,0.006,-0.035,-0.064,-9.986,0.607,0.349,
0.205,-0.005,0.026,-0.065,-9.879,0.127,0.209,0.006,-0.043,-0.066,-9.985,0.606,0.347,
0.207,-0.002,0.027,-0.065,-9.879,0.128,0.208,0.000,-0.046,-0.062,-9.986,0.606,0.345,
0.209,0.000,0.026,-0.058,-9.879,0.130,0.207,-0.010,-0.048,-0.063,-9.987,0.607,0.343,
0.211,-0.004,0.023,-0.053,-9.879,0.131,0.207,-0.024,-0.040,-0.065,-9.991,0.608,0.340,
0.213,-0.009,0.019,-0.053,-9.880,0.132,0.207,-0.033,-0.021,-0.066,-9.995,0.608,0.339,
0.215,-0.012,0.013,-0.052,-9.881,0.132,0.208,-0.037,0.003,-0.065,-9.999,0.609,0.339,
0.217,-0.013,0.008,-0.048,-9.882,0.132,0.210,-0.028,0.025,-0.049,-10.001,0.611,0.339,
0.219,-0.014,0.009,-0.045,-9.883,0.132,0.212,-0.015,0.039,-0.025,-10.004,0.613,0.340,
0.226,0.004,0.018,-0.057,-9.883,0.129,0.215,0.013,0.054,-0.010,-10.005,0.616,0.339,
0.226,0.016,0.022,-0.058,-9.882,0.128,0.215,0.033,0.060,-0.010,-10.001,0.618,0.339,
0.228,0.024,0.027,-0.055,-9.881,0.127,0.215,0.048,0.058,-0.011,-9.998,0.618,0.339,
0.230,0.031,0.031,-0.053,-9.880,0.124,0.216,0.060,0.049,-0.008,-9.996,0.618,0.339,
0.232,0.033,0.037,-0.054,-9.879,0.123,0.217,0.064,0.035,-0.002,-9.994,0.618,0.339,
0.234,0.033,0.041,-0.052,-9.878,0.121,0.217,0.061,0.023,0.004,-9.994,0.617,0.340,
0.236,0.035,0.041,-0.042,-9.877,0.120,0.218,0.048,0.014,0.008,-9.995,0.616,0.342,
0.238,0.040,0.041,-0.028,-9.876,0.119,0.219,0.027,0.006,0.013,-9.995,0.615,0.344,
0.240,0.045,0.042,-0.016,-9.875,0.120,0.219,0.005,-0.004,0.017,-9.993,0.614,0.345,
0.242,0.048,0.041,-0.009,-9.874,0.121,0.218,-0.017,-0.014,0.020,-9.988,0.612,0.345,
0.248,0.045,0.027,0.011,-9.873,0.123,0.217,-0.041,-0.012,0.025,-9.978,0.607,0.344,
0.248,0.045,0.018,0.017,-9.873,0.122,0.216,-0.043,-0.007,0.021,-9.977,0.605,0.341,
0.250,0.046,0.015,0.019,-9.873,0.121,0.215,-0.036,-0.004,0.010,-9.976,0.603,0.338,
0.252,0.046,0.013,0.020,-9.874,0.121,0.214,-0.023,-0.001,0.000,-9.976,0.603,0.336,
0.254,0.043,0.014,0.021,-9.874,0.121,0.212,-0.015,0.003,-0.009,-9.977,0.604,0.334,
0.256,0.041,0.016,0.022,-9.874,0.121,0.211,-0.016,0.005,-0.023,-9.978,0.604,0.333,
0.258,0.039,0.018,0.023,-9.874,0.121,0.210,-0.017,0.008,-0.040,-9.978,0.602,0.333,
0.260,0.033,0.020,0.026,-9.873,0.122,0.210,-0.017,0.008,-0.054,-9.979,0.601,0.332,
0.262,0.025,0.020,0.031,-9.874,0.122,0.211,-0.013,0.003,-0.058,-9.978,0.600,0.332,
0.264,0.020,0.017,0.037,-9.873,0.123,0.213,-0.015,-0.001,-0.058,-9.979,0.600,0.333,
0.270,0.018,0.030,0.055,-9.872,0.122,0.216,-0.022,-0.007,-0.049,-9.979,0.598,0.334,
0.271,0.017,0.040,0.054,-9.873,0.122,0.217,-0.029,-0.014,-0.040,-9.980,0.598,0.334,
0.273,0.022,0.047,0.048,-9.874,0.121,0.219,-0.030,-0.022,-0.029,-9.981,0.599,0.336,
0.275,0.028,0.050,0.041,-9.875,0.122,0.221,-0.027,-0.028,-0.016,-9.982,0.601,0.339,
0.277,0.031,0.050,0.036,-9.874,0.122,0.223,-0.020,-0.034,-0.005,-9.982,0.604,0.343,
0.279,0.033,0.045,0.033,-9.874,0.123,0.224,-0.001,-0.042,0.003,-9.980,0.606,0.345,
0.281,0.034,0.037,0.031,-9.871,0.124,0.225,0.015,-0.046,0.012,-9.975,0.608,0.345,
0.283,0.033,0.026,0.029,-9.869,0.125,0.225,0.025,-0.046,0.016,-9.970,0.609,0.343,
0.285,0.031,0.016,0.023,-9.867,0.125,0.225,0.038,-0.046,0.023,-9.966,0.610,0.341,
0.287,0.008,-0.015,-0.002,-9.871,0.124,0.223,0.047,-0.020,0.036,-9.970,0.614,0.340,
0.293,0.003,-0.018,-0.007,-9.873,0.124,0.222,0.047,-0.020,0.036,-9.970,0.614,0.340,
0.293,-0.001,-0.021,-0.011,-9.876,0.124,0.222,0.046,-0.008,0.032,-9.977,0.615,0.341,
0.295,-0.012,-0.026,-0.019,-9.881,0.123,0.221,0.035,0.001,0.028,-9.983,0.616,0.342,
0.297,-0.021,-0.028,-0.027,-9.883,0.121,0.220,0.020,0.012,0.026,-9.987,0.616,0.341,
0.299,-0.024,-0.031,-0.036,-9.882,0.120,0.218,0.009,0.024,0.031,-9.988,0.616,0.339,
0.301,-0.025,-0.034,-0.039,-9.878,0.119,0.216,0.004,0.036,0.034,-9.986,0.615,0.336,
0.303,-0.024,-0.036,-0.039,-9.873,0.118,0.214,0.000,0.046,0.027,-9.982,0.613,0.334,
0.305,-0.021,-0.037,-0.035,-9.868,0.116,0.212,-0.009,0.048,0.010,-9.979,0.612,0.333,
0.307,-0.016,-0.031,-0.028,-9.867,0.114,0.210,-0.017,0.047,-0.006,-9.981,0.612,0.331,
0.313,-0.010,0.005,-0.016,-9.878,0.114,0.205,-0.014,0.044,-0.025,-9.992,0.611,0.329,
0.313,-0.009,0.020,-0.009,-9.885,0.116,0.203,-0.019,0.043,-0.019,-10.001,0.610,0.328,
0.315,-0.008,0.033,-0.000,-9.890,0.118,0.201,-0.025,0.035,-0.009,-10.011,0.609,0.327,
0.317,-0.010,0.047,0.004,-9.892,0.120,0.201,-0.026,0.018,-0.001,-10.019,0.608,0.328,
0.320,-0.011,0.057,0.010,-9.890,0.122,0.201,-0.033,-0.002,0.014,-10.021,0.606,0.328,
0.321,-0.014,0.060,0.023,-9.888,0.123,0.201,-0.045,-0.016,0.025,-10.020,0.605,0.328,
0.323,-0.017,0.061,0.040,-9.884,0.124,0.202,-0.045,-0.023,0.029,-10.014,0.604,0.327,
0.325,-0.022,0.065,0.059,-9.879,0.125,0.203,-0.036,-0.029,0.042,-10.005,0.604,0.326,
0.327,-0.029,0.068,0.076,-9.875,0.125,0.203,-0.036,-0.033,0.059,-9.998,0.604,0.324,
0.329,-0.033,0.065,0.091,-9.872,0.125,0.203,-0.037,-0.036,0.074,-9.993,0.605,0.323,
0.336,-0.036,0.043,0.104,-9.869,0.125,0.201,-0.010,-0.036,0.079,-9.989,0.605,0.328,
0.336,-0.031,0.028,0.107,-9.869,0.126,0.201,-0.004,-0.032,0.075,-9.987,0.603,0.332,
0.338,-0.024,0.015,0.108,-9.868,0.127,0.201,0.001,-0.030,0.076,-9.983,0.603,0.335,
0.340,-0.015,0.002,0.104,-9.867,0.128,0.203,0.001,-0.023,0.080,-9.980,0.603,0.338,
0.342,-0.005,-0.007,0.102,-9.866,0.129,0.204,0.000,-0.020,0.088,-9.978,0.604,0.340,
0.344,0.004,-0.014,0.100,-9.866,0.128,0.207,0.000,-0.018,0.096,-9.979,0.605,0.340,
0.346,0.010,-0.022,0.094,-9.866,0.128,0.209,0.006,-0.012,0.092,-9.982,0.607,0.342,
0.348,0.012,-0.029,0.089,-9.867,0.128,0.212,0.012,-0.003,0.081,-9.987,0.610,0.343,
0.350,0.014,-0.030,0.088,-9.867,0.128,0.215,0.011,0.003,0.061,-9.991,0.612,0.344,
0.352,0.021,-0.034,0.085,-9.868,0.128,0.218,0.008,0.004,0.040,-9.996,0.612,0.345,
0.358,0.035,-0.037,0.069,-9.871,0.129,0.221,0.005,-0.004,0.032,-10.001,0.611,0.348,
0.358,0.042,-0.033,0.057,-9.873,0.129,0.222,0.002,-0.013,0.042,-10.001,0.610,0.348,
0.360,0.050,-0.030,0.047,-9.874,0.129,0.221,-0.005,-0.027,0.054,-10.000,0.609,0.349,
0.362,0.056,-0.025,0.040,-9.875,0.128,0.220,-0.010,-0.041,0.065,-9.999,0.609,0.350,
0.364,0.059,-0.014,0.037,-9.875,0.127,0.219,-0.011,-0.048,0.074,-9.997,0.611,0.352,
0.366,0.062,0.002,0.038,-9.874,0.126,0.218,-0.011,-0.047,0.081,-9.995,0.614,0.352,
0.368,0.066,0.017,0.040,-9.873,0.125,0.218,-0.010,-0.039,0.084,-9.991,0.616,0.351,
0.370,0.062,0.027,0.039,-9.872,0.125,0.219,-0.004,-0.029,0.079,-9.986,0.617,0.349,
0.372,0.051,0.032,0.035,-9.871,0.125,0.220,0.007,-0.013,0.063,-9.981,0.617,0.349,
0.374,0.037,0.036,0.031,-9.871,0.124,0.221,0.011,-0.000,0.047,-9.980,0.617,0.349,
0.381,-0.001,0.040,0.039,-9.877,0.126,0.226,0.022,-0.002,0.018,-9.992,0.616,0.345,
0.381,-0.009,0.034,0.045,-9.881,0.126,0.229,0.019,-0.015,0.010,-9.999,0.614,0.344,
0.383,-0.015,0.026,0.053,-9.884,0.126,0.232,0.008,-0.024,0.007,-10.001,0.613,0.344,
0.385,-0.020,0.019,0.060,-9.884,0.125,0.234,-0.007,-0.032,-0.001,-9.999,0.612,0.345,
0.387,-0.026,0.013,0.063,-9.882,0.123,0.235,-0.018,-0.037,-0.013,-9.995,0.611,0.345,
0.389,-0.031,0.010,0.059,-9.878,0.121,0.235,-0.020,-0.039,-0.021,-9.990,0.607,0.346,
0.391,-0.036,0.005,0.047,-9.873,0.120,0.235,-0.019,-0.038,-0.029,-9.984,0.603,0.346,
0.393,-0.037,-0.003,0.031,-9.867,0.119,0.235,-0.017,-0.038,-0.041,-9.979,0.599,0.347,
0.395,-0.030,-0.012,0.017,-9.863,0.119,0.233,-0.018,-0.045,-0.050,-9.977,0.596,0.347,
0.397,-0.021,-0.022,0.000,-9.862,0.120,0.231,-0.019,-0.052,-0.055,-9.980,0.595,0.348,
0.403,-0.014,-0.054,-0.038,-9.865,0.120,0.227,-0.012,-0.061,-0.069,-9.983,0.595,0.350,
0.403,-0.011,-0.074,-0.057,-9.868,0.119,0.223,-0.009,-0.062,-0.076,-9.984,0.594,0.350,
0.405,-0.012,-0.082,-0.065,-9.869,0.119,0.219,-0.013,-0.066,-0.079,-9.987,0.592,0.350,
0.407,-0.012,-0.085,-0.070,-9.869,0.118,0.215,-0.019,-0.069,-0.080,-9.988,0.591,0.351,
0.409,-0.013,-0.085,-0.068,-9.870,0.117,0.212,-0.020,-0.070,-0.081,-9.986,0.589,0.351,
0.411,-0.015,-0.086,-0.066,-9.870,0.116,0.211,-0.019,-0.073,-0.084,-9.983,0.588,0.352,
0.413,-0.017,-0.086,-0.067,-9.869,0.115,0.212,-0.015,-0.078,-0.086,-9.980,0.588,0.352,
0.415,-0.015,-0.087,-0.070,-9.869,0.115,0.213,-0.016,-0.087,-0.085,-9.979,0.589,0.352,
0.417,-0.010,-0.093,-0.074,-9.869,0.115,0.214,-0.025,-0.093,-0.080,-9.979,0.589,0.353,
0.419,-0.001,-0.101,-0.080,-9.871,0.115,0.214,-0.036,-0.095,-0.076,-9.982,0.590,0.352,
0.426,0.004,-0.109,-0.069,-9.876,0.117,0.214,-0.049,-0.076,-0.080,-9.992,0.593,0.347,
0.426,0.007,-0.109,-0.056,-9.877,0.119,0.215,-0.066,-0.070,-0.093,-9.993,0.594,0.346,
0.428,0.011,-0.112,-0.044,-9.877,0.122,0.217,-0.088,-0.068,-0.114,-9.993,0.597,0.344,
0.430,0.009,-0.113,-0.033,-9.875,0.125,0.219,-0.104,-0.062,-0.129,-9.994,0.600,0.338,
0.432,0.005,-0.112,-0.020,-9.873,0.127,0.220,-0.100,-0.048,-0.130,-9.995,0.604,0.333,
0.434,0.003,-0.107,-0.007,-9.870,0.127,0.220,-0.084,-0.035,-0.122,-9.995,0.606,0.328,
0.436,0.003,-0.095,0.004,-9.867,0.129,0.219,-0.071,-0.033,-0.109,-9.997,0.608,0.322,
0.438,0.004,-0.079,0.015,-9.865,0.129,0.219,-0.062,-0.038,-0.089,-9.998,0.611,0.318,
0.440,0.005,-0.061,0.024,-9.863,0.129,0.217,-0.056,-0.040,-0.063,-9.998,0.614,0.315,
0.446,0.016,-0.022,0.034,-9.863,0.129,0.215,-0.050,-0.026,-0.006,-9.996,0.618,0.317,
0.446,0.019,-0.005,0.033,-9.864,0.128,0.214,-0.054,-0.012,0.015,-9.997,0.619,0.319,
0.448,0.019,0.006,0.027,-9.867,0.127,0.212,-0.064,0.002,0.029,-9.998,0.621,0.323,
0.450,0.018,0.012,0.021,-9.868,0.127,0.212,-0.067,0.018,0.041,-9.995,0.623,0.326,
0.452,0.014,0.015,0.014,-9.868,0.126,0.212,-0.065,0.028,0.052,-9.991,0.624,0.330,
0.454,0.009,0.018,0.009,-9.868,0.126,0.212,-0.057,0.033,0.052,-9.989,0.624,0.334,
0.456,0.008,0.018,0.010,-9.868,0.125,0.214,-0.042,0.038,0.046,-9.988,0.623,0.339,
0.458,0.009,0.014,0.011,-9.869,0.123,0.215,-0.021,0.037,0.041,-9.989,0.620,0.341,
0.460,0.012,0.009,0.010,-9.871,0.122,0.215,-0.006,0.032,0.031,-9.991,0.618,0.343,
0.462,0.016,0.008,0.006,-9.872,0.122,0.215,-0.003,0.029,0.019,-9.994,0.616,0.345,
0.469,0.027,0.007,-0.002,-9.875,0.124,0.213,0.008,0.019,0.019,-9.996,0.613,0.347,
0.469,0.031,0.006,-0.002,-9.875,0.125,0.212,0.019,0.013,0.026,-9.996,0.612,0.349,
0.471,0.034,0.009,-0.001,-9.873,0.125,0.212,0.025,0.011,0.029,-9.994,0.612,0.351,
0.473,0.037,0.012,0.003,-9.871,0.125,0.213,0.024,0.015,0.023,-9.991,0.612,0.353,
0.475,0.038,0.013,0.008,-9.867,0.127,0.214,0.019,0.020,0.014,-9.987,0.612,0.354,
0.477,0.037,0.012,0.007,-9.864,0.129,0.215,0.012,0.022,0.006,-9.985,0.613,0.354,
0.479,0.036,0.011,0.003,-9.861,0.132,0.217,0.006,0.029,0.004,-9.985,0.613,0.354,
0.481,0.035,0.010,0.000,-9.860,0.135,0.219,0.004,0.034,0.009,-9.987,0.612,0.353,
0.483,0.034,0.011,0.004,-9.860,0.138,0.221,0.003,0.038,0.020,-9.990,0.613,0.353,
0.485,0.035,0.013,0.009,-9.860,0.140,0.222,-0.000,0.045,0.031,-9.992,0.612,0.353,
0.491,0.038,0.009,0.007,-9.860,0.142,0.225,-0.010,0.041,0.017,-9.997,0.614,0.353,
0.491,0.041,0.008,-0.001,-9.861,0.141,0.226,-0.009,0.034,0.010,-9.999,0.615,0.353,
0.493,0.043,0.008,-0.011,-9.861,0.141,0.226,-0.013,0.027,0.001,-9.999,0.616,0.353,
0.495,0.047,0.007,-0.019,-9.862,0.142,0.225,-0.029,0.021,-0.012,-9.998,0.616,0.353,
0.497,0.051,0.005,-0.027,-9.863,0.142,0.223,-0.049,0.016,-0.024,-9.994,0.616,0.351,
0.499,0.052,0.002,-0.040,-9.864,0.141,0.221,-0.066,0.011,-0.035,-9.988,0.616,0.350,
0.501,0.053,-0.000,-0.060,-9.865,0.139,0.219,-0.074,0.006,-0.046,-9.983,0.614,0.348,
0.503,0.053,-0.003,-0.084,-9.866,0.137,0.217,-0.070,0.002,-0.060,-9.981,0.611,0.345,
0.505,0.051,-0.004,-0.104,-9.867,0.135,0.216,-0.053,-0.000,-0.073,-9.980,0.609,0.342,
0.507,0.044,-0.004,-0.116,-9.869,0.134,0.216,-0.029,-0.000,-0.084,-9.979,0.607,0.339,
0.513,0.006,-0.003,-0.130,-9.871,0.131,0.215,-0.004,0.003,-0.092,-9.975,0.603,0.332,
0.514,-0.002,-0.003,-0.129,-9.871,0.129,0.216,0.000,-0.002,-0.079,-9.972,0.603,0.330,
0.516,-0.001,-0.004,-0.126,-9.872,0.128,0.217,0.006,-0.015,-0.066,-9.968,0.603,0.328,
0.518,0.005,-0.004,-0.123,-9.871,0.127,0.216,0.008,-0.029,-0.057,-9.966,0.604,0.328,
0.520,0.013,-0.005,-0.119,-9.870,0.127,0.214,0.011,-0.038,-0.047,-9.964,0.605,0.328,
0.522,0.023,-0.004,-0.117,-9.870,0.127,0.212,0.016,-0.042,-0.044,-9.962,0.605,0.329,
0.524,0.033,-0.002,-0.115,-9.869,0.126,0.210,0.025,-0.042,-0.048,-9.961,0.603,0.329,
0.526,0.040,-0.004,-0.110,-9.868,0.125,0.208,0.038,-0.036,-0.050,-9.963,0.601,0.330,
0.528,0.045,-0.009,-0.105,-9.868,0.125,0.206,0.056,-0.029,-0.052,-9.966,0.599,0.330,
0.530,0.049,-0.011,-0.103,-9.868,0.125,0.206,0.066,-0.027,-0.050,-9.970,0.597,0.329,
0.536,0.043,-0.007,-0.093,-9.870,0.123,0.204,0.046,-0.014,-0.037,-9.967,0.599,0.330,
0.536,0.035,-0.000,-0.083,-9.871,0.121,0.203,0.040,-0.011,-0.027,-9.965,0.600,0.332,
0.538,0.023,0.007,-0.068,-9.871,0.120,0.201,0.038,-0.011,-0.012,-9.965,0.601,0.333,
