time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.465,21.932,-52.458,-21.949,10.273,-14.967,2.975,3.392,-0.409,-9.432,12.000,
0.467,22.174,-53.063,-21.971,10.317,-15.072,2.931,3.370,-0.405,-9.445,8.000,
0.472,22.434,-53.626,-21.986,10.362,-15.178,2.887,3.325,-0.403,-9.488,12.000,
0.474,22.872,-54.324,-22.013,10.406,-15.285,2.843,3.299,-0.395,-9.528,12.000,
0.476,23.391,-54.990,-22.048,10.452,-15.394,2.799,3.293,-0.379,-9.555,8.000,
0.478,23.907,-55.541,-22.093,10.499,-15.504,2.755,3.286,-0.359,-9.586,12.000,
0.480,24.366,-55.967,-22.153,10.547,-15.615,2.711,3.274,-0.337,-9.625,12.000,
0.482,24.740,-56.309,-22.237,10.596,-15.727,2.667,3.264,-0.320,-9.664,8.000,
0.484,25.023,-56.610,-22.352,10.645,-15.840,2.622,3.258,-0.313,-9.700,12.000,
0.486,25.229,-56.901,-22.494,10.695,-15.953,2.578,3.255,-0.310,-9.733,12.000,
0.488,25.384,-57.195,-22.651,10.746,-16.067,2.533,3.253,-0.304,-9.766,12.000,
0.490,25.509,-57.489,-22.810,10.796,-16.181,2.487,3.250,-0.290,-9.795,8.000,
0.492,25.604,-57.768,-22.957,10.847,-16.296,2.442,3.247,-0.275,-9.818,12.000,
0.494,25.651,-58.012,-23.088,10.899,-16.411,2.396,3.242,-0.268,-9.838,12.000,
0.498,25.630,-58.207,-23.208,10.950,-16.528,2.350,3.219,-0.258,-9.881,12.000,
0.500,25.464,-58.411,-23.376,11.001,-16.644,2.303,3.202,-0.249,-9.906,8.000,
0.502,25.230,-58.570,-23.531,11.052,-16.761,2.256,3.192,-0.242,-9.910,12.000,
0.504,24.981,-58.678,-23.642,11.103,-16.878,2.209,3.183,-0.236,-9.916,12.000,
0.506,24.734,-58.754,-23.703,11.152,-16.995,2.162,3.172,-0.233,-9.929,12.000,
0.508,24.487,-58.826,-23.719,11.202,-17.113,2.115,3.164,-0.232,-9.941,12.000,
0.510,24.228,-58.911,-23.694,11.251,-17.230,2.067,3.160,-0.233,-9.950,8.000,
0.512,23.946,-59.007,-23.637,11.299,-17.348,2.020,3.156,-0.232,-9.958,12.000,
0.514,23.642,-59.104,-23.557,11.347,-17.466,1.973,3.153,-0.228,-9.971,12.000,
0.516,23.325,-59.190,-23.467,11.395,-17.584,1.925,3.152,-0.221,-9.985,12.000,
0.518,22.999,-59.253,-23.380,11.441,-17.703,1.879,3.152,-0.211,-10.002,12.000,
0.523,22.664,-59.287,-23.303,11.487,-17.821,1.832,3.150,-0.186,-10.041,8.000,
0.525,22.188,-59.258,-23.194,11.533,-17.940,1.785,3.144,-0.162,-10.071,12.000,
0.527,21.687,-59.166,-23.069,11.577,-18.058,1.739,3.133,-0.147,-10.087,12.000,
0.529,21.218,-59.012,-22.932,11.620,-18.177,1.693,3.118,-0.130,-10.107,12.000,
0.531,20.787,-58.805,-22.784,11.663,-18.295,1.647,3.098,-0.109,-10.137,12.000,
0.533,20.371,-58.559,-22.619,11.704,-18.412,1.601,3.073,-0.088,-10.169,12.000,
0.535,19.936,-58.285,-22.428,11.745,-18.530,1.556,3.041,-0.071,-10.200,8.000,
0.537,19.462,-57.990,-22.201,11.785,-18.646,1.511,3.003,-0.057,-10.229,12.000,
0.539,18.944,-57.675,-21.928,11.824,-18.762,1.467,2.958,-0.043,-10.256,12.000,
0.541,18.384,-57.340,-21.602,11.862,-18.877,1.423,2.904,-0.031,-10.279,12.000,
0.543,17.794,-56.991,-21.208,11.898,-18.992,1.380,2.842,-0.020,-10.295,12.000,
0.545,17.191,-56.638,-20.735,11.934,-19.106,1.337,2.772,-0.013,-10.309,8.000,
0.551,16.599,-56.294,-20.177,11.968,-19.219,1.296,2.538,-0.002,-10.346,12.000,
0.553,15.643,-55.720,-18.956,12.002,-19.332,1.255,2.396,-0.003,-10.366,12.000,
0.555,14.720,-55.119,-17.554,12.033,-19.443,1.218,2.375,-0.011,-10.368,12.000,
0.557,14.057,-54.592,-16.273,12.062,-19.554,1.182,2.338,-0.014,-10.374,8.000,
0.559,13.709,-54.138,-15.212,12.090,-19.663,1.150,2.256,-0.010,-10.385,12.000,
0.561,13.622,-53.698,-14.331,12.118,-19.771,1.119,2.179,-0.001,-10.395,8.000,
0.563,13.710,-53.200,-13.541,12.145,-19.878,1.091,2.125,0.010,-10.401,12.000,
0.565,13.902,-52.595,-12.770,12.173,-19.985,1.064,2.083,0.024,-10.405,12.000,
0.567,14.158,-51.866,-11.984,12.200,-20.090,1.038,2.048,0.039,-10.408,8.000,
0.569,14.459,-51.010,-11.185,12.229,-20.194,1.014,2.024,0.055,-10.414,8.000,
0.571,14.799,-50.019,-10.391,12.258,-20.296,0.992,2.011,0.070,-10.419,12.000,
0.573,15.166,-48.883,-9.629,12.287,-20.396,0.971,1.996,0.087,-10.416,8.000,
0.577,15.553,-47.596,-8.924,12.318,-20.494,0.952,1.960,0.120,-10.404,12.000,
0.579,16.134,-45.570,-8.092,12.349,-20.589,0.934,1.928,0.139,-10.390,8.000,
0.581,16.886,-43.025,-7.259,12.381,-20.680,0.918,1.921,0.137,-10.380,8.000,
0.583,17.656,-40.584,-6.594,12.415,-20.766,0.903,1.921,0.132,-10.366,12.000,
0.585,18.377,-38.535,-6.132,12.450,-20.847,0.890,1.915,0.129,-10.347,8.000,
0.587,19.053,-36.894,-5.826,12.487,-20.924,0.878,1.911,0.125,-10.329,8.000,
0.589,19.714,-35.544,-5.605,12.525,-20.998,0.866,1.917,0.116,-10.317,8.000,
0.591,20.389,-34.357,-5.413,12.564,-21.069,0.855,1.935,0.106,-10.310,12.000,
0.593,21.087,-33.254,-5.219,12.605,-21.138,0.844,1.960,0.096,-10.304,8.000,
0.595,21.798,-32.214,-5.014,12.647,-21.204,0.834,1.991,0.082,-10.298,8.000,
0.597,22.504,-31.249,-4.804,12.691,-21.269,0.824,2.028,0.062,-10.294,8.000,
0.602,23.189,-30.387,-4.596,12.736,-21.331,0.814,2.112,0.019,-10.298,8.000,
0.604,24.075,-29.430,-4.304,12.782,-21.392,0.805,2.173,-0.009,-10.306,12.000,
0.606,24.929,-28.624,-3.992,12.830,-21.451,0.796,2.201,-0.020,-10.312,8.000,
0.608,25.618,-28.073,-3.684,12.880,-21.508,0.788,2.231,-0.032,-10.321,8.000,
0.610,26.109,-27.768,-3.377,12.931,-21.564,0.781,2.270,-0.050,-10.334,8.000,
0.612,26.422,-27.644,-3.058,12.984,-21.620,0.774,2.307,-0.068,-10.348,8.000,
0.614,26.593,-27.641,-2.705,13.037,-21.675,0.768,2.335,-0.081,-10.357,8.000,
0.616,26.655,-27.723,-2.296,13.090,-21.730,0.763,2.357,-0.091,-10.360,8.000,
0.618,26.625,-27.891,-1.819,13.143,-21.786,0.758,2.376,-0.102,-10.359,12.000,
0.620,26.508,-28.162,-1.265,13.196,-21.842,0.754,2.392,-0.115,-10.353,8.000,
0.622,26.301,-28.561,-0.639,13.249,-21.898,0.752,2.403,-0.127,-10.341,8.000,
0.624,26.003,-29.110,0.047,13.302,-21.955,0.751,2.413,-0.138,-10.324,8.000,
0.628,25.609,-29.815,0.777,13.354,-22.013,0.751,2.451,-0.165,-10.269,8.000,
0.630,24.788,-31.258,2.016,13.405,-22.073,0.752,2.483,-0.180,-10.233,8.000,
