time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.326,0.008,-0.024,0.003,0.004,-0.001,0.001,-0.007,0.011,-0.008,0.000,
0.328,-0.001,-0.018,0.007,0.004,-0.001,0.001,-0.004,0.012,-0.009,0.000,
0.330,-0.006,-0.011,0.009,0.004,-0.001,0.001,-0.002,0.011,-0.010,0.000,
0.332,-0.004,-0.002,0.009,0.004,-0.001,0.001,-0.001,0.011,-0.009,0.000,
0.334,0.000,0.008,0.008,0.004,-0.001,0.001,0.000,0.010,-0.007,0.000,
0.336,0.005,0.017,0.007,0.004,-0.001,0.001,0.001,0.010,-0.005,0.000,
0.341,0.008,0.023,0.006,0.004,-0.001,0.001,0.001,0.010,-0.004,0.000,
0.343,0.010,0.018,0.012,0.004,-0.001,0.001,0.001,0.009,-0.005,0.000,
0.345,0.010,0.006,0.020,0.004,-0.001,0.001,0.000,0.006,-0.006,0.000,
0.347,0.006,-0.008,0.028,0.004,-0.001,0.001,-0.000,0.001,-0.006,0.000,
0.349,-0.001,-0.022,0.033,0.004,-0.001,0.001,0.000,-0.003,-0.005,0.000,
0.351,-0.008,-0.032,0.037,0.004,-0.001,0.002,0.002,-0.007,-0.003,0.000,
0.353,-0.014,-0.036,0.037,0.004,-0.001,0.002,0.003,-0.009,-0.001,0.000,
0.355,-0.016,-0.033,0.034,0.004,-0.001,0.002,0.005,-0.011,0.000,0.000,
0.357,-0.011,-0.023,0.029,0.004,-0.001,0.002,0.005,-0.012,0.001,0.000,
0.359,0.000,-0.010,0.022,0.004,-0.001,0.002,0.004,-0.012,-0.000,0.000,
0.361,0.015,0.002,0.015,0.004,-0.001,0.002,0.004,-0.012,-0.002,0.000,
0.365,0.032,0.011,0.007,0.004,-0.001,0.002,0.004,-0.010,-0.004,0.000,
0.367,0.045,0.016,-0.001,0.004,-0.001,0.002,0.003,-0.008,-0.006,0.000,
0.369,0.051,0.018,-0.006,0.004,-0.001,0.002,0.002,-0.007,-0.007,0.000,
0.371,0.049,0.014,-0.009,0.004,-0.001,0.002,0.000,-0.007,-0.007,0.000,
0.373,0.040,0.004,-0.007,0.004,-0.001,0.002,-0.001,-0.007,-0.006,0.000,
0.375,0.025,-0.013,-0.000,0.004,-0.001,0.002,-0.003,-0.007,-0.004,0.000,
0.377,0.008,-0.032,0.011,0.005,-0.001,0.002,-0.004,-0.008,-0.002,0.000,
0.379,-0.005,-0.051,0.023,0.005,-0.001,0.002,-0.006,-0.009,-0.001,0.000,
0.381,-0.011,-0.065,0.033,0.005,-0.001,0.002,-0.007,-0.010,-0.001,0.000,
0.383,-0.012,-0.072,0.039,0.005,-0.001,0.002,-0.008,-0.012,-0.002,0.000,
