time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.000,0.373,0.459,-0.255,-0.009,2.000,
0.000,0.392,0.444,-0.254,-0.009,4.000,
0.000,0.408,0.432,-0.253,-0.008,8.000,
0.000,0.422,0.402,-0.252,-0.007,1.000,
0.000,0.335,0.016,-0.252,-0.007,2.000,
0.000,0.050,-0.936,-0.252,-0.009,4.000,
0.000,-0.066,-2.029,-0.252,-0.013,8.000,
0.000,0.514,-2.950,-0.251,-0.019,1.000,
0.000,1.809,-3.830,-0.247,-0.026,2.000,
0.000,3.222,-5.032,-0.241,-0.036,4.000,
0.000,3.809,-6.247,-0.233,-0.049,8.000,
0.000,2.911,-6.862,-0.227,-0.063,1.000,
0.000,0.845,-6.700,-0.225,-0.076,2.000,
0.000,-1.507,-5.747,-0.228,-0.088,4.000,
0.000,-3.035,-4.229,-0.235,-0.096,8.000,
0.000,-3.005,-2.691,-0.241,-0.101,1.000,
0.000,-1.723,-1.520,-0.244,-0.104,2.000,
0.000,0.063,-1.260,-0.244,-0.107,4.000,
0.000,2.076,-2.269,-0.240,-0.111,8.000,
0.000,4.589,-4.106,-0.231,-0.120,1.000,
0.000,6.981,-6.044,-0.217,-0.132,2.000,
0.000,8.423,-7.486,-0.200,-0.147,4.000,
0.000,8.940,-8.132,-0.182,-0.163,8.000,
0.000,8.972,-7.919,-0.164,-0.179,1.000,
0.000,8.673,-7.121,-0.147,-0.193,2.000,
0.000,8.054,-6.112,-0.130,-0.205,4.000,
0.000,6.890,-4.992,-0.117,-0.215,8.000,
0.000,4.977,-3.598,-0.107,-0.223,1.000,
0.000,2.883,-1.999,-0.101,-0.227,2.000,
0.000,1.300,-0.655,-0.098,-0.228,4.000,
0.000,0.687,-0.135,-0.097,-0.228,8.000,
0.000,1.445,-0.392,-0.094,-0.229,1.000,
0.000,3.056,-1.089,-0.088,-0.231,2.000,
0.000,4.487,-1.818,-0.079,-0.235,4.000,
0.000,4.932,-2.061,-0.069,-0.239,8.000,
0.000,4.163,-1.356,-0.061,-0.242,1.000,
0.000,2.506,0.503,-0.056,-0.241,2.000,
0.000,0.603,3.398,-0.055,-0.234,4.000,
0.000,-1.028,7.770,-0.057,-0.218,8.000,
0.000,-2.175,13.940,-0.061,-0.190,1.000,
0.000,-2.835,19.864,-0.067,-0.151,2.000,
0.000,-3.098,23.467,-0.073,-0.104,4.000,
0.000,-3.026,24.066,-0.079,-0.056,8.000,
0.000,-2.533,22.461,-0.084,-0.011,1.000,
0.000,-1.541,19.665,-0.087,0.029,2.000,
0.000,-0.283,16.340,-0.088,0.061,4.000,
0.000,0.829,13.157,-0.086,0.088,8.000,
0.000,1.464,10.594,-0.083,0.109,1.000,
0.000,1.465,8.348,-0.080,0.126,2.000,
0.000,1.056,6.212,-0.078,0.138,4.000,
0.000,1.210,4.275,-0.076,0.147,8.000,
0.000,2.608,2.451,-0.070,0.152,1.000,
0.000,4.851,1.013,-0.061,0.154,2.000,
0.000,7.258,0.377,-0.046,0.154,4.000,
0.000,9.585,0.537,-0.027,0.155,8.000,
0.000,11.789,0.746,-0.003,0.157,1.000,
0.000,13.268,0.030,0.023,0.157,2.000,
0.000,13.341,-1.624,0.050,0.154,4.000,
0.000,12.481,-3.481,0.075,0.147,8.000,
0.000,11.603,-5.128,0.098,0.136,1.000,
0.000,10.615,-6.778,0.119,0.123,2.000,
0.000,9.222,-8.433,0.138,0.106,4.000,
0.000,7.905,-9.991,0.153,0.086,8.000,
0.000,7.343,-11.671,0.168,0.063,1.000,
0.000,7.537,-13.006,0.183,0.037,0.000,
0.000,8.105,-13.064,0.199,0.011,0.000,
0.000,8.285,-11.630,0.216,-0.013,0.000,
0.000,7.162,-9.294,0.230,-0.031,0.000,
0.000,4.723,-6.649,0.240,-0.045,0.000,
0.000,1.646,-4.276,0.243,-0.053,0.000,
0.000,-1.170,-2.508,0.241,-0.058,0.000,
0.000,-3.093,-1.428,0.235,-0.061,0.000,
0.000,-3.996,-0.902,0.227,-0.063,0.000,
0.000,-4.098,-0.712,0.218,-0.064,0.000,
0.000,-3.725,-0.683,0.211,-0.066,0.000,
0.000,-3.165,-0.716,0.205,-0.067,0.000,
0.000,-2.608,-0.773,0.199,-0.069,0.000,
0.000,-2.128,-0.856,0.195,-0.070,0.000,
0.000,-1.719,-0.977,0.192,-0.072,0.000,
0.000,-1.346,-1.143,0.189,-0.075,0.000,
0.000,-0.985,-1.343,0.187,-0.077,0.000,
0.000,-0.632,-1.558,0.186,-0.080,0.000,
0.000,-0.300,-1.769,0.185,-0.084,0.000,
0.000,-0.004,-1.961,0.185,-0.088,0.000,
0.000,0.246,-2.126,0.186,-0.092,0.000,
0.000,0.445,-2.264,0.186,-0.097,0.000,
0.000,0.597,-2.383,0.188,-0.101,0.000,
0.000,0.709,-2.485,0.189,-0.106,0.000,
0.000,0.787,-2.574,0.191,-0.111,0.000,
0.000,0.839,-2.653,0.192,-0.117,0.000,
0.000,0.876,-2.721,0.194,-0.122,0.000,
0.000,0.905,-2.780,0.196,-0.128,0.000,
0.000,0.934,-2.831,0.198,-0.133,0.000,
0.000,0.962,-2.877,0.200,-0.139,0.000,
0.000,0.994,-2.924,0.202,-0.145,0.000,
0.000,1.031,-2.971,0.204,-0.151,0.000,
0.000,1.076,-3.019,0.206,-0.157,0.000,
0.000,1.127,-3.067,0.208,-0.163,0.000,
0.000,1.183,-3.116,0.211,-0.169,0.000,
0.000,1.240,-3.166,0.213,-0.176,0.000,
0.000,1.294,-3.218,0.216,-0.182,0.000,
0.000,1.343,-3.269,0.218,-0.189,0.000,
0.000,1.384,-3.318,0.221,-0.195,0.000,
0.000,1.415,-3.362,0.224,-0.202,0.000,
0.000,1.432,-3.402,0.227,-0.209,0.000,
0.000,1.438,-3.437,0.230,-0.216,0.000,
0.000,1.435,-3.465,0.232,-0.223,0.000,
0.000,1.427,-3.483,0.235,-0.230,0.000,
0.000,1.415,-3.489,0.238,-0.237,0.000,
0.000,1.396,-3.483,0.241,-0.244,0.000,
0.000,1.369,-3.464,0.244,-0.250,0.000,
0.000,1.334,-3.428,0.246,-0.257,0.000,
0.000,1.289,-3.378,0.249,-0.264,0.000,
0.000,1.236,-3.313,0.251,-0.271,0.000,
0.000,1.174,-3.235,0.254,-0.277,0.000,
0.000,1.104,-3.144,0.256,-0.283,0.000,
0.000,1.022,-3.042,0.258,-0.290,0.000,
0.000,0.929,-2.932,0.260,-0.295,0.000,
0.000,0.826,-2.813,0.262,-0.301,0.000,
0.000,0.713,-2.685,0.263,-0.306,0.000,
0.000,0.593,-2.545,0.264,-0.312,0.000,
0.000,0.469,-2.395,0.265,-0.316,0.000,
0.000,0.341,-2.237,0.266,-0.321,0.000,
0.000,0.213,-2.074,0.266,-0.325,0.000,
0.000,0.110,-1.942,0.266,-0.329,0.000,
0.000,0.006,-1.815,0.266,-0.332,0.000,
0.000,-0.109,-1.680,0.266,-0.336,0.000,
0.000,-0.236,-1.533,0.266,-0.339,0.000,
0.000,-0.366,-1.379,0.265,-0.342,0.000,
0.000,-0.496,-1.222,0.264,-0.344,0.000,
0.000,-0.618,-1.070,0.263,-0.346,0.000,
0.000,-0.729,-0.930,0.261,-0.348,0.000,
0.000,-0.824,-0.806,0.260,-0.350,0.000,
0.000,-0.901,-0.696,0.258,-0.351,0.000,
0.000,-0.962,-0.598,0.256,-0.352,0.000,
0.000,-1.013,-0.508,0.254,-0.353,0.000,
0.000,-1.055,-0.424,0.252,-0.354,0.000,
0.000,-1.086,-0.345,0.250,-0.355,0.000,
0.000,-1.103,-0.272,0.247,-0.355,0.000,
0.000,-1.100,-0.207,0.245,-0.356,0.000,
0.000,-1.079,-0.150,0.243,-0.356,0.000,
0.000,-1.041,-0.103,0.241,-0.356,0.000,
0.000,-0.985,-0.064,0.239,-0.356,0.000,
0.000,-0.912,-0.031,0.237,-0.356,0.000,
0.000,-0.823,-0.005,0.236,-0.356,0.000,
0.000,-0.719,0.015,0.234,-0.356,0.000,
0.000,-0.605,0.029,0.233,-0.356,0.000,
0.000,-0.486,0.037,0.232,-0.356,0.000,
0.000,-0.364,0.044,0.231,-0.356,0.000,
0.000,-0.238,0.050,0.231,-0.356,0.000,
0.000,-0.111,0.059,0.230,-0.356,0.000,
0.000,0.040,0.072,0.231,-0.356,0.000,
0.000,0.166,0.086,0.231,-0.356,0.000,
0.000,0.275,0.104,0.231,-0.356,0.000,
0.000,0.371,0.129,0.232,-0.355,0.000,
0.000,0.459,0.160,0.233,-0.355,0.000,
0.000,0.543,0.197,0.234,-0.355,0.000,
0.000,0.625,0.237,0.235,-0.354,0.000,
0.000,0.704,0.279,0.237,-0.353,0.000,
0.000,0.779,0.324,0.238,-0.353,0.000,
0.000,0.848,0.372,0.240,-0.352,0.000,
0.000,0.910,0.422,0.242,-0.351,0.000,
0.000,0.965,0.474,0.244,-0.350,0.000,
0.000,1.010,0.529,0.246,-0.349,0.000,
0.000,1.043,0.584,0.248,-0.348,0.000,
0.000,1.063,0.638,0.250,-0.347,0.000,
0.000,1.072,0.689,0.252,-0.345,0.000,
0.000,1.073,0.736,0.254,-0.344,0.000,
0.000,1.072,0.779,0.257,-0.342,0.000,
0.000,1.069,0.820,0.259,-0.341,0.000,
0.000,1.062,0.860,0.261,-0.339,0.000,
0.000,1.052,0.902,0.263,-0.337,0.000,
0.000,1.039,0.942,0.265,-0.335,0.000,
0.000,1.022,0.979,0.267,-0.333,0.000,
0.000,1.001,1.011,0.269,-0.331,0.000,
0.000,0.974,1.036,0.271,-0.329,0.000,
0.000,0.941,1.052,0.273,-0.327,0.000,
0.000,0.903,1.059,0.275,-0.325,0.000,
0.000,0.862,1.054,0.276,-0.323,0.000,
0.000,0.818,1.039,0.278,-0.321,0.000,
0.000,0.769,1.013,0.280,-0.319,0.000,
0.000,0.713,0.977,0.281,-0.317,0.000,
0.000,0.650,0.929,0.282,-0.315,0.000,
0.000,0.582,0.869,0.283,-0.313,0.000,
0.000,0.515,0.799,0.284,-0.312,0.000,
0.000,0.450,0.720,0.285,-0.310,0.000,
0.000,0.388,0.636,0.286,-0.309,0.000,
0.000,0.326,0.549,0.287,-0.308,0.000,
0.000,0.265,0.461,0.287,-0.307,0.000,
0.000,0.203,0.372,0.288,-0.306,0.000,
0.000,0.143,0.280,0.288,-0.306,0.000,
0.000,0.084,0.183,0.288,-0.305,0.000,
0.000,0.031,0.086,0.288,-0.305,0.000,
0.000,-0.015,-0.012,0.288,-0.305,0.000,
0.000,-0.050,-0.107,0.288,-0.305,0.000,
0.000,-0.075,-0.202,0.288,-0.306,0.000,
0.000,-0.093,-0.295,0.288,-0.306,0.000,
0.000,-0.107,-0.387,0.288,-0.307,0.000,
0.000,-0.119,-0.476,0.287,-0.308,0.000,
0.000,-0.135,-0.558,0.287,-0.309,0.000,
0.000,-0.155,-0.629,0.287,-0.310,0.000,
0.000,-0.183,-0.685,0.286,-0.312,0.000,
0.000,-0.221,-0.726,0.286,-0.313,0.000,
0.000,-0.266,-0.753,0.285,-0.315,0.000,
0.000,-0.320,-0.768,0.285,-0.316,0.000,
0.000,-0.382,-0.774,0.284,-0.318,0.000,
