time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.000,-0.000,0.000,-0.000,-0.144,-0.048,10.429,0.001,0.002,-0.008,-0.144,-0.048,10.429,0.000,
0.001,-0.000,0.000,-0.000,-0.144,-0.048,10.429,0.001,0.002,-0.009,-0.144,-0.048,10.429,0.000,
0.002,-0.000,0.000,-0.000,-0.105,-0.019,10.429,0.001,0.002,-0.009,-0.105,-0.019,10.429,0.000,
0.003,-0.000,0.000,-0.000,-0.091,-0.053,10.491,0.001,0.002,-0.009,-0.091,-0.053,10.491,0.000,
0.004,-0.000,0.000,-0.000,-0.091,-0.053,10.491,0.002,0.002,-0.009,-0.091,-0.053,10.491,0.000,
0.005,-0.000,0.000,-0.000,-0.043,-0.077,10.487,0.002,0.002,-0.009,-0.043,-0.077,10.487,0.000,
0.006,-0.000,0.000,-0.000,-0.043,-0.053,10.544,0.002,0.002,-0.009,-0.043,-0.053,10.544,0.000,
0.007,-0.000,0.000,-0.000,-0.057,-0.067,10.491,0.002,0.002,-0.009,-0.057,-0.067,10.491,0.000,
0.008,-0.000,0.000,-0.000,-0.086,-0.067,10.458,0.002,0.002,-0.009,-0.086,-0.067,10.458,0.000,
0.009,-0.001,0.000,-0.000,-0.091,-0.048,10.405,0.002,0.002,-0.009,-0.091,-0.048,10.405,0.000,
0.010,-0.001,0.000,-0.000,-0.091,-0.048,10.405,0.002,0.002,-0.008,-0.091,-0.048,10.405,0.000,
0.011,-0.001,0.000,-0.000,-0.120,-0.072,10.491,0.002,0.002,-0.008,-0.120,-0.072,10.491,0.000,
0.012,-0.001,0.000,0.000,-0.124,-0.043,10.487,0.002,0.002,-0.008,-0.124,-0.043,10.487,0.000,
0.013,-0.001,0.000,0.000,-0.110,-0.057,10.420,0.002,0.002,-0.008,-0.110,-0.057,10.420,0.000,
0.014,-0.001,0.000,0.000,-0.110,-0.057,10.420,0.002,0.002,-0.007,-0.110,-0.057,10.420,0.000,
0.015,-0.000,0.000,0.000,-0.081,-0.053,10.501,0.002,0.002,-0.007,-0.081,-0.053,10.501,0.000,
0.016,-0.000,0.000,0.000,-0.081,-0.014,10.463,0.002,0.002,-0.007,-0.081,-0.014,10.463,0.000,
0.017,-0.000,0.000,0.000,-0.038,-0.024,10.400,0.001,0.002,-0.007,-0.038,-0.024,10.400,0.000,
0.018,-0.000,0.000,0.000,-0.057,-0.062,10.415,0.001,0.002,-0.007,-0.057,-0.062,10.415,0.000,
0.019,-0.000,0.000,0.000,-0.105,-0.081,10.420,0.001,0.002,-0.006,-0.105,-0.081,10.420,0.000,
0.020,-0.001,0.000,0.000,-0.081,-0.110,10.396,0.001,0.002,-0.006,-0.081,-0.110,10.396,0.000,
0.021,-0.001,0.000,0.000,-0.081,-0.091,10.424,0.001,0.002,-0.005,-0.081,-0.091,10.424,0.000,
0.022,-0.001,0.000,0.000,-0.081,-0.091,10.424,0.001,0.002,-0.004,-0.081,-0.091,10.424,0.000,
0.023,-0.001,0.000,0.000,-0.086,-0.072,10.458,0.001,0.002,-0.004,-0.086,-0.072,10.458,0.000,
0.024,-0.001,0.000,0.000,-0.086,-0.072,10.458,0.001,0.002,-0.003,-0.086,-0.072,10.458,0.000,
0.025,-0.001,0.000,0.000,-0.057,-0.110,10.439,0.001,0.002,-0.002,-0.057,-0.110,10.439,0.000,
