0.000,0.936,-0.228,-9.615,0.000,0.000,0.000,-0.232,0.408,-0.241,0.000,
0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.004,0.337,-0.777,-0.113,0.000,0.000,0.000,0.036,-0.017,0.008,0.000,
0.006,0.719,-1.657,-0.246,0.001,-0.002,-0.000,0.078,-0.040,0.012,0.000,
0.008,0.942,-2.217,-0.340,0.002,-0.005,-0.001,0.111,-0.067,0.006,0.000,
0.010,0.922,-2.307,-0.373,0.004,-0.009,-0.001,0.130,-0.091,0.001,0.000,
0.012,0.743,-2.061,-0.353,0.006,-0.014,-0.002,0.136,-0.106,0.006,0.000,
0.014,0.507,-1.673,-0.307,0.007,-0.018,-0.003,0.133,-0.111,0.016,0.000,
0.016,0.245,-1.231,-0.258,0.008,-0.021,-0.003,0.124,-0.108,0.038,0.000,
0.018,-0.010,-0.795,-0.222,0.009,-0.024,-0.004,0.109,-0.099,0.068,0.000,
0.020,-0.191,-0.461,-0.206,0.009,-0.025,-0.004,0.091,-0.088,0.097,0.000,
0.022,-0.285,-0.239,-0.202,0.008,-0.026,-0.005,0.072,-0.077,0.124,0.000,
0.083,-0.311,-0.097,-0.204,0.008,-0.027,-0.005,0.054,-0.067,0.143,0.000,
0.085,-0.160,-0.233,-0.220,0.007,-0.027,-0.006,0.027,0.006,0.077,12.000,
0.087,-0.021,-0.410,-0.208,0.007,-0.027,-0.006,0.009,0.085,-0.009,0.000,
0.089,-0.026,-0.446,-0.112,0.007,-0.028,-0.007,0.002,0.133,-0.064,0.000,
0.091,-0.140,-0.351,0.022,0.007,-0.029,-0.007,0.003,0.140,-0.071,0.000,
0.093,-0.291,-0.185,0.146,0.007,-0.030,-0.007,0.009,0.120,-0.041,0.000,
0.095,-0.419,0.025,0.240,0.006,-0.030,-0.006,0.015,0.092,0.005,1.000,
0.097,-0.478,0.204,0.284,0.005,-0.030,-0.006,0.017,0.071,0.051,0.000,
0.099,-0.453,0.352,0.292,0.004,-0.030,-0.005,0.013,0.059,0.087,2.000,
0.101,-0.383,0.450,0.291,0.003,-0.029,-0.005,0.001,0.054,0.108,0.000,
0.103,-0.305,0.534,0.321,0.002,-0.028,-0.004,-0.014,0.054,0.112,0.000,
0.105,-0.251,0.597,0.371,0.002,-0.027,-0.004,-0.025,0.052,0.103,0.000,
0.111,-0.230,0.654,0.454,0.001,-0.026,-0.003,-0.023,0.045,0.084,0.000,
0.113,-0.239,0.708,0.586,0.001,-0.025,-0.002,-0.011,0.036,0.044,0.000,
0.115,-0.297,0.736,0.708,0.000,-0.023,-0.001,0.003,0.032,0.005,0.000,
0.117,-0.392,0.734,0.784,-0.000,-0.022,0.001,0.013,0.031,-0.025,0.000,
0.119,-0.556,0.712,0.815,-0.001,-0.020,0.002,0.020,0.030,-0.043,0.000,
0.121,-0.739,0.688,0.813,-0.002,-0.019,0.004,0.026,0.028,-0.049,0.000,
0.123,-0.955,0.667,0.788,-0.004,-0.017,0.006,0.034,0.026,-0.045,0.000,
0.125,-1.148,0.646,0.755,-0.005,-0.016,0.007,0.043,0.023,-0.038,0.000,
0.127,-1.329,0.606,0.712,-0.008,-0.015,0.009,0.052,0.018,-0.036,0.000,
0.129,-1.466,0.561,0.664,-0.010,-0.014,0.010,0.060,0.012,-0.043,0.000,
0.131,-1.584,0.499,0.589,-0.013,-0.013,0.011,0.066,0.005,-0.064,0.000,
0.133,-1.667,0.431,0.503,-0.016,-0.012,0.013,0.067,-0.001,-0.097,0.000,
0.135,-1.724,0.332,0.401,-0.020,-0.011,0.014,0.065,-0.010,-0.135,0.000,
0.137,-1.731,0.192,0.302,-0.023,-0.010,0.014,0.058,-0.016,-0.163,0.000,
0.139,-1.690,0.044,0.240,-0.027,-0.010,0.015,0.050,-0.020,-0.173,0.000,
0.141,-1.593,-0.171,0.247,-0.030,-0.010,0.015,0.046,-0.020,-0.173,0.000,
0.143,-1.480,-0.414,0.310,-0.033,-0.010,0.016,0.051,-0.018,-0.169,0.000,
0.145,-1.348,-0.736,0.432,-0.036,-0.011,0.017,0.063,-0.015,-0.160,0.000,
0.147,-1.227,-1.062,0.562,-0.039,-0.012,0.017,0.079,-0.010,-0.143,0.000,
0.149,-1.127,-1.358,0.664,-0.041,-0.014,0.019,0.097,-0.004,-0.122,0.000,
0.151,-1.010,-1.710,0.735,-0.044,-0.017,0.020,0.114,0.002,-0.099,0.000,
0.153,-0.895,-2.037,0.765,-0.046,-0.020,0.021,0.128,0.008,-0.076,0.000,
0.155,-0.741,-2.349,0.772,-0.047,-0.025,0.023,0.136,0.015,-0.053,0.000,
0.158,-0.574,-2.573,0.771,-0.049,-0.029,0.024,0.139,0.019,-0.034,0.000,
0.160,-0.352,-2.737,0.773,-0.050,-0.034,0.026,0.142,0.016,-0.022,0.000,
0.162,-0.134,-2.839,0.781,-0.051,-0.040,0.027,0.143,0.008,-0.012,0.000,
0.164,0.048,-2.902,0.798,-0.051,-0.046,0.029,0.141,-0.002,0.001,0.000,
0.166,0.229,-2.992,0.835,-0.051,-0.051,0.031,0.135,-0.011,0.017,0.000,
0.168,0.419,-3.130,0.888,-0.051,-0.057,0.032,0.127,-0.016,0.034,0.000,
0.170,0.577,-3.274,0.943,-0.050,-0.064,0.034,0.118,-0.019,0.050,0.000,
0.172,0.694,-3.399,0.991,-0.049,-0.070,0.036,0.109,-0.019,0.058,0.000,
0.174,0.815,-3.538,1.046,-0.047,-0.077,0.038,0.102,-0.015,0.059,0.000,
