0.000,-0.759,0.589,-11.539,0.000,0.000,0.000,-1.472,-0.498,1.007,0.000,0.000,
0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.003,0.615,-0.743,-0.244,0.000,0.000,0.000,0.067,0.304,-0.033,0.000,0.000,
0.005,1.347,-1.389,-0.595,0.001,-0.001,-0.000,0.136,0.638,-0.079,0.000,0.000,
0.007,1.894,-1.533,-0.953,0.004,-0.004,-0.002,0.178,0.856,-0.111,0.000,0.000,
0.009,2.161,-1.186,-1.260,0.008,-0.007,-0.004,0.191,0.931,-0.111,0.000,0.000,
0.011,2.183,-0.598,-1.488,0.012,-0.010,-0.006,0.190,0.908,-0.078,0.000,0.000,
0.013,2.047,-0.055,-1.633,0.016,-0.011,-0.009,0.187,0.846,-0.023,0.000,0.000,
0.015,1.831,0.244,-1.698,0.020,-0.011,-0.012,0.188,0.795,0.035,0.000,0.000,
0.017,1.573,0.233,-1.696,0.024,-0.011,-0.016,0.193,0.772,0.080,0.000,0.000,
0.019,1.281,-0.047,-1.637,0.027,-0.010,-0.019,0.193,0.775,0.104,0.000,0.000,
0.025,0.944,-0.498,-1.531,0.030,-0.010,-0.022,0.187,0.790,0.109,0.000,0.000,
0.027,0.118,-1.365,-1.275,0.032,-0.011,-0.025,0.154,0.797,0.097,2.000,0.000,
0.029,-0.779,-2.194,-1.011,0.032,-0.014,-0.028,0.115,0.789,0.068,4.000,0.000,
0.031,-1.451,-2.702,-0.844,0.030,-0.018,-0.030,0.080,0.770,0.026,8.000,0.000,
0.033,-1.782,-2.798,-0.812,0.028,-0.024,-0.032,0.057,0.747,-0.020,0.000,0.000,
0.035,-1.811,-2.536,-0.901,0.024,-0.029,-0.033,0.047,0.726,-0.056,2.000,0.000,
0.037,-1.658,-2.046,-1.061,0.020,-0.034,-0.035,0.048,0.717,-0.068,4.000,0.000,
0.039,-1.460,-1.473,-1.234,0.017,-0.038,-0.037,0.060,0.719,-0.054,8.000,0.000,
0.041,-1.316,-0.937,-1.374,0.014,-0.041,-0.040,0.078,0.729,-0.021,0.000,0.000,
0.043,-1.274,-0.508,-1.455,0.011,-0.043,-0.042,0.102,0.740,0.023,2.000,0.000,
0.045,-1.340,-0.217,-1.466,0.009,-0.044,-0.045,0.126,0.746,0.067,4.000,0.000,
0.050,-1.486,-0.064,-1.409,0.006,-0.045,-0.048,0.147,0.744,0.104,8.000,0.000,
0.052,-1.729,-0.058,-1.251,0.003,-0.045,-0.051,0.159,0.729,0.127,0.000,0.000,
0.054,-1.978,-0.180,-1.055,-0.000,-0.045,-0.054,0.159,0.709,0.131,2.000,0.000,
0.056,-2.173,-0.391,-0.873,-0.004,-0.045,-0.056,0.149,0.692,0.120,4.000,0.000,
0.058,-2.294,-0.647,-0.734,-0.008,-0.046,-0.058,0.133,0.682,0.098,8.000,0.000,
0.060,-2.348,-0.913,-0.644,-0.013,-0.047,-0.059,0.117,0.681,0.071,0.000,0.000,
0.062,-2.350,-1.166,-0.595,-0.018,-0.049,-0.060,0.102,0.687,0.040,2.000,0.000,
0.064,-2.313,-1.394,-0.574,-0.022,-0.052,-0.061,0.091,0.699,0.011,4.000,0.000,
0.066,-2.248,-1.594,-0.571,-0.027,-0.054,-0.063,0.086,0.713,-0.014,8.000,0.000,
