0.000,0.065,9.523,-0.395,0.000,0.000,0.000,-0.015,-0.179,-0.001,0.000,0.0,
0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.006,-0.004,-0.054,-0.011,0.000,0.000,0.000,-0.003,0.002,-0.002,0.000,0.000,
0.008,-0.004,-0.117,-0.028,-0.000,-0.000,-0.000,-0.003,0.004,-0.005,0.000,0.000,
0.010,0.000,-0.159,-0.041,-0.000,-0.000,-0.000,-0.002,0.004,-0.008,0.000,0.000,
0.012,0.007,-0.176,-0.049,-0.000,-0.001,-0.000,0.000,0.005,-0.008,0.000,0.000,
0.014,0.013,-0.172,-0.050,-0.000,-0.001,-0.000,0.002,0.005,-0.006,0.000,0.000,
0.016,0.018,-0.158,-0.046,0.000,-0.001,-0.000,0.005,0.005,-0.002,0.000,0.000,
0.018,0.023,-0.147,-0.039,0.000,-0.002,-0.000,0.007,0.006,0.001,0.000,0.000,
0.020,0.029,-0.142,-0.030,0.000,-0.002,-0.001,0.009,0.008,0.003,0.000,0.000,
0.022,0.036,-0.145,-0.023,0.000,-0.002,-0.001,0.010,0.009,0.002,0.000,0.000,
0.028,0.043,-0.153,-0.017,0.000,-0.003,-0.001,0.011,0.009,-0.000,0.000,0.000,
0.030,0.048,-0.156,-0.011,0.000,-0.003,-0.001,0.013,0.010,-0.003,12.000,0.000,
0.032,0.045,-0.154,-0.008,0.000,-0.003,-0.001,0.014,0.011,-0.004,0.000,0.000,
0.034,0.033,-0.149,-0.008,0.001,-0.003,-0.001,0.016,0.013,-0.002,0.000,0.000,
0.036,-0.008,-0.132,-0.015,0.001,-0.004,-0.001,0.047,0.021,0.008,0.000,0.000,
0.038,-0.148,-0.056,-0.036,0.001,-0.004,-0.001,0.145,0.038,0.023,0.000,0.000,
0.040,-0.379,0.133,-0.050,0.000,-0.004,-0.001,0.305,0.050,0.028,0.000,0.000,
0.042,-0.688,0.419,-0.046,-0.000,-0.004,-0.001,0.492,0.036,0.016,0.000,0.000,
0.044,-1.047,0.774,-0.044,-0.002,-0.003,-0.001,0.655,-0.008,-0.004,2.000,0.000,
0.046,-1.364,1.228,-0.074,-0.004,-0.001,-0.001,0.746,-0.059,-0.021,0.000,0.000,
0.048,-1.582,1.797,-0.141,-0.007,0.001,-0.001,0.738,-0.079,-0.025,0.000,0.000,
0.053,-1.722,2.445,-0.225,-0.010,0.005,-0.002,0.608,-0.046,-0.009,0.000,0.000,
0.055,-1.782,3.130,-0.332,-0.013,0.009,-0.002,0.177,0.014,0.016,0.000,0.000,
