time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.172,5.156,-93.902,8.281,1.050,-16.533,1.918,-5.549,-0.182,2.110,9.000,
0.174,4.806,-93.254,8.179,1.060,-16.720,1.934,-5.562,-0.211,2.133,8.000,
0.176,4.429,-92.431,8.045,1.070,-16.907,1.951,-5.584,-0.238,2.162,8.000,
0.178,4.021,-91.445,7.873,1.079,-17.092,1.967,-5.613,-0.267,2.195,8.000,
0.180,3.583,-90.325,7.655,1.087,-17.275,1.982,-5.649,-0.299,2.228,9.000,
0.182,3.127,-89.113,7.384,1.094,-17.455,1.998,-5.687,-0.326,2.256,8.000,
0.184,2.678,-87.860,7.061,1.100,-17.633,2.013,-5.722,-0.342,2.282,8.000,
0.188,2.260,-86.613,6.683,1.106,-17.809,2.027,-5.810,-0.347,2.346,8.000,
0.190,1.745,-84.745,5.993,1.110,-17.982,2.040,-5.862,-0.340,2.385,8.000,
0.192,1.312,-82.874,5.230,1.114,-18.152,2.052,-5.870,-0.330,2.394,8.000,
0.194,1.049,-81.334,4.540,1.116,-18.318,2.062,-5.882,-0.322,2.407,9.000,
0.196,0.963,-80.179,3.965,1.118,-18.480,2.072,-5.910,-0.311,2.428,8.000,
0.198,1.014,-79.300,3.472,1.120,-18.641,2.079,-5.936,-0.292,2.449,8.000,
0.200,1.154,-78.549,3.002,1.122,-18.799,2.086,-5.956,-0.264,2.466,8.000,
0.202,1.341,-77.826,2.512,1.125,-18.956,2.092,-5.972,-0.231,2.484,8.000,
0.204,1.555,-77.093,1.994,1.127,-19.112,2.097,-5.987,-0.197,2.503,8.000,
0.206,1.779,-76.362,1.468,1.130,-19.266,2.101,-6.000,-0.164,2.518,8.000,
0.208,1.996,-75.659,0.958,1.134,-19.419,2.104,-6.014,-0.131,2.531,8.000,
0.210,2.186,-75.013,0.485,1.138,-19.570,2.106,-6.032,-0.103,2.545,8.000,
0.215,2.338,-74.438,0.067,1.142,-19.720,2.107,-6.055,-0.078,2.572,8.000,
0.217,2.478,-73.764,-0.409,1.147,-19.869,2.107,-6.061,-0.080,2.586,8.000,
0.219,2.571,-73.136,-0.845,1.152,-20.017,2.107,-6.059,-0.099,2.586,8.000,
0.221,2.615,-72.605,-1.211,1.157,-20.163,2.105,-6.066,-0.117,2.587,8.000,
0.223,2.630,-72.149,-1.524,1.162,-20.308,2.102,-6.082,-0.131,2.593,12.000,
0.225,2.648,-71.711,-1.824,1.168,-20.452,2.099,-6.100,-0.148,2.599,8.000,
0.227,2.697,-71.236,-2.143,1.173,-20.596,2.096,-6.119,-0.165,2.605,8.000,
0.229,2.795,-70.690,-2.498,1.178,-20.738,2.091,-6.142,-0.176,2.613,8.000,
0.231,2.944,-70.059,-2.886,1.184,-20.880,2.086,-6.169,-0.179,2.622,8.000,
0.233,3.137,-69.338,-3.291,1.190,-21.020,2.081,-6.200,-0.179,2.629,8.000,
0.235,3.354,-68.522,-3.693,1.196,-21.159,2.074,-6.237,-0.180,2.643,8.000,
0.239,3.578,-67.609,-4.074,1.203,-21.296,2.067,-6.350,-0.178,2.702,8.000,
0.241,3.882,-65.955,-4.641,1.210,-21.431,2.059,-6.430,-0.172,2.752,8.000,
0.243,4.164,-64.127,-5.208,1.218,-21.563,2.049,-6.458,-0.165,2.781,8.000,
0.245,4.372,-62.484,-5.666,1.226,-21.691,2.039,-6.494,-0.156,2.816,8.000,
0.247,4.506,-61.143,-5.978,1.235,-21.816,2.028,-6.549,-0.144,2.866,8.000,
0.249,4.590,-60.062,-6.156,1.244,-21.938,2.016,-6.603,-0.129,2.920,8.000,
0.251,4.654,-59.140,-6.227,1.253,-22.058,2.003,-6.641,-0.108,2.969,12.000,
0.253,4.721,-58.295,-6.211,1.262,-22.177,1.991,-6.666,-0.084,3.009,8.000,
0.255,4.803,-57.491,-6.111,1.272,-22.293,1.978,-6.684,-0.071,3.034,8.000,
0.257,4.906,-56.721,-5.928,1.281,-22.408,1.966,-6.699,-0.072,3.048,8.000,
0.259,5.027,-55.979,-5.674,1.291,-22.522,1.954,-6.716,-0.081,3.053,8.000,
0.261,5.158,-55.251,-5.385,1.301,-22.634,1.943,-6.736,-0.093,3.051,8.000,
0.266,5.280,-54.512,-5.106,1.312,-22.744,1.932,-6.776,-0.126,3.018,8.000,
0.268,5.347,-53.361,-4.844,1.322,-22.853,1.922,-6.799,-0.151,2.980,12.000,
0.270,5.304,-52.042,-4.683,1.333,-22.960,1.912,-6.803,-0.164,2.951,8.000,
0.272,5.131,-50.690,-4.650,1.343,-23.064,1.903,-6.805,-0.179,2.924,8.000,
0.274,4.837,-49.328,-4.735,1.354,-23.165,1.894,-6.809,-0.200,2.899,8.000,
0.276,4.448,-47.903,-4.910,1.363,-23.264,1.884,-6.810,-0.218,2.883,8.000,
0.278,3.990,-46.349,-5.145,1.372,-23.360,1.874,-6.807,-0.231,2.875,8.000,
0.280,3.486,-44.616,-5.419,1.380,-23.452,1.864,-6.803,-0.242,2.874,8.000,
0.282,2.953,-42.700,-5.714,1.387,-23.542,1.853,-6.801,-0.254,2.880,8.000,
0.284,2.403,-40.632,-6.019,1.393,-23.627,1.842,-6.801,-0.268,2.890,12.000,
0.286,1.851,-38.464,-6.322,1.398,-23.708,1.830,-6.803,-0.280,2.904,8.000,
0.288,1.315,-36.250,-6.613,1.402,-23.785,1.817,-6.805,-0.287,2.922,8.000,
0.292,0.815,-34.042,-6.882,1.404,-23.858,1.804,-6.816,-0.287,2.978,8.000,
0.294,0.145,-30.693,-7.209,1.406,-23.926,1.790,-6.820,-0.279,3.016,8.000,
0.296,-0.470,-27.327,-7.462,1.406,-23.987,1.776,-6.816,-0.267,3.025,8.000,
0.298,-0.919,-24.569,-7.575,1.405,-24.042,1.761,-6.810,-0.257,3.036,12.000,
0.300,-1.190,-22.533,-7.545,1.403,-24.091,1.746,-6.808,-0.249,3.057,8.000,
0.302,-1.331,-21.029,-7.404,1.401,-24.136,1.731,-6.809,-0.240,3.078,8.000,
0.304,-1.401,-19.784,-7.192,1.398,-24.178,1.716,-6.810,-0.231,3.098,8.000,
0.306,-1.436,-18.593,-6.935,1.396,-24.218,1.701,-6.811,-0.219,3.123,8.000,
0.308,-1.454,-17.369,-6.642,1.393,-24.255,1.687,-6.812,-0.201,3.152,4.000,
0.310,-1.454,-16.126,-6.309,1.390,-24.290,1.674,-6.819,-0.181,3.183,8.000,
0.312,-1.428,-14.930,-5.928,1.387,-24.322,1.662,-6.829,-0.160,3.216,8.000,
0.317,-1.370,-13.857,-5.488,1.384,-24.352,1.650,-6.856,-0.120,3.283,0.000,
0.319,-1.229,-12.688,-4.739,1.381,-24.379,1.639,-6.875,-0.093,3.325,8.000,
0.321,-1.044,-11.716,-3.869,1.379,-24.405,1.629,-6.885,-0.084,3.335,0.000,
0.323,-0.855,-11.052,-3.012,1.377,-24.428,1.622,-6.897,-0.077,3.345,12.000,
0.325,-0.689,-10.658,-2.226,1.375,-24.450,1.615,-6.912,-0.070,3.361,0.000,
0.327,-0.561,-10.425,-1.514,1.374,-24.472,1.611,-6.927,-0.068,3.372,8.000,
0.329,-0.481,-10.241,-0.856,1.372,-24.493,1.608,-6.942,-0.074,3.374,0.000,
0.331,-0.450,-10.028,-0.235,1.372,-24.513,1.606,-6.958,-0.087,3.374,0.000,
0.333,-0.466,-9.759,0.355,1.371,-24.533,1.606,-6.976,-0.101,3.372,8.000,
0.335,-0.525,-9.443,0.906,1.370,-24.553,1.607,-6.994,-0.114,3.367,0.000,
0.337,-0.622,-9.108,1.404,1.369,-24.572,1.608,-7.014,-0.122,3.360,8.000,
0.339,-0.749,-8.776,1.846,1.367,-24.590,1.611,-7.034,-0.128,3.353,1.000,
0.343,-0.897,-8.463,2.237,1.366,-24.607,1.615,-7.090,-0.141,3.327,8.000,
0.345,-1.136,-8.038,2.743,1.364,-24.624,1.619,-7.131,-0.152,3.312,0.000,
0.347,-1.385,-7.648,3.194,1.362,-24.640,1.625,-7.150,-0.160,3.314,0.000,
0.349,-1.597,-7.373,3.502,1.359,-24.656,1.631,-7.174,-0.172,3.314,8.000,
0.351,-1.760,-7.225,3.666,1.356,-24.670,1.638,-7.207,-0.185,3.309,0.000,
0.353,-1.882,-7.182,3.726,1.352,-24.685,1.646,-7.236,-0.198,3.305,0.000,
0.355,-1.974,-7.216,3.732,1.349,-24.699,1.653,-7.256,-0.207,3.303,8.000,
0.357,-2.043,-7.305,3.726,1.345,-24.714,1.660,-7.269,-0.218,3.297,0.000,
0.359,-2.089,-7.436,3.723,1.341,-24.728,1.668,-7.280,-0.230,3.287,0.000,
0.361,-2.114,-7.593,3.724,1.336,-24.743,1.675,-7.287,-0.242,3.273,8.000,
0.363,-2.120,-7.761,3.720,1.332,-24.758,1.683,-7.292,-0.253,3.258,1.000,
0.368,-2.111,-7.925,3.697,1.328,-24.774,1.690,-7.294,-0.270,3.223,0.000,
0.370,-2.079,-8.126,3.607,1.324,-24.790,1.698,-7.292,-0.277,3.200,8.000,
0.372,-2.041,-8.303,3.463,1.320,-24.806,1.705,-7.289,-0.275,3.196,0.000,
0.374,-2.011,-8.426,3.281,1.315,-24.822,1.712,-7.284,-0.273,3.198,0.000,
0.376,-1.995,-8.494,3.072,1.311,-24.839,1.718,-7.275,-0.275,3.197,8.000,
0.378,-1.988,-8.520,2.845,1.307,-24.856,1.724,-7.262,-0.275,3.196,0.000,
0.380,-1.982,-8.524,2.610,1.303,-24.873,1.730,-7.248,-0.274,3.197,8.000,
0.382,-1.975,-8.520,2.370,1.299,-24.890,1.735,-7.232,-0.274,3.200,0.000,
0.384,-1.971,-8.514,2.128,1.296,-24.907,1.740,-7.213,-0.272,3.203,1.000,
0.386,-1.975,-8.500,1.879,1.292,-24.924,1.744,-7.191,-0.268,3.207,8.000,
0.388,-1.985,-8.465,1.620,1.288,-24.941,1.748,-7.167,-0.265,3.210,0.000,
0.390,-2.001,-8.392,1.345,1.284,-24.958,1.751,-7.144,-0.264,3.216,8.000,
0.394,-2.022,-8.264,1.053,1.280,-24.975,1.754,-7.091,-0.251,3.231,0.000,
0.396,-2.073,-7.900,0.586,1.276,-24.992,1.756,-7.063,-0.237,3.240,0.000,
0.398,-2.138,-7.414,0.105,1.271,-25.007,1.757,-7.065,-0.229,3.242,8.000,
0.400,-2.207,-6.891,-0.298,1.267,-25.022,1.758,-7.066,-0.223,3.243,0.000,
0.402,-2.276,-6.374,-0.596,1.263,-25.036,1.757,-7.063,-0.218,3.247,0.000,
0.404,-2.346,-5.869,-0.811,1.258,-25.049,1.756,-7.067,-0.215,3.252,8.000,
0.406,-2.418,-5.362,-0.980,1.254,-25.061,1.754,-7.081,-0.215,3.261,0.000,
0.408,-2.493,-4.842,-1.133,1.249,-25.071,1.752,-7.098,-0.214,3.274,0.000,
0.410,-2.569,-4.313,-1.280,1.244,-25.081,1.750,-7.117,-0.214,3.291,8.000,
0.412,-2.644,-3.792,-1.416,1.239,-25.090,1.747,-7.142,-0.212,3.312,0.000,
0.414,-2.714,-3.305,-1.527,1.233,-25.097,1.745,-7.172,-0.208,3.335,0.000,
0.416,-2.775,-2.880,-1.601,1.228,-25.104,1.741,-7.202,-0.203,3.359,0.000,
0.421,-2.825,-2.541,-1.628,1.222,-25.110,1.738,-7.254,-0.197,3.399,8.000,
0.423,-2.864,-2.249,-1.564,1.217,-25.115,1.735,-7.282,-0.193,3.425,0.000,
0.425,-2.881,-2.073,-1.429,1.211,-25.119,1.732,-7.284,-0.191,3.436,0.000,
0.427,-2.871,-2.031,-1.251,1.205,-25.123,1.729,-7.283,-0.187,3.448,0.000,
0.429,-2.840,-2.101,-1.054,1.199,-25.127,1.727,-7.284,-0.181,3.461,0.000,
0.431,-2.797,-2.241,-0.854,1.194,-25.132,1.724,-7.277,-0.175,3.466,8.000,
0.433,-2.751,-2.411,-0.661,1.188,-25.136,1.723,-7.261,-0.172,3.465,0.000,
0.435,-2.714,-2.581,-0.482,1.183,-25.141,1.721,-7.241,-0.172,3.461,0.000,
0.437,-2.693,-2.729,-0.322,1.177,-25.146,1.720,-7.219,-0.173,3.455,0.000,
0.439,-2.692,-2.841,-0.182,1.172,-25.151,1.720,-7.196,-0.175,3.449,0.000,
0.441,-2.710,-2.910,-0.059,1.166,-25.157,1.719,-7.174,-0.173,3.444,8.000,
0.445,-2.745,-2.939,0.051,1.161,-25.163,1.719,-7.131,-0.161,3.433,0.000,
0.447,-2.836,-2.899,0.211,1.156,-25.169,1.719,-7.109,-0.153,3.427,0.000,
0.449,-2.954,-2.809,0.373,1.150,-25.175,1.720,-7.110,-0.152,3.427,0.000,
0.451,-3.077,-2.690,0.510,1.144,-25.180,1.721,-7.108,-0.151,3.427,8.000,
0.453,-3.187,-2.562,0.616,1.138,-25.186,1.722,-7.099,-0.147,3.425,0.000,
0.455,-3.279,-2.433,0.705,1.131,-25.191,1.723,-7.092,-0.144,3.424,0.000,
0.457,-3.349,-2.308,0.795,1.125,-25.196,1.724,-7.090,-0.141,3.423,0.000,
0.459,-3.400,-2.181,0.903,1.118,-25.200,1.726,-7.087,-0.137,3.423,0.000,
0.461,-3.437,-2.044,1.034,1.111,-25.205,1.728,-7.083,-0.133,3.422,8.000,
0.463,-3.467,-1.885,1.187,1.105,-25.209,1.730,-7.079,-0.130,3.420,0.000,
0.465,-3.495,-1.693,1.360,1.098,-25.212,1.732,-7.074,-0.129,3.417,0.000,
0.467,-3.531,-1.455,1.545,1.091,-25.216,1.735,-7.070,-0.129,3.413,0.000,
0.472,-3.575,-1.168,1.724,1.084,-25.219,1.738,-7.073,-0.130,3.407,0.000,
0.474,-3.648,-0.682,1.922,1.076,-25.221,1.741,-7.083,-0.131,3.404,8.000,
0.476,-3.740,-0.050,2.095,1.069,-25.222,1.745,-7.093,-0.131,3.403,0.000,
0.478,-3.834,0.565,2.209,1.062,-25.223,1.749,-7.103,-0.129,3.403,0.000,
0.480,-3.926,1.082,2.261,1.054,-25.221,1.754,-7.115,-0.128,3.405,1.000,
0.482,-4.016,1.484,2.267,1.046,-25.219,1.758,-7.131,-0.128,3.407,0.000,
0.484,-4.102,1.797,2.249,1.038,-25.216,1.763,-7.148,-0.131,3.409,0.000,
0.486,-4.181,2.056,2.223,1.030,-25.213,1.767,-7.165,-0.134,3.414,0.000,
0.488,-4.249,2.284,2.199,1.021,-25.209,1.772,-7.182,-0.136,3.420,8.000,
0.490,-4.300,2.485,2.186,1.013,-25.204,1.776,-7.201,-0.136,3.426,0.000,
0.492,-4.331,2.652,2.188,1.004,-25.199,1.781,-7.221,-0.135,3.429,0.000,
0.494,-4.344,2.775,2.206,0.996,-25.194,1.785,-7.239,-0.133,3.433,0.000,
0.498,-4.342,2.846,2.237,0.987,-25.188,1.789,-7.271,-0.126,3.443,0.000,
0.500,-4.335,2.847,2.292,0.978,-25.183,1.794,-7.290,-0.120,3.449,0.000,
0.502,-4.328,2.773,2.351,0.970,-25.177,1.798,-7.291,-0.118,3.453,0.000,
0.504,-4.325,2.631,2.400,0.961,-25.171,1.803,-7.292,-0.119,3.460,0.000,
0.506,-4.326,2.435,2.426,0.952,-25.166,1.808,-7.294,-0.121,3.464,0.000,
0.508,-4.329,2.206,2.423,0.944,-25.161,1.813,-7.289,-0.120,3.465,0.000,
0.510,-4.330,1.960,2.392,0.935,-25.157,1.818,-7.275,-0.120,3.464,1.000,
0.512,-4.324,1.713,2.339,0.926,-25.153,1.822,-7.255,-0.122,3.463,0.000,
0.514,-4.312,1.480,2.272,0.918,-25.149,1.827,-7.233,-0.125,3.462,0.000,
0.516,-4.295,1.276,2.194,0.909,-25.146,1.832,-7.212,-0.126,3.463,0.000,
0.518,-4.272,1.114,2.106,0.901,-25.144,1.836,-7.191,-0.127,3.463,0.000,
0.523,-4.245,1.000,2.003,0.892,-25.142,1.840,-7.148,-0.131,3.459,8.000,
0.525,-4.170,0.933,1.792,0.884,-25.140,1.844,-7.128,-0.134,3.458,0.000,
0.527,-4.067,0.937,1.540,0.875,-25.138,1.848,-7.132,-0.132,3.465,0.000,
0.529,-3.953,1.004,1.297,0.867,-25.136,1.851,-7.133,-0.130,3.488,0.000,
0.531,-3.809,1.125,1.046,0.859,-25.134,1.853,-7.130,-0.129,3.513,0.000,
0.533,-3.655,1.254,0.817,0.852,-25.132,1.856,-7.133,-0.127,3.531,0.000,
0.535,-3.501,1.359,0.625,0.844,-25.129,1.857,-7.140,-0.123,3.546,0.000,
0.537,-3.348,1.423,0.470,0.837,-25.126,1.858,-7.147,-0.116,3.562,0.000,
0.539,-3.197,1.437,0.348,0.831,-25.124,1.859,-7.153,-0.109,3.577,0.000,
0.541,-3.044,1.397,0.252,0.824,-25.121,1.860,-7.158,-0.100,3.588,8.000,
0.543,-2.893,1.303,0.183,0.818,-25.118,1.861,-7.163,-0.090,3.596,0.000,
0.545,-2.752,1.160,0.140,0.812,-25.115,1.861,-7.167,-0.080,3.602,0.000,
0.550,-2.626,0.977,0.126,0.807,-25.113,1.861,-7.172,-0.062,3.608,0.000,
0.552,-2.484,0.678,0.154,0.801,-25.111,1.861,-7.174,-0.054,3.611,0.000,
0.554,-2.359,0.347,0.213,0.797,-25.110,1.862,-7.172,-0.056,3.610,0.000,
0.556,-2.269,0.041,0.289,0.792,-25.109,1.862,-7.168,-0.055,3.607,1.000,
0.558,-2.215,-0.216,0.364,0.787,-25.109,1.863,-7.163,-0.049,3.603,0.000,
0.560,-2.190,-0.424,0.424,0.783,-25.109,1.864,-7.156,-0.044,3.596,0.000,
0.562,-2.186,-0.592,0.464,0.778,-25.110,1.864,-7.148,-0.044,3.586,8.000,
0.564,-2.196,-0.733,0.485,0.774,-25.111,1.865,-7.140,-0.046,3.576,0.000,
0.566,-2.215,-0.852,0.496,0.770,-25.113,1.866,-7.131,-0.048,3.566,0.000,
0.568,-2.236,-0.948,0.501,0.765,-25.115,1.867,-7.123,-0.050,3.558,0.000,
0.570,-2.257,-1.016,0.505,0.761,-25.116,1.868,-7.117,-0.053,3.550,0.000,
0.572,-2.278,-1.053,0.504,0.756,-25.118,1.869,-7.112,-0.058,3.545,0.000,
0.576,-2.298,-1.064,0.494,0.752,-25.121,1.870,-7.104,-0.066,3.535,8.000,
0.578,-2.321,-1.047,0.456,0.747,-25.123,1.871,-7.102,-0.068,3.529,0.000,
0.580,-2.340,-1.013,0.407,0.742,-25.125,1.872,-7.105,-0.065,3.529,0.000,
0.582,-2.355,-0.976,0.357,0.738,-25.127,1.873,-7.108,-0.063,3.530,0.000,
0.584,-2.367,-0.947,0.315,0.733,-25.129,1.874,-7.107,-0.065,3.528,0.000,
0.586,-2.372,-0.930,0.280,0.728,-25.131,1.874,-7.102,-0.067,3.522,0.000,
0.588,-2.367,-0.920,0.246,0.724,-25.133,1.875,-7.094,-0.070,3.518,8.000,
0.590,-2.350,-0.910,0.206,0.719,-25.134,1.875,-7.084,-0.072,3.519,0.000,
0.592,-2.323,-0.889,0.147,0.714,-25.136,1.876,-7.073,-0.070,3.520,0.000,
0.594,-2.286,-0.850,0.063,0.710,-25.138,1.876,-7.060,-0.068,3.519,0.000,
0.596,-2.240,-0.788,-0.041,0.705,-25.140,1.876,-7.046,-0.066,3.518,0.000,
0.601,-2.190,-0.698,-0.161,0.700,-25.141,1.876,-7.021,-0.060,3.510,0.000,
0.603,-2.134,-0.503,-0.331,0.696,-25.143,1.876,-7.007,-0.060,3.503,8.000,
0.605,-2.090,-0.239,-0.505,0.692,-25.144,1.875,-7.007,-0.065,3.501,0.000,
0.607,-2.068,0.064,-0.657,0.688,-25.144,1.874,-7.009,-0.069,3.501,0.000,
0.609,-2.065,0.388,-0.778,0.684,-25.144,1.873,-7.010,-0.068,3.503,0.000,
0.611,-2.073,0.728,-0.876,0.679,-25.143,1.871,-7.014,-0.067,3.508,0.000,
0.613,-2.087,1.086,-0.964,0.675,-25.142,1.870,-7.021,-0.068,3.515,0.000,
0.615,-2.105,1.461,-1.052,0.671,-25.140,1.868,-7.030,-0.070,3.520,0.000,
0.617,-2.122,1.848,-1.144,0.667,-25.137,1.866,-7.040,-0.072,3.523,0.000,
0.619,-2.132,2.243,-1.237,0.663,-25.133,1.863,-7.050,-0.072,3.526,8.000,
0.621,-2.130,2.643,-1.324,0.658,-25.128,1.861,-7.061,-0.072,3.530,0.000,
0.623,-2.117,3.048,-1.398,0.654,-25.123,1.858,-7.071,-0.070,3.534,0.000,
