0.000,0.517,0.392,-9.608,0.000,0.000,0.000,0.088,0.051,-0.095,0.000,
0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.004,0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,
0.006,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,
0.008,0.001,0.000,-0.001,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,
0.010,0.001,-0.000,-0.001,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,
0.012,0.001,-0.000,-0.002,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,
0.014,0.002,-0.000,-0.002,0.000,-0.000,-0.000,-0.000,0.000,-0.001,0.000,
0.016,0.003,-0.001,-0.002,0.000,-0.000,-0.000,-0.001,0.000,-0.001,0.000,
0.018,0.004,-0.001,-0.003,0.000,-0.000,-0.000,-0.001,0.000,-0.001,0.000,
0.020,0.005,-0.001,-0.002,0.000,-0.000,-0.000,-0.001,0.000,-0.002,0.000,
0.022,0.005,-0.002,-0.002,0.000,-0.000,-0.000,-0.001,0.001,-0.002,0.000,
0.024,0.006,-0.002,-0.002,0.000,-0.000,-0.000,-0.001,0.001,-0.002,0.000,
0.026,0.007,-0.003,-0.001,0.000,-0.000,-0.000,-0.001,0.001,-0.003,12.000,
0.028,0.009,-0.003,-0.000,0.000,-0.000,-0.000,-0.001,0.001,-0.003,0.000,
0.030,0.010,-0.003,0.000,0.000,-0.000,-0.000,-0.001,0.001,-0.003,0.000,
0.032,0.011,-0.004,0.001,0.000,-0.000,-0.000,-0.001,0.001,-0.003,0.000,
0.034,0.012,-0.004,0.002,0.000,-0.000,-0.000,-0.001,0.001,-0.003,1.000,
0.036,0.014,-0.004,0.003,0.000,-0.000,-0.000,-0.001,0.001,-0.004,0.000,
0.038,0.015,-0.004,0.003,0.000,-0.000,-0.000,-0.001,0.001,-0.004,0.000,
0.040,0.017,-0.004,0.004,0.000,-0.000,-0.000,-0.000,0.001,-0.004,0.000,
0.042,0.019,-0.003,0.005,0.000,-0.000,-0.000,-0.000,0.001,-0.004,0.000,
0.044,0.021,-0.003,0.006,0.000,-0.000,0.000,-0.001,0.001,-0.004,0.000,
0.046,0.023,-0.003,0.007,0.000,-0.000,0.000,-0.001,0.001,-0.004,0.000,
0.048,0.025,-0.002,0.008,0.000,-0.000,0.000,-0.001,0.001,-0.004,0.000,
0.050,0.027,-0.002,0.009,0.000,-0.000,0.000,-0.001,0.001,-0.004,0.000,
0.052,0.029,-0.001,0.010,0.000,-0.000,0.000,-0.001,0.000,-0.004,0.000,
0.054,0.031,-0.001,0.011,0.001,-0.000,0.000,-0.001,0.000,-0.004,0.000,
0.056,0.033,-0.000,0.012,0.001,-0.000,0.000,-0.001,0.000,-0.004,0.000,
0.058,0.035,0.000,0.012,0.001,-0.000,0.000,-0.001,0.000,-0.004,0.000,
0.060,0.037,0.001,0.012,0.001,-0.000,0.000,-0.002,0.000,-0.004,0.000,
0.062,0.039,0.002,0.013,0.001,-0.000,0.000,-0.002,0.000,-0.004,2.000,
0.064,0.041,0.002,0.013,0.001,-0.000,0.000,-0.002,0.000,-0.003,0.000,
0.066,0.044,0.003,0.012,0.001,-0.000,0.000,-0.002,-0.000,-0.003,0.000,
0.068,0.046,0.004,0.012,0.001,-0.000,0.000,-0.002,-0.000,-0.003,0.000,
0.070,0.048,0.005,0.012,0.001,-0.000,0.000,-0.002,-0.000,-0.003,0.000,
0.072,0.049,0.005,0.012,0.001,-0.000,0.000,-0.002,-0.000,-0.003,0.000,
0.074,0.051,0.006,0.012,0.001,-0.000,0.000,-0.002,-0.000,-0.003,0.000,
0.076,0.053,0.006,0.012,0.001,-0.000,0.000,-0.002,-0.000,-0.003,0.000,
0.078,0.054,0.007,0.012,0.002,-0.000,0.000,-0.002,-0.000,-0.002,0.000,
0.080,0.055,0.007,0.011,0.002,-0.000,0.000,-0.002,-0.001,-0.002,0.000,
0.082,0.056,0.007,0.011,0.002,-0.000,0.000,-0.001,-0.001,-0.002,0.000,
0.084,0.056,0.007,0.011,0.002,0.000,0.000,-0.001,-0.001,-0.002,0.000,
0.086,0.057,0.007,0.011,0.002,0.000,0.000,-0.001,-0.001,-0.002,0.000,
0.088,0.057,0.006,0.011,0.002,0.000,0.000,-0.000,-0.001,-0.001,0.000,
0.090,0.058,0.005,0.010,0.002,0.000,0.001,-0.000,-0.001,-0.001,0.000,
0.092,0.058,0.003,0.010,0.002,0.000,0.001,0.000,-0.001,-0.001,0.000,
0.094,0.058,0.001,0.009,0.002,0.000,0.001,0.001,-0.001,-0.001,0.000,
0.096,0.059,-0.002,0.009,0.003,0.000,0.001,0.001,-0.001,-0.000,0.000,
0.098,0.059,-0.005,0.008,0.003,0.000,0.001,0.002,-0.001,0.000,0.000,
0.100,0.060,-0.009,0.007,0.003,0.000,0.001,0.002,-0.001,0.000,0.000,
0.102,0.061,-0.013,0.006,0.003,0.000,0.001,0.003,-0.001,0.001,0.000,
0.104,0.062,-0.018,0.005,0.003,0.000,0.001,0.003,-0.002,0.001,0.000,
0.106,0.063,-0.023,0.003,0.003,-0.000,0.001,0.004,-0.002,0.001,0.000,
0.108,0.063,-0.028,0.002,0.003,-0.000,0.001,0.004,-0.002,0.001,0.000,
0.110,0.064,-0.034,0.001,0.003,-0.000,0.001,0.005,-0.003,0.002,0.000,
0.112,0.065,-0.041,-0.001,0.004,-0.000,0.001,0.005,-0.003,0.002,0.000,
0.114,0.066,-0.047,-0.002,0.004,-0.000,0.001,0.006,-0.004,0.002,0.000,
0.116,0.068,-0.054,-0.003,0.004,-0.000,0.001,0.006,-0.004,0.002,0.000,
0.118,0.069,-0.061,-0.004,0.004,-0.000,0.001,0.006,-0.004,0.002,0.000,
0.120,0.070,-0.068,-0.006,0.004,-0.001,0.001,0.006,-0.005,0.002,0.000,
0.122,0.071,-0.075,-0.007,0.004,-0.001,0.001,0.007,-0.005,0.002,0.000,
0.124,0.073,-0.082,-0.008,0.004,-0.001,0.001,0.007,-0.006,0.002,0.000,
0.126,0.074,-0.089,-0.010,0.005,-0.001,0.001,0.007,-0.006,0.002,0.000,
0.128,0.075,-0.096,-0.011,0.005,-0.001,0.001,0.007,-0.006,0.002,0.000,
0.130,0.077,-0.102,-0.012,0.005,-0.001,0.001,0.007,-0.007,0.002,0.000,
0.132,0.078,-0.109,-0.014,0.005,-0.002,0.001,0.007,-0.007,0.001,0.000,
0.134,0.079,-0.115,-0.016,0.005,-0.002,0.000,0.007,-0.007,0.001,0.000,
0.136,0.081,-0.120,-0.017,0.005,-0.002,0.000,0.007,-0.008,0.001,0.000,
0.138,0.082,-0.126,-0.019,0.005,-0.002,0.000,0.007,-0.008,0.001,0.000,
0.140,0.084,-0.131,-0.021,0.006,-0.003,0.000,0.007,-0.008,0.001,0.000,
0.142,0.085,-0.136,-0.023,0.006,-0.003,0.000,0.007,-0.008,0.000,0.000,
