time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.042,0.000,0.001,0.000,-0.194,-0.433,-10.552,0.001,-0.002,-0.004,-0.223,-0.060,-9.463,0.000,
0.043,0.000,0.001,0.000,-0.194,-0.432,-10.551,0.001,-0.002,-0.004,-0.212,-0.061,-9.464,0.000,
0.044,0.000,0.001,0.000,-0.195,-0.430,-10.550,0.001,-0.002,-0.004,-0.200,-0.062,-9.464,0.000,
0.045,0.000,0.001,0.000,-0.196,-0.429,-10.548,0.001,-0.001,-0.004,-0.189,-0.063,-9.465,0.000,
0.046,0.000,0.001,0.000,-0.195,-0.427,-10.545,0.001,-0.001,-0.004,-0.178,-0.067,-9.466,0.000,
0.047,0.000,0.001,0.000,-0.194,-0.426,-10.543,0.001,-0.001,-0.004,-0.168,-0.074,-9.468,0.000,
0.048,0.000,0.001,0.000,-0.193,-0.425,-10.539,0.001,-0.001,-0.004,-0.158,-0.084,-9.469,0.000,
0.049,0.000,0.001,0.000,-0.192,-0.425,-10.536,0.001,-0.001,-0.004,-0.150,-0.094,-9.468,0.000,
0.050,0.001,0.001,0.000,-0.191,-0.426,-10.531,0.002,-0.001,-0.004,-0.146,-0.104,-9.466,0.000,
0.051,0.001,0.001,0.000,-0.190,-0.427,-10.527,0.002,-0.001,-0.004,-0.145,-0.113,-9.462,0.000,
0.052,0.001,0.001,0.000,-0.189,-0.428,-10.522,0.001,-0.001,-0.004,-0.149,-0.118,-9.456,0.000,
0.053,0.001,0.000,0.000,-0.188,-0.428,-10.518,0.001,-0.000,-0.003,-0.155,-0.122,-9.451,0.000,
0.054,0.001,0.000,0.000,-0.187,-0.429,-10.514,0.001,-0.000,-0.003,-0.163,-0.123,-9.447,0.000,
0.055,0.001,0.000,0.000,-0.187,-0.429,-10.511,0.001,-0.000,-0.003,-0.169,-0.123,-9.448,0.000,
0.056,0.001,0.000,0.000,-0.186,-0.431,-10.508,0.001,-0.000,-0.003,-0.174,-0.123,-9.452,0.000,
0.057,0.001,-0.000,0.000,-0.185,-0.432,-10.507,0.001,-0.000,-0.003,-0.179,-0.125,-9.459,0.000,
0.058,0.001,-0.000,0.000,-0.184,-0.433,-10.506,0.000,-0.000,-0.003,-0.183,-0.126,-9.467,0.000,
0.059,0.001,-0.000,0.000,-0.183,-0.434,-10.505,0.000,-0.000,-0.003,-0.186,-0.126,-9.476,0.000,
0.060,0.001,-0.000,0.000,-0.183,-0.435,-10.504,0.000,-0.000,-0.003,-0.193,-0.126,-9.486,0.000,
0.061,0.001,-0.000,0.000,-0.183,-0.436,-10.502,0.000,-0.001,-0.003,-0.200,-0.126,-9.497,0.000,
0.062,0.001,0.000,0.000,-0.183,-0.437,-10.502,0.000,-0.001,-0.003,-0.207,-0.126,-9.506,0.000,
0.063,0.001,0.000,0.000,-0.183,-0.438,-10.502,0.000,-0.001,-0.003,-0.211,-0.127,-9.514,0.000,
0.064,0.001,0.000,0.000,-0.183,-0.438,-10.503,0.000,-0.001,-0.003,-0.215,-0.127,-9.518,0.000,
0.065,0.001,0.000,0.000,-0.183,-0.439,-10.504,0.000,-0.001,-0.002,-0.219,-0.127,-9.518,0.000,
0.066,0.001,0.000,0.000,-0.182,-0.440,-10.505,0.000,-0.001,-0.002,-0.222,-0.124,-9.516,0.000,
0.067,0.001,0.000,0.000,-0.182,-0.440,-10.507,0.000,-0.001,-0.002,-0.226,-0.119,-9.513,0.000,
0.068,0.001,0.000,0.000,-0.181,-0.441,-10.510,0.000,-0.001,-0.002,-0.229,-0.112,-9.510,0.000,
0.069,0.001,0.000,0.000,-0.182,-0.441,-10.513,0.000,-0.000,-0.002,-0.232,-0.105,-9.509,0.000,
0.070,0.001,-0.000,0.000,-0.182,-0.442,-10.516,0.000,-0.000,-0.003,-0.236,-0.099,-9.509,0.000,
0.071,0.001,-0.000,0.000,-0.183,-0.442,-10.518,0.000,-0.000,-0.003,-0.242,-0.095,-9.512,0.000,
0.072,0.001,-0.000,0.000,-0.184,-0.442,-10.519,0.000,-0.000,-0.003,-0.246,-0.093,-9.517,0.000,
0.073,0.001,-0.000,0.000,-0.185,-0.442,-10.519,-0.000,-0.000,-0.003,-0.246,-0.090,-9.523,0.000,
0.074,0.001,-0.000,0.000,-0.186,-0.441,-10.519,-0.000,-0.000,-0.004,-0.240,-0.085,-9.529,0.000,
0.075,0.001,-0.000,0.000,-0.188,-0.440,-10.520,-0.000,-0.000,-0.004,-0.231,-0.077,-9.535,0.000,
0.076,0.000,-0.000,0.000,-0.189,-0.438,-10.521,-0.000,-0.000,-0.004,-0.221,-0.069,-9.538,0.000,
0.077,0.000,-0.000,0.000,-0.189,-0.437,-10.522,-0.000,-0.000,-0.004,-0.210,-0.060,-9.540,0.000,
0.078,0.000,-0.000,-0.000,-0.189,-0.436,-10.524,-0.000,-0.001,-0.004,-0.201,-0.053,-9.542,0.000,
0.079,0.000,0.000,-0.000,-0.189,-0.435,-10.525,-0.000,-0.001,-0.004,-0.194,-0.048,-9.545,0.000,
0.080,0.000,0.000,-0.000,-0.190,-0.434,-10.527,-0.000,-0.000,-0.004,-0.189,-0.045,-9.548,0.000,
0.081,0.000,0.000,-0.000,-0.190,-0.433,-10.527,-0.000,-0.000,-0.004,-0.183,-0.043,-9.551,0.000,
0.082,0.000,0.000,-0.000,-0.189,-0.431,-10.527,-0.000,-0.000,-0.004,-0.180,-0.041,-9.551,0.000,
0.083,-0.000,0.000,-0.000,-0.189,-0.429,-10.526,-0.000,-0.000,-0.004,-0.179,-0.040,-9.549,0.000,
0.084,-0.000,0.000,-0.000,-0.189,-0.428,-10.525,-0.000,0.000,-0.003,-0.179,-0.038,-9.546,0.000,
0.085,-0.000,0.000,-0.000,-0.189,-0.428,-10.524,0.000,0.000,-0.003,-0.181,-0.034,-9.543,0.000,
0.086,-0.000,0.000,-0.000,-0.189,-0.427,-10.522,0.000,0.001,-0.003,-0.182,-0.029,-9.541,0.000,
0.087,-0.000,0.000,0.000,-0.190,-0.427,-10.520,0.000,0.001,-0.003,-0.183,-0.024,-9.539,0.000,
0.088,-0.000,0.000,0.000,-0.190,-0.427,-10.518,0.000,0.001,-0.003,-0.183,-0.019,-9.536,0.000,
0.089,-0.000,-0.000,0.000,-0.190,-0.428,-10.516,0.001,0.001,-0.003,-0.180,-0.015,-9.533,0.000,
0.090,-0.000,-0.000,0.000,-0.191,-0.429,-10.516,0.001,0.001,-0.003,-0.176,-0.009,-9.531,0.000,
0.091,-0.000,-0.000,0.000,-0.192,-0.430,-10.516,0.001,0.001,-0.003,-0.169,-0.002,-9.529,0.000,
0.092,-0.000,-0.000,0.000,-0.193,-0.431,-10.517,0.001,0.001,-0.003,-0.164,0.004,-9.527,0.000,
0.093,-0.000,-0.000,0.000,-0.194,-0.432,-10.517,0.001,0.001,-0.003,-0.161,0.010,-9.526,0.000,
0.094,-0.000,-0.000,0.000,-0.195,-0.434,-10.516,0.001,0.001,-0.003,-0.159,0.015,-9.526,0.000,
0.095,-0.000,-0.000,0.000,-0.196,-0.437,-10.515,0.001,0.001,-0.003,-0.157,0.022,-9.526,0.000,
0.096,-0.000,-0.000,0.000,-0.196,-0.439,-10.512,0.001,0.001,-0.004,-0.152,0.027,-9.525,0.000,
0.097,-0.000,-0.000,0.000,-0.196,-0.440,-10.509,0.001,0.001,-0.004,-0.145,0.030,-9.520,0.000,
0.098,-0.000,-0.000,0.000,-0.196,-0.441,-10.507,0.001,0.001,-0.004,-0.135,0.031,-9.510,0.000,
0.099,-0.000,0.000,0.000,-0.195,-0.440,-10.504,0.001,0.001,-0.004,-0.126,0.028,-9.497,0.000,
0.100,-0.000,0.000,0.000,-0.193,-0.440,-10.503,0.001,0.001,-0.005,-0.118,0.024,-9.487,0.000,
0.101,0.000,0.000,0.000,-0.192,-0.439,-10.503,0.001,0.001,-0.005,-0.115,0.019,-9.479,0.000,
0.102,0.000,0.000,0.000,-0.191,-0.439,-10.503,0.001,0.001,-0.006,-0.113,0.014,-9.474,0.000,
0.103,0.000,0.000,0.000,-0.190,-0.438,-10.502,0.001,0.001,-0.006,-0.113,0.009,-9.470,0.000,
0.104,0.000,0.000,0.000,-0.188,-0.436,-10.501,0.001,0.001,-0.006,-0.115,0.004,-9.465,0.000,
0.105,0.000,0.000,0.000,-0.187,-0.435,-10.500,0.001,0.001,-0.006,-0.118,-0.001,-9.461,0.000,
0.106,0.000,0.000,0.000,-0.185,-0.433,-10.498,0.001,0.001,-0.006,-0.122,-0.005,-9.459,0.000,
0.107,0.000,0.000,0.000,-0.184,-0.432,-10.497,0.001,0.001,-0.006,-0.127,-0.010,-9.460,0.000,
0.108,0.000,0.000,0.000,-0.183,-0.430,-10.496,0.001,0.001,-0.006,-0.133,-0.016,-9.464,0.000,
0.109,0.000,0.001,0.000,-0.182,-0.429,-10.496,0.001,0.001,-0.006,-0.136,-0.023,-9.470,0.000,
0.110,0.000,0.001,0.000,-0.180,-0.428,-10.496,0.001,0.001,-0.006,-0.138,-0.029,-9.476,0.000,
0.111,0.000,0.001,0.000,-0.179,-0.427,-10.495,0.001,0.001,-0.006,-0.136,-0.034,-9.479,0.000,
0.112,0.000,0.001,0.000,-0.178,-0.426,-10.495,0.001,0.001,-0.005,-0.134,-0.039,-9.479,0.000,
0.113,0.000,0.001,0.000,-0.177,-0.425,-10.494,0.001,0.001,-0.005,-0.132,-0.043,-9.474,0.000,
0.114,0.000,0.001,0.000,-0.177,-0.425,-10.494,0.000,0.001,-0.004,-0.131,-0.048,-9.466,0.000,
0.115,0.000,0.001,0.000,-0.177,-0.425,-10.493,0.000,0.001,-0.004,-0.134,-0.052,-9.455,0.000,
0.116,0.000,0.001,0.000,-0.177,-0.426,-10.493,0.000,0.001,-0.004,-0.139,-0.055,-9.442,0.000,
0.117,0.000,0.001,0.000,-0.178,-0.426,-10.493,0.000,0.001,-0.003,-0.147,-0.058,-9.429,0.000,
0.118,0.000,0.001,0.000,-0.178,-0.428,-10.492,-0.000,0.002,-0.003,-0.157,-0.061,-9.417,0.000,
