time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.000,4.808,4.627,0.490,2.174,2.000,
0.000,4.545,4.200,0.499,2.182,4.000,
0.000,4.283,3.773,0.507,2.190,8.000,
0.000,4.027,3.346,0.516,2.197,1.000,
0.000,3.778,2.917,0.523,2.202,2.000,
0.000,3.536,2.488,0.530,2.207,4.000,
0.000,3.300,2.057,0.537,2.212,8.000,
0.000,3.066,1.628,0.543,2.215,1.000,
0.000,2.835,1.201,0.549,2.217,2.000,
0.000,2.612,0.775,0.554,2.219,4.000,
0.000,2.400,0.353,0.559,2.219,8.000,
0.000,2.201,-0.066,0.563,2.219,1.000,
0.000,2.013,-0.478,0.567,2.218,2.000,
0.000,1.836,-0.882,0.571,2.217,4.000,
0.000,1.670,-1.277,0.574,2.214,8.000,
0.000,1.514,-1.661,0.577,2.211,1.000,
0.000,1.369,-2.033,0.580,2.207,2.000,
0.000,1.234,-2.393,0.582,2.202,4.000,
0.000,1.105,-2.739,0.584,2.196,8.000,
0.000,0.982,-3.068,0.586,2.190,1.000,
0.000,0.863,-3.376,0.588,2.184,2.000,
0.000,0.748,-3.663,0.590,2.176,4.000,
0.000,0.635,-3.930,0.591,2.168,8.000,
0.000,0.525,-4.181,0.592,2.160,1.000,
0.000,0.418,-4.421,0.593,2.151,2.000,
0.000,0.313,-4.650,0.593,2.142,4.000,
0.000,0.211,-4.867,0.594,2.132,8.000,
0.000,0.112,-5.069,0.594,2.122,1.000,
0.000,0.017,-5.252,0.594,2.111,2.000,
0.000,-0.073,-5.412,0.594,2.101,4.000,
0.000,-0.159,-5.551,0.594,2.090,8.000,
0.000,-0.246,-5.670,0.593,2.078,1.000,
0.000,-0.334,-5.771,0.592,2.067,2.000,
0.000,-0.424,-5.857,0.592,2.055,4.000,
0.000,-0.516,-5.926,0.591,2.043,8.000,
0.000,-0.608,-5.979,0.589,2.031,1.000,
0.000,-0.702,-6.017,0.588,2.019,2.000,
0.000,-0.801,-6.039,0.586,2.007,4.000,
0.000,-0.908,-6.046,0.585,1.995,8.000,
0.000,-1.024,-6.040,0.583,1.983,1.000,
0.000,-1.146,-6.024,0.580,1.971,2.000,
0.000,-1.273,-6.001,0.578,1.959,4.000,
