time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.430,0.030,0.252,0.031,0.000,0.009,0.002,0.382,0.445,-10.400,0.000,
0.432,0.032,0.266,0.034,0.000,0.010,0.003,0.421,0.465,-10.445,0.000,
0.434,0.038,0.296,0.042,0.000,0.010,0.003,0.450,0.468,-10.490,2.000,
0.439,0.048,0.348,0.053,0.000,0.011,0.003,0.457,0.417,-10.627,0.000,
0.441,0.056,0.386,0.059,0.000,0.011,0.003,0.437,0.376,-10.681,0.000,
0.443,0.061,0.406,0.061,0.001,0.012,0.003,0.422,0.321,-10.729,2.000,
0.445,0.072,0.447,0.062,0.001,0.013,0.003,0.418,0.261,-10.765,0.000,
0.447,0.079,0.468,0.062,0.001,0.014,0.003,0.410,0.195,-10.778,2.000,
0.449,0.093,0.511,0.058,0.001,0.015,0.003,0.403,0.138,-10.751,0.000,
0.451,0.101,0.532,0.056,0.001,0.016,0.003,0.412,0.099,-10.695,2.000,
0.453,0.109,0.553,0.052,0.001,0.017,0.004,0.438,0.079,-10.605,1.000,
0.455,0.125,0.592,0.045,0.002,0.018,0.004,0.461,0.087,-10.480,2.000,
0.457,0.133,0.610,0.042,0.002,0.019,0.004,0.466,0.115,-10.338,2.000,
0.459,0.146,0.641,0.037,0.002,0.020,0.004,0.454,0.144,-10.187,0.000,
0.463,0.160,0.674,0.032,0.002,0.022,0.004,0.392,0.183,-9.868,2.000,
0.465,0.163,0.682,0.030,0.003,0.023,0.004,0.383,0.195,-9.817,2.000,
0.467,0.168,0.693,0.026,0.003,0.024,0.004,0.372,0.230,-9.677,3.000,
0.469,0.171,0.697,0.023,0.003,0.026,0.004,0.371,0.242,-9.631,2.000,
0.471,0.172,0.697,0.021,0.004,0.027,0.004,0.368,0.265,-9.534,2.000,
0.473,0.171,0.694,0.018,0.004,0.029,0.004,0.366,0.301,-9.395,2.000,
0.475,0.170,0.690,0.016,0.004,0.030,0.004,0.373,0.332,-9.317,0.000,
0.477,0.165,0.681,0.016,0.005,0.031,0.004,0.379,0.363,-9.259,3.000,
0.479,0.165,0.681,0.016,0.005,0.033,0.004,0.381,0.377,-9.237,2.000,
0.481,0.157,0.669,0.018,0.005,0.034,0.004,0.394,0.417,-9.173,2.000,
0.483,0.152,0.662,0.019,0.006,0.035,0.004,0.399,0.425,-9.158,2.000,
0.485,0.141,0.646,0.023,0.006,0.037,0.004,0.403,0.427,-9.150,2.000,
0.490,0.121,0.619,0.028,0.006,0.038,0.004,0.408,0.400,-9.199,3.000,
0.492,0.107,0.601,0.030,0.007,0.039,0.004,0.419,0.392,-9.231,0.000,
0.494,0.100,0.593,0.031,0.007,0.040,0.004,0.446,0.380,-9.263,2.000,
0.496,0.087,0.578,0.032,0.007,0.042,0.005,0.489,0.364,-9.296,2.000,
0.498,0.081,0.572,0.033,0.007,0.043,0.005,0.537,0.348,-9.328,2.000,
0.500,0.069,0.561,0.034,0.007,0.044,0.005,0.586,0.337,-9.362,2.000,
0.502,0.062,0.557,0.035,0.007,0.045,0.005,0.638,0.325,-9.403,1.000,
0.504,0.050,0.549,0.038,0.008,0.046,0.005,0.684,0.316,-9.459,2.000,
0.506,0.043,0.547,0.039,0.008,0.047,0.005,0.726,0.311,-9.523,2.000,
0.508,0.037,0.545,0.040,0.008,0.048,0.005,0.763,0.302,-9.575,2.000,
0.510,0.025,0.542,0.043,0.008,0.049,0.005,0.791,0.287,-9.622,0.000,
0.512,0.015,0.543,0.045,0.008,0.051,0.005,0.820,0.271,-9.672,2.000,
0.516,0.006,0.547,0.047,0.008,0.052,0.005,0.868,0.260,-9.771,2.000,
0.518,-0.002,0.553,0.048,0.008,0.053,0.005,0.895,0.259,-9.815,0.000,
0.520,-0.006,0.557,0.049,0.008,0.054,0.005,0.923,0.257,-9.858,2.000,
0.522,-0.012,0.565,0.049,0.008,0.055,0.006,0.949,0.250,-9.903,2.000,
0.524,-0.014,0.570,0.049,0.008,0.056,0.006,0.966,0.245,-9.954,2.000,
0.526,-0.016,0.581,0.048,0.008,0.057,0.006,0.986,0.242,-10.005,0.000,
0.528,-0.018,0.587,0.047,0.008,0.058,0.006,1.006,0.229,-10.052,2.000,
0.530,-0.019,0.602,0.045,0.008,0.060,0.006,1.017,0.186,-10.112,2.000,
0.532,-0.020,0.620,0.043,0.008,0.061,0.006,1.019,0.169,-10.128,2.000,
0.534,-0.020,0.629,0.042,0.008,0.062,0.006,1.032,0.127,-10.159,0.000,
0.536,-0.021,0.639,0.040,0.008,0.063,0.006,1.040,0.113,-10.160,2.000,
0.541,-0.026,0.675,0.029,0.008,0.065,0.006,1.101,0.072,-10.114,2.000,
0.543,-0.028,0.682,0.026,0.008,0.066,0.006,1.128,0.070,-10.083,2.000,
0.545,-0.030,0.689,0.022,0.008,0.067,0.006,1.147,0.082,-10.044,2.000,
0.547,-0.037,0.701,0.016,0.007,0.069,0.006,1.162,0.111,-9.998,2.000,
0.549,-0.045,0.710,0.012,0.007,0.070,0.006,1.176,0.146,-9.952,2.000,
0.551,-0.049,0.713,0.010,0.007,0.071,0.006,1.188,0.178,-9.902,2.000,
0.553,-0.054,0.716,0.008,0.007,0.073,0.006,1.190,0.208,-9.838,2.000,
0.555,-0.063,0.719,0.004,0.007,0.074,0.007,1.182,0.234,-9.760,2.000,
0.557,-0.068,0.719,0.002,0.007,0.076,0.007,1.167,0.250,-9.673,2.000,
0.559,-0.078,0.718,-0.002,0.007,0.077,0.007,1.152,0.261,-9.595,6.000,
0.561,-0.083,0.716,-0.004,0.007,0.079,0.007,1.139,0.267,-9.532,2.000,
0.563,-0.094,0.712,-0.008,0.007,0.080,0.006,1.126,0.272,-9.486,2.000,
0.567,-0.112,0.704,-0.014,0.006,0.082,0.006,1.086,0.265,-9.433,2.000,
0.569,-0.117,0.701,-0.016,0.006,0.083,0.006,1.081,0.256,-9.432,2.000,
0.571,-0.128,0.694,-0.020,0.006,0.084,0.006,1.068,0.240,-9.442,2.000,
0.573,-0.132,0.691,-0.022,0.006,0.086,0.006,1.051,0.225,-9.467,2.000,
0.575,-0.137,0.687,-0.024,0.005,0.087,0.006,1.039,0.213,-9.490,2.000,
0.577,-0.147,0.678,-0.028,0.005,0.088,0.006,1.036,0.202,-9.526,6.000,
