time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.000,-178.911,369.875,0.000,0.000,17.000,
0.000,-145.067,344.750,-0.290,0.690,18.000,
0.002,-106.297,318.711,-0.503,1.327,20.000,
0.003,-63.351,292.130,-0.629,1.911,24.000,
0.005,-17.546,264.652,-0.665,2.440,17.000,
0.007,29.273,235.375,-0.606,2.911,18.000,
0.009,74.945,203.014,-0.456,3.317,20.000,
0.011,117.346,166.022,-0.221,3.649,24.000,
0.013,154.755,122.796,0.088,3.895,17.000,
0.015,186.099,72.002,0.460,4.039,18.000,
0.017,210.995,12.988,0.882,4.065,20.000,
0.019,229.593,-53.953,1.341,3.957,24.000,
0.021,242.354,-127.634,1.826,3.702,17.000,
0.023,249.864,-206.212,2.326,3.289,18.000,
0.025,252.728,-287.494,2.831,2.714,20.000,
0.027,251.571,-369.210,3.335,1.976,24.000,
0.029,247.048,-449.206,3.829,1.077,31.000,
0.031,239.767,-525.525,4.308,0.026,23.000,
0.033,230.163,-596.352,4.768,-1.166,23.000,
0.035,218.368,-659.904,5.205,-2.486,23.000,
0.037,204.232,-714.473,5.614,-3.915,23.000,
0.039,187.589,-758.451,5.989,-5.432,23.000,
0.041,168.545,-790.304,6.326,-7.013,23.000,
0.043,147.544,-808.714,6.621,-8.630,22.000,
0.045,125.178,-812.739,6.871,-10.255,22.000,
0.047,102.017,-801.943,7.075,-11.859,22.000,
0.049,78.539,-776.538,7.233,-13.412,22.000,
0.051,55.120,-737.438,7.343,-14.887,22.000,
0.053,32.035,-686.173,7.407,-16.260,22.000,
0.055,9.452,-624.716,7.426,-17.509,22.000,
0.057,-12.578,-555.308,7.401,-18.620,22.000,
0.059,-29.880,-494.926,7.341,-19.610,22.000,
0.061,-46.277,-433.487,7.248,-20.477,22.000,
0.063,-63.852,-365.612,7.121,-21.208,22.000,
0.065,-82.850,-291.348,6.955,-21.790,22.000,
0.067,-102.277,-214.299,6.750,-22.219,22.000,
0.069,-120.662,-139.113,6.509,-22.497,22.000,
0.071,-136.668,-69.623,6.236,-22.637,30.000,
0.073,-149.424,-8.063,5.937,-22.653,30.000,
0.075,-158.561,44.844,5.620,-22.563,28.000,
0.077,-164.094,89.366,5.291,-22.384,28.000,
0.079,-166.255,126.222,4.959,-22.132,28.000,
0.081,-165.362,156.227,4.628,-21.819,28.000,
0.083,-161.758,180.150,4.305,-21.459,28.000,
0.085,-155.782,198.707,3.993,-21.062,28.000,
0.087,-147.777,212.599,3.698,-20.636,24.000,
0.089,-138.118,222.525,3.421,-20.191,28.000,
0.091,-127.241,229.175,3.167,-19.733,24.000,
0.093,-115.654,233.181,2.936,-19.267,24.000,
0.095,-103.919,235.071,2.728,-18.796,24.000,
0.097,-92.604,235.219,2.543,-18.326,25.000,
0.100,-82.234,233.836,2.378,-17.858,16.000,
0.101,-73.249,230.984,2.232,-17.396,24.000,
0.103,-65.961,226.623,2.100,-16.943,25.000,
0.105,-60.544,220.663,1.979,-16.502,16.000,
0.107,-57.038,213.032,1.864,-16.076,24.000,
0.109,-55.381,203.674,1.754,-15.668,17.000,
