time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.760,-1.816,-2.187,-0.977,-0.054,-0.057,-0.011,0.034,-0.039,-0.006,0.000,
0.762,-1.821,-2.160,-1.025,-0.058,-0.061,-0.013,0.044,-0.043,-0.012,0.000,
0.764,-1.809,-2.107,-1.061,-0.062,-0.066,-0.015,0.051,-0.044,-0.017,0.000,
0.766,-1.783,-2.036,-1.083,-0.065,-0.070,-0.017,0.056,-0.043,-0.017,0.000,
0.768,-1.747,-1.957,-1.087,-0.069,-0.074,-0.019,0.057,-0.041,-0.015,0.000,
0.770,-1.709,-1.875,-1.080,-0.072,-0.078,-0.021,0.055,-0.037,-0.012,0.000,
0.772,-1.673,-1.794,-1.069,-0.076,-0.082,-0.023,0.051,-0.032,-0.009,0.000,
0.774,-1.646,-1.715,-1.059,-0.079,-0.085,-0.026,0.045,-0.027,-0.007,0.000,
0.776,-1.631,-1.640,-1.049,-0.082,-0.089,-0.028,0.039,-0.024,-0.005,0.000,
0.778,-1.633,-1.569,-1.038,-0.086,-0.092,-0.030,0.034,-0.023,-0.005,0.000,
0.780,-1.651,-1.504,-1.030,-0.089,-0.095,-0.032,0.030,-0.026,-0.007,0.000,
0.782,-1.677,-1.448,-1.033,-0.092,-0.098,-0.034,0.028,-0.030,-0.009,8.000,
0.784,-1.704,-1.400,-1.050,-0.096,-0.101,-0.036,0.026,-0.035,-0.009,0.000,
0.786,-1.730,-1.363,-1.079,-0.099,-0.104,-0.038,0.025,-0.039,-0.009,0.000,
0.788,-1.754,-1.336,-1.113,-0.102,-0.107,-0.040,0.026,-0.041,-0.008,0.000,
0.790,-1.778,-1.316,-1.144,-0.106,-0.109,-0.042,0.028,-0.041,-0.006,0.000,
0.792,-1.800,-1.299,-1.165,-0.109,-0.112,-0.045,0.030,-0.040,-0.004,0.000,
0.794,-1.820,-1.284,-1.170,-0.113,-0.114,-0.047,0.033,-0.038,-0.001,0.000,
