time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.061,-0.094,-0.402,-0.178,-0.000,-0.008,0.000,0.160,0.028,-0.008,0.000,
0.063,-0.102,-0.364,-0.137,-0.000,-0.009,-0.000,0.161,0.044,0.009,0.000,
0.065,-0.079,-0.319,-0.117,-0.000,-0.010,-0.001,0.153,0.055,0.023,0.000,
0.067,-0.038,-0.282,-0.124,-0.001,-0.010,-0.001,0.145,0.058,0.036,0.000,
0.069,0.018,-0.247,-0.147,-0.001,-0.011,-0.001,0.141,0.055,0.047,0.000,
0.071,0.069,-0.209,-0.167,-0.001,-0.012,-0.001,0.140,0.047,0.054,0.000,
0.073,0.104,-0.135,-0.178,-0.001,-0.012,-0.002,0.142,0.035,0.052,0.000,
0.075,0.122,-0.047,-0.185,-0.000,-0.012,-0.002,0.141,0.021,0.040,0.000,
0.077,0.130,0.036,-0.188,-0.000,-0.012,-0.002,0.137,0.007,0.027,0.000,
0.079,0.134,0.127,-0.180,0.000,-0.012,-0.003,0.124,-0.004,0.011,0.000,
0.081,0.128,0.220,-0.152,0.000,-0.012,-0.003,0.103,-0.012,-0.006,0.000,
0.083,0.116,0.294,-0.112,0.001,-0.012,-0.003,0.075,-0.018,-0.021,0.000,
0.085,0.099,0.344,-0.067,0.001,-0.011,-0.004,0.044,-0.022,-0.038,0.000,
0.087,0.074,0.389,-0.011,0.001,-0.010,-0.004,0.012,-0.018,-0.061,0.000,
0.089,0.046,0.416,0.040,0.001,-0.009,-0.004,-0.015,-0.004,-0.090,0.000,
0.091,0.023,0.405,0.090,0.001,-0.009,-0.004,-0.033,0.014,-0.123,0.000,
0.093,0.014,0.357,0.130,0.001,-0.008,-0.004,-0.042,0.028,-0.149,0.000,
0.095,0.024,0.256,0.175,0.001,-0.007,-0.003,-0.041,0.036,-0.156,0.000,
0.097,0.042,0.142,0.222,0.001,-0.007,-0.003,-0.032,0.035,-0.136,0.000,
0.099,0.035,0.012,0.276,0.002,-0.006,-0.003,-0.014,0.023,-0.093,0.000,
0.101,0.006,-0.101,0.311,0.002,-0.006,-0.002,0.008,0.007,-0.037,0.000,
0.103,-0.031,-0.182,0.301,0.002,-0.007,-0.001,0.027,-0.007,0.016,0.000,
0.105,-0.058,-0.215,0.252,0.002,-0.007,-0.001,0.040,-0.017,0.057,0.000,
0.107,-0.072,-0.207,0.179,0.001,-0.007,-0.000,0.047,-0.022,0.086,0.000,
0.109,-0.082,-0.150,0.065,0.001,-0.008,0.000,0.048,-0.024,0.102,0.000,
0.111,-0.088,-0.067,-0.049,0.001,-0.008,0.000,0.046,-0.024,0.111,0.000,
0.113,-0.080,0.044,-0.150,0.001,-0.008,0.000,0.041,-0.016,0.112,0.000,
0.115,-0.057,0.146,-0.210,0.001,-0.008,-0.000,0.037,-0.001,0.105,0.000,
0.117,-0.003,0.238,-0.226,0.001,-0.008,-0.001,0.035,0.016,0.087,0.000,
0.119,0.057,0.301,-0.213,0.001,-0.007,-0.001,0.035,0.028,0.059,0.000,
0.121,0.093,0.332,-0.192,0.001,-0.007,-0.001,0.039,0.035,0.031,0.000,
0.123,0.086,0.327,-0.175,0.001,-0.006,-0.002,0.050,0.036,0.010,0.000,
0.125,0.031,0.269,-0.160,0.001,-0.005,-0.002,0.060,0.037,-0.001,0.000,
0.127,-0.026,0.183,-0.149,0.001,-0.005,-0.003,0.061,0.043,-0.002,0.000,
0.129,-0.054,0.096,-0.140,0.001,-0.004,-0.003,0.052,0.053,0.005,0.000,
0.131,-0.030,0.017,-0.128,0.001,-0.004,-0.003,0.034,0.065,0.018,0.000,
0.133,0.020,-0.026,-0.112,0.001,-0.004,-0.003,0.014,0.079,0.034,0.000,
0.135,0.056,-0.010,-0.086,0.001,-0.004,-0.004,0.000,0.093,0.048,0.000,
0.137,0.058,0.044,-0.052,0.001,-0.004,-0.004,-0.007,0.101,0.057,0.000,
0.139,-0.003,0.097,0.001,0.001,-0.004,-0.004,-0.010,0.103,0.059,0.000,
0.141,-0.100,0.126,0.046,0.001,-0.004,-0.004,-0.007,0.095,0.055,0.000,
0.143,-0.237,0.113,0.054,0.001,-0.004,-0.004,0.001,0.078,0.048,0.000,
0.145,-0.366,0.067,0.033,0.001,-0.004,-0.004,0.012,0.061,0.044,0.000,
0.147,-0.462,-0.015,-0.007,-0.000,-0.003,-0.004,0.020,0.046,0.051,0.000,
0.149,-0.498,-0.096,-0.054,-0.001,-0.003,-0.004,0.020,0.035,0.069,0.000,
0.151,-0.475,-0.150,-0.104,-0.002,-0.004,-0.004,0.013,0.027,0.093,0.000,
0.153,-0.392,-0.170,-0.159,-0.003,-0.004,-0.004,0.005,0.022,0.120,0.000,
0.155,-0.295,-0.162,-0.206,-0.004,-0.004,-0.004,-0.000,0.021,0.143,0.000,
0.157,-0.199,-0.133,-0.244,-0.004,-0.005,-0.005,-0.001,0.021,0.158,0.000,
0.159,-0.128,-0.104,-0.260,-0.005,-0.005,-0.005,0.001,0.019,0.163,0.000,
0.161,-0.073,-0.087,-0.237,-0.005,-0.005,-0.006,0.006,0.017,0.159,0.000,
0.163,-0.033,-0.080,-0.190,-0.005,-0.005,-0.006,0.011,0.017,0.146,0.000,
0.165,0.012,-0.069,-0.137,-0.005,-0.005,-0.007,0.010,0.015,0.127,0.000,
0.167,0.054,-0.054,-0.110,-0.005,-0.006,-0.007,0.004,0.011,0.108,0.000,
0.169,0.085,-0.019,-0.135,-0.005,-0.006,-0.007,-0.004,0.010,0.092,0.000,
0.171,0.101,0.027,-0.196,-0.005,-0.006,-0.007,-0.009,0.011,0.080,0.000,
0.173,0.107,0.090,-0.275,-0.005,-0.006,-0.008,-0.006,0.013,0.067,0.000,
0.175,0.101,0.153,-0.335,-0.005,-0.005,-0.008,0.004,0.010,0.049,0.000,
0.177,0.087,0.202,-0.358,-0.004,-0.005,-0.009,0.020,-0.002,0.030,0.000,
0.179,0.060,0.237,-0.324,-0.004,-0.005,-0.010,0.034,-0.019,0.013,0.000,
0.181,0.024,0.253,-0.256,-0.004,-0.004,-0.010,0.043,-0.037,-0.001,0.000,
0.183,-0.048,0.256,-0.161,-0.004,-0.004,-0.011,0.049,-0.051,-0.013,0.000,
0.185,-0.128,0.253,-0.070,-0.004,-0.003,-0.011,0.050,-0.057,-0.025,0.000,
0.187,-0.197,0.244,0.012,-0.004,-0.003,-0.011,0.051,-0.051,-0.036,0.000,
0.189,-0.232,0.231,0.053,-0.005,-0.002,-0.011,0.055,-0.033,-0.045,0.000,
0.191,-0.225,0.214,0.028,-0.005,-0.002,-0.011,0.061,-0.013,-0.048,0.000,
0.193,-0.197,0.200,-0.037,-0.006,-0.001,-0.011,0.067,0.002,-0.044,0.000,
0.195,-0.164,0.188,-0.117,-0.006,-0.001,-0.011,0.072,0.007,-0.030,0.000,
0.197,-0.137,0.177,-0.179,-0.006,-0.001,-0.011,0.072,0.008,-0.015,0.000,
0.199,-0.112,0.161,-0.200,-0.007,-0.000,-0.012,0.060,0.008,-0.004,0.000,
0.201,-0.092,0.145,-0.184,-0.007,0.000,-0.012,0.041,0.008,0.000,0.000,
0.203,-0.074,0.131,-0.150,-0.007,0.000,-0.012,0.022,0.006,0.001,0.000,
0.205,-0.044,0.107,-0.114,-0.007,0.001,-0.013,0.004,0.002,-0.001,0.000,
0.207,-0.010,0.072,-0.085,-0.007,0.001,-0.013,-0.014,-0.001,-0.005,0.000,
0.209,0.025,0.025,-0.064,-0.007,0.001,-0.013,-0.032,0.001,-0.006,0.000,
0.211,0.050,-0.009,-0.054,-0.007,0.001,-0.013,-0.047,0.009,-0.004,0.000,
0.213,0.062,-0.010,-0.051,-0.007,0.001,-0.013,-0.060,0.018,0.002,0.000,
0.215,0.062,0.014,-0.053,-0.007,0.001,-0.014,-0.067,0.027,0.007,0.000,
0.217,0.057,0.066,-0.065,-0.007,0.001,-0.014,-0.069,0.033,0.010,0.000,
0.219,0.055,0.127,-0.088,-0.007,0.001,-0.014,-0.069,0.032,0.014,0.000,
0.221,0.065,0.194,-0.133,-0.007,0.001,-0.014,-0.066,0.024,0.023,0.000,
0.223,0.082,0.247,-0.184,-0.007,0.002,-0.014,-0.061,0.010,0.036,0.000,
0.225,0.105,0.297,-0.233,-0.006,0.002,-0.015,-0.057,-0.006,0.049,0.000,
0.227,0.124,0.339,-0.270,-0.006,0.003,-0.015,-0.056,-0.018,0.058,0.000,
0.229,0.139,0.384,-0.300,-0.006,0.004,-0.016,-0.059,-0.022,0.059,0.000,
0.231,0.154,0.421,-0.320,-0.006,0.004,-0.016,-0.058,-0.020,0.051,0.000,
0.233,0.172,0.441,-0.328,-0.005,0.005,-0.017,-0.045,-0.016,0.041,0.000,
0.235,0.210,0.431,-0.326,-0.005,0.006,-0.017,-0.020,-0.007,0.034,0.000,
0.237,0.252,0.400,-0.324,-0.005,0.007,-0.018,0.009,0.005,0.031,0.000,
0.239,0.280,0.362,-0.312,-0.004,0.008,-0.019,0.033,0.016,0.031,0.000,
0.241,0.279,0.335,-0.284,-0.003,0.008,-0.019,0.048,0.022,0.031,0.000,
0.243,0.233,0.314,-0.220,-0.003,0.009,-0.020,0.057,0.022,0.027,0.000,
0.245,0.170,0.288,-0.150,-0.002,0.010,-0.020,0.063,0.014,0.020,0.000,
0.247,0.110,0.235,-0.083,-0.002,0.010,-0.021,0.070,0.002,0.013,0.000,
0.249,0.075,0.178,-0.043,-0.002,0.011,-0.021,0.078,-0.007,0.010,0.000,
0.251,0.070,0.135,-0.034,-0.002,0.011,-0.021,0.079,-0.012,0.008,0.000,
0.253,0.086,0.102,-0.053,-0.002,0.011,-0.021,0.070,-0.009,0.009,0.000,
0.255,0.108,0.080,-0.079,-0.001,0.012,-0.021,0.054,0.003,0.013,0.000,
0.257,0.115,0.071,-0.104,-0.001,0.012,-0.021,0.039,0.021,0.022,0.000,
0.259,0.104,0.077,-0.119,-0.001,0.012,-0.022,0.031,0.039,0.040,0.000,
0.261,0.070,0.113,-0.122,-0.001,0.012,-0.022,0.029,0.052,0.066,0.000,
0.263,0.024,0.169,-0.114,-0.001,0.012,-0.022,0.031,0.054,0.092,0.000,
0.265,-0.037,0.254,-0.096,-0.001,0.013,-0.022,0.029,0.044,0.111,0.000,
0.267,-0.094,0.337,-0.083,-0.001,0.013,-0.022,0.019,0.029,0.121,0.000,
0.269,-0.137,0.389,-0.092,-0.001,0.014,-0.023,0.004,0.017,0.125,0.000,
0.271,-0.161,0.379,-0.121,-0.001,0.015,-0.023,-0.010,0.012,0.128,0.000,
0.273,-0.161,0.255,-0.176,-0.001,0.015,-0.023,-0.020,0.014,0.135,0.000,
0.275,-0.143,0.081,-0.231,-0.002,0.016,-0.023,-0.026,0.016,0.143,0.000,
0.277,-0.117,-0.082,-0.264,-0.002,0.016,-0.024,-0.030,0.018,0.146,0.000,
0.279,-0.066,-0.202,-0.272,-0.002,0.016,-0.024,-0.035,0.015,0.142,0.000,
0.281,-0.003,-0.253,-0.260,-0.002,0.015,-0.025,-0.037,0.005,0.130,0.000,
0.283,0.058,-0.232,-0.230,-0.002,0.015,-0.025,-0.035,-0.013,0.107,0.000,
0.285,0.091,-0.165,-0.196,-0.002,0.014,-0.026,-0.022,-0.035,0.083,0.000,
0.287,0.093,-0.073,-0.172,-0.002,0.014,-0.026,-0.001,-0.055,0.059,0.000,
0.289,0.078,-0.003,-0.163,-0.002,0.014,-0.027,0.022,-0.066,0.041,0.000,
0.291,0.052,0.022,-0.174,-0.002,0.014,-0.027,0.042,-0.063,0.021,0.000,
0.293,0.028,0.013,-0.204,-0.002,0.014,-0.027,0.051,-0.051,-0.003,0.000,
0.295,0.021,0.006,-0.256,-0.002,0.014,-0.028,0.048,-0.036,-0.028,0.000,
0.297,0.028,0.011,-0.307,-0.002,0.014,-0.028,0.041,-0.022,-0.054,0.000,
0.299,0.033,0.036,-0.329,-0.002,0.014,-0.029,0.034,-0.013,-0.073,0.000,
0.301,0.034,0.069,-0.310,-0.001,0.014,-0.029,0.027,-0.004,-0.093,0.000,
0.303,0.043,0.097,-0.227,-0.001,0.014,-0.030,0.020,0.008,-0.106,0.000,
0.305,0.056,0.108,-0.121,-0.001,0.015,-0.031,0.014,0.023,-0.110,0.000,
0.307,0.066,0.100,-0.025,-0.001,0.015,-0.031,0.010,0.040,-0.105,0.000,
0.309,0.067,0.078,0.038,-0.001,0.015,-0.031,0.010,0.055,-0.090,0.000,
0.311,0.062,0.056,0.052,-0.001,0.015,-0.031,0.009,0.066,-0.070,0.000,
0.313,0.056,0.050,-0.000,-0.001,0.015,-0.031,0.004,0.075,-0.051,0.000,
0.315,0.052,0.054,-0.081,-0.001,0.015,-0.031,-0.007,0.081,-0.034,0.000,
0.317,0.060,0.067,-0.174,-0.001,0.015,-0.031,-0.019,0.085,-0.022,0.000,
0.319,0.078,0.083,-0.257,-0.000,0.016,-0.031,-0.027,0.087,-0.011,0.000,
0.321,0.107,0.113,-0.342,-0.000,0.016,-0.032,-0.030,0.086,0.005,0.000,
0.323,0.135,0.148,-0.413,-0.000,0.016,-0.032,-0.031,0.083,0.026,0.000,
0.325,0.160,0.182,-0.460,0.000,0.016,-0.033,-0.034,0.076,0.047,0.000,
0.327,0.187,0.204,-0.479,0.000,0.017,-0.034,-0.041,0.071,0.066,0.000,
0.329,0.202,0.191,-0.469,0.001,0.017,-0.035,-0.052,0.068,0.082,0.000,
0.331,0.176,0.100,-0.428,0.001,0.017,-0.036,-0.065,0.066,0.095,0.000,
0.333,0.118,-0.020,-0.385,0.002,0.018,-0.037,-0.080,0.062,0.104,0.000,
0.335,0.050,-0.127,-0.380,0.002,0.018,-0.038,-0.096,0.054,0.107,0.000,
0.337,0.008,-0.183,-0.406,0.002,0.017,-0.038,-0.110,0.044,0.102,0.000,
0.339,0.019,-0.167,-0.444,0.002,0.017,-0.039,-0.116,0.035,0.091,0.000,
0.341,0.067,-0.103,-0.478,0.002,0.017,-0.040,-0.114,0.031,0.073,0.000,
0.343,0.140,-0.005,-0.508,0.002,0.016,-0.041,-0.105,0.032,0.052,0.000,
0.345,0.208,0.087,-0.522,0.002,0.016,-0.042,-0.093,0.036,0.032,0.000,
0.347,0.268,0.165,-0.499,0.003,0.017,-0.043,-0.087,0.040,0.014,0.000,
0.349,0.309,0.219,-0.447,0.003,0.017,-0.044,-0.087,0.043,-0.001,0.000,
0.351,0.329,0.253,-0.380,0.004,0.017,-0.045,-0.094,0.044,-0.015,0.000,
0.353,0.319,0.288,-0.292,0.005,0.018,-0.046,-0.101,0.045,-0.023,0.000,
0.355,0.286,0.320,-0.214,0.005,0.018,-0.046,-0.104,0.046,-0.023,0.000,
0.357,0.240,0.354,-0.152,0.006,0.019,-0.047,-0.099,0.042,-0.020,0.000,
0.359,0.200,0.377,-0.112,0.006,0.020,-0.047,-0.084,0.032,-0.019,0.000,
0.361,0.162,0.374,-0.070,0.007,0.020,-0.047,-0.059,0.018,-0.026,0.000,
0.363,0.133,0.351,-0.030,0.007,0.021,-0.047,-0.028,0.001,-0.041,0.000,
0.365,0.107,0.306,0.012,0.007,0.022,-0.047,-0.000,-0.014,-0.057,0.000,
0.367,0.087,0.245,0.041,0.008,0.023,-0.047,0.019,-0.025,-0.063,0.000,
0.369,0.075,0.139,0.050,0.008,0.023,-0.047,0.028,-0.031,-0.052,0.000,
0.371,0.076,0.026,0.042,0.008,0.023,-0.047,0.027,-0.030,-0.026,0.000,
0.373,0.088,-0.075,0.024,0.008,0.023,-0.047,0.020,-0.022,0.009,0.000,
0.375,0.093,-0.204,-0.021,0.008,0.023,-0.047,0.007,-0.009,0.039,0.000,
0.377,0.085,-0.339,-0.088,0.008,0.023,-0.047,-0.009,0.004,0.051,0.000,
0.379,0.066,-0.481,-0.194,0.009,0.022,-0.047,-0.021,0.014,0.041,0.000,
0.381,0.052,-0.589,-0.297,0.009,0.021,-0.048,-0.026,0.017,0.015,0.000,
0.383,0.045,-0.651,-0.372,0.009,0.020,-0.048,-0.022,0.013,-0.015,0.000,
0.385,0.041,-0.662,-0.396,0.009,0.019,-0.049,-0.017,0.003,-0.039,0.000,
0.387,0.042,-0.628,-0.366,0.009,0.017,-0.050,-0.016,-0.009,-0.051,0.000,
0.389,0.047,-0.572,-0.316,0.009,0.016,-0.051,-0.020,-0.018,-0.053,0.000,
0.391,0.054,-0.497,-0.266,0.009,0.015,-0.051,-0.027,-0.027,-0.047,0.000,
0.393,0.059,-0.422,-0.234,0.009,0.014,-0.052,-0.033,-0.036,-0.033,0.000,
0.395,0.060,-0.354,-0.224,0.009,0.013,-0.052,-0.035,-0.044,-0.017,0.000,
0.397,0.066,-0.272,-0.241,0.009,0.012,-0.053,-0.032,-0.046,-0.006,0.000,
0.399,0.078,-0.192,-0.271,0.010,0.012,-0.053,-0.028,-0.037,-0.004,0.000,
0.401,0.081,-0.094,-0.308,0.010,0.012,-0.054,-0.029,-0.025,-0.010,0.000,
0.403,0.068,0.001,-0.339,0.010,0.011,-0.054,-0.035,-0.012,-0.017,0.000,
0.405,0.029,0.092,-0.352,0.010,0.011,-0.055,-0.045,-0.001,-0.018,0.000,
0.407,-0.017,0.151,-0.341,0.010,0.012,-0.056,-0.048,0.007,-0.016,0.000,
0.409,-0.062,0.175,-0.302,0.010,0.012,-0.056,-0.038,0.010,-0.011,0.000,
0.411,-0.093,0.161,-0.250,0.010,0.012,-0.057,-0.020,0.010,-0.006,0.000,
0.413,-0.107,0.093,-0.181,0.010,0.012,-0.058,0.006,0.009,-0.003,0.000,
0.415,-0.111,0.007,-0.120,0.010,0.013,-0.058,0.027,0.008,0.001,0.000,
0.417,-0.119,-0.087,-0.073,0.009,0.013,-0.058,0.036,0.006,0.004,0.000,
0.419,-0.124,-0.162,-0.044,0.009,0.013,-0.058,0.034,0.003,0.003,0.000,
0.421,-0.108,-0.213,-0.038,0.009,0.012,-0.058,0.025,-0.002,-0.000,0.000,
0.423,-0.076,-0.224,-0.056,0.009,0.012,-0.058,0.016,-0.011,-0.004,0.000,
0.425,-0.035,-0.172,-0.103,0.008,0.011,-0.059,0.011,-0.022,-0.005,0.000,
0.427,0.000,-0.081,-0.157,0.008,0.011,-0.059,0.011,-0.031,-0.005,0.000,
0.429,0.024,0.021,-0.204,0.008,0.011,-0.059,0.013,-0.034,-0.004,0.000,
0.431,0.054,0.129,-0.245,0.008,0.011,-0.059,0.016,-0.028,-0.002,0.000,
0.433,0.094,0.207,-0.266,0.009,0.011,-0.060,0.018,-0.015,0.001,0.000,
0.435,0.164,0.232,-0.255,0.009,0.012,-0.060,0.020,0.003,0.003,0.000,
0.437,0.238,0.208,-0.222,0.009,0.012,-0.061,0.022,0.022,0.002,0.000,
0.439,0.312,0.145,-0.169,0.010,0.012,-0.061,0.021,0.037,-0.001,0.000,
0.441,0.371,0.080,-0.116,0.010,0.013,-0.062,0.016,0.043,-0.005,0.000,
0.443,0.416,0.041,-0.063,0.011,0.013,-0.062,0.009,0.042,-0.010,0.000,
0.445,0.439,0.040,-0.023,0.012,0.013,-0.062,0.004,0.037,-0.013,0.000,
0.447,0.440,0.071,-0.004,0.013,0.013,-0.062,0.001,0.031,-0.013,0.000,
0.449,0.409,0.131,-0.023,0.014,0.013,-0.062,-0.002,0.032,-0.014,0.000,
0.451,0.363,0.192,-0.067,0.014,0.013,-0.062,-0.001,0.042,-0.018,0.000,
0.453,0.311,0.255,-0.128,0.015,0.014,-0.062,0.003,0.052,-0.022,0.000,
0.455,0.270,0.302,-0.181,0.016,0.014,-0.063,0.007,0.059,-0.022,0.000,
0.457,0.248,0.322,-0.236,0.016,0.015,-0.063,0.008,0.061,-0.014,0.000,
0.459,0.246,0.320,-0.296,0.017,0.016,-0.063,0.007,0.062,-0.003,0.000,
0.461,0.272,0.321,-0.384,0.017,0.016,-0.064,0.009,0.062,0.011,0.000,
0.463,0.310,0.335,-0.471,0.018,0.017,-0.065,0.015,0.064,0.024,0.000,
0.465,0.340,0.367,-0.533,0.018,0.018,-0.066,0.027,0.069,0.035,0.000,
0.467,0.344,0.397,-0.551,0.019,0.018,-0.067,0.039,0.077,0.040,0.000,
0.469,0.303,0.408,-0.511,0.020,0.019,-0.068,0.048,0.084,0.044,0.000,
0.471,0.237,0.408,-0.441,0.020,0.020,-0.069,0.047,0.089,0.052,0.000,
0.473,0.167,0.404,-0.366,0.021,0.021,-0.070,0.037,0.091,0.064,0.000,
0.475,0.091,0.395,-0.285,0.021,0.021,-0.071,0.022,0.085,0.077,0.000,
0.477,0.027,0.383,-0.221,0.021,0.022,-0.071,0.009,0.072,0.084,0.000,
0.479,-0.017,0.370,-0.179,0.021,0.023,-0.072,0.003,0.052,0.085,0.000,
0.481,-0.028,0.358,-0.161,0.021,0.024,-0.072,0.004,0.029,0.078,0.000,
0.483,-0.011,0.352,-0.171,0.021,0.024,-0.072,0.008,0.001,0.059,0.000,
0.485,0.017,0.353,-0.195,0.021,0.025,-0.073,0.014,-0.028,0.028,0.000,
0.487,0.048,0.346,-0.213,0.021,0.026,-0.073,0.022,-0.053,-0.009,0.000,
0.489,0.074,0.327,-0.219,0.021,0.027,-0.073,0.030,-0.069,-0.044,0.000,
0.491,0.088,0.297,-0.206,0.022,0.027,-0.074,0.033,-0.074,-0.070,0.000,
0.493,0.084,0.268,-0.184,0.022,0.028,-0.074,0.031,-0.069,-0.084,0.000,
0.495,0.046,0.226,-0.178,0.022,0.028,-0.075,0.027,-0.058,-0.089,0.000,
0.497,-0.008,0.177,-0.198,0.022,0.029,-0.075,0.024,-0.050,-0.087,0.000,
0.499,-0.059,0.126,-0.236,0.022,0.029,-0.075,0.020,-0.047,-0.081,0.000,
0.501,-0.092,0.067,-0.289,0.022,0.029,-0.076,0.016,-0.046,-0.067,0.000,
0.503,-0.096,0.017,-0.333,0.022,0.030,-0.076,0.012,-0.041,-0.046,0.000,
0.505,-0.077,-0.026,-0.360,0.021,0.030,-0.077,0.006,-0.033,-0.020,0.000,
0.507,-0.054,-0.060,-0.365,0.021,0.030,-0.078,-0.001,-0.024,0.004,0.000,
0.509,-0.036,-0.090,-0.346,0.021,0.029,-0.079,-0.010,-0.016,0.024,0.000,
0.511,-0.028,-0.109,-0.313,0.021,0.029,-0.079,-0.019,-0.007,0.038,0.000,
0.513,-0.043,-0.108,-0.268,0.021,0.029,-0.080,-0.030,0.001,0.047,0.000,
0.515,-0.075,-0.101,-0.225,0.021,0.029,-0.080,-0.040,0.006,0.053,0.000,
0.517,-0.123,-0.123,-0.192,0.021,0.029,-0.081,-0.045,0.007,0.057,0.000,
0.519,-0.165,-0.171,-0.177,0.021,0.028,-0.081,-0.043,0.004,0.061,0.000,
0.521,-0.183,-0.241,-0.168,0.020,0.028,-0.082,-0.035,0.001,0.060,0.000,
0.523,-0.177,-0.300,-0.159,0.020,0.028,-0.082,-0.021,0.003,0.055,0.000,
0.525,-0.157,-0.333,-0.145,0.020,0.027,-0.082,-0.002,0.010,0.050,0.000,
0.527,-0.124,-0.321,-0.116,0.019,0.026,-0.083,0.019,0.017,0.043,0.000,
0.529,-0.096,-0.277,-0.075,0.019,0.026,-0.083,0.040,0.023,0.034,0.000,
0.531,-0.097,-0.196,-0.027,0.019,0.025,-0.083,0.056,0.026,0.022,0.000,
0.533,-0.127,-0.114,0.008,0.019,0.025,-0.083,0.063,0.031,0.010,0.000,
0.535,-0.185,-0.064,0.022,0.018,0.024,-0.083,0.063,0.041,-0.001,0.000,
0.537,-0.242,-0.064,0.012,0.018,0.024,-0.083,0.059,0.047,-0.009,0.000,
0.539,-0.279,-0.103,-0.036,0.018,0.024,-0.083,0.048,0.050,-0.013,0.000,
0.541,-0.285,-0.143,-0.106,0.017,0.024,-0.083,0.030,0.050,-0.015,0.000,
0.543,-0.264,-0.161,-0.178,0.016,0.024,-0.083,0.011,0.045,-0.017,0.000,
0.545,-0.215,-0.139,-0.236,0.016,0.023,-0.084,-0.005,0.036,-0.015,0.000,
0.547,-0.155,-0.088,-0.262,0.015,0.023,-0.084,-0.020,0.024,-0.006,0.000,
0.549,-0.084,-0.005,-0.244,0.015,0.023,-0.085,-0.040,0.013,0.010,0.000,
0.551,-0.027,0.082,-0.198,0.015,0.023,-0.085,-0.065,0.007,0.030,4.000,
0.553,0.019,0.175,-0.136,0.015,0.023,-0.085,-0.089,0.006,0.049,0.000,
0.555,0.053,0.243,-0.086,0.015,0.023,-0.086,-0.105,0.004,0.063,0.000,
0.557,0.092,0.255,-0.057,0.015,0.024,-0.086,-0.107,0.001,0.070,0.000,
0.559,0.128,0.211,-0.050,0.015,0.024,-0.086,-0.100,-0.002,0.072,0.000,
0.561,0.163,0.110,-0.057,0.015,0.025,-0.086,-0.085,-0.003,0.076,0.000,
0.563,0.192,0.005,-0.064,0.016,0.025,-0.086,-0.063,-0.002,0.084,0.000,
