time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.937,0.874,-0.357,-0.375,0.331,-0.275,0.072,0.068,0.235,-0.007,0.000,
0.939,0.888,-0.301,-0.373,0.333,-0.276,0.071,0.069,0.226,0.002,0.000,
0.941,0.915,-0.250,-0.360,0.334,-0.277,0.071,0.070,0.217,0.011,0.000,
0.943,0.962,-0.203,-0.334,0.336,-0.277,0.070,0.070,0.207,0.020,0.000,
0.945,1.033,-0.156,-0.300,0.338,-0.278,0.069,0.070,0.197,0.033,0.000,
0.947,1.130,-0.103,-0.267,0.340,-0.278,0.069,0.068,0.186,0.049,0.000,
0.949,1.251,-0.041,-0.241,0.343,-0.278,0.068,0.064,0.177,0.069,0.000,
0.951,1.398,0.030,-0.226,0.345,-0.278,0.068,0.058,0.169,0.090,0.000,
0.953,1.573,0.104,-0.229,0.348,-0.278,0.067,0.053,0.161,0.109,0.000,
0.955,1.780,0.179,-0.260,0.351,-0.278,0.067,0.053,0.155,0.125,0.000,
0.957,2.029,0.259,-0.321,0.355,-0.278,0.066,0.058,0.151,0.138,0.000,
0.959,2.318,0.348,-0.409,0.359,-0.277,0.065,0.065,0.150,0.148,0.000,
0.961,2.645,0.444,-0.514,0.363,-0.276,0.065,0.071,0.151,0.155,0.000,
0.963,3.002,0.538,-0.616,0.369,-0.276,0.064,0.075,0.152,0.159,0.000,
0.965,3.375,0.615,-0.702,0.375,-0.274,0.062,0.075,0.154,0.160,0.000,
0.967,3.752,0.663,-0.763,0.381,-0.273,0.061,0.074,0.155,0.158,0.000,
0.969,4.122,0.678,-0.800,0.389,-0.272,0.059,0.074,0.157,0.155,0.000,
0.971,4.474,0.659,-0.817,0.397,-0.271,0.058,0.073,0.160,0.150,0.000,
0.973,4.808,0.611,-0.817,0.406,-0.269,0.056,0.073,0.164,0.146,0.000,
0.975,5.129,0.538,-0.802,0.416,-0.268,0.055,0.073,0.169,0.143,0.000,
0.977,5.445,0.447,-0.777,0.426,-0.267,0.053,0.072,0.172,0.141,0.000,
0.979,5.767,0.343,-0.746,0.437,-0.266,0.051,0.070,0.173,0.140,0.000,
0.981,6.099,0.226,-0.718,0.448,-0.265,0.050,0.070,0.171,0.140,0.000,
0.983,6.456,0.090,-0.703,0.461,-0.265,0.048,0.072,0.168,0.141,0.000,
0.985,6.848,-0.072,-0.708,0.473,-0.265,0.047,0.077,0.169,0.141,0.000,
0.987,7.272,-0.252,-0.729,0.487,-0.265,0.046,0.086,0.178,0.139,0.000,
0.989,7.708,-0.431,-0.756,0.502,-0.265,0.044,0.096,0.193,0.133,0.000,
0.991,8.138,-0.604,-0.780,0.517,-0.266,0.043,0.103,0.211,0.125,0.000,
