time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.144,0.033,-0.001,0.042,0.001,0.001,0.000,0.014,-0.010,0.015,0.000,
0.146,0.039,-0.010,0.035,0.001,0.001,0.000,0.018,-0.008,0.016,0.000,
0.148,0.046,-0.013,0.026,0.001,0.000,0.000,0.021,-0.006,0.016,0.000,
0.150,0.052,-0.014,0.017,0.002,0.000,0.000,0.021,-0.004,0.015,0.000,
0.152,0.057,-0.016,0.008,0.002,0.000,0.000,0.019,-0.004,0.013,0.000,
0.154,0.057,-0.021,-0.002,0.002,0.000,0.000,0.016,-0.005,0.011,0.000,
0.156,0.051,-0.032,-0.013,0.002,0.000,0.000,0.014,-0.007,0.009,0.000,
0.160,0.045,-0.045,-0.021,0.002,0.000,0.000,0.012,-0.009,0.008,0.000,
0.162,0.040,-0.060,-0.024,0.002,0.000,0.000,0.009,-0.010,0.002,0.000,
0.164,0.038,-0.069,-0.026,0.002,0.000,0.000,0.007,-0.009,-0.005,0.000,
0.166,0.039,-0.067,-0.030,0.002,-0.000,0.000,0.006,-0.007,-0.011,0.000,
0.168,0.040,-0.055,-0.038,0.002,-0.000,0.000,0.006,-0.004,-0.015,0.000,
0.170,0.039,-0.037,-0.051,0.002,-0.000,0.000,0.007,-0.001,-0.017,0.000,
0.172,0.036,-0.018,-0.065,0.002,-0.000,0.000,0.006,0.002,-0.017,0.000,
0.174,0.029,-0.002,-0.074,0.003,-0.000,-0.000,0.005,0.004,-0.017,0.000,
0.176,0.020,0.008,-0.073,0.003,-0.000,-0.000,0.003,0.005,-0.016,0.000,
0.178,0.004,0.008,-0.063,0.003,-0.000,-0.000,-0.000,0.003,-0.014,0.000,
0.180,-0.010,0.001,-0.049,0.003,-0.000,-0.001,-0.003,0.002,-0.013,0.000,
0.182,-0.020,-0.006,-0.033,0.003,-0.000,-0.001,-0.006,0.001,-0.013,0.000,
0.187,-0.025,-0.009,-0.013,0.003,-0.000,-0.001,-0.010,0.000,-0.014,0.000,
0.189,-0.030,-0.006,0.016,0.003,-0.000,-0.001,-0.015,-0.002,-0.011,0.000,
0.191,-0.032,-0.005,0.040,0.002,-0.000,-0.001,-0.020,-0.004,-0.006,0.000,
0.193,-0.030,-0.008,0.051,0.002,-0.000,-0.001,-0.021,-0.005,-0.001,0.000,
0.195,-0.024,-0.012,0.054,0.002,-0.000,-0.000,-0.020,-0.005,0.004,0.000,
0.197,-0.017,-0.014,0.058,0.002,-0.000,-0.000,-0.015,-0.006,0.008,0.000,
0.199,-0.012,-0.016,0.065,0.002,-0.001,-0.000,-0.009,-0.006,0.010,0.000,
0.201,-0.013,-0.019,0.075,0.002,-0.001,-0.000,-0.004,-0.006,0.010,0.000,
0.203,-0.020,-0.023,0.083,0.002,-0.001,0.000,-0.000,-0.007,0.009,0.000,
0.205,-0.028,-0.029,0.085,0.002,-0.001,0.000,0.001,-0.008,0.008,0.000,
0.207,-0.032,-0.034,0.082,0.002,-0.001,0.000,0.002,-0.007,0.007,0.000,
0.209,-0.030,-0.037,0.077,0.002,-0.001,0.001,0.002,-0.006,0.005,0.000,
0.214,-0.021,-0.039,0.071,0.002,-0.001,0.001,0.003,-0.004,0.004,0.000,
0.216,-0.005,-0.028,0.061,0.002,-0.001,0.001,0.005,-0.003,0.004,0.000,
0.218,0.009,-0.009,0.051,0.002,-0.001,0.001,0.006,-0.001,0.004,0.000,
0.220,0.012,0.011,0.043,0.002,-0.001,0.001,0.006,-0.001,0.004,0.000,
0.222,0.006,0.024,0.039,0.002,-0.001,0.001,0.006,-0.001,0.003,0.000,
0.224,-0.006,0.032,0.039,0.002,-0.001,0.001,0.006,-0.001,0.002,0.000,
0.226,-0.014,0.037,0.037,0.002,-0.001,0.001,0.007,-0.002,-0.000,0.000,
0.228,-0.014,0.041,0.028,0.002,-0.001,0.001,0.007,-0.001,-0.002,0.000,
0.230,-0.005,0.044,0.011,0.002,-0.001,0.001,0.007,-0.000,-0.003,0.000,
0.232,0.008,0.042,-0.012,0.002,-0.001,0.001,0.007,0.001,-0.003,0.000,
0.234,0.016,0.039,-0.037,0.002,-0.001,0.001,0.008,0.002,-0.004,0.000,
0.238,0.014,0.038,-0.057,0.002,-0.000,0.001,0.007,0.001,-0.005,0.000,
0.240,0.002,0.033,-0.072,0.002,-0.000,0.001,0.006,-0.002,-0.007,0.000,
0.242,-0.014,0.025,-0.076,0.002,-0.000,0.001,0.004,-0.007,-0.009,0.000,
0.244,-0.028,0.015,-0.071,0.002,-0.000,0.001,0.003,-0.012,-0.011,0.000,
0.246,-0.039,0.004,-0.059,0.002,-0.000,0.001,0.003,-0.015,-0.011,0.000,
0.248,-0.045,-0.007,-0.047,0.002,-0.000,0.001,0.004,-0.018,-0.010,0.000,
0.250,-0.047,-0.019,-0.036,0.002,-0.000,0.001,0.005,-0.018,-0.010,0.000,
0.252,-0.045,-0.028,-0.029,0.002,-0.000,0.000,0.006,-0.018,-0.010,0.000,
0.254,-0.041,-0.033,-0.025,0.002,-0.000,0.000,0.005,-0.017,-0.010,0.000,
0.256,-0.036,-0.036,-0.026,0.001,-0.000,0.000,0.004,-0.017,-0.012,0.000,
0.258,-0.032,-0.038,-0.031,0.001,-0.000,0.000,0.002,-0.016,-0.015,0.000,
0.260,-0.025,-0.041,-0.039,0.001,-0.001,0.000,-0.001,-0.015,-0.018,0.000,
0.265,-0.016,-0.045,-0.044,0.001,-0.001,0.000,-0.003,-0.015,-0.021,0.000,
0.267,-0.000,-0.044,-0.040,0.001,-0.001,0.000,-0.005,-0.012,-0.023,0.000,
0.269,0.021,-0.039,-0.031,0.001,-0.001,0.000,-0.007,-0.008,-0.022,0.000,
0.271,0.039,-0.036,-0.024,0.001,-0.001,-0.000,-0.009,-0.003,-0.020,0.000,
0.273,0.050,-0.036,-0.018,0.001,-0.001,-0.000,-0.011,0.001,-0.015,0.000,
0.275,0.054,-0.036,-0.009,0.002,-0.001,-0.000,-0.013,0.002,-0.010,0.000,
0.277,0.052,-0.033,0.006,0.002,-0.001,-0.000,-0.014,0.001,-0.005,0.000,
0.279,0.044,-0.027,0.024,0.002,-0.001,-0.000,-0.015,0.000,-0.002,0.000,
0.281,0.032,-0.019,0.040,0.002,-0.001,-0.000,-0.015,-0.001,-0.000,0.000,
0.283,0.015,-0.012,0.050,0.002,-0.001,-0.000,-0.015,-0.002,0.000,0.000,
0.285,-0.002,-0.008,0.055,0.002,-0.001,0.000,-0.014,-0.004,-0.000,0.000,
0.287,-0.012,-0.008,0.052,0.002,-0.001,0.000,-0.013,-0.005,-0.001,0.000,
