time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
5.100,1.595,0.314,-0.637,2.112,8.158,-6.612,0.461,-0.061,0.099,4.000,
5.102,1.379,0.221,-0.628,2.115,8.159,-6.614,0.462,-0.038,0.103,0.000,
5.104,1.139,0.160,-0.634,2.118,8.159,-6.615,0.456,-0.017,0.095,0.000,
5.106,0.926,0.120,-0.635,2.120,8.160,-6.616,0.450,0.001,0.078,0.000,
5.108,0.709,0.079,-0.598,2.122,8.160,-6.617,0.446,0.017,0.057,0.000,
5.110,0.527,0.044,-0.537,2.124,8.160,-6.619,0.446,0.031,0.034,2.000,
5.112,0.392,0.024,-0.470,2.125,8.160,-6.620,0.450,0.036,0.007,0.000,
5.114,0.257,0.023,-0.401,2.125,8.160,-6.621,0.458,0.027,-0.021,0.000,
5.116,0.142,0.036,-0.344,2.126,8.160,-6.622,0.471,0.008,-0.045,0.000,
5.118,0.035,0.055,-0.264,2.126,8.160,-6.622,0.489,-0.017,-0.063,0.000,
5.120,-0.040,0.074,-0.165,2.126,8.160,-6.623,0.507,-0.041,-0.074,0.000,
5.122,-0.085,0.109,0.003,2.126,8.161,-6.623,0.523,-0.058,-0.080,2.000,
5.124,-0.102,0.155,0.194,2.126,8.161,-6.623,0.536,-0.071,-0.086,4.000,
5.126,-0.123,0.219,0.395,2.126,8.161,-6.623,0.542,-0.087,-0.094,0.000,
5.128,-0.152,0.281,0.531,2.126,8.162,-6.622,0.541,-0.104,-0.103,0.000,
5.130,-0.219,0.339,0.545,2.125,8.162,-6.621,0.535,-0.120,-0.113,0.000,
5.132,-0.305,0.385,0.459,2.125,8.163,-6.620,0.525,-0.129,-0.127,0.000,
5.134,-0.419,0.452,0.291,2.124,8.164,-6.619,0.517,-0.131,-0.147,2.000,
5.136,-0.530,0.538,0.118,2.123,8.165,-6.618,0.513,-0.131,-0.168,0.000,
5.138,-0.626,0.643,-0.020,2.122,8.166,-6.618,0.512,-0.127,-0.188,0.000,
5.140,-0.731,0.812,-0.148,2.121,8.167,-6.618,0.512,-0.119,-0.201,0.000,
5.142,-0.827,0.992,-0.247,2.120,8.168,-6.618,0.516,-0.108,-0.199,0.000,
5.144,-0.945,1.194,-0.336,2.118,8.170,-6.619,0.521,-0.090,-0.182,0.000,
5.146,-1.066,1.365,-0.404,2.116,8.173,-6.619,0.521,-0.072,-0.154,2.000,
5.148,-1.222,1.520,-0.466,2.114,8.176,-6.620,0.510,-0.057,-0.121,0.000,
5.150,-1.376,1.634,-0.512,2.111,8.179,-6.621,0.491,-0.044,-0.091,0.000,
5.152,-1.553,1.732,-0.558,2.109,8.182,-6.622,0.468,-0.034,-0.069,0.000,
5.154,-1.710,1.806,-0.606,2.106,8.185,-6.623,0.447,-0.029,-0.052,2.000,
5.156,-1.872,1.876,-0.685,2.102,8.189,-6.625,0.430,-0.029,-0.035,0.000,
5.158,-2.012,1.936,-0.775,2.098,8.193,-6.626,0.422,-0.031,-0.018,4.000,
5.160,-2.129,1.987,-0.859,2.094,8.197,-6.627,0.422,-0.033,0.000,0.000,
5.162,-2.269,2.045,-0.949,2.090,8.201,-6.629,0.427,-0.031,0.017,2.000,
5.164,-2.405,2.099,-1.028,2.086,8.205,-6.631,0.430,-0.028,0.031,0.000,
5.166,-2.551,2.146,-1.116,2.081,8.209,-6.633,0.426,-0.023,0.043,0.000,
5.168,-2.672,2.173,-1.200,2.076,8.213,-6.635,0.415,-0.016,0.051,0.000,
5.170,-2.771,2.165,-1.300,2.070,8.218,-6.638,0.400,-0.006,0.050,2.000,
5.172,-2.832,2.123,-1.395,2.065,8.222,-6.640,0.388,0.007,0.040,0.000,
5.174,-2.857,2.023,-1.489,2.059,8.226,-6.643,0.382,0.024,0.024,0.000,
5.176,-2.852,1.896,-1.549,2.053,8.230,-6.646,0.385,0.045,0.009,4.000,
5.178,-2.818,1.727,-1.552,2.048,8.234,-6.649,0.396,0.068,-0.002,2.000,
5.180,-2.764,1.573,-1.522,2.042,8.237,-6.652,0.412,0.091,-0.006,0.000,
5.182,-2.693,1.464,-1.488,2.037,8.241,-6.655,0.430,0.112,-0.003,0.000,
5.184,-2.574,1.380,-1.475,2.031,8.243,-6.658,0.447,0.123,0.007,0.000,
5.186,-2.397,1.295,-1.486,2.026,8.246,-6.661,0.463,0.122,0.019,2.000,
5.188,-2.218,1.211,-1.506,2.021,8.249,-6.664,0.472,0.113,0.028,0.000,
5.190,-2.066,1.126,-1.522,2.017,8.251,-6.667,0.474,0.096,0.029,4.000,
5.192,-1.900,0.994,-1.528,2.013,8.253,-6.670,0.472,0.075,0.023,0.000,
5.194,-1.751,0.850,-1.526,2.009,8.255,-6.673,0.474,0.056,0.016,2.000,
5.196,-1.587,0.670,-1.512,2.005,8.257,-6.676,0.482,0.043,0.009,0.000,
5.198,-1.442,0.486,-1.484,2.002,8.258,-6.679,0.492,0.036,-0.001,0.000,
5.200,-1.298,0.226,-1.442,1.999,8.259,-6.682,0.497,0.031,-0.014,0.000,
5.202,-1.184,-0.050,-1.399,1.997,8.260,-6.685,0.490,0.021,-0.024,0.000,
5.204,-1.099,-0.305,-1.362,1.994,8.260,-6.688,0.475,0.004,-0.027,2.000,
5.206,-0.991,-0.616,-1.325,1.992,8.259,-6.691,0.455,-0.017,-0.018,4.000,
5.208,-0.874,-0.921,-1.298,1.990,8.258,-6.694,0.435,-0.034,-0.000,0.000,
5.210,-0.716,-1.265,-1.276,1.988,8.256,-6.696,0.419,-0.040,0.016,0.000,
5.212,-0.560,-1.568,-1.250,1.987,8.254,-6.699,0.412,-0.037,0.026,0.000,
5.214,-0.380,-1.869,-1.190,1.986,8.250,-6.701,0.418,-0.028,0.027,0.000,
5.216,-0.214,-2.116,-1.116,1.985,8.247,-6.704,0.437,-0.022,0.022,0.000,
5.218,-0.008,-2.362,-1.033,1.985,8.242,-6.706,0.464,-0.025,0.012,0.000,
5.220,0.208,-2.561,-0.973,1.985,8.238,-6.708,0.492,-0.038,-0.000,4.000,
5.222,0.519,-2.733,-0.947,1.985,8.233,-6.710,0.512,-0.057,-0.015,0.000,
5.224,0.854,-2.847,-0.948,1.986,8.227,-6.712,0.525,-0.077,-0.034,0.000,
5.226,1.280,-2.879,-0.954,1.988,8.221,-6.714,0.531,-0.093,-0.054,0.000,
5.228,1.691,-2.826,-0.951,1.990,8.216,-6.715,0.536,-0.101,-0.077,0.000,
5.230,2.144,-2.682,-0.923,1.994,8.210,-6.717,0.541,-0.100,-0.102,0.000,
5.232,2.542,-2.512,-0.886,1.998,8.205,-6.719,0.548,-0.090,-0.124,0.000,
5.234,2.951,-2.288,-0.853,2.003,8.200,-6.721,0.556,-0.076,-0.135,0.000,
5.236,3.293,-2.053,-0.838,2.009,8.195,-6.723,0.563,-0.062,-0.131,0.000,
5.238,3.546,-1.826,-0.839,2.016,8.191,-6.724,0.564,-0.050,-0.114,0.000,
5.240,3.781,-1.547,-0.856,2.023,8.187,-6.726,0.557,-0.045,-0.089,4.000,
5.242,3.969,-1.276,-0.879,2.030,8.184,-6.728,0.547,-0.050,-0.061,0.000,
5.244,4.141,-0.963,-0.890,2.038,8.182,-6.730,0.542,-0.060,-0.035,0.000,
5.246,4.269,-0.686,-0.877,2.047,8.180,-6.731,0.545,-0.073,-0.017,2.000,
5.248,4.364,-0.455,-0.822,2.055,8.178,-6.733,0.554,-0.086,-0.010,0.000,
5.250,4.410,-0.328,-0.746,2.064,8.178,-6.735,0.569,-0.096,-0.013,0.000,
5.252,4.397,-0.343,-0.644,2.073,8.177,-6.736,0.584,-0.100,-0.018,0.000,
5.254,4.334,-0.466,-0.551,2.081,8.176,-6.737,0.594,-0.095,-0.021,0.000,
5.256,4.243,-0.645,-0.488,2.090,8.175,-6.739,0.594,-0.079,-0.021,0.000,
5.258,4.107,-0.871,-0.453,2.099,8.174,-6.740,0.590,-0.055,-0.021,0.000,
5.260,3.964,-1.062,-0.447,2.107,8.172,-6.740,0.585,-0.029,-0.028,4.000,
5.262,3.779,-1.178,-0.488,2.115,8.170,-6.741,0.580,-0.008,-0.040,2.000,
5.264,3.595,-1.215,-0.562,2.122,8.168,-6.742,0.573,0.002,-0.051,0.000,
5.266,3.385,-1.246,-0.683,2.129,8.165,-6.743,0.564,0.004,-0.059,0.000,
5.268,3.192,-1.302,-0.812,2.136,8.163,-6.745,0.553,0.001,-0.063,0.000,
5.270,2.997,-1.442,-0.954,2.143,8.160,-6.746,0.542,-0.003,-0.067,0.000,
5.272,2.839,-1.618,-1.067,2.149,8.157,-6.748,0.531,-0.008,-0.072,0.000,
5.274,2.679,-1.846,-1.158,2.154,8.154,-6.751,0.525,-0.017,-0.077,0.000,
5.276,2.534,-2.068,-1.223,2.160,8.150,-6.753,0.526,-0.032,-0.084,0.000,
5.278,2.407,-2.261,-1.267,2.165,8.146,-6.755,0.529,-0.048,-0.094,0.000,
5.280,2.244,-2.478,-1.287,2.170,8.142,-6.758,0.527,-0.062,-0.108,4.000,
5.282,2.046,-2.699,-1.260,2.174,8.137,-6.760,0.522,-0.074,-0.122,0.000,
5.284,1.875,-2.857,-1.206,2.178,8.131,-6.763,0.516,-0.085,-0.127,0.000,
5.286,1.759,-2.936,-1.145,2.182,8.126,-6.765,0.510,-0.097,-0.117,0.000,
5.288,1.685,-2.945,-1.077,2.185,8.120,-6.768,0.500,-0.111,-0.097,0.000,
5.290,1.659,-2.897,-1.021,2.189,8.114,-6.770,0.487,-0.127,-0.078,0.000,
5.292,1.690,-2.755,-0.969,2.192,8.108,-6.772,0.476,-0.144,-0.065,0.000,
5.294,1.760,-2.555,-0.920,2.195,8.103,-6.774,0.468,-0.160,-0.064,0.000,
5.296,1.891,-2.239,-0.856,2.199,8.097,-6.776,0.464,-0.173,-0.069,4.000,
5.298,2.045,-1.905,-0.792,2.203,8.093,-6.777,0.464,-0.184,-0.074,0.000,
5.300,2.245,-1.544,-0.708,2.207,8.089,-6.779,0.467,-0.195,-0.075,0.000,
5.302,2.439,-1.253,-0.623,2.211,8.086,-6.780,0.472,-0.203,-0.071,0.000,
5.304,2.647,-1.004,-0.524,2.216,8.084,-6.782,0.476,-0.203,-0.064,0.000,
5.306,2.822,-0.824,-0.431,2.221,8.082,-6.783,0.476,-0.199,-0.062,0.000,
5.308,2.954,-0.700,-0.353,2.227,8.080,-6.783,0.468,-0.193,-0.065,2.000,
5.310,3.099,-0.549,-0.266,2.233,8.079,-6.784,0.455,-0.189,-0.071,0.000,
5.312,3.236,-0.392,-0.191,2.239,8.077,-6.785,0.439,-0.187,-0.078,0.000,
5.314,3.394,-0.200,-0.136,2.246,8.077,-6.785,0.423,-0.185,-0.089,0.000,
5.316,3.538,-0.028,-0.117,2.253,8.076,-6.785,0.412,-0.183,-0.099,0.000,
5.318,3.682,0.145,-0.146,2.260,8.076,-6.786,0.412,-0.180,-0.105,4.000,
5.320,3.795,0.287,-0.196,2.267,8.076,-6.786,0.424,-0.178,-0.103,0.000,
5.322,3.901,0.420,-0.254,2.275,8.077,-6.786,0.447,-0.179,-0.095,0.000,
5.324,3.986,0.522,-0.308,2.282,8.078,-6.787,0.476,-0.182,-0.081,2.000,
5.326,4.071,0.599,-0.366,2.290,8.079,-6.787,0.503,-0.182,-0.065,0.000,
5.328,4.139,0.638,-0.408,2.298,8.080,-6.788,0.526,-0.180,-0.053,0.000,
5.330,4.188,0.647,-0.431,2.307,8.081,-6.789,0.540,-0.181,-0.044,0.000,
5.332,4.230,0.652,-0.450,2.315,8.083,-6.790,0.544,-0.186,-0.036,0.000,
5.334,4.255,0.666,-0.468,2.324,8.084,-6.791,0.541,-0.193,-0.027,2.000,
5.336,4.254,0.712,-0.495,2.332,8.085,-6.792,0.533,-0.196,-0.020,0.000,
5.338,4.233,0.772,-0.534,2.341,8.087,-6.793,0.521,-0.196,-0.015,0.000,
5.340,4.192,0.850,-0.605,2.349,8.088,-6.794,0.510,-0.190,-0.009,0.000,
5.342,4.147,0.920,-0.689,2.357,8.090,-6.795,0.502,-0.177,-0.001,0.000,
5.344,4.094,0.993,-0.802,2.366,8.092,-6.796,0.499,-0.157,0.005,6.000,
5.346,4.042,1.057,-0.908,2.374,8.094,-6.798,0.498,-0.128,0.013,0.000,
5.348,3.966,1.124,-0.983,2.382,8.096,-6.800,0.501,-0.095,0.024,0.000,
5.350,3.881,1.180,-1.009,2.390,8.098,-6.802,0.508,-0.064,0.035,0.000,
5.352,3.759,1.221,-0.988,2.398,8.101,-6.804,0.519,-0.044,0.047,0.000,
5.354,3.631,1.236,-0.938,2.405,8.103,-6.806,0.527,-0.040,0.059,2.000,
5.356,3.470,1.223,-0.871,2.412,8.105,-6.808,0.531,-0.048,0.070,0.000,
5.358,3.313,1.198,-0.814,2.419,8.108,-6.809,0.533,-0.058,0.080,0.000,
5.360,3.179,1.175,-0.776,2.426,8.110,-6.811,0.533,-0.065,0.092,0.000,
5.362,3.045,1.162,-0.740,2.432,8.113,-6.812,0.531,-0.069,0.102,6.000,
5.364,2.942,1.164,-0.711,2.438,8.115,-6.814,0.525,-0.075,0.112,0.000,
5.366,2.854,1.176,-0.685,2.444,8.117,-6.815,0.517,-0.083,0.120,0.000,
5.368,2.780,1.185,-0.671,2.450,8.120,-6.817,0.512,-0.094,0.130,0.000,
5.370,2.652,1.174,-0.673,2.456,8.122,-6.818,0.512,-0.106,0.141,0.000,
5.372,2.488,1.145,-0.690,2.461,8.124,-6.819,0.513,-0.116,0.149,2.000,
5.374,2.235,1.088,-0.730,2.466,8.127,-6.821,0.512,-0.116,0.154,0.000,
5.376,1.962,1.018,-0.778,2.470,8.129,-6.822,0.508,-0.105,0.159,0.000,
5.378,1.639,0.915,-0.846,2.474,8.131,-6.824,0.500,-0.091,0.166,0.000,
5.380,1.347,0.811,-0.909,2.478,8.133,-6.825,0.486,-0.080,0.175,2.000,
5.382,1.123,0.723,-0.949,2.480,8.134,-6.827,0.469,-0.074,0.181,4.000,
5.384,0.911,0.635,-0.946,2.483,8.136,-6.829,0.451,-0.074,0.182,0.000,
5.386,0.742,0.562,-0.912,2.484,8.137,-6.831,0.433,-0.077,0.175,0.000,
5.388,0.589,0.502,-0.830,2.486,8.138,-6.833,0.415,-0.084,0.159,0.000,
5.390,0.481,0.466,-0.727,2.487,8.139,-6.835,0.400,-0.093,0.139,0.000,
5.392,0.419,0.452,-0.598,2.488,8.140,-6.836,0.392,-0.106,0.121,2.000,
5.394,0.406,0.455,-0.477,2.489,8.141,-6.837,0.393,-0.121,0.105,0.000,
5.396,0.444,0.470,-0.348,2.490,8.142,-6.838,0.401,-0.137,0.084,0.000,
5.398,0.519,0.487,-0.231,2.491,8.143,-6.839,0.415,-0.151,0.055,0.000,
5.400,0.680,0.508,-0.080,2.492,8.144,-6.839,0.433,-0.161,0.016,0.000,
5.402,0.893,0.530,0.088,2.493,8.145,-6.840,0.450,-0.163,-0.027,6.000,
5.404,1.233,0.549,0.326,2.495,8.146,-6.839,0.462,-0.160,-0.069,0.000,
5.406,1.611,0.549,0.567,2.497,8.147,-6.839,0.464,-0.152,-0.098,0.000,
5.408,1.974,0.518,0.771,2.500,8.148,-6.838,0.459,-0.137,-0.111,0.000,
5.410,2.430,0.408,0.965,2.504,8.149,-6.836,0.448,-0.116,-0.112,0.000,
5.412,2.880,0.260,1.101,2.509,8.150,-6.834,0.436,-0.098,-0.105,2.000,
5.414,3.405,0.096,1.168,2.515,8.151,-6.832,0.425,-0.089,-0.094,0.000,
5.416,3.881,-0.032,1.168,2.522,8.151,-6.830,0.415,-0.090,-0.076,0.000,
5.418,4.359,-0.122,1.103,2.530,8.151,-6.827,0.407,-0.093,-0.049,0.000,
5.420,4.737,-0.172,1.011,2.538,8.150,-6.825,0.404,-0.097,-0.019,0.000,
5.422,5.058,-0.220,0.906,2.548,8.150,-6.823,0.401,-0.101,0.006,0.000,
5.424,5.280,-0.261,0.819,2.558,8.150,-6.821,0.396,-0.106,0.016,0.000,
5.426,5.417,-0.290,0.758,2.568,8.149,-6.820,0.390,-0.113,0.017,2.000,
5.428,5.549,-0.310,0.684,2.579,8.149,-6.818,0.387,-0.114,0.016,0.000,
5.430,5.699,-0.326,0.575,2.590,8.148,-6.817,0.386,-0.104,0.018,0.000,
5.432,5.829,-0.346,0.461,2.602,8.147,-6.815,0.388,-0.084,0.018,0.000,
5.434,5.921,-0.382,0.370,2.613,8.147,-6.815,0.393,-0.057,0.013,0.000,
5.436,5.995,-0.474,0.312,2.625,8.146,-6.814,0.401,-0.028,0.002,0.000,
5.438,6.045,-0.592,0.291,2.637,8.145,-6.813,0.413,-0.006,-0.009,0.000,
5.440,6.090,-0.750,0.287,2.649,8.144,-6.813,0.428,0.004,-0.011,2.000,
5.442,6.116,-0.912,0.282,2.661,8.142,-6.812,0.441,0.000,-0.003,0.000,
5.444,6.091,-1.134,0.233,2.674,8.140,-6.811,0.451,-0.017,0.012,0.000,
5.446,6.020,-1.373,0.149,2.686,8.138,-6.811,0.458,-0.041,0.029,0.000,
5.448,5.870,-1.660,0.016,2.698,8.135,-6.811,0.463,-0.065,0.042,0.000,
5.450,5.691,-1.916,-0.123,2.710,8.132,-6.811,0.465,-0.085,0.044,0.000,
5.452,5.468,-2.151,-0.281,2.721,8.128,-6.811,0.464,-0.103,0.034,0.000,
5.454,5.263,-2.321,-0.419,2.732,8.124,-6.811,0.463,-0.122,0.017,0.000,
5.456,5.062,-2.456,-0.550,2.743,8.119,-6.812,0.465,-0.143,-0.002,0.000,
5.458,4.903,-2.538,-0.653,2.753,8.114,-6.813,0.472,-0.168,-0.016,0.000,
5.460,4.793,-2.568,-0.725,2.762,8.109,-6.815,0.480,-0.195,-0.026,0.000,
5.462,4.687,-2.543,-0.800,2.772,8.104,-6.816,0.483,-0.222,-0.037,4.000,
5.464,4.597,-2.473,-0.868,2.781,8.099,-6.818,0.480,-0.244,-0.050,0.000,
5.466,4.509,-2.341,-0.937,2.791,8.094,-6.820,0.476,-0.259,-0.066,0.000,
5.468,4.444,-2.188,-0.982,2.800,8.089,-6.821,0.469,-0.269,-0.085,0.000,
5.470,4.413,-1.983,-0.982,2.809,8.085,-6.823,0.458,-0.274,-0.108,0.000,
5.472,4.425,-1.781,-0.948,2.817,8.081,-6.825,0.447,-0.274,-0.128,0.000,
5.474,4.511,-1.571,-0.874,2.826,8.077,-6.827,0.443,-0.268,-0.140,0.000,
5.476,4.641,-1.409,-0.785,2.835,8.074,-6.829,0.448,-0.256,-0.142,0.000,
5.478,4.831,-1.321,-0.676,2.844,8.072,-6.831,0.460,-0.237,-0.134,2.000,
5.480,5.030,-1.320,-0.578,2.854,8.069,-6.832,0.476,-0.214,-0.122,4.000,
5.482,5.214,-1.384,-0.507,2.864,8.066,-6.833,0.495,-0.193,-0.113,0.000,
5.484,5.446,-1.512,-0.443,2.875,8.063,-6.834,0.511,-0.178,-0.110,0.000,
5.486,5.679,-1.657,-0.394,2.886,8.060,-6.835,0.519,-0.175,-0.113,0.000,
5.488,5.961,-1.825,-0.350,2.897,8.057,-6.836,0.518,-0.180,-0.119,0.000,
5.490,6.231,-1.975,-0.320,2.909,8.053,-6.836,0.512,-0.190,-0.123,0.000,
5.492,6.533,-2.129,-0.325,2.921,8.050,-6.837,0.508,-0.196,-0.122,0.000,
5.494,6.801,-2.254,-0.364,2.934,8.045,-6.838,0.510,-0.194,-0.119,0.000,
5.496,7.069,-2.362,-0.445,2.948,8.041,-6.838,0.519,-0.189,-0.114,0.000,
5.498,7.289,-2.435,-0.535,2.962,8.036,-6.839,0.536,-0.188,-0.104,0.000,
5.500,7.454,-2.477,-0.610,2.977,8.031,-6.840,0.556,-0.196,-0.087,0.000,
5.502,7.641,-2.519,-0.666,2.992,8.026,-6.842,0.575,-0.214,-0.065,4.000,
5.504,7.865,-2.576,-0.720,3.007,8.021,-6.843,0.585,-0.242,-0.039,0.000,
5.506,8.058,-2.638,-0.768,3.023,8.016,-6.844,0.584,-0.270,-0.005,0.000,
5.508,8.190,-2.700,-0.813,3.039,8.011,-6.846,0.576,-0.292,0.037,0.000,
5.510,8.263,-2.797,-0.883,3.055,8.005,-6.848,0.569,-0.308,0.088,0.000,
5.512,8.273,-2.903,-0.958,3.072,8.000,-6.849,0.563,-0.323,0.146,0.000,
5.514,8.200,-3.029,-1.051,3.088,7.994,-6.851,0.556,-0.344,0.209,0.000,
5.516,8.077,-3.142,-1.154,3.105,7.988,-6.853,0.544,-0.378,0.278,0.000,
5.518,7.875,-3.276,-1.340,3.121,7.982,-6.856,0.527,-0.420,0.351,0.000,
5.520,7.650,-3.414,-1.571,3.136,7.975,-6.858,0.511,-0.457,0.416,0.000,
5.522,7.360,-3.594,-1.904,3.152,7.968,-6.861,0.502,-0.478,0.457,4.000,
5.524,7.076,-3.758,-2.239,3.166,7.961,-6.865,0.496,-0.475,0.468,0.000,
5.526,6.766,-3.895,-2.575,3.181,7.954,-6.870,0.488,-0.451,0.450,0.000,
5.528,6.502,-3.978,-2.823,3.194,7.946,-6.875,0.476,-0.415,0.414,0.000,
5.530,6.252,-4.014,-2.980,3.207,7.938,-6.881,0.461,-0.370,0.366,0.000,
5.532,6.055,-4.007,-3.031,3.220,7.930,-6.887,0.447,-0.322,0.308,4.000,
5.534,5.914,-3.965,-3.001,3.232,7.922,-6.893,0.436,-0.276,0.238,0.000,
5.536,5.768,-3.852,-2.908,3.244,7.914,-6.899,0.432,-0.236,0.161,0.000,
5.538,5.628,-3.700,-2.789,3.255,7.906,-6.904,0.436,-0.200,0.091,0.000,
5.540,5.432,-3.491,-2.602,3.266,7.899,-6.910,0.440,-0.164,0.034,4.000,
5.542,5.219,-3.283,-2.391,3.277,7.892,-6.915,0.440,-0.129,-0.011,8.000,
5.544,4.920,-3.031,-2.115,3.288,7.885,-6.920,0.435,-0.096,-0.047,0.000,
5.546,4.607,-2.773,-1.841,3.298,7.879,-6.924,0.426,-0.065,-0.074,0.000,
5.548,4.236,-2.415,-1.530,3.307,7.874,-6.928,0.421,-0.038,-0.096,0.000,
5.550,3.889,-2.042,-1.257,3.315,7.869,-6.931,0.420,-0.016,-0.113,4.000,
5.552,3.493,-1.611,-0.990,3.323,7.865,-6.933,0.423,-0.000,-0.120,0.000,
5.554,3.121,-1.232,-0.785,3.330,7.861,-6.935,0.429,0.008,-0.118,0.000,
5.556,2.793,-0.943,-0.650,3.336,7.859,-6.937,0.437,0.006,-0.108,0.000,
5.558,2.354,-0.658,-0.522,3.342,7.857,-6.938,0.447,-0.009,-0.090,0.000,
5.560,1.885,-0.422,-0.406,3.347,7.856,-6.939,0.459,-0.034,-0.071,0.000,
5.562,1.295,-0.193,-0.272,3.350,7.855,-6.940,0.466,-0.069,-0.049,2.000,
5.564,0.742,-0.019,-0.157,3.353,7.855,-6.941,0.466,-0.108,-0.023,0.000,
5.566,0.188,0.085,-0.064,3.354,7.854,-6.941,0.459,-0.148,0.000,0.000,
5.568,-0.256,0.107,-0.004,3.355,7.855,-6.941,0.450,-0.185,0.016,0.000,
5.570,-0.629,0.067,0.033,3.354,7.855,-6.941,0.443,-0.220,0.017,0.000,
5.572,-0.861,0.001,0.043,3.353,7.855,-6.941,0.440,-0.253,-0.002,4.000,
5.574,-0.945,-0.057,0.033,3.351,7.855,-6.941,0.440,-0.284,-0.037,0.000,
5.576,-0.872,-0.079,0.006,3.349,7.855,-6.941,0.440,-0.313,-0.079,2.000,
5.578,-0.595,-0.050,-0.014,3.348,7.855,-6.941,0.439,-0.338,-0.118,0.000,
5.580,-0.208,0.007,-0.011,3.346,7.855,-6.941,0.442,-0.356,-0.147,0.000,
5.582,0.222,0.069,0.019,3.346,7.855,-6.941,0.452,-0.366,-0.167,0.000,
5.584,0.838,0.139,0.075,3.346,7.855,-6.941,0.467,-0.367,-0.187,0.000,
5.586,1.492,0.201,0.127,3.348,7.855,-6.941,0.481,-0.363,-0.209,0.000,
5.588,2.295,0.265,0.157,3.351,7.855,-6.941,0.488,-0.359,-0.232,2.000,
5.590,3.057,0.328,0.160,3.356,7.856,-6.940,0.483,-0.358,-0.248,0.000,
5.592,3.901,0.423,0.139,3.362,7.857,-6.940,0.469,-0.359,-0.248,0.000,
5.594,4.660,0.526,0.119,3.370,7.857,-6.940,0.448,-0.363,-0.233,0.000,
5.596,5.283,0.621,0.114,3.379,7.859,-6.939,0.429,-0.369,-0.204,0.000,
5.598,6.005,0.722,0.134,3.390,7.860,-6.939,0.417,-0.376,-0.168,0.000,
5.600,6.696,0.790,0.167,3.402,7.861,-6.939,0.410,-0.385,-0.139,2.000,
5.602,7.496,0.785,0.198,3.415,7.863,-6.939,0.404,-0.394,-0.129,0.000,
5.604,8.232,0.713,0.207,3.430,7.864,-6.938,0.396,-0.404,-0.137,0.000,
5.606,9.042,0.585,0.171,3.446,7.866,-6.938,0.390,-0.414,-0.155,0.000,
5.608,9.765,0.471,0.102,3.464,7.867,-6.937,0.387,-0.419,-0.171,4.000,
5.610,10.519,0.425,-0.018,3.484,7.868,-6.937,0.390,-0.408,-0.173,2.000,
5.612,11.148,0.448,-0.148,3.505,7.869,-6.937,0.397,-0.379,-0.166,0.000,
5.614,11.711,0.538,-0.282,3.527,7.870,-6.938,0.407,-0.338,-0.164,0.000,
5.616,12.112,0.649,-0.387,3.551,7.871,-6.938,0.415,-0.288,-0.175,0.000,
5.618,12.403,0.784,-0.465,3.575,7.872,-6.939,0.418,-0.235,-0.200,0.000,
5.620,12.562,0.921,-0.508,3.600,7.874,-6.940,0.418,-0.184,-0.230,2.000,
5.622,12.613,1.057,-0.518,3.625,7.875,-6.941,0.417,-0.133,-0.254,0.000,
5.624,12.585,1.261,-0.497,3.650,7.878,-6.942,0.414,-0.089,-0.263,0.000,
5.626,12.503,1.478,-0.462,3.675,7.880,-6.943,0.410,-0.059,-0.257,0.000,
5.628,12.335,1.718,-0.420,3.700,7.883,-6.944,0.406,-0.047,-0.236,0.000,
5.630,12.120,1.918,-0.380,3.725,7.886,-6.945,0.403,-0.048,-0.201,2.000,
5.632,11.785,2.095,-0.342,3.749,7.890,-6.945,0.403,-0.056,-0.150,0.000,
5.634,11.410,2.223,-0.320,3.773,7.894,-6.946,0.408,-0.063,-0.088,4.000,
5.636,10.908,2.315,-0.333,3.796,7.899,-6.947,0.416,-0.068,-0.025,0.000,
5.638,10.399,2.356,-0.370,3.817,7.904,-6.947,0.426,-0.071,0.030,2.000,
5.640,9.795,2.337,-0.423,3.838,7.908,-6.948,0.435,-0.074,0.074,0.000,
5.642,9.231,2.272,-0.473,3.858,7.913,-6.949,0.444,-0.079,0.106,0.000,
5.644,8.627,2.140,-0.522,3.876,7.918,-6.950,0.452,-0.081,0.130,2.000,
5.646,8.108,1.983,-0.553,3.894,7.922,-6.951,0.453,-0.082,0.144,0.000,
5.648,7.606,1.786,-0.560,3.910,7.926,-6.952,0.450,-0.085,0.140,0.000,
5.650,7.220,1.606,-0.548,3.925,7.929,-6.953,0.449,-0.095,0.114,0.000,
5.652,6.923,1.425,-0.533,3.939,7.933,-6.954,0.454,-0.113,0.072,2.000,
5.654,6.756,1.261,-0.527,3.953,7.935,-6.955,0.464,-0.142,0.022,0.000,
5.656,6.711,1.103,-0.535,3.967,7.938,-6.956,0.480,-0.179,-0.027,4.000,
5.658,6.779,0.851,-0.553,3.980,7.940,-6.957,0.498,-0.219,-0.067,0.000,
5.660,6.920,0.576,-0.568,3.994,7.942,-6.959,0.513,-0.256,-0.096,2.000,
5.662,7.170,0.269,-0.565,4.008,7.943,-6.960,0.515,-0.291,-0.115,0.000,
5.664,7.465,0.015,-0.545,4.022,7.944,-6.961,0.510,-0.326,-0.124,0.000,
5.666,7.879,-0.192,-0.503,4.037,7.944,-6.962,0.510,-0.358,-0.125,0.000,
