time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.075,0.068,-0.154,-0.162,-0.011,-0.008,-0.012,-0.021,0.008,-0.119,0.000,
0.077,0.100,-0.175,-0.173,-0.011,-0.008,-0.012,-0.034,0.006,-0.101,0.000,
0.079,0.169,-0.174,-0.182,-0.011,-0.008,-0.013,-0.042,-0.001,-0.079,0.000,
0.081,0.194,-0.154,-0.183,-0.011,-0.009,-0.013,-0.045,-0.011,-0.060,0.000,
0.083,0.164,-0.111,-0.171,-0.010,-0.009,-0.014,-0.042,-0.023,-0.046,0.000,
0.085,0.116,-0.095,-0.146,-0.010,-0.009,-0.014,-0.041,-0.030,-0.039,0.000,
0.087,0.021,-0.079,-0.060,-0.010,-0.009,-0.014,-0.042,-0.030,-0.035,0.000,
0.089,-0.011,-0.071,-0.024,-0.010,-0.010,-0.014,-0.042,-0.038,-0.034,0.000,
0.091,-0.036,-0.063,0.005,-0.010,-0.010,-0.014,-0.038,-0.049,-0.031,0.000,
0.093,-0.074,-0.065,0.080,-0.010,-0.010,-0.014,-0.033,-0.056,-0.031,0.000,
0.095,-0.104,-0.088,0.117,-0.010,-0.010,-0.014,-0.033,-0.061,-0.029,0.000,
0.097,-0.214,-0.133,0.165,-0.010,-0.010,-0.014,-0.028,-0.065,-0.025,0.000,
0.099,-0.269,-0.147,0.177,-0.011,-0.010,-0.014,-0.022,-0.062,-0.023,0.000,
0.101,-0.342,-0.141,0.201,-0.011,-0.011,-0.013,-0.020,-0.048,-0.018,0.000,
0.103,-0.369,-0.117,0.213,-0.012,-0.011,-0.013,-0.003,-0.039,-0.017,0.000,
0.105,-0.396,-0.052,0.236,-0.012,-0.011,-0.012,0.025,-0.035,-0.018,0.000,
0.107,-0.386,-0.030,0.231,-0.013,-0.011,-0.012,0.055,-0.029,-0.017,0.000,
0.109,-0.359,-0.018,0.202,-0.014,-0.011,-0.011,0.084,-0.023,-0.015,0.000,
0.111,-0.277,0.032,0.092,-0.015,-0.011,-0.011,0.105,-0.012,-0.012,0.000,
0.113,-0.232,0.070,0.038,-0.015,-0.011,-0.011,0.112,-0.008,-0.007,0.000,
0.115,-0.148,0.115,-0.045,-0.016,-0.011,-0.011,0.106,-0.009,-0.004,0.000,
0.117,-0.125,0.110,-0.081,-0.016,-0.011,-0.011,0.092,-0.019,-0.004,0.000,
0.119,-0.092,0.075,-0.129,-0.016,-0.011,-0.011,0.074,-0.030,-0.009,0.000,
0.121,-0.067,0.048,-0.137,-0.017,-0.011,-0.011,0.052,-0.036,-0.018,0.000,
0.123,-0.009,-0.020,-0.141,-0.017,-0.011,-0.012,0.036,-0.029,-0.030,0.000,
0.125,0.023,-0.047,-0.139,-0.017,-0.011,-0.012,0.034,-0.019,-0.035,0.000,
0.127,0.082,-0.113,-0.122,-0.017,-0.011,-0.012,0.036,-0.014,-0.029,0.000,
0.129,0.103,-0.161,-0.110,-0.016,-0.011,-0.012,0.044,-0.012,-0.017,0.000,
0.131,0.125,-0.251,-0.098,-0.016,-0.011,-0.013,0.048,-0.003,-0.000,0.000,
0.133,0.123,-0.276,-0.097,-0.016,-0.012,-0.013,0.044,0.012,0.015,0.000,
0.135,0.097,-0.271,-0.092,-0.016,-0.012,-0.013,0.038,0.030,0.028,0.000,
0.137,0.082,-0.243,-0.087,-0.016,-0.013,-0.013,0.034,0.041,0.041,0.000,
0.139,0.073,-0.205,-0.087,-0.015,-0.013,-0.013,0.027,0.048,0.059,0.000,
0.141,0.078,-0.139,-0.102,-0.015,-0.014,-0.014,0.022,0.051,0.081,0.000,
0.143,0.086,-0.106,-0.109,-0.015,-0.014,-0.014,0.021,0.058,0.087,0.000,
0.145,0.120,-0.020,-0.129,-0.015,-0.014,-0.014,0.023,0.067,0.081,0.000,
0.147,0.147,0.026,-0.125,-0.015,-0.014,-0.014,0.033,0.073,0.066,0.000,
0.149,0.189,0.103,-0.082,-0.014,-0.014,-0.014,0.047,0.081,0.045,0.000,
0.151,0.198,0.144,-0.055,-0.014,-0.014,-0.015,0.058,0.087,0.036,0.000,
0.153,0.205,0.249,-0.003,-0.014,-0.014,-0.015,0.062,0.091,0.034,0.000,
0.155,0.215,0.305,0.022,-0.013,-0.013,-0.015,0.061,0.085,0.042,0.000,
0.157,0.248,0.385,0.048,-0.013,-0.013,-0.015,0.061,0.069,0.057,0.000,
0.159,0.270,0.404,0.052,-0.012,-0.012,-0.015,0.063,0.053,0.065,0.000,
0.161,0.310,0.405,0.040,-0.012,-0.011,-0.015,0.063,0.040,0.082,0.000,
0.163,0.319,0.392,0.025,-0.011,-0.010,-0.014,0.054,0.027,0.090,0.000,
0.165,0.319,0.379,0.012,-0.010,-0.009,-0.014,0.039,0.017,0.090,0.000,
0.167,0.286,0.343,0.012,-0.010,-0.009,-0.014,0.031,0.017,0.094,0.000,
0.169,0.251,0.304,0.026,-0.009,-0.008,-0.014,0.030,0.020,0.105,0.000,
0.171,0.155,0.202,0.073,-0.009,-0.007,-0.014,0.034,0.022,0.122,0.000,
0.173,0.104,0.162,0.093,-0.008,-0.007,-0.014,0.035,0.021,0.134,0.000,
0.175,0.012,0.101,0.117,-0.008,-0.007,-0.014,0.034,0.012,0.131,0.000,
0.177,-0.029,0.066,0.119,-0.008,-0.006,-0.014,0.034,0.006,0.111,0.000,
0.179,-0.116,-0.035,0.109,-0.008,-0.006,-0.013,0.033,0.008,0.085,0.000,
0.181,-0.163,-0.084,0.111,-0.009,-0.006,-0.013,0.034,0.018,0.059,0.000,
0.183,-0.251,-0.126,0.144,-0.009,-0.007,-0.013,0.029,0.028,0.034,0.000,
0.185,-0.287,-0.128,0.166,-0.009,-0.007,-0.013,0.018,0.034,0.019,0.000,
0.187,-0.343,-0.088,0.197,-0.010,-0.007,-0.012,0.013,0.033,0.010,0.000,
0.189,-0.373,-0.064,0.206,-0.011,-0.007,-0.012,0.008,0.029,0.012,0.000,
0.191,-0.403,-0.059,0.203,-0.011,-0.007,-0.012,-0.000,0.028,0.013,0.000,
0.193,-0.412,-0.096,0.161,-0.012,-0.007,-0.011,-0.011,0.024,0.014,0.000,
0.195,-0.388,-0.113,0.138,-0.013,-0.008,-0.011,-0.017,0.018,0.020,0.000,
0.197,-0.309,-0.117,0.092,-0.014,-0.008,-0.011,-0.011,0.014,0.020,0.000,
0.199,-0.266,-0.125,0.065,-0.014,-0.008,-0.010,-0.002,0.017,0.014,0.000,
0.201,-0.183,-0.149,0.011,-0.015,-0.008,-0.010,0.005,0.025,-0.000,0.000,
0.203,-0.159,-0.155,-0.007,-0.015,-0.009,-0.010,0.008,0.034,-0.015,0.000,
0.205,-0.163,-0.150,-0.021,-0.016,-0.009,-0.010,0.005,0.039,-0.011,0.000,
0.207,-0.177,-0.137,-0.018,-0.016,-0.009,-0.010,0.006,0.042,0.003,0.000,
0.209,-0.194,-0.088,0.019,-0.016,-0.010,-0.010,0.011,0.044,0.018,0.000,
0.211,-0.182,-0.056,0.049,-0.017,-0.010,-0.010,0.017,0.047,0.035,0.000,
0.213,-0.157,-0.024,0.079,-0.017,-0.010,-0.010,0.021,0.049,0.056,0.000,
0.215,-0.076,0.027,0.103,-0.017,-0.010,-0.010,0.026,0.056,0.072,0.000,
0.217,-0.042,0.054,0.104,-0.017,-0.010,-0.010,0.027,0.065,0.082,0.000,
0.219,-0.023,0.096,0.102,-0.018,-0.010,-0.010,0.025,0.067,0.083,0.000,
0.221,-0.024,0.093,0.092,-0.018,-0.010,-0.009,0.028,0.068,0.073,0.000,
0.223,0.004,0.061,0.058,-0.018,-0.009,-0.009,0.028,0.069,0.059,0.000,
0.225,0.031,0.036,0.044,-0.018,-0.009,-0.009,0.023,0.065,0.048,0.000,
0.227,0.096,-0.010,0.012,-0.018,-0.009,-0.009,0.024,0.056,0.041,0.000,
0.229,0.125,-0.027,-0.008,-0.017,-0.009,-0.009,0.029,0.039,0.037,0.000,
0.231,0.166,-0.047,-0.059,-0.017,-0.009,-0.009,0.033,0.018,0.041,0.000,
0.233,0.175,-0.042,-0.080,-0.017,-0.009,-0.009,0.042,-0.007,0.044,0.000,
0.235,0.156,-0.038,-0.069,-0.016,-0.009,-0.009,0.055,-0.025,0.039,0.000,
0.237,0.118,-0.060,-0.034,-0.016,-0.010,-0.009,0.069,-0.037,0.044,0.000,
0.239,0.060,-0.103,0.001,-0.016,-0.010,-0.010,0.085,-0.042,0.052,0.000,
0.241,-0.092,-0.200,0.049,-0.016,-0.010,-0.010,0.091,-0.039,0.052,0.000,
0.243,-0.161,-0.239,0.065,-0.016,-0.010,-0.009,0.089,-0.036,0.052,0.000,
0.245,-0.255,-0.299,0.073,-0.016,-0.011,-0.009,0.082,-0.030,0.046,0.000,
0.247,-0.286,-0.305,0.061,-0.017,-0.011,-0.009,0.071,-0.022,0.043,0.000,
0.249,-0.332,-0.290,0.025,-0.017,-0.012,-0.009,0.059,-0.018,0.047,0.000,
0.251,-0.346,-0.288,0.003,-0.018,-0.013,-0.009,0.047,-0.010,0.054,0.000,
0.253,-0.357,-0.290,-0.089,-0.019,-0.013,-0.009,0.038,0.003,0.061,0.000,
0.255,-0.345,-0.276,-0.147,-0.019,-0.014,-0.009,0.033,0.020,0.060,0.000,
0.257,-0.285,-0.216,-0.234,-0.020,-0.014,-0.009,0.023,0.039,0.048,0.000,
0.259,-0.253,-0.175,-0.249,-0.021,-0.015,-0.010,0.006,0.054,0.033,0.000,
0.261,-0.187,-0.097,-0.245,-0.021,-0.015,-0.010,-0.018,0.061,0.022,0.000,
0.263,-0.158,-0.064,-0.217,-0.022,-0.015,-0.011,-0.044,0.061,0.021,0.000,
0.265,-0.137,-0.027,-0.169,-0.022,-0.015,-0.011,-0.073,0.065,0.030,0.000,
0.267,-0.097,0.063,-0.065,-0.022,-0.015,-0.012,-0.094,0.068,0.040,0.000,
0.269,-0.078,0.098,-0.033,-0.022,-0.015,-0.012,-0.098,0.069,0.049,0.000,
0.271,-0.068,0.133,-0.001,-0.023,-0.015,-0.012,-0.091,0.060,0.053,0.000,
0.273,-0.068,0.128,0.006,-0.023,-0.015,-0.012,-0.072,0.043,0.051,0.000,
0.275,-0.053,0.068,0.003,-0.023,-0.015,-0.012,-0.048,0.027,0.050,0.000,
0.277,-0.041,0.020,0.005,-0.023,-0.014,-0.012,-0.032,0.016,0.043,0.000,
0.279,-0.045,-0.070,0.038,-0.023,-0.014,-0.012,-0.032,0.012,0.030,0.000,
0.281,-0.054,-0.090,0.056,-0.023,-0.014,-0.012,-0.035,0.009,0.005,0.000,
0.283,-0.057,-0.092,0.068,-0.023,-0.015,-0.012,-0.031,0.005,-0.025,0.000,
0.285,-0.036,-0.067,0.085,-0.023,-0.015,-0.012,-0.024,0.009,-0.049,0.000,
0.287,-0.014,-0.062,0.083,-0.023,-0.015,-0.011,-0.015,0.021,-0.072,0.000,
0.289,0.031,-0.094,0.026,-0.023,-0.015,-0.011,-0.005,0.026,-0.099,0.000,
0.291,0.057,-0.106,-0.020,-0.023,-0.015,-0.011,0.000,0.030,-0.118,0.000,
0.293,0.119,-0.086,-0.103,-0.023,-0.016,-0.011,0.004,0.032,-0.119,0.000,
0.295,0.157,-0.078,-0.140,-0.023,-0.016,-0.011,0.011,0.033,-0.113,0.000,
0.297,0.231,-0.098,-0.202,-0.023,-0.016,-0.012,0.015,0.029,-0.097,0.000,
0.299,0.250,-0.115,-0.220,-0.022,-0.016,-0.012,0.014,0.018,-0.072,0.000,
0.301,0.256,-0.128,-0.248,-0.022,-0.016,-0.013,0.004,0.011,-0.047,0.000,
0.303,0.257,-0.118,-0.268,-0.021,-0.017,-0.013,-0.009,0.008,-0.026,0.000,
0.305,0.255,-0.117,-0.300,-0.021,-0.017,-0.014,-0.019,-0.004,-0.012,0.000,
0.307,0.239,-0.138,-0.319,-0.020,-0.017,-0.014,-0.031,-0.017,0.003,0.000,
0.309,0.154,-0.183,-0.343,-0.020,-0.017,-0.015,-0.047,-0.024,0.029,0.000,
0.311,0.097,-0.191,-0.329,-0.019,-0.018,-0.015,-0.057,-0.019,0.051,0.000,
0.313,0.054,-0.179,-0.295,-0.019,-0.018,-0.016,-0.064,-0.010,0.061,0.000,
0.315,0.026,-0.093,-0.216,-0.019,-0.018,-0.017,-0.064,0.002,0.058,0.000,
0.317,0.035,-0.032,-0.180,-0.019,-0.019,-0.017,-0.056,0.016,0.047,0.000,
0.319,0.081,0.096,-0.103,-0.019,-0.019,-0.018,-0.047,0.030,0.034,0.000,
0.321,0.109,0.154,-0.079,-0.019,-0.018,-0.018,-0.036,0.036,0.027,0.000,
0.323,0.158,0.225,-0.111,-0.019,-0.018,-0.018,-0.028,0.039,0.027,0.000,
0.325,0.180,0.239,-0.159,-0.018,-0.018,-0.018,-0.023,0.038,0.029,0.000,
0.327,0.220,0.265,-0.266,-0.018,-0.017,-0.018,-0.022,0.034,0.038,0.000,
0.329,0.234,0.283,-0.309,-0.017,-0.017,-0.019,-0.016,0.025,0.042,0.000,
0.331,0.249,0.328,-0.344,-0.017,-0.016,-0.020,-0.010,0.014,0.041,0.000,
0.333,0.242,0.352,-0.341,-0.017,-0.015,-0.020,0.006,-0.006,0.036,0.000,
0.335,0.210,0.369,-0.348,-0.016,-0.015,-0.021,0.025,-0.024,0.027,0.000,
0.337,0.194,0.359,-0.361,-0.016,-0.014,-0.022,0.039,-0.030,0.013,0.000,
0.339,0.170,0.329,-0.364,-0.015,-0.013,-0.022,0.041,-0.033,-0.009,0.000,
0.341,0.088,0.226,-0.322,-0.015,-0.013,-0.023,0.028,-0.029,-0.036,0.000,
0.343,0.047,0.171,-0.290,-0.015,-0.012,-0.024,0.024,-0.019,-0.064,0.000,
0.345,-0.016,0.064,-0.241,-0.015,-0.012,-0.024,0.025,-0.009,-0.083,0.000,
0.347,-0.039,0.013,-0.223,-0.015,-0.012,-0.025,0.023,0.000,-0.081,0.000,
0.349,-0.063,-0.084,-0.187,-0.015,-0.012,-0.025,0.024,0.005,-0.067,0.000,
0.351,-0.063,-0.129,-0.180,-0.015,-0.012,-0.026,0.024,0.004,-0.040,0.000,
0.353,-0.026,-0.223,-0.214,-0.015,-0.012,-0.026,0.022,0.008,-0.015,0.000,
0.355,0.000,-0.269,-0.235,-0.015,-0.013,-0.026,0.021,0.018,-0.000,0.000,
0.357,0.024,-0.302,-0.248,-0.015,-0.013,-0.027,0.013,0.029,0.013,0.000,
0.359,0.069,-0.298,-0.254,-0.015,-0.014,-0.027,-0.000,0.034,0.018,0.000,
0.361,0.083,-0.267,-0.222,-0.015,-0.014,-0.028,-0.017,0.040,0.025,0.000,
0.363,0.088,-0.276,-0.201,-0.015,-0.015,-0.028,-0.041,0.050,0.036,0.000,
0.365,0.100,-0.301,-0.174,-0.014,-0.015,-0.029,-0.060,0.060,0.045,0.000,
0.367,0.125,-0.341,-0.088,-0.014,-0.016,-0.029,-0.068,0.063,0.053,0.000,
0.369,0.125,-0.331,-0.038,-0.014,-0.017,-0.029,-0.071,0.063,0.054,0.000,
0.371,0.097,-0.298,0.021,-0.014,-0.017,-0.029,-0.073,0.065,0.054,0.000,
0.373,0.085,-0.291,0.023,-0.014,-0.018,-0.029,-0.065,0.065,0.056,0.000,
0.375,0.090,-0.288,-0.006,-0.013,-0.018,-0.029,-0.053,0.058,0.062,0.000,
0.377,0.102,-0.283,-0.031,-0.013,-0.019,-0.029,-0.027,0.053,0.067,0.000,
0.379,0.114,-0.262,-0.103,-0.013,-0.020,-0.029,-0.002,0.058,0.078,0.000,
0.381,0.104,-0.249,-0.137,-0.013,-0.020,-0.030,0.012,0.060,0.086,0.000,
0.383,0.086,-0.236,-0.164,-0.013,-0.021,-0.030,0.024,0.057,0.083,0.000,
0.385,0.063,-0.210,-0.202,-0.012,-0.021,-0.030,0.035,0.048,0.070,0.000,
0.387,0.082,-0.142,-0.208,-0.012,-0.022,-0.031,0.042,0.038,0.054,0.000,
0.389,0.094,-0.099,-0.191,-0.012,-0.022,-0.031,0.048,0.028,0.035,0.000,
0.391,0.097,-0.057,-0.164,-0.012,-0.022,-0.031,0.052,0.019,0.018,0.000,
0.393,0.074,0.014,-0.098,-0.012,-0.022,-0.032,0.055,0.011,0.016,0.000,
0.395,0.045,0.037,-0.063,-0.012,-0.022,-0.032,0.061,0.007,0.024,0.000,
0.397,-0.017,0.078,-0.019,-0.012,-0.022,-0.032,0.058,0.010,0.043,0.000,
0.399,-0.034,0.108,-0.013,-0.012,-0.022,-0.032,0.049,0.014,0.063,0.000,
0.401,-0.016,0.177,-0.024,-0.012,-0.022,-0.032,0.039,0.007,0.079,0.000,
0.403,0.012,0.212,-0.038,-0.012,-0.021,-0.032,0.028,-0.007,0.088,0.000,
0.405,0.046,0.243,-0.053,-0.012,-0.021,-0.032,0.013,-0.018,0.078,0.000,
0.407,0.137,0.275,-0.066,-0.012,-0.020,-0.032,-0.003,-0.027,0.060,0.000,
0.409,0.181,0.273,-0.061,-0.011,-0.020,-0.032,-0.010,-0.042,0.045,0.000,
0.411,0.207,0.196,-0.050,-0.011,-0.019,-0.033,-0.015,-0.057,0.029,0.000,
0.413,0.197,0.148,-0.037,-0.010,-0.019,-0.033,-0.012,-0.076,0.020,0.000,
0.415,0.177,0.077,0.019,-0.010,-0.019,-0.033,-0.010,-0.096,0.022,0.000,
0.417,0.164,0.050,0.052,-0.010,-0.018,-0.033,-0.015,-0.105,0.023,0.000,
0.419,0.141,0.061,0.112,-0.009,-0.018,-0.033,-0.022,-0.109,0.017,0.000,
0.421,0.142,0.091,0.143,-0.009,-0.018,-0.032,-0.034,-0.111,0.000,0.000,
0.423,0.158,0.161,0.195,-0.009,-0.018,-0.032,-0.047,-0.105,-0.021,0.000,
0.425,0.172,0.188,0.210,-0.009,-0.018,-0.032,-0.049,-0.093,-0.036,0.000,
0.427,0.201,0.219,0.241,-0.008,-0.017,-0.031,-0.038,-0.079,-0.050,0.000,
0.429,0.202,0.203,0.267,-0.008,-0.017,-0.031,-0.030,-0.066,-0.057,0.000,
0.431,0.194,0.168,0.295,-0.007,-0.017,-0.030,-0.023,-0.057,-0.049,0.000,
0.433,0.168,0.083,0.349,-0.007,-0.016,-0.030,-0.017,-0.051,-0.021,0.000,
0.435,0.162,0.047,0.366,-0.007,-0.016,-0.029,-0.012,-0.039,0.007,0.000,
0.437,0.161,-0.009,0.336,-0.006,-0.016,-0.028,0.000,-0.022,0.024,0.000,
0.439,0.153,-0.019,0.286,-0.006,-0.016,-0.028,0.021,-0.008,0.038,0.000,
0.441,0.132,-0.009,0.151,-0.006,-0.016,-0.027,0.036,0.008,0.044,0.000,
0.443,0.129,0.010,0.087,-0.005,-0.016,-0.027,0.042,0.025,0.049,0.000,
0.445,0.107,0.072,-0.007,-0.005,-0.016,-0.026,0.045,0.030,0.059,0.000,
0.447,0.084,0.102,-0.040,-0.005,-0.016,-0.026,0.046,0.032,0.073,0.000,
0.449,0.034,0.123,-0.108,-0.005,-0.016,-0.027,0.044,0.041,0.081,0.000,
0.451,0.005,0.103,-0.146,-0.005,-0.015,-0.027,0.049,0.046,0.078,0.000,
0.453,-0.080,0.027,-0.197,-0.005,-0.015,-0.027,0.058,0.047,0.064,0.000,
0.455,-0.128,0.003,-0.201,-0.005,-0.015,-0.027,0.066,0.042,0.054,0.000,
0.457,-0.203,-0.009,-0.185,-0.005,-0.015,-0.028,0.072,0.030,0.048,0.000,
0.459,-0.237,-0.010,-0.188,-0.006,-0.015,-0.028,0.072,0.018,0.045,0.000,
0.461,-0.307,0.000,-0.237,-0.006,-0.015,-0.029,0.062,0.008,0.041,0.000,
0.463,-0.334,0.003,-0.267,-0.007,-0.015,-0.029,0.054,-0.007,0.035,0.000,
0.465,-0.348,0.009,-0.291,-0.007,-0.015,-0.030,0.053,-0.017,0.037,0.000,
0.467,-0.326,0.055,-0.330,-0.008,-0.015,-0.030,0.051,-0.026,0.036,0.000,
0.469,-0.294,0.093,-0.350,-0.009,-0.015,-0.031,0.043,-0.037,0.031,0.000,
0.471,-0.218,0.145,-0.388,-0.009,-0.015,-0.032,0.037,-0.045,0.023,0.000,
0.473,-0.180,0.140,-0.415,-0.010,-0.015,-0.032,0.035,-0.048,0.015,0.000,
0.475,-0.113,0.074,-0.469,-0.010,-0.014,-0.033,0.038,-0.046,0.008,0.000,
0.477,-0.080,0.038,-0.479,-0.010,-0.014,-0.034,0.043,-0.039,0.001,0.000,
0.479,0.003,0.011,-0.470,-0.010,-0.014,-0.035,0.045,-0.039,-0.002,0.000,
0.481,0.052,0.013,-0.456,-0.010,-0.014,-0.036,0.047,-0.046,0.004,0.000,
0.483,0.148,0.009,-0.397,-0.010,-0.014,-0.037,0.044,-0.055,0.007,0.000,
0.485,0.183,-0.013,-0.361,-0.010,-0.014,-0.038,0.036,-0.059,0.012,0.000,
0.487,0.207,-0.035,-0.327,-0.010,-0.014,-0.038,0.019,-0.059,0.013,0.000,
0.489,0.229,-0.063,-0.262,-0.009,-0.014,-0.039,-0.007,-0.057,0.005,0.000,
0.491,0.236,-0.059,-0.229,-0.009,-0.014,-0.040,-0.022,-0.047,-0.014,0.000,
0.493,0.236,-0.042,-0.182,-0.008,-0.014,-0.040,-0.036,-0.033,-0.035,0.000,
0.495,0.219,-0.063,-0.169,-0.008,-0.014,-0.040,-0.044,-0.021,-0.047,0.000,
0.497,0.148,-0.121,-0.148,-0.007,-0.015,-0.041,-0.042,-0.009,-0.049,0.000,
0.499,0.106,-0.135,-0.138,-0.007,-0.015,-0.041,-0.036,0.003,-0.041,0.000,
0.501,0.038,-0.127,-0.136,-0.007,-0.015,-0.041,-0.029,0.014,-0.030,0.000,
0.503,0.012,-0.111,-0.143,-0.007,-0.015,-0.042,-0.018,0.023,-0.025,0.000,
0.505,-0.016,-0.074,-0.152,-0.007,-0.016,-0.042,-0.007,0.027,-0.016,0.000,
0.507,-0.023,-0.061,-0.158,-0.007,-0.016,-0.042,0.005,0.024,-0.007,0.000,
0.509,-0.022,-0.042,-0.160,-0.007,-0.016,-0.043,0.017,0.023,-0.004,0.000,
0.511,-0.008,-0.021,-0.155,-0.007,-0.016,-0.043,0.021,0.025,-0.021,0.000,
0.513,0.009,0.015,-0.148,-0.007,-0.016,-0.043,0.023,0.025,-0.040,0.000,
0.515,0.017,0.122,-0.140,-0.007,-0.016,-0.043,0.025,0.021,-0.045,0.000,
0.517,0.006,0.180,-0.133,-0.007,-0.016,-0.044,0.028,0.026,-0.052,0.000,
0.519,-0.021,0.305,-0.090,-0.007,-0.015,-0.044,0.025,0.038,-0.056,0.000,
0.521,-0.034,0.365,-0.057,-0.007,-0.015,-0.044,0.023,0.044,-0.056,0.000,
0.523,-0.066,0.436,0.006,-0.007,-0.014,-0.044,0.022,0.048,-0.047,0.000,
0.525,-0.072,0.448,0.020,-0.007,-0.013,-0.044,0.031,0.051,-0.052,0.000,
0.527,-0.049,0.448,0.007,-0.007,-0.012,-0.044,0.048,0.049,-0.058,0.000,
0.529,-0.025,0.431,-0.015,-0.007,-0.011,-0.044,0.057,0.042,-0.059,0.000,
0.531,0.001,0.401,-0.040,-0.007,-0.010,-0.044,0.052,0.034,-0.053,0.000,
0.533,0.026,0.304,-0.068,-0.007,-0.010,-0.044,0.039,0.026,-0.041,0.000,
0.535,0.013,0.208,-0.068,-0.007,-0.009,-0.044,0.017,0.010,-0.025,0.000,
0.537,0.006,0.171,-0.055,-0.007,-0.009,-0.045,-0.005,-0.007,-0.024,0.000,
0.539,-0.003,0.137,-0.040,-0.007,-0.008,-0.045,-0.023,-0.018,-0.036,0.000,
0.541,-0.021,0.080,-0.029,-0.007,-0.008,-0.045,-0.039,-0.020,-0.050,0.000,
0.543,-0.028,0.064,-0.023,-0.007,-0.008,-0.045,-0.064,-0.014,-0.059,0.000,
0.545,-0.037,0.048,0.004,-0.007,-0.008,-0.045,-0.089,-0.008,-0.065,0.000,
0.547,-0.035,0.043,0.017,-0.007,-0.008,-0.045,-0.105,-0.004,-0.071,0.000,
