time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
3.832,-1.252,-0.975,-0.438,0.243,-0.113,-0.774,0.022,-0.092,-0.031,0.000,
3.834,-1.243,-1.028,-0.566,0.241,-0.115,-0.775,0.019,-0.085,-0.019,0.000,
3.836,-1.195,-1.187,-0.847,0.238,-0.117,-0.776,0.008,-0.078,-0.002,8.000,
3.838,-1.160,-1.294,-0.987,0.236,-0.119,-0.778,-0.007,-0.066,0.009,0.000,
3.840,-1.078,-1.568,-1.243,0.233,-0.122,-0.780,-0.017,-0.053,0.025,0.000,
3.842,-1.008,-1.733,-1.355,0.231,-0.125,-0.783,-0.016,-0.048,0.042,0.000,
3.844,-0.804,-2.096,-1.553,0.229,-0.128,-0.785,-0.006,-0.040,0.060,0.000,
3.846,-0.683,-2.285,-1.655,0.228,-0.133,-0.788,0.014,-0.028,0.081,0.000,
3.848,-0.430,-2.638,-1.834,0.226,-0.137,-0.792,0.039,-0.017,0.094,0.000,
3.850,-0.305,-2.778,-1.893,0.225,-0.143,-0.795,0.059,-0.009,0.098,0.000,
3.852,-0.070,-2.948,-1.976,0.225,-0.148,-0.799,0.072,-0.006,0.102,0.000,
3.854,0.035,-2.976,-2.002,0.225,-0.154,-0.803,0.071,-0.003,0.094,0.000,
3.856,0.194,-2.894,-1.994,0.225,-0.160,-0.807,0.063,0.000,0.086,4.000,
3.858,0.254,-2.764,-1.968,0.225,-0.166,-0.811,0.049,-0.004,0.080,0.000,
3.860,0.341,-2.371,-1.884,0.226,-0.171,-0.815,0.034,-0.008,0.074,0.000,
3.862,0.366,-2.147,-1.825,0.226,-0.176,-0.819,0.025,-0.013,0.066,0.000,
3.864,0.379,-1.919,-1.762,0.227,-0.180,-0.822,0.018,-0.025,0.050,0.000,
3.866,0.402,-1.449,-1.651,0.228,-0.184,-0.826,0.006,-0.034,0.023,0.000,
3.868,0.409,-1.218,-1.603,0.229,-0.187,-0.829,-0.004,-0.037,-0.004,0.000,
3.870,0.398,-0.787,-1.499,0.229,-0.189,-0.833,-0.012,-0.035,-0.012,0.000,
3.872,0.384,-0.582,-1.445,0.230,-0.191,-0.836,-0.018,-0.025,-0.006,0.000,
3.874,0.351,-0.192,-1.315,0.231,-0.192,-0.838,-0.023,-0.013,-0.005,0.000,
3.876,0.329,0.005,-1.221,0.232,-0.193,-0.841,-0.021,-0.005,-0.008,0.000,
3.878,0.273,0.416,-0.975,0.232,-0.193,-0.843,-0.016,-0.009,-0.003,0.000,
3.880,0.245,0.612,-0.843,0.233,-0.192,-0.845,-0.016,-0.025,0.017,0.000,
3.882,0.228,0.798,-0.717,0.233,-0.191,-0.847,-0.010,-0.042,0.038,0.000,
3.884,0.257,1.127,-0.493,0.234,-0.189,-0.849,-0.001,-0.052,0.065,0.000,
3.886,0.294,1.259,-0.391,0.234,-0.187,-0.850,0.009,-0.055,0.095,0.000,
3.888,0.379,1.463,-0.212,0.235,-0.184,-0.850,0.021,-0.055,0.120,0.000,
3.890,0.421,1.549,-0.140,0.236,-0.181,-0.851,0.037,-0.055,0.142,0.000,
3.892,0.471,1.704,-0.019,0.236,-0.178,-0.851,0.047,-0.055,0.169,0.000,
3.894,0.461,1.774,0.021,0.237,-0.175,-0.851,0.057,-0.055,0.184,0.000,
3.896,0.371,1.915,0.073,0.238,-0.171,-0.851,0.062,-0.057,0.182,0.000,
3.898,0.298,1.991,0.107,0.239,-0.167,-0.851,0.057,-0.064,0.176,0.000,
3.900,0.103,2.145,0.168,0.240,-0.163,-0.851,0.052,-0.064,0.155,0.000,
3.902,-0.010,2.210,0.196,0.240,-0.159,-0.850,0.050,-0.059,0.123,0.000,
3.904,-0.249,2.288,0.253,0.240,-0.155,-0.850,0.052,-0.050,0.089,2.000,
3.906,-0.345,2.294,0.264,0.239,-0.150,-0.849,0.055,-0.038,0.066,0.000,
3.908,-0.422,2.275,0.256,0.239,-0.145,-0.849,0.061,-0.031,0.047,0.000,
3.910,-0.532,2.162,0.182,0.238,-0.141,-0.848,0.069,-0.033,0.026,0.000,
3.912,-0.561,2.077,0.129,0.237,-0.137,-0.848,0.075,-0.032,0.006,0.000,
3.914,-0.565,1.880,0.021,0.236,-0.132,-0.848,0.082,-0.025,-0.018,0.000,
3.916,-0.545,1.772,-0.021,0.235,-0.129,-0.848,0.086,-0.009,-0.042,0.000,
3.918,-0.481,1.550,-0.063,0.233,-0.125,-0.848,0.092,0.012,-0.059,0.000,
3.920,-0.440,1.454,-0.067,0.232,-0.122,-0.848,0.093,0.030,-0.071,4.000,
3.922,-0.328,1.301,-0.062,0.232,-0.119,-0.848,0.091,0.033,-0.073,0.000,
3.924,-0.263,1.233,-0.065,0.231,-0.117,-0.848,0.086,0.024,-0.071,0.000,
3.926,-0.135,1.104,-0.078,0.230,-0.114,-0.848,0.077,0.013,-0.072,0.000,
3.928,-0.077,1.050,-0.089,0.230,-0.112,-0.848,0.069,0.000,-0.066,0.000,
3.930,0.015,0.965,-0.130,0.230,-0.110,-0.849,0.063,-0.008,-0.062,0.000,
3.932,0.049,0.925,-0.163,0.230,-0.108,-0.849,0.056,-0.015,-0.061,0.000,
3.934,0.093,0.805,-0.250,0.230,-0.106,-0.849,0.050,-0.024,-0.057,0.000,
3.936,0.117,0.698,-0.297,0.230,-0.104,-0.850,0.047,-0.030,-0.050,0.000,
3.938,0.149,0.533,-0.351,0.231,-0.103,-0.850,0.045,-0.037,-0.045,0.000,
3.940,0.231,0.032,-0.488,0.231,-0.102,-0.851,0.041,-0.039,-0.033,0.000,
3.942,0.279,-0.274,-0.569,0.231,-0.102,-0.852,0.036,-0.044,-0.016,0.000,
3.944,0.367,-0.928,-0.753,0.232,-0.102,-0.853,0.029,-0.055,0.001,0.000,
3.946,0.404,-1.255,-0.845,0.233,-0.104,-0.855,0.017,-0.070,0.006,0.000,
3.948,0.460,-1.859,-0.994,0.233,-0.107,-0.856,0.002,-0.081,0.006,8.000,
3.950,0.470,-2.118,-1.038,0.234,-0.110,-0.858,-0.008,-0.093,0.007,0.000,
3.952,0.454,-2.525,-1.045,0.235,-0.115,-0.860,-0.022,-0.104,0.006,0.000,
3.954,0.433,-2.676,-1.020,0.236,-0.120,-0.862,-0.042,-0.114,0.015,0.000,
3.956,0.354,-2.896,-0.952,0.237,-0.125,-0.864,-0.059,-0.121,0.031,0.000,
3.958,0.290,-2.984,-0.912,0.238,-0.131,-0.866,-0.074,-0.125,0.055,0.000,
3.960,0.215,-3.058,-0.869,0.238,-0.137,-0.868,-0.071,-0.119,0.079,0.000,
3.962,0.082,-3.132,-0.801,0.239,-0.143,-0.870,-0.066,-0.106,0.099,0.000,
3.964,0.037,-3.113,-0.793,0.239,-0.149,-0.872,-0.075,-0.097,0.118,0.000,
3.966,-0.026,-2.965,-0.812,0.239,-0.155,-0.873,-0.085,-0.096,0.123,0.000,
3.968,-0.047,-2.861,-0.825,0.239,-0.161,-0.875,-0.089,-0.097,0.109,0.000,
3.970,-0.053,-2.603,-0.843,0.239,-0.167,-0.876,-0.096,-0.099,0.078,0.000,
3.972,-0.042,-2.441,-0.833,0.239,-0.172,-0.878,-0.104,-0.094,0.040,0.000,
3.974,-0.010,-2.098,-0.786,0.239,-0.177,-0.880,-0.108,-0.081,0.009,0.000,
3.976,0.010,-1.944,-0.764,0.239,-0.181,-0.881,-0.104,-0.063,-0.021,0.000,
3.978,0.033,-1.791,-0.742,0.239,-0.185,-0.883,-0.093,-0.044,-0.046,0.000,
3.980,0.082,-1.490,-0.687,0.239,-0.189,-0.884,-0.081,-0.027,-0.059,8.000,
3.982,0.102,-1.346,-0.666,0.239,-0.192,-0.886,-0.079,-0.017,-0.055,0.000,
3.984,0.145,-1.110,-0.638,0.239,-0.195,-0.887,-0.071,-0.010,-0.040,0.000,
3.986,0.162,-1.046,-0.625,0.239,-0.197,-0.888,-0.053,-0.001,-0.015,0.000,
3.988,0.173,-1.025,-0.598,0.240,-0.199,-0.890,-0.039,0.009,0.003,0.000,
3.990,0.175,-1.049,-0.587,0.240,-0.201,-0.891,-0.039,0.016,0.026,4.000,
3.992,0.162,-1.140,-0.578,0.240,-0.203,-0.892,-0.052,0.021,0.052,0.000,
3.994,0.151,-1.205,-0.577,0.241,-0.205,-0.893,-0.060,0.029,0.074,0.000,
3.996,0.109,-1.374,-0.594,0.241,-0.208,-0.894,-0.059,0.029,0.091,0.000,
3.998,0.079,-1.474,-0.603,0.241,-0.210,-0.895,-0.058,0.017,0.100,0.000,
4.000,0.052,-1.721,-0.603,0.241,-0.213,-0.897,-0.050,-0.003,0.095,0.000,
4.002,0.067,-1.851,-0.599,0.241,-0.217,-0.898,-0.033,-0.013,0.071,0.000,
4.004,0.156,-2.076,-0.638,0.242,-0.221,-0.899,-0.014,-0.017,0.037,0.000,
4.006,0.218,-2.174,-0.673,0.242,-0.225,-0.900,0.006,-0.018,0.008,0.000,
4.008,0.336,-2.360,-0.748,0.242,-0.229,-0.902,0.027,-0.019,-0.014,0.000,
4.010,0.370,-2.451,-0.785,0.243,-0.234,-0.903,0.041,-0.017,-0.037,0.000,
4.012,0.372,-2.540,-0.813,0.244,-0.239,-0.905,0.045,-0.021,-0.058,0.000,
4.014,0.297,-2.700,-0.825,0.245,-0.244,-0.906,0.046,-0.026,-0.073,0.000,
4.016,0.252,-2.756,-0.818,0.245,-0.249,-0.908,0.049,-0.030,-0.078,0.000,
4.018,0.194,-2.783,-0.786,0.246,-0.255,-0.910,0.052,-0.030,-0.077,0.000,
4.020,0.182,-2.740,-0.753,0.246,-0.260,-0.911,0.057,-0.028,-0.075,0.000,
4.022,0.205,-2.518,-0.660,0.246,-0.266,-0.913,0.061,-0.021,-0.074,8.000,
4.024,0.241,-2.336,-0.617,0.247,-0.271,-0.914,0.061,-0.017,-0.069,0.000,
4.026,0.331,-1.878,-0.533,0.247,-0.275,-0.915,0.056,-0.014,-0.067,0.000,
4.028,0.372,-1.639,-0.476,0.248,-0.279,-0.916,0.040,-0.012,-0.058,0.000,
4.030,0.449,-1.169,-0.326,0.249,-0.282,-0.917,0.022,-0.013,-0.031,0.000,
4.032,0.487,-0.941,-0.252,0.250,-0.285,-0.918,0.007,-0.018,-0.004,0.000,
4.034,0.525,-0.728,-0.188,0.251,-0.287,-0.918,-0.007,-0.022,0.012,0.000,
4.036,0.607,-0.352,-0.092,0.252,-0.288,-0.919,-0.014,-0.017,0.024,0.000,
4.038,0.642,-0.189,-0.063,0.253,-0.289,-0.919,-0.015,-0.005,0.037,0.000,
4.040,0.701,0.091,-0.030,0.254,-0.289,-0.919,-0.009,0.009,0.067,0.000,
4.042,0.731,0.218,-0.007,0.255,-0.289,-0.919,-0.001,0.012,0.097,0.000,
4.044,0.769,0.467,0.053,0.257,-0.289,-0.919,0.003,0.016,0.119,0.000,
4.046,0.760,0.587,0.081,0.258,-0.288,-0.919,0.008,0.022,0.142,0.000,
4.048,0.680,0.807,0.156,0.260,-0.286,-0.919,0.010,0.030,0.160,0.000,
4.050,0.627,0.902,0.189,0.261,-0.285,-0.919,0.016,0.036,0.162,0.000,
4.052,0.501,1.028,0.211,0.263,-0.283,-0.918,0.032,0.043,0.159,0.000,
4.054,0.435,1.076,0.205,0.264,-0.281,-0.918,0.044,0.042,0.148,0.000,
4.056,0.370,1.121,0.200,0.264,-0.279,-0.917,0.045,0.032,0.127,0.000,
4.058,0.240,1.222,0.205,0.265,-0.277,-0.917,0.044,0.013,0.109,0.000,
4.060,0.178,1.283,0.208,0.266,-0.274,-0.917,0.042,-0.003,0.093,0.000,
4.062,0.068,1.432,0.214,0.266,-0.272,-0.916,0.037,-0.007,0.075,0.000,
4.064,0.011,1.507,0.233,0.266,-0.269,-0.916,0.024,0.003,0.051,0.000,
4.066,-0.113,1.636,0.280,0.266,-0.266,-0.915,0.016,0.012,0.025,0.000,
4.068,-0.168,1.701,0.297,0.266,-0.262,-0.915,0.012,0.016,0.008,2.000,
4.070,-0.221,1.837,0.320,0.266,-0.259,-0.914,0.000,0.020,0.004,0.000,
4.072,-0.225,1.904,0.323,0.265,-0.255,-0.914,-0.018,0.021,0.008,0.000,
4.074,-0.195,2.034,0.324,0.265,-0.252,-0.913,-0.034,0.019,0.015,0.000,
4.076,-0.167,2.094,0.340,0.264,-0.247,-0.912,-0.043,0.010,0.022,0.000,
4.078,-0.103,2.162,0.379,0.264,-0.243,-0.912,-0.047,0.005,0.028,0.000,
4.080,-0.065,2.164,0.373,0.264,-0.239,-0.911,-0.051,-0.006,0.031,0.000,
4.082,-0.021,2.141,0.346,0.264,-0.235,-0.910,-0.061,-0.017,0.036,0.000,
4.084,0.069,1.985,0.235,0.264,-0.230,-0.909,-0.079,-0.018,0.031,0.000,
4.086,0.102,1.848,0.150,0.264,-0.226,-0.909,-0.093,-0.012,0.019,0.000,
4.088,0.152,1.498,-0.044,0.264,-0.223,-0.909,-0.097,-0.006,-0.001,0.000,
4.090,0.178,1.286,-0.148,0.264,-0.220,-0.909,-0.089,-0.002,-0.020,0.000,
4.092,0.238,0.823,-0.362,0.265,-0.217,-0.909,-0.078,0.002,-0.028,0.000,
4.094,0.271,0.608,-0.475,0.265,-0.215,-0.910,-0.059,0.006,-0.023,0.000,
4.096,0.345,0.284,-0.649,0.266,-0.214,-0.911,-0.033,0.001,-0.007,0.000,
4.098,0.382,0.187,-0.703,0.266,-0.214,-0.912,-0.007,-0.006,0.009,0.000,
4.100,0.433,0.112,-0.766,0.267,-0.213,-0.913,0.010,-0.005,0.008,0.000,
4.102,0.438,0.123,-0.770,0.268,-0.213,-0.915,0.017,-0.001,0.001,0.000,
4.104,0.431,0.163,-0.755,0.269,-0.213,-0.916,0.017,0.005,-0.009,0.000,
4.106,0.408,0.301,-0.704,0.270,-0.213,-0.918,0.014,0.008,-0.008,0.000,
4.108,0.398,0.379,-0.679,0.271,-0.212,-0.919,0.023,0.002,0.004,0.000,
4.110,0.373,0.474,-0.637,0.271,-0.211,-0.921,0.039,-0.017,0.018,0.000,
4.112,0.343,0.462,-0.618,0.272,-0.210,-0.922,0.050,-0.037,0.027,0.000,
4.114,0.239,0.342,-0.571,0.273,-0.209,-0.923,0.050,-0.059,0.028,0.000,
4.116,0.182,0.227,-0.540,0.273,-0.209,-0.924,0.054,-0.084,0.025,0.000,
4.118,0.062,-0.095,-0.462,0.274,-0.208,-0.925,0.060,-0.105,0.024,0.000,
4.120,0.003,-0.300,-0.436,0.274,-0.208,-0.926,0.058,-0.123,0.029,0.000,
4.122,-0.105,-0.788,-0.399,0.274,-0.209,-0.927,0.049,-0.136,0.041,0.000,
4.124,-0.145,-1.055,-0.377,0.274,-0.211,-0.928,0.040,-0.138,0.064,0.000,
4.126,-0.176,-1.611,-0.337,0.273,-0.213,-0.929,0.031,-0.125,0.092,0.000,
4.128,-0.169,-1.889,-0.332,0.273,-0.216,-0.929,0.019,-0.105,0.118,0.000,
4.130,-0.160,-2.152,-0.342,0.273,-0.220,-0.930,0.017,-0.080,0.134,0.000,
4.132,-0.136,-2.589,-0.401,0.272,-0.224,-0.931,0.019,-0.056,0.138,0.000,
4.134,-0.112,-2.747,-0.456,0.272,-0.229,-0.932,0.018,-0.030,0.128,0.000,
4.136,-0.056,-2.889,-0.549,0.272,-0.235,-0.933,0.011,-0.003,0.111,0.000,
4.138,-0.024,-2.871,-0.571,0.272,-0.240,-0.934,0.000,0.020,0.099,4.000,
4.140,0.052,-2.689,-0.612,0.272,-0.246,-0.935,-0.018,0.042,0.087,0.000,
4.142,0.091,-2.531,-0.641,0.272,-0.252,-0.936,-0.034,0.055,0.077,0.000,
4.144,0.154,-2.145,-0.688,0.272,-0.257,-0.937,-0.047,0.064,0.074,0.000,
4.146,0.175,-1.956,-0.696,0.272,-0.261,-0.939,-0.055,0.072,0.073,8.000,
4.148,0.201,-1.634,-0.683,0.273,-0.265,-0.940,-0.047,0.066,0.067,0.000,
4.150,0.219,-1.510,-0.652,0.273,-0.268,-0.941,-0.027,0.052,0.061,0.000,
4.152,0.237,-1.400,-0.599,0.273,-0.271,-0.943,-0.002,0.039,0.062,0.000,
4.154,0.243,-1.199,-0.469,0.274,-0.274,-0.944,0.010,0.028,0.064,0.000,
4.156,0.221,-1.109,-0.400,0.274,-0.276,-0.945,0.013,0.016,0.062,0.000,
4.158,0.093,-0.918,-0.225,0.275,-0.278,-0.946,0.009,0.011,0.060,0.000,
4.160,0.001,-0.817,-0.138,0.275,-0.280,-0.946,0.005,0.015,0.054,0.000,
4.162,-0.183,-0.609,-0.017,0.275,-0.282,-0.946,0.002,0.015,0.049,0.000,
4.164,-0.276,-0.489,0.043,0.275,-0.283,-0.946,0.007,0.017,0.047,0.000,
4.166,-0.455,-0.196,0.225,0.274,-0.284,-0.946,0.016,0.024,0.040,0.000,
4.168,-0.537,-0.026,0.324,0.273,-0.285,-0.946,0.022,0.030,0.032,0.000,
4.170,-0.630,0.359,0.467,0.272,-0.285,-0.945,0.030,0.034,0.015,0.000,
4.172,-0.627,0.567,0.512,0.271,-0.284,-0.944,0.034,0.036,-0.009,0.000,
4.174,-0.583,0.958,0.596,0.270,-0.283,-0.943,0.039,0.031,-0.022,0.000,
4.176,-0.550,1.123,0.641,0.268,-0.281,-0.942,0.047,0.020,-0.029,0.000,
4.178,-0.434,1.361,0.751,0.267,-0.279,-0.941,0.053,-0.000,-0.030,0.000,
4.180,-0.354,1.416,0.791,0.266,-0.276,-0.939,0.049,-0.018,-0.023,0.000,
4.182,-0.170,1.391,0.779,0.266,-0.273,-0.938,0.043,-0.027,-0.023,0.000,
4.184,-0.072,1.309,0.735,0.265,-0.270,-0.936,0.033,-0.037,-0.028,0.000,
4.186,0.026,1.166,0.679,0.265,-0.268,-0.935,0.034,-0.042,-0.034,0.000,
4.188,0.206,0.734,0.542,0.265,-0.265,-0.933,0.042,-0.037,-0.033,0.000,
4.190,0.282,0.484,0.462,0.266,-0.264,-0.932,0.054,-0.032,-0.027,0.000,
4.192,0.407,-0.026,0.283,0.266,-0.263,-0.931,0.068,-0.027,-0.002,0.000,
4.194,0.443,-0.273,0.190,0.267,-0.263,-0.931,0.078,-0.021,0.025,0.000,
4.196,0.442,-0.721,0.025,0.268,-0.263,-0.930,0.082,-0.014,0.041,0.000,
4.198,0.402,-0.907,-0.040,0.269,-0.265,-0.930,0.081,-0.009,0.047,0.000,
4.200,0.349,-1.074,-0.094,0.270,-0.267,-0.930,0.086,-0.003,0.048,0.000,
4.202,0.251,-1.333,-0.190,0.270,-0.269,-0.931,0.089,-0.001,0.055,0.000,
4.204,0.200,-1.484,-0.251,0.271,-0.272,-0.931,0.095,-0.006,0.060,0.000,
4.206,0.189,-1.537,-0.236,0.271,-0.274,-0.931,0.097,-0.015,0.067,0.000,
4.208,0.174,-1.576,-0.199,0.272,-0.278,-0.932,0.085,-0.021,0.075,0.000,
4.210,0.138,-1.654,-0.135,0.272,-0.281,-0.932,0.059,-0.027,0.077,0.000,
4.212,0.124,-1.696,-0.103,0.272,-0.284,-0.933,0.037,-0.032,0.072,0.000,
4.214,0.103,-1.803,-0.021,0.272,-0.287,-0.933,0.016,-0.034,0.069,0.000,
4.216,0.093,-1.870,0.009,0.273,-0.291,-0.933,0.004,-0.039,0.063,0.000,
4.218,0.042,-2.008,0.052,0.273,-0.295,-0.933,-0.004,-0.047,0.061,0.000,
4.220,-0.010,-2.084,0.062,0.273,-0.299,-0.933,-0.017,-0.050,0.065,0.000,
4.222,-0.132,-2.239,0.021,0.273,-0.303,-0.933,-0.024,-0.047,0.062,0.000,
4.224,-0.180,-2.311,-0.015,0.273,-0.307,-0.933,-0.027,-0.039,0.048,0.000,
4.226,-0.226,-2.368,-0.044,0.272,-0.312,-0.933,-0.030,-0.033,0.030,0.000,
4.228,-0.329,-2.409,-0.082,0.272,-0.317,-0.933,-0.035,-0.029,0.009,8.000,
4.230,-0.381,-2.416,-0.093,0.271,-0.322,-0.933,-0.035,-0.025,-0.005,0.000,
4.232,-0.450,-2.456,-0.118,0.270,-0.326,-0.933,-0.026,-0.021,-0.009,0.000,
4.234,-0.464,-2.490,-0.132,0.270,-0.331,-0.933,-0.010,-0.015,-0.007,0.000,
4.236,-0.467,-2.569,-0.152,0.269,-0.336,-0.934,-0.006,-0.004,0.001,0.000,
4.238,-0.468,-2.592,-0.140,0.268,-0.341,-0.934,-0.015,0.011,0.002,0.000,
4.240,-0.469,-2.560,-0.069,0.267,-0.347,-0.934,-0.029,0.026,-0.004,0.000,
4.242,-0.467,-2.480,-0.024,0.266,-0.352,-0.934,-0.044,0.046,-0.005,0.000,
4.244,-0.484,-2.166,0.078,0.265,-0.357,-0.934,-0.060,0.064,-0.006,0.000,
4.246,-0.500,-1.939,0.122,0.264,-0.361,-0.934,-0.077,0.072,0.000,0.000,
4.248,-0.543,-1.385,0.214,0.263,-0.365,-0.934,-0.097,0.074,0.019,0.000,
4.250,-0.549,-1.077,0.260,0.262,-0.368,-0.933,-0.104,0.080,0.033,0.000,
4.252,-0.528,-0.763,0.292,0.261,-0.370,-0.933,-0.107,0.087,0.031,0.000,
4.254,-0.412,-0.171,0.297,0.260,-0.371,-0.932,-0.110,0.089,0.024,0.000,
4.256,-0.328,0.081,0.271,0.259,-0.372,-0.932,-0.109,0.079,0.023,0.000,
4.258,-0.141,0.495,0.178,0.258,-0.372,-0.931,-0.102,0.066,0.024,0.000,
4.260,-0.046,0.668,0.113,0.258,-0.371,-0.931,-0.098,0.047,0.036,0.000,
4.262,0.131,0.968,-0.005,0.258,-0.369,-0.931,-0.089,0.030,0.061,2.000,
4.264,0.212,1.109,-0.057,0.258,-0.367,-0.931,-0.078,0.019,0.081,0.000,
4.266,0.365,1.375,-0.150,0.259,-0.365,-0.931,-0.065,0.015,0.085,0.000,
4.268,0.437,1.495,-0.183,0.259,-0.362,-0.931,-0.045,0.012,0.083,0.000,
4.270,0.556,1.735,-0.193,0.260,-0.359,-0.931,-0.025,-0.000,0.083,0.000,
4.272,0.604,1.857,-0.157,0.261,-0.356,-0.932,-0.012,-0.013,0.087,0.000,
4.274,0.682,2.075,-0.019,0.262,-0.352,-0.932,-0.008,-0.018,0.087,0.000,
4.276,0.705,2.155,0.053,0.264,-0.348,-0.932,-0.003,-0.021,0.083,0.000,
4.278,0.720,2.220,0.108,0.265,-0.344,-0.932,0.006,-0.029,0.070,0.000,
4.280,0.751,2.339,0.155,0.267,-0.339,-0.932,0.014,-0.036,0.059,0.000,
4.282,0.764,2.379,0.159,0.268,-0.335,-0.932,0.018,-0.037,0.048,0.000,
4.284,0.769,2.386,0.152,0.270,-0.330,-0.931,0.014,-0.033,0.045,0.000,
4.286,0.755,2.363,0.144,0.271,-0.325,-0.931,0.004,-0.028,0.055,0.000,
4.288,0.723,2.280,0.128,0.273,-0.320,-0.931,-0.001,-0.030,0.065,0.000,
4.290,0.707,2.223,0.111,0.274,-0.316,-0.930,0.007,-0.040,0.068,0.000,
4.292,0.668,2.082,0.030,0.276,-0.311,-0.930,0.023,-0.051,0.080,0.000,
4.294,0.648,2.002,-0.020,0.277,-0.307,-0.930,0.041,-0.060,0.106,0.000,
4.296,0.601,1.821,-0.122,0.278,-0.303,-0.930,0.058,-0.062,0.128,0.000,
4.298,0.569,1.722,-0.172,0.279,-0.300,-0.930,0.071,-0.053,0.141,0.000,
4.300,0.528,1.622,-0.215,0.281,-0.296,-0.931,0.076,-0.034,0.133,0.000,
4.302,0.404,1.424,-0.276,0.282,-0.293,-0.931,0.078,-0.018,0.111,0.000,
4.304,0.333,1.340,-0.296,0.282,-0.290,-0.932,0.083,-0.015,0.093,0.000,
4.306,0.170,1.208,-0.323,0.283,-0.287,-0.932,0.093,-0.023,0.079,0.000,
4.308,0.075,1.161,-0.327,0.283,-0.285,-0.933,0.090,-0.031,0.071,2.000,
4.310,-0.134,1.093,-0.287,0.284,-0.283,-0.934,0.081,-0.031,0.065,0.000,
4.312,-0.248,1.049,-0.251,0.283,-0.280,-0.934,0.063,-0.028,0.055,0.000,
4.314,-0.485,0.883,-0.187,0.283,-0.278,-0.935,0.043,-0.025,0.044,0.000,
4.316,-0.606,0.782,-0.156,0.282,-0.277,-0.935,0.027,-0.031,0.043,0.000,
4.318,-0.827,0.612,-0.109,0.281,-0.275,-0.935,0.013,-0.034,0.056,0.000,
4.320,-0.914,0.545,-0.102,0.279,-0.274,-0.936,0.003,-0.034,0.088,0.000,
4.322,-1.073,0.442,-0.115,0.277,-0.273,-0.936,0.003,-0.035,0.118,0.000,
4.324,-1.142,0.396,-0.130,0.275,-0.272,-0.936,0.008,-0.036,0.124,0.000,
4.326,-1.197,0.352,-0.146,0.273,-0.271,-0.936,0.020,-0.032,0.108,0.000,
4.328,-1.276,0.299,-0.150,0.270,-0.270,-0.937,0.030,-0.031,0.077,0.000,
4.330,-1.298,0.299,-0.145,0.268,-0.270,-0.937,0.038,-0.025,0.048,0.000,
4.332,-1.312,0.367,-0.139,0.265,-0.269,-0.937,0.037,-0.010,0.025,0.000,
4.334,-1.306,0.420,-0.125,0.263,-0.268,-0.937,0.028,0.018,0.004,0.000,
4.336,-1.215,0.532,-0.066,0.260,-0.267,-0.938,0.020,0.045,-0.008,0.000,
4.338,-1.129,0.587,-0.029,0.258,-0.266,-0.938,0.020,0.062,-0.012,0.000,
4.340,-0.920,0.658,0.001,0.255,-0.265,-0.938,0.031,0.063,-0.014,0.000,
4.342,-0.822,0.655,-0.017,0.253,-0.264,-0.938,0.044,0.056,-0.002,0.000,
4.344,-0.682,0.519,-0.077,0.252,-0.263,-0.938,0.051,0.048,0.014,0.000,
4.346,-0.635,0.395,-0.124,0.250,-0.262,-0.938,0.048,0.041,0.026,0.000,
4.348,-0.592,0.254,-0.186,0.249,-0.261,-0.938,0.040,0.044,0.027,0.000,
4.350,-0.509,-0.017,-0.327,0.248,-0.260,-0.939,0.037,0.052,0.022,0.000,
4.352,-0.462,-0.133,-0.390,0.247,-0.260,-0.939,0.042,0.063,0.010,0.000,
4.354,-0.348,-0.310,-0.478,0.246,-0.261,-0.940,0.048,0.071,-0.002,0.000,
4.356,-0.273,-0.364,-0.504,0.245,-0.261,-0.941,0.057,0.077,-0.006,0.000,
4.358,-0.100,-0.424,-0.532,0.245,-0.262,-0.942,0.071,0.072,-0.011,0.000,
4.360,-0.014,-0.434,-0.545,0.245,-0.263,-0.943,0.088,0.062,-0.020,0.000,
4.362,0.147,-0.427,-0.566,0.245,-0.264,-0.944,0.099,0.062,-0.039,0.000,
4.364,0.223,-0.417,-0.566,0.245,-0.265,-0.945,0.100,0.066,-0.058,0.000,
4.366,0.349,-0.416,-0.553,0.245,-0.265,-0.946,0.101,0.078,-0.079,0.000,
4.368,0.388,-0.432,-0.538,0.246,-0.266,-0.948,0.100,0.089,-0.097,0.000,
4.370,0.410,-0.470,-0.514,0.247,-0.267,-0.949,0.091,0.096,-0.102,0.000,
4.372,0.449,-0.579,-0.443,0.248,-0.268,-0.950,0.074,0.099,-0.098,0.000,
4.374,0.503,-0.694,-0.361,0.248,-0.269,-0.951,0.055,0.090,-0.099,0.000,
4.376,0.521,-0.736,-0.306,0.249,-0.271,-0.951,0.037,0.068,-0.087,0.000,
4.378,0.525,-0.747,-0.238,0.251,-0.272,-0.952,0.013,0.044,-0.059,0.000,
4.380,0.508,-0.679,-0.091,0.252,-0.273,-0.952,-0.017,0.026,-0.034,0.000,
4.382,0.485,-0.621,-0.011,0.253,-0.275,-0.953,-0.042,0.007,-0.020,8.000,
4.384,0.413,-0.474,0.137,0.254,-0.276,-0.953,-0.064,-0.016,-0.014,0.000,
4.386,0.377,-0.387,0.188,0.254,-0.277,-0.952,-0.082,-0.036,-0.017,0.000,
4.388,0.315,-0.193,0.226,0.255,-0.278,-0.952,-0.093,-0.048,-0.020,0.000,
