time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.049,0.096,-616318336.000,0.179,0.003,8523265536.000,0.003,0.051,-0.007,0.018,2.000,
0.051,0.046,-863542848.000,0.208,0.003,8522032640.000,0.004,0.050,-0.004,0.013,2.000,
0.053,-0.013,-650341440.000,0.236,0.003,8520305664.000,0.004,0.049,0.001,0.009,2.000,
0.055,-0.081,-284019232.000,0.258,0.003,8519005184.000,0.005,0.047,0.008,0.006,2.000,
0.057,-0.152,16716748.000,0.270,0.003,8518436864.000,0.005,0.044,0.014,0.006,2.000,
0.059,-0.218,165058288.000,0.272,0.003,8518470656.000,0.006,0.042,0.018,0.006,2.000,
0.061,-0.275,176385120.000,0.266,0.002,8518800384.000,0.006,0.039,0.020,0.007,2.000,
0.063,-0.321,112657048.000,0.253,0.002,8519153152.000,0.007,0.037,0.020,0.008,2.000,
0.065,-0.354,35395220.000,0.232,0.001,8519378432.000,0.007,0.035,0.017,0.008,2.000,
0.067,-0.377,-18368142.000,0.205,0.000,8519449600.000,0.008,0.033,0.011,0.008,2.000,
0.069,-0.389,-38822064.000,0.181,-0.001,8519412736.000,0.008,0.029,0.003,0.007,2.000,
0.071,-0.388,-34048792.000,0.165,-0.001,8519334912.000,0.009,0.025,-0.005,0.006,2.000,
0.073,-0.369,-18161380.000,0.158,-0.002,8519266816.000,0.009,0.020,-0.013,0.003,2.000,
0.075,-0.333,-2813882.000,0.158,-0.003,8519230464.000,0.009,0.015,-0.019,-0.001,2.000,
0.077,-0.284,6202653.000,0.165,-0.003,8519224832.000,0.010,0.010,-0.023,-0.006,2.000,
0.079,-0.225,8401600.000,0.172,-0.004,8519237120.000,0.010,0.007,-0.024,-0.013,2.000,
0.081,-0.162,6221006.000,0.174,-0.005,8519254016.000,0.010,0.005,-0.023,-0.020,2.000,
0.083,-0.102,2644133.500,0.161,-0.005,8519266816.000,0.011,0.006,-0.021,-0.028,2.000,
0.085,-0.051,-241417.922,0.135,-0.005,8519271936.000,0.011,0.009,-0.018,-0.035,2.000,
0.087,-0.006,-1632796.375,0.104,-0.005,8519271424.000,0.011,0.012,-0.016,-0.042,2.000,
0.089,0.036,-1705663.375,0.074,-0.005,8519268352.000,0.011,0.015,-0.013,-0.048,2.000,
0.091,0.078,-1070516.750,0.048,-0.005,8519264768.000,0.012,0.017,-0.012,-0.052,2.000,
0.093,0.123,-321104.625,0.027,-0.005,8519262720.000,0.012,0.017,-0.011,-0.055,2.000,
0.095,0.172,191619.125,0.013,-0.005,8519262208.000,0.012,0.017,-0.010,-0.054,2.000,
0.097,0.224,380194.688,0.006,-0.004,8519262208.000,0.012,0.016,-0.010,-0.049,2.000,
0.099,0.275,327403.156,0.003,-0.004,8519263232.000,0.012,0.016,-0.010,-0.041,2.000,
0.101,0.319,171083.250,0.004,-0.003,8519263744.000,0.012,0.016,-0.011,-0.030,2.000,
0.103,0.353,23077.277,0.007,-0.003,8519264256.000,0.012,0.016,-0.011,-0.017,2.000,
0.105,0.374,-62274.316,0.007,-0.002,8519264256.000,0.012,0.015,-0.011,-0.004,2.000,
0.107,0.380,-81686.094,-0.000,-0.001,8519264256.000,0.012,0.013,-0.011,0.008,2.000,
0.109,0.373,-59471.047,-0.017,-0.000,8519263744.000,0.012,0.010,-0.012,0.018,2.000,
0.111,0.351,-24571.811,-0.039,0.000,8519263744.000,0.012,0.007,-0.012,0.027,2.000,
0.113,0.318,3098.398,-0.060,0.001,8519263744.000,0.012,0.004,-0.012,0.031,6.000,
0.115,0.280,16131.619,-0.072,0.002,8519263744.000,0.012,0.001,-0.011,0.033,2.000,
0.117,0.241,16483.986,-0.073,0.002,8519263744.000,0.011,-0.001,-0.011,0.033,2.000,
0.119,0.205,10164.385,-0.067,0.003,8519263744.000,0.011,-0.001,-0.012,0.032,2.000,
0.121,0.173,2899.816,-0.057,0.003,8519263744.000,0.011,-0.000,-0.013,0.028,2.000,
0.123,0.149,-1986.580,-0.050,0.003,8519263744.000,0.011,0.002,-0.016,0.024,2.000,
0.125,0.135,-3720.684,-0.047,0.004,8519263744.000,0.011,0.005,-0.019,0.019,2.000,
0.127,0.133,-3146.894,-0.050,0.004,8519263744.000,0.011,0.008,-0.023,0.014,2.000,
0.129,0.144,-1610.420,-0.054,0.004,8519263744.000,0.011,0.011,-0.028,0.009,2.000,
0.131,0.167,-183.956,-0.059,0.005,8519263744.000,0.011,0.014,-0.032,0.004,2.000,
0.133,0.201,623.253,-0.061,0.005,8519263744.000,0.010,0.017,-0.033,0.001,2.000,
0.135,0.240,793.086,-0.059,0.005,8519263744.000,0.010,0.022,-0.031,-0.002,2.000,
0.137,0.282,567.582,-0.052,0.006,8519263744.000,0.010,0.027,-0.026,-0.004,2.000,
0.139,0.319,227.352,-0.043,0.006,8519263744.000,0.010,0.031,-0.019,-0.005,2.000,
0.141,0.351,-37.790,-0.032,0.007,8519263744.000,0.010,0.035,-0.009,-0.007,2.000,
0.143,0.374,-159.665,-0.022,0.008,8519263744.000,0.010,0.038,0.001,-0.009,2.000,
0.145,0.386,-159.648,-0.013,0.008,8519263744.000,0.010,0.039,0.009,-0.013,2.000,
0.147,0.383,-96.821,-0.004,0.009,8519263744.000,0.010,0.039,0.016,-0.018,2.000,
0.149,0.370,-26.394,0.006,0.010,8519263744.000,0.010,0.039,0.022,-0.025,2.000,
0.151,0.356,20.190,0.018,0.011,8519263744.000,0.010,0.040,0.025,-0.032,2.000,
0.153,0.344,36.130,0.031,0.011,8519263744.000,0.010,0.043,0.026,-0.038,2.000,
0.155,0.337,30.007,0.045,0.012,8519263744.000,0.010,0.046,0.025,-0.042,2.000,
0.157,0.331,14.942,0.059,0.013,8519263744.000,0.010,0.050,0.022,-0.043,2.000,
0.159,0.328,1.220,0.072,0.013,8519263744.000,0.010,0.054,0.018,-0.042,2.000,
0.161,0.330,-6.394,0.081,0.014,8519263744.000,0.010,0.057,0.014,-0.038,2.000,
0.163,0.339,-7.853,0.092,0.015,8519263744.000,0.011,0.058,0.010,-0.033,2.000,
0.165,0.355,-5.559,0.107,0.015,8519263744.000,0.011,0.059,0.006,-0.028,2.000,
0.167,0.376,-2.237,0.127,0.016,8519263744.000,0.011,0.059,0.003,-0.022,2.000,
0.169,0.399,0.301,0.146,0.017,8519263744.000,0.011,0.058,0.000,-0.017,2.000,
0.171,0.421,1.428,0.155,0.018,8519263744.000,0.011,0.056,-0.004,-0.014,2.000,
0.173,0.440,1.375,0.154,0.019,8519263744.000,0.012,0.055,-0.011,-0.011,2.000,
0.175,0.457,0.713,0.151,0.019,8519263744.000,0.012,0.052,-0.020,-0.009,2.000,
0.177,0.469,-0.009,0.150,0.020,8519263744.000,0.012,0.050,-0.028,-0.006,2.000,
0.179,0.477,-0.488,0.157,0.021,8519263744.000,0.013,0.048,-0.035,-0.003,2.000,
0.181,0.480,-0.671,0.175,0.022,8519263744.000,0.013,0.047,-0.039,0.001,2.000,
0.183,0.481,-0.642,0.200,0.023,8519263744.000,0.013,0.048,-0.041,0.006,2.000,
0.185,0.482,-0.527,0.227,0.024,8519263744.000,0.014,0.049,-0.039,0.010,2.000,
0.187,0.485,-0.420,0.251,0.025,8519263744.000,0.014,0.051,-0.035,0.014,2.000,
0.189,0.483,-0.366,0.268,0.026,8519263744.000,0.015,0.051,-0.029,0.018,2.000,
0.191,0.474,-0.367,0.279,0.027,8519263744.000,0.015,0.049,-0.023,0.021,2.000,
0.193,0.457,-0.404,0.281,0.028,8519263744.000,0.016,0.047,-0.016,0.023,2.000,
0.195,0.437,-0.452,0.278,0.029,8519263744.000,0.016,0.045,-0.010,0.026,2.000,
0.197,0.416,-0.496,0.271,0.030,8519263744.000,0.017,0.045,-0.005,0.030,2.000,
0.199,0.396,-0.530,0.262,0.031,8519263744.000,0.017,0.046,-0.000,0.035,2.000,
0.201,0.378,-0.554,0.257,0.031,8519263744.000,0.018,0.048,0.004,0.041,2.000,
0.203,0.360,-0.567,0.260,0.032,8519263744.000,0.019,0.051,0.007,0.045,2.000,
0.205,0.339,-0.566,0.267,0.033,8519263744.000,0.019,0.053,0.009,0.046,2.000,
0.207,0.312,-0.551,0.277,0.034,8519263744.000,0.020,0.055,0.011,0.044,2.000,
0.209,0.282,-0.527,0.287,0.034,8519263744.000,0.020,0.056,0.013,0.039,2.000,
0.211,0.252,-0.496,0.293,0.035,8519263744.000,0.021,0.057,0.015,0.031,2.000,
0.213,0.225,-0.461,0.296,0.035,8519263744.000,0.021,0.058,0.018,0.023,2.000,
0.215,0.206,-0.420,0.295,0.036,8519263744.000,0.022,0.060,0.019,0.014,2.000,
0.217,0.196,-0.373,0.292,0.036,8519263744.000,0.022,0.062,0.019,0.005,2.000,
0.219,0.196,-0.319,0.285,0.036,8519263744.000,0.023,0.064,0.017,-0.003,2.000,
0.221,0.203,-0.258,0.279,0.037,8519263744.000,0.024,0.067,0.016,-0.010,2.000,
0.223,0.215,-0.189,0.277,0.037,8519263744.000,0.024,0.069,0.014,-0.015,2.000,
0.225,0.230,-0.118,0.283,0.038,8519263744.000,0.025,0.069,0.012,-0.019,2.000,
0.227,0.249,-0.051,0.295,0.038,8519263744.000,0.025,0.067,0.010,-0.021,2.000,
0.229,0.272,0.003,0.313,0.039,8519263744.000,0.026,0.063,0.008,-0.022,2.000,
0.231,0.293,0.036,0.337,0.039,8519263744.000,0.027,0.060,0.005,-0.023,2.000,
0.233,0.309,0.049,0.362,0.040,8519263744.000,0.027,0.057,0.001,-0.022,2.000,
0.235,0.315,0.048,0.382,0.040,8519263744.000,0.028,0.055,-0.002,-0.021,2.000,
0.237,0.311,0.043,0.394,0.041,8519263744.000,0.029,0.053,-0.004,-0.020,2.000,
0.239,0.300,0.041,0.393,0.042,8519263744.000,0.029,0.051,-0.005,-0.019,2.000,
0.241,0.288,0.044,0.378,0.042,8519263744.000,0.030,0.048,-0.005,-0.018,2.000,
0.243,0.278,0.049,0.349,0.043,8519263744.000,0.031,0.045,-0.003,-0.017,2.000,
0.245,0.266,0.051,0.306,0.043,8519263744.000,0.032,0.042,-0.001,-0.015,2.000,
0.247,0.249,0.044,0.253,0.044,8519263744.000,0.032,0.038,0.002,-0.011,2.000,
0.249,0.225,0.026,0.195,0.044,8519263744.000,0.033,0.033,0.005,-0.008,2.000,
0.251,0.197,0.001,0.136,0.045,8519263744.000,0.033,0.027,0.006,-0.004,2.000,
0.253,0.167,-0.022,0.084,0.045,8519263744.000,0.033,0.022,0.006,-0.002,2.000,
0.255,0.141,-0.038,0.039,0.046,8519263744.000,0.034,0.018,0.003,-0.002,2.000,
0.257,0.121,-0.048,-0.003,0.046,8519263744.000,0.034,0.015,0.000,-0.004,2.000,
0.259,0.107,-0.054,-0.044,0.046,8519263744.000,0.034,0.012,-0.003,-0.006,2.000,
0.261,0.100,-0.058,-0.086,0.046,8519263744.000,0.034,0.009,-0.006,-0.008,2.000,
0.263,0.098,-0.062,-0.126,0.047,8519263744.000,0.033,0.008,-0.008,-0.007,2.000,
0.265,0.096,-0.065,-0.165,0.047,8519263744.000,0.033,0.008,-0.008,-0.003,2.000,
0.267,0.098,-0.063,-0.200,0.047,8519263744.000,0.033,0.010,-0.006,0.003,2.000,
0.269,0.102,-0.050,-0.230,0.047,8519263744.000,0.032,0.014,-0.002,0.010,2.000,
0.271,0.104,-0.025,-0.257,0.047,8519263744.000,0.032,0.018,0.005,0.015,2.000,
0.273,0.097,0.011,-0.287,0.048,8519263744.000,0.031,0.021,0.015,0.019,2.000,
0.275,0.074,0.054,-0.323,0.048,8519263744.000,0.031,0.025,0.025,0.020,2.000,
0.277,0.030,0.097,-0.351,0.048,8519263744.000,0.030,0.028,0.030,0.019,2.000,
0.279,-0.025,0.133,-0.361,0.048,8519263744.000,0.030,0.030,0.025,0.015,2.000,
0.281,-0.075,0.155,-0.351,0.048,8519263744.000,0.029,0.031,0.010,0.011,2.000,
0.283,-0.102,0.157,-0.325,0.048,8519263744.000,0.028,0.031,-0.011,0.006,2.000,
0.285,-0.095,0.137,-0.291,0.048,8519263744.000,0.028,0.030,-0.031,0.002,2.000,
0.287,-0.054,0.096,-0.258,0.047,8519263744.000,0.027,0.028,-0.044,-0.001,2.000,
0.289,0.012,0.042,-0.231,0.047,8519263744.000,0.026,0.027,-0.047,-0.001,2.000,
0.291,0.090,-0.012,-0.212,0.047,8519263744.000,0.026,0.025,-0.043,0.001,2.000,
0.293,0.164,-0.057,-0.200,0.047,8519263744.000,0.026,0.024,-0.034,0.005,2.000,
0.295,0.224,-0.089,-0.197,0.048,8519263744.000,0.025,0.023,-0.025,0.008,2.000,
0.297,0.262,-0.113,-0.200,0.048,8519263744.000,0.025,0.021,-0.019,0.011,2.000,
0.299,0.279,-0.139,-0.208,0.049,8519263744.000,0.024,0.018,-0.014,0.011,2.000,
0.301,0.287,-0.173,-0.216,0.049,8519263744.000,0.024,0.014,-0.012,0.009,2.000,
0.303,0.290,-0.220,-0.223,0.050,8519263744.000,0.023,0.008,-0.008,0.005,2.000,
0.305,0.289,-0.279,-0.232,0.050,8519263744.000,0.023,0.004,-0.002,-0.002,2.000,
0.307,0.277,-0.346,-0.247,0.051,8519263744.000,0.023,0.002,0.006,-0.012,2.000,
0.309,0.249,-0.416,-0.270,0.052,8519263744.000,0.022,0.003,0.015,-0.026,2.000,
0.311,0.201,-0.484,-0.294,0.052,8519263744.000,0.022,0.005,0.024,-0.041,2.000,
0.313,0.138,-0.549,-0.313,0.052,8519263744.000,0.021,0.009,0.031,-0.058,2.000,
0.315,0.070,-0.607,-0.326,0.053,8519263744.000,0.020,0.015,0.036,-0.074,2.000,
0.317,0.005,-0.653,-0.338,0.053,8519263744.000,0.020,0.022,0.039,-0.088,2.000,
0.319,-0.053,-0.681,-0.355,0.053,8519263744.000,0.019,0.030,0.041,-0.098,2.000,
0.321,-0.102,-0.688,-0.377,0.053,8519263744.000,0.018,0.036,0.042,-0.104,2.000,
0.323,-0.139,-0.675,-0.402,0.053,8519263744.000,0.018,0.041,0.042,-0.105,2.000,
0.325,-0.168,-0.648,-0.427,0.052,8519263744.000,0.017,0.045,0.039,-0.102,2.000,
0.327,-0.188,-0.611,-0.448,0.052,8519263744.000,0.016,0.047,0.035,-0.095,2.000,
0.329,-0.199,-0.571,-0.467,0.052,8519263744.000,0.015,0.048,0.029,-0.085,2.000,
0.331,-0.199,-0.533,-0.481,0.051,8519263744.000,0.014,0.047,0.021,-0.074,2.000,
0.333,-0.187,-0.500,-0.491,0.051,8519263744.000,0.013,0.045,0.012,-0.063,2.000,
0.335,-0.162,-0.472,-0.494,0.050,8519263744.000,0.012,0.043,0.002,-0.052,2.000,
0.337,-0.123,-0.450,-0.492,0.050,8519263744.000,0.011,0.040,-0.009,-0.041,2.000,
0.339,-0.075,-0.433,-0.486,0.050,8519263744.000,0.010,0.039,-0.020,-0.031,2.000,
0.341,-0.021,-0.419,-0.474,0.050,8519263744.000,0.009,0.039,-0.031,-0.022,2.000,
0.343,0.036,-0.403,-0.453,0.050,8519263744.000,0.008,0.042,-0.039,-0.013,2.000,
0.345,0.090,-0.383,-0.421,0.050,8519263744.000,0.007,0.045,-0.046,-0.005,2.000,
0.347,0.140,-0.358,-0.374,0.050,8519263744.000,0.006,0.046,-0.049,0.000,2.000,
0.349,0.188,-0.330,-0.313,0.050,8519263744.000,0.006,0.045,-0.051,0.005,2.000,
0.351,0.240,-0.302,-0.242,0.051,8519263744.000,0.005,0.044,-0.052,0.010,2.000,
0.353,0.299,-0.275,-0.169,0.051,8519263744.000,0.005,0.044,-0.052,0.013,2.000,
0.355,0.365,-0.251,-0.100,0.052,8519263744.000,0.004,0.045,-0.051,0.013,2.000,
0.357,0.436,-0.236,-0.034,0.052,8519263744.000,0.004,0.046,-0.048,0.013,2.000,
0.359,0.505,-0.232,0.027,0.053,8519263744.000,0.004,0.047,-0.042,0.013,2.000,
0.361,0.567,-0.234,0.081,0.054,8519263744.000,0.004,0.048,-0.036,0.014,2.000,
0.363,0.618,-0.234,0.130,0.055,8519263744.000,0.004,0.048,-0.030,0.017,2.000,
0.365,0.655,-0.228,0.174,0.057,8519263744.000,0.004,0.046,-0.024,0.020,2.000,
0.367,0.681,-0.216,0.215,0.058,8519263744.000,0.005,0.044,-0.019,0.021,2.000,
0.369,0.695,-0.201,0.254,0.059,8519263744.000,0.005,0.042,-0.015,0.020,2.000,
0.371,0.700,-0.187,0.290,0.061,8519263744.000,0.006,0.041,-0.010,0.017,2.000,
0.373,0.696,-0.176,0.320,0.062,8519263744.000,0.006,0.041,-0.007,0.013,2.000,
0.375,0.686,-0.166,0.341,0.063,8519263744.000,0.007,0.041,-0.003,0.007,2.000,
0.377,0.673,-0.156,0.354,0.065,8519263744.000,0.008,0.043,-0.000,-0.000,2.000,
0.379,0.657,-0.147,0.356,0.066,8519263744.000,0.008,0.044,0.003,-0.009,2.000,
0.381,0.636,-0.139,0.345,0.068,8519263744.000,0.009,0.045,0.006,-0.018,2.000,
0.383,0.613,-0.131,0.320,0.069,8519263744.000,0.010,0.048,0.008,-0.024,2.000,
0.385,0.589,-0.121,0.284,0.070,8519263744.000,0.010,0.050,0.008,-0.027,2.000,
0.387,0.567,-0.103,0.242,0.071,8519263744.000,0.011,0.053,0.009,-0.026,2.000,
0.389,0.546,-0.073,0.201,0.072,8519263744.000,0.011,0.056,0.010,-0.020,2.000,
0.391,0.525,-0.034,0.167,0.073,8519263744.000,0.012,0.059,0.013,-0.012,2.000,
0.393,0.500,0.012,0.138,0.074,8519263744.000,0.012,0.061,0.017,-0.002,2.000,
0.395,0.468,0.062,0.115,0.075,8519263744.000,0.012,0.062,0.022,0.005,2.000,
0.397,0.429,0.118,0.096,0.076,8519263744.000,0.013,0.062,0.026,0.010,2.000,
0.399,0.385,0.179,0.081,0.077,8519263744.000,0.013,0.061,0.028,0.012,2.000,
0.401,0.338,0.238,0.069,0.078,8519263744.000,0.013,0.058,0.027,0.012,2.000,
0.403,0.292,0.290,0.055,0.079,8519263744.000,0.013,0.056,0.023,0.012,2.000,
0.405,0.248,0.331,0.036,0.079,8519263744.000,0.013,0.053,0.017,0.011,2.000,
0.407,0.209,0.360,0.018,0.080,8519263744.000,0.013,0.051,0.010,0.010,2.000,
0.409,0.177,0.375,0.005,0.080,8519263744.000,0.013,0.050,0.004,0.011,2.000,
0.411,0.150,0.379,0.001,0.081,8519263744.000,0.013,0.049,-0.001,0.012,2.000,
0.413,0.133,0.377,0.009,0.081,8519263744.000,0.013,0.049,-0.006,0.012,2.000,
0.415,0.127,0.375,0.030,0.081,8519263744.000,0.013,0.048,-0.011,0.012,2.000,
0.417,0.131,0.372,0.058,0.081,8519263744.000,0.013,0.047,-0.015,0.012,2.000,
0.419,0.143,0.364,0.089,0.082,8519263744.000,0.014,0.044,-0.017,0.011,2.000,
0.421,0.162,0.347,0.120,0.082,8519263744.000,0.014,0.042,-0.018,0.010,2.000,
0.423,0.185,0.320,0.146,0.082,8519263744.000,0.014,0.041,-0.017,0.011,2.000,
0.425,0.209,0.283,0.164,0.083,8519263744.000,0.014,0.040,-0.015,0.014,2.000,
0.427,0.229,0.238,0.171,0.083,8519263744.000,0.015,0.039,-0.010,0.019,2.000,
0.429,0.241,0.190,0.171,0.084,8519263744.000,0.015,0.038,-0.005,0.023,2.000,
0.431,0.240,0.142,0.169,0.084,8519263744.000,0.015,0.035,0.001,0.026,2.000,
0.433,0.221,0.092,0.169,0.084,8519263744.000,0.016,0.032,0.007,0.028,2.000,
0.435,0.181,0.040,0.175,0.085,8519263744.000,0.016,0.031,0.011,0.028,2.000,
0.437,0.127,-0.015,0.190,0.085,8519263744.000,0.016,0.031,0.013,0.029,2.000,
0.439,0.069,-0.071,0.213,0.086,8519263744.000,0.017,0.031,0.014,0.028,2.000,
0.441,0.018,-0.128,0.244,0.086,8519263744.000,0.017,0.033,0.014,0.026,2.000,
0.443,-0.022,-0.183,0.281,0.086,8519263744.000,0.018,0.035,0.012,0.023,2.000,
0.445,-0.048,-0.236,0.321,0.086,8519263744.000,0.018,0.036,0.011,0.019,2.000,
0.447,-0.062,-0.286,0.355,0.086,8519263744.000,0.019,0.037,0.011,0.012,2.000,
0.449,-0.068,-0.328,0.378,0.085,8519263744.000,0.020,0.037,0.011,0.003,2.000,
0.451,-0.073,-0.363,0.391,0.085,8519263744.000,0.020,0.037,0.012,-0.007,2.000,
0.453,-0.077,-0.392,0.397,0.085,8519263744.000,0.021,0.036,0.014,-0.017,2.000,
0.455,-0.084,-0.421,0.394,0.085,8519263744.000,0.022,0.035,0.015,-0.027,2.000,
0.457,-0.091,-0.449,0.379,0.085,8519263744.000,0.023,0.034,0.016,-0.035,2.000,
0.459,-0.094,-0.476,0.357,0.085,8519263744.000,0.023,0.034,0.016,-0.043,2.000,
0.461,-0.088,-0.503,0.334,0.084,8519263744.000,0.024,0.035,0.017,-0.049,2.000,
0.463,-0.075,-0.527,0.314,0.084,8519263744.000,0.025,0.037,0.017,-0.054,2.000,
0.465,-0.061,-0.547,0.298,0.084,8519263744.000,0.025,0.039,0.017,-0.059,2.000,
0.467,-0.049,-0.562,0.283,0.084,8519263744.000,0.026,0.043,0.016,-0.063,2.000,
0.469,-0.039,-0.569,0.267,0.084,8519263744.000,0.027,0.047,0.015,-0.065,2.000,
0.471,-0.036,-0.567,0.249,0.084,8519263744.000,0.027,0.050,0.013,-0.065,2.000,
0.473,-0.040,-0.559,0.225,0.084,8519263744.000,0.028,0.052,0.012,-0.066,2.000,
0.475,-0.049,-0.540,0.198,0.084,8519263744.000,0.028,0.054,0.012,-0.066,2.000,
0.477,-0.059,-0.511,0.170,0.084,8519263744.000,0.028,0.055,0.012,-0.066,2.000,
0.479,-0.066,-0.475,0.147,0.083,8519263744.000,0.029,0.056,0.011,-0.065,2.000,
0.481,-0.069,-0.436,0.129,0.083,8519263744.000,0.029,0.057,0.009,-0.062,2.000,
0.483,-0.068,-0.399,0.116,0.083,8519263744.000,0.029,0.057,0.006,-0.058,2.000,
0.485,-0.062,-0.367,0.107,0.083,8519263744.000,0.030,0.059,0.003,-0.052,2.000,
0.487,-0.055,-0.337,0.102,0.083,8519263744.000,0.030,0.060,0.001,-0.045,2.000,
0.489,-0.051,-0.312,0.099,0.083,8519263744.000,0.030,0.062,0.000,-0.039,2.000,
0.491,-0.051,-0.292,0.098,0.083,8519263744.000,0.030,0.065,0.002,-0.033,2.000,
0.493,-0.056,-0.279,0.099,0.083,8519263744.000,0.030,0.069,0.005,-0.028,2.000,
0.495,-0.066,-0.272,0.099,0.083,8519263744.000,0.031,0.071,0.008,-0.022,2.000,
0.497,-0.080,-0.268,0.095,0.082,8519263744.000,0.031,0.072,0.011,-0.013,2.000,
0.499,-0.094,-0.266,0.084,0.082,8519263744.000,0.031,0.070,0.013,-0.003,2.000,
0.501,-0.102,-0.270,0.070,0.082,8519263744.000,0.031,0.067,0.016,0.009,2.000,
0.503,-0.104,-0.279,0.053,0.082,8519263744.000,0.031,0.064,0.019,0.020,2.000,
0.505,-0.102,-0.289,0.035,0.082,8519263744.000,0.031,0.062,0.021,0.030,2.000,
0.507,-0.097,-0.301,0.018,0.081,8519263744.000,0.032,0.060,0.022,0.038,2.000,
0.509,-0.093,-0.311,0.005,0.081,8519263744.000,0.032,0.058,0.023,0.043,2.000,
0.511,-0.093,-0.320,-0.002,0.081,8519263744.000,0.032,0.056,0.024,0.046,2.000,
0.513,-0.100,-0.328,-0.004,0.081,8519263744.000,0.032,0.053,0.023,0.046,2.000,
0.515,-0.114,-0.335,-0.001,0.081,8519263744.000,0.032,0.050,0.022,0.045,2.000,
0.517,-0.131,-0.341,0.009,0.080,8519263744.000,0.032,0.049,0.020,0.044,2.000,
0.519,-0.147,-0.348,0.027,0.080,8519263744.000,0.032,0.047,0.016,0.043,2.000,
0.521,-0.162,-0.354,0.052,0.080,8519263744.000,0.032,0.046,0.012,0.043,2.000,
0.523,-0.173,-0.359,0.082,0.080,8519263744.000,0.032,0.045,0.009,0.045,2.000,
0.525,-0.177,-0.362,0.114,0.079,8519263744.000,0.032,0.045,0.008,0.047,2.000,
0.527,-0.174,-0.360,0.145,0.079,8519263744.000,0.032,0.044,0.010,0.049,2.000,
0.529,-0.165,-0.355,0.171,0.078,8519263744.000,0.032,0.044,0.013,0.050,2.000,
0.531,-0.157,-0.346,0.187,0.078,8519263744.000,0.033,0.043,0.015,0.050,2.000,
0.533,-0.154,-0.337,0.194,0.078,8519263744.000,0.033,0.042,0.016,0.049,2.000,
0.535,-0.151,-0.331,0.190,0.078,8519263744.000,0.034,0.041,0.016,0.047,2.000,
0.537,-0.146,-0.329,0.179,0.077,8519263744.000,0.034,0.039,0.016,0.045,2.000,
0.539,-0.138,-0.331,0.164,0.077,8519263744.000,0.034,0.037,0.016,0.044,2.000,
0.541,-0.129,-0.328,0.145,0.077,8519263744.000,0.035,0.038,0.017,0.042,2.000,
0.543,-0.125,-0.316,0.122,0.076,8519263744.000,0.035,0.039,0.019,0.040,2.000,
0.545,-0.133,-0.294,0.096,0.076,8519263744.000,0.035,0.042,0.023,0.039,2.000,
0.547,-0.155,-0.262,0.068,0.076,8519263744.000,0.035,0.046,0.026,0.037,2.000,
