time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.131,0.374,-0.323,-0.237,-0.004,-0.001,-0.001,-0.018,0.011,0.050,0.000,
0.133,0.382,-0.446,-0.246,-0.003,-0.001,-0.002,-0.016,0.008,0.053,0.000,
0.135,0.381,-0.574,-0.249,-0.002,-0.002,-0.002,-0.008,-0.000,0.060,0.000,
0.137,0.374,-0.680,-0.253,-0.002,-0.003,-0.003,0.004,-0.007,0.075,0.000,
0.139,0.335,-0.788,-0.237,-0.001,-0.005,-0.003,0.013,-0.014,0.091,0.000,
0.141,0.299,-0.784,-0.211,-0.000,-0.006,-0.004,0.016,-0.021,0.101,0.000,
0.143,0.227,-0.678,-0.157,0.000,-0.008,-0.004,0.018,-0.022,0.103,0.000,
0.145,0.194,-0.588,-0.117,0.001,-0.009,-0.004,0.019,-0.020,0.091,0.000,
0.147,0.133,-0.404,-0.019,0.001,-0.010,-0.005,0.018,-0.021,0.059,0.000,
0.149,0.112,-0.347,0.023,0.001,-0.011,-0.005,0.016,-0.018,0.021,0.000,
0.151,0.075,-0.305,0.070,0.002,-0.012,-0.005,0.005,-0.020,-0.011,0.000,
0.153,0.051,-0.291,0.080,0.002,-0.013,-0.005,-0.003,-0.025,-0.033,0.000,
0.155,0.015,-0.263,0.102,0.002,-0.013,-0.004,-0.004,-0.028,-0.051,0.000,
0.157,0.015,-0.253,0.107,0.002,-0.014,-0.004,-0.007,-0.029,-0.073,0.000,
0.159,0.026,-0.243,0.105,0.002,-0.014,-0.004,-0.015,-0.030,-0.092,0.000,
0.161,0.041,-0.232,0.098,0.002,-0.015,-0.004,-0.018,-0.033,-0.098,0.000,
0.163,0.080,-0.183,0.077,0.002,-0.015,-0.004,-0.018,-0.031,-0.091,0.000,
0.165,0.103,-0.147,0.059,0.002,-0.015,-0.003,-0.015,-0.024,-0.074,0.000,
0.167,0.122,-0.114,0.043,0.002,-0.016,-0.003,-0.013,-0.020,-0.065,0.000,
0.169,0.131,-0.103,0.016,0.003,-0.016,-0.003,-0.012,-0.013,-0.040,0.000,
0.171,0.134,-0.122,-0.007,0.003,-0.016,-0.003,-0.017,-0.005,-0.013,0.000,
0.173,0.137,-0.173,-0.068,0.003,-0.016,-0.003,-0.022,-0.005,0.013,0.000,
0.175,0.126,-0.202,-0.102,0.004,-0.017,-0.003,-0.021,-0.016,0.026,0.000,
0.177,0.084,-0.228,-0.183,0.004,-0.017,-0.004,-0.018,-0.025,0.027,0.000,
0.179,0.071,-0.215,-0.220,0.004,-0.018,-0.004,-0.017,-0.033,0.026,0.000,
0.181,0.078,-0.147,-0.273,0.004,-0.018,-0.004,-0.019,-0.051,0.019,0.000,
0.183,0.092,-0.101,-0.298,0.004,-0.018,-0.005,-0.024,-0.077,0.006,0.000,
0.185,0.122,0.000,-0.340,0.004,-0.019,-0.006,-0.030,-0.092,-0.009,0.000,
0.187,0.138,0.056,-0.349,0.005,-0.019,-0.006,-0.035,-0.104,-0.024,0.000,
0.189,0.155,0.116,-0.350,0.005,-0.018,-0.007,-0.036,-0.110,-0.033,0.000,
0.191,0.159,0.220,-0.330,0.005,-0.018,-0.008,-0.042,-0.107,-0.045,0.000,
0.193,0.141,0.256,-0.307,0.006,-0.018,-0.008,-0.044,-0.096,-0.054,0.000,
0.195,0.101,0.291,-0.261,0.006,-0.017,-0.009,-0.039,-0.081,-0.057,0.000,
0.197,0.095,0.299,-0.258,0.006,-0.017,-0.009,-0.025,-0.060,-0.061,0.000,
0.199,0.102,0.302,-0.276,0.006,-0.016,-0.010,-0.008,-0.042,-0.061,0.000,
0.201,0.093,0.298,-0.285,0.006,-0.016,-0.010,0.007,-0.038,-0.063,0.000,
0.203,0.046,0.290,-0.326,0.007,-0.015,-0.011,0.016,-0.034,-0.072,0.000,
0.205,0.032,0.295,-0.358,0.007,-0.014,-0.012,0.021,-0.025,-0.078,0.000,
0.207,0.043,0.327,-0.391,0.007,-0.014,-0.012,0.030,-0.009,-0.071,0.000,
0.209,0.056,0.342,-0.380,0.007,-0.013,-0.013,0.045,0.006,-0.065,0.000,
0.211,0.106,0.371,-0.324,0.007,-0.012,-0.014,0.068,0.026,-0.055,0.000,
0.213,0.142,0.381,-0.283,0.007,-0.012,-0.015,0.084,0.042,-0.051,0.000,
0.215,0.174,0.379,-0.237,0.007,-0.011,-0.015,0.087,0.047,-0.051,0.000,
0.217,0.223,0.359,-0.159,0.008,-0.010,-0.016,0.089,0.056,-0.041,0.000,
0.219,0.248,0.354,-0.136,0.008,-0.009,-0.016,0.094,0.060,-0.026,0.000,
0.221,0.305,0.358,-0.124,0.009,-0.009,-0.016,0.104,0.057,-0.006,0.000,
0.223,0.330,0.368,-0.127,0.009,-0.008,-0.016,0.107,0.050,0.021,0.000,
0.225,0.344,0.404,-0.137,0.010,-0.007,-0.017,0.110,0.042,0.032,0.000,
0.227,0.334,0.423,-0.139,0.011,-0.006,-0.017,0.107,0.035,0.036,0.000,
0.229,0.329,0.453,-0.123,0.011,-0.006,-0.017,0.100,0.037,0.042,0.000,
0.231,0.335,0.470,-0.103,0.012,-0.005,-0.018,0.098,0.040,0.038,0.000,
0.233,0.333,0.487,-0.082,0.013,-0.004,-0.018,0.099,0.036,0.032,0.000,
0.235,0.316,0.497,-0.065,0.013,-0.003,-0.018,0.090,0.026,0.027,0.000,
0.237,0.273,0.498,-0.043,0.014,-0.002,-0.018,0.067,0.017,0.022,0.000,
0.239,0.263,0.489,-0.033,0.015,-0.001,-0.018,0.050,0.012,0.015,0.000,
0.241,0.257,0.464,-0.017,0.015,0.000,-0.018,0.036,0.010,-0.000,0.000,
0.243,0.229,0.351,0.029,0.016,0.001,-0.018,0.019,0.014,-0.016,0.000,
0.245,0.190,0.287,0.034,0.016,0.002,-0.018,0.008,0.024,-0.019,0.000,
0.247,0.095,0.173,0.005,0.016,0.002,-0.018,-0.000,0.034,-0.014,0.000,
0.249,0.053,0.132,-0.006,0.017,0.003,-0.018,-0.007,0.039,-0.008,0.000,
0.251,-0.025,0.105,-0.012,0.017,0.003,-0.018,-0.005,0.042,0.002,0.000,
0.253,-0.072,0.097,-0.013,0.017,0.003,-0.018,-0.003,0.040,0.018,0.000,
0.255,-0.167,0.058,-0.013,0.017,0.003,-0.018,-0.002,0.032,0.025,0.000,
0.257,-0.197,0.050,-0.012,0.016,0.003,-0.018,-0.002,0.022,0.025,0.000,
0.259,-0.214,0.059,-0.030,0.016,0.004,-0.018,0.004,0.014,0.017,0.000,
0.261,-0.206,0.045,-0.045,0.015,0.004,-0.018,0.009,0.010,0.007,0.000,
0.263,-0.202,0.011,-0.053,0.015,0.004,-0.018,0.009,0.009,-0.002,0.000,
0.265,-0.223,-0.095,-0.072,0.015,0.004,-0.018,0.008,0.007,-0.010,0.000,
0.267,-0.232,-0.145,-0.096,0.014,0.004,-0.019,0.006,0.005,-0.003,0.000,
0.269,-0.224,-0.201,-0.131,0.014,0.003,-0.019,-0.000,0.007,0.012,0.000,
0.271,-0.203,-0.205,-0.129,0.013,0.003,-0.019,-0.013,0.013,0.025,0.000,
0.273,-0.112,-0.179,-0.127,0.013,0.003,-0.019,-0.017,0.014,0.041,0.000,
0.275,-0.055,-0.157,-0.128,0.013,0.002,-0.020,-0.017,0.016,0.047,0.000,
0.277,0.048,-0.098,-0.115,0.012,0.002,-0.020,-0.014,0.019,0.048,0.000,
0.279,0.072,-0.066,-0.109,0.013,0.002,-0.020,-0.008,0.021,0.047,0.000,
0.281,0.058,0.000,-0.082,0.013,0.002,-0.020,-0.006,0.024,0.037,0.000,
0.283,0.031,0.036,-0.058,0.013,0.002,-0.020,-0.007,0.030,0.018,0.000,
0.285,-0.023,0.091,-0.041,0.013,0.002,-0.021,-0.004,0.043,0.001,0.000,
0.287,-0.041,0.098,-0.056,0.013,0.002,-0.021,-0.004,0.058,-0.009,0.000,
0.289,-0.050,0.095,-0.075,0.013,0.002,-0.021,-0.003,0.065,-0.011,0.000,
0.291,-0.057,0.073,-0.112,0.013,0.002,-0.021,-0.003,0.072,-0.004,0.000,
0.293,-0.057,0.066,-0.136,0.013,0.002,-0.021,-0.001,0.072,0.007,0.000,
0.295,-0.067,0.060,-0.191,0.012,0.002,-0.021,0.009,0.070,0.002,0.000,
0.297,-0.076,0.063,-0.200,0.012,0.003,-0.022,0.025,0.071,-0.009,0.000,
0.299,-0.062,0.080,-0.177,0.012,0.003,-0.022,0.026,0.070,-0.012,0.000,
0.301,-0.046,0.091,-0.153,0.012,0.003,-0.022,0.029,0.071,-0.015,0.000,
0.303,-0.031,0.113,-0.096,0.012,0.003,-0.023,0.044,0.079,-0.014,0.000,
0.305,-0.031,0.122,-0.070,0.012,0.003,-0.023,0.056,0.081,0.001,0.000,
0.307,-0.025,0.128,-0.049,0.012,0.004,-0.023,0.064,0.076,0.020,0.000,
0.309,0.007,0.141,0.005,0.012,0.004,-0.023,0.072,0.073,0.039,0.000,
0.311,0.059,0.181,0.080,0.012,0.004,-0.023,0.074,0.065,0.041,0.000,
0.313,0.078,0.209,0.096,0.012,0.004,-0.023,0.069,0.059,0.030,0.000,
0.315,0.089,0.233,0.099,0.012,0.005,-0.023,0.062,0.053,0.016,0.000,
0.317,0.094,0.268,0.111,0.012,0.005,-0.023,0.054,0.043,0.004,0.000,
0.319,0.085,0.264,0.116,0.012,0.006,-0.022,0.043,0.037,0.001,0.000,
0.321,0.047,0.219,0.114,0.013,0.006,-0.022,0.031,0.033,0.008,0.000,
0.323,0.024,0.188,0.120,0.013,0.007,-0.022,0.017,0.027,0.014,0.000,
0.325,0.004,0.090,0.137,0.013,0.007,-0.022,-0.002,0.025,0.025,0.000,
0.327,0.014,0.017,0.129,0.013,0.007,-0.021,-0.027,0.021,0.037,0.000,
0.329,0.047,-0.127,0.101,0.013,0.007,-0.021,-0.047,0.015,0.042,0.000,
0.331,0.056,-0.180,0.091,0.013,0.007,-0.021,-0.062,0.010,0.046,0.000,
0.333,0.059,-0.224,0.076,0.013,0.007,-0.021,-0.072,0.008,0.043,0.000,
0.335,0.058,-0.285,0.020,0.013,0.006,-0.021,-0.075,0.002,0.040,0.000,
0.337,0.064,-0.326,-0.012,0.013,0.006,-0.021,-0.073,-0.011,0.043,0.000,
0.339,0.100,-0.429,-0.065,0.013,0.005,-0.021,-0.063,-0.020,0.049,0.000,
0.341,0.127,-0.468,-0.092,0.014,0.004,-0.021,-0.060,-0.026,0.052,0.000,
0.343,0.184,-0.513,-0.134,0.014,0.003,-0.021,-0.063,-0.032,0.046,0.000,
0.345,0.212,-0.539,-0.133,0.014,0.002,-0.021,-0.060,-0.036,0.050,0.000,
0.347,0.268,-0.576,-0.126,0.015,0.001,-0.022,-0.049,-0.043,0.059,0.000,
0.349,0.294,-0.573,-0.128,0.015,0.000,-0.022,-0.047,-0.045,0.063,0.000,
0.351,0.307,-0.530,-0.128,0.016,-0.001,-0.022,-0.053,-0.043,0.060,0.000,
0.353,0.297,-0.494,-0.134,0.016,-0.002,-0.022,-0.061,-0.036,0.050,0.000,
0.355,0.279,-0.455,-0.141,0.017,-0.003,-0.023,-0.067,-0.028,0.038,0.000,
0.357,0.215,-0.377,-0.136,0.017,-0.004,-0.023,-0.060,-0.021,0.019,0.000,
0.359,0.168,-0.330,-0.119,0.018,-0.005,-0.023,-0.044,-0.008,-0.001,0.000,
0.361,0.068,-0.216,-0.098,0.018,-0.005,-0.023,-0.033,0.008,-0.017,0.000,
0.363,0.025,-0.156,-0.107,0.018,-0.006,-0.024,-0.028,0.030,-0.033,0.000,
0.365,-0.017,-0.053,-0.137,0.018,-0.006,-0.024,-0.022,0.052,-0.053,0.000,
0.367,-0.015,-0.006,-0.151,0.018,-0.006,-0.024,-0.021,0.065,-0.074,0.000,
0.369,0.013,0.079,-0.173,0.018,-0.006,-0.024,-0.024,0.070,-0.083,0.000,
0.371,0.034,0.117,-0.174,0.018,-0.006,-0.025,-0.033,0.077,-0.069,0.000,
0.373,0.048,0.143,-0.156,0.018,-0.006,-0.025,-0.036,0.082,-0.038,0.000,
0.375,0.032,0.132,-0.144,0.019,-0.006,-0.025,-0.030,0.084,-0.020,0.000,
0.377,-0.010,0.101,-0.123,0.019,-0.005,-0.026,-0.019,0.085,-0.008,0.000,
0.379,-0.019,0.071,-0.126,0.019,-0.005,-0.026,-0.012,0.080,0.012,0.000,
0.381,-0.018,-0.012,-0.178,0.019,-0.005,-0.026,-0.007,0.076,0.028,0.000,
0.383,-0.016,-0.060,-0.208,0.019,-0.005,-0.026,-0.011,0.074,0.035,0.000,
0.385,-0.016,-0.108,-0.225,0.019,-0.005,-0.027,-0.025,0.071,0.027,0.000,
0.387,-0.008,-0.170,-0.235,0.018,-0.005,-0.027,-0.037,0.061,0.017,0.000,
0.389,0.007,-0.177,-0.249,0.018,-0.006,-0.028,-0.039,0.046,0.011,0.000,
0.391,0.054,-0.171,-0.300,0.018,-0.006,-0.028,-0.037,0.027,0.002,0.000,
0.393,0.075,-0.165,-0.322,0.019,-0.006,-0.029,-0.029,0.009,-0.006,0.000,
0.395,0.097,-0.149,-0.353,0.019,-0.007,-0.030,-0.010,-0.003,-0.002,0.000,
0.397,0.100,-0.145,-0.368,0.019,-0.007,-0.030,0.009,-0.007,0.009,0.000,
0.399,0.099,-0.155,-0.376,0.019,-0.007,-0.031,0.024,-0.004,0.020,0.000,
0.401,0.095,-0.157,-0.368,0.019,-0.008,-0.032,0.031,0.003,0.023,0.000,
0.403,0.076,-0.140,-0.363,0.020,-0.008,-0.032,0.025,0.011,0.015,0.000,
0.405,0.054,-0.115,-0.360,0.020,-0.008,-0.033,0.008,0.015,-0.000,0.000,
0.407,-0.018,-0.054,-0.335,0.020,-0.008,-0.034,-0.012,0.014,-0.009,0.000,
0.409,-0.058,-0.018,-0.319,0.020,-0.009,-0.035,-0.018,0.004,-0.009,0.000,
0.411,-0.096,0.023,-0.301,0.020,-0.009,-0.035,-0.010,-0.009,0.003,0.000,
0.413,-0.151,0.123,-0.248,0.019,-0.009,-0.036,0.007,-0.026,0.012,0.000,
0.415,-0.166,0.175,-0.213,0.019,-0.008,-0.036,0.019,-0.045,0.003,0.000,
0.417,-0.198,0.248,-0.141,0.019,-0.008,-0.037,0.026,-0.064,-0.012,0.000,
0.419,-0.220,0.254,-0.099,0.018,-0.008,-0.037,0.029,-0.072,-0.019,0.000,
0.421,-0.270,0.197,-0.017,0.018,-0.007,-0.037,0.039,-0.085,-0.029,0.000,
0.423,-0.283,0.160,0.003,0.017,-0.007,-0.037,0.055,-0.097,-0.026,0.000,
0.425,-0.263,0.124,-0.005,0.017,-0.006,-0.037,0.062,-0.101,-0.026,0.000,
0.427,-0.238,0.114,-0.019,0.016,-0.006,-0.037,0.075,-0.103,-0.029,0.000,
0.429,-0.214,0.074,-0.044,0.016,-0.006,-0.037,0.086,-0.093,-0.029,0.000,
0.431,-0.215,0.049,-0.054,0.015,-0.006,-0.037,0.087,-0.076,-0.035,0.000,
0.433,-0.214,0.027,-0.065,0.015,-0.006,-0.038,0.076,-0.061,-0.048,0.000,
0.435,-0.206,-0.013,-0.100,0.015,-0.006,-0.038,0.065,-0.044,-0.056,0.000,
0.437,-0.153,-0.045,-0.146,0.014,-0.006,-0.038,0.061,-0.029,-0.063,0.000,
0.439,-0.105,-0.063,-0.160,0.014,-0.006,-0.038,0.062,-0.015,-0.066,0.000,
0.441,-0.052,-0.084,-0.166,0.014,-0.006,-0.038,0.062,-0.003,-0.066,0.000,
0.443,0.031,-0.108,-0.179,0.014,-0.006,-0.039,0.056,0.005,-0.069,0.000,
0.445,0.063,-0.098,-0.180,0.014,-0.006,-0.039,0.054,0.006,-0.071,0.000,
0.447,0.125,-0.050,-0.143,0.014,-0.006,-0.040,0.050,-0.001,-0.073,0.000,
0.449,0.156,-0.033,-0.113,0.014,-0.006,-0.040,0.049,-0.003,-0.066,0.000,
0.451,0.218,0.003,-0.052,0.014,-0.006,-0.040,0.056,0.003,-0.052,0.000,
0.453,0.241,0.019,-0.018,0.015,-0.006,-0.040,0.061,0.008,-0.041,0.000,
0.455,0.238,0.030,0.040,0.015,-0.006,-0.040,0.064,0.016,-0.044,0.000,
0.457,0.216,0.040,0.065,0.016,-0.006,-0.040,0.064,0.027,-0.046,0.000,
0.459,0.183,0.054,0.086,0.016,-0.006,-0.040,0.064,0.039,-0.048,0.000,
0.461,0.101,0.060,0.118,0.016,-0.006,-0.040,0.066,0.045,-0.055,0.000,
0.463,0.069,0.055,0.133,0.017,-0.006,-0.040,0.070,0.038,-0.057,0.000,
0.465,0.052,0.054,0.147,0.017,-0.006,-0.039,0.075,0.024,-0.050,0.000,
0.467,0.067,0.046,0.146,0.017,-0.006,-0.039,0.073,0.009,-0.043,0.000,
0.469,0.107,0.020,0.131,0.017,-0.006,-0.039,0.062,-0.001,-0.041,0.000,
0.471,0.120,0.007,0.121,0.017,-0.006,-0.038,0.053,-0.006,-0.043,0.000,
0.473,0.151,0.006,0.087,0.018,-0.006,-0.038,0.046,-0.003,-0.047,0.000,
0.475,0.172,0.021,0.070,0.018,-0.006,-0.038,0.042,0.008,-0.056,0.000,
0.477,0.208,0.064,0.031,0.018,-0.006,-0.038,0.038,0.018,-0.069,0.000,
0.479,0.220,0.095,0.004,0.019,-0.006,-0.038,0.029,0.022,-0.081,0.000,
0.481,0.221,0.138,-0.020,0.019,-0.005,-0.038,0.019,0.023,-0.094,0.000,
0.483,0.170,0.229,-0.039,0.019,-0.005,-0.038,0.006,0.024,-0.104,0.000,
0.485,0.069,0.314,-0.041,0.020,-0.005,-0.038,-0.014,0.023,-0.104,0.000,
0.487,0.026,0.357,-0.046,0.020,-0.004,-0.038,-0.037,0.014,-0.104,0.000,
0.489,-0.007,0.393,-0.051,0.020,-0.003,-0.038,-0.056,0.001,-0.112,0.000,
0.491,-0.048,0.434,-0.083,0.020,-0.002,-0.038,-0.072,-0.004,-0.120,0.000,
0.493,-0.066,0.450,-0.123,0.020,-0.002,-0.038,-0.085,0.001,-0.127,0.000,
0.495,-0.105,0.505,-0.210,0.020,-0.001,-0.039,-0.086,0.007,-0.121,0.000,
0.497,-0.122,0.538,-0.240,0.020,0.000,-0.039,-0.077,0.015,-0.116,0.000,
0.499,-0.159,0.586,-0.288,0.019,0.001,-0.040,-0.060,0.018,-0.110,0.000,
0.501,-0.174,0.586,-0.313,0.019,0.003,-0.040,-0.046,0.013,-0.106,0.000,
0.503,-0.196,0.524,-0.345,0.019,0.004,-0.041,-0.028,0.004,-0.097,0.000,
0.505,-0.199,0.469,-0.347,0.018,0.005,-0.041,0.000,-0.007,-0.079,0.000,
0.507,-0.188,0.346,-0.327,0.018,0.006,-0.042,0.024,-0.011,-0.058,0.000,
0.509,-0.187,0.276,-0.310,0.017,0.006,-0.043,0.038,-0.008,-0.048,0.000,
0.511,-0.194,0.198,-0.299,0.017,0.007,-0.043,0.042,-0.007,-0.049,0.000,
0.513,-0.220,0.045,-0.300,0.017,0.007,-0.044,0.047,-0.001,-0.052,0.000,
0.515,-0.223,-0.019,-0.304,0.016,0.007,-0.045,0.051,0.003,-0.056,0.000,
0.517,-0.218,-0.127,-0.293,0.016,0.007,-0.045,0.048,0.002,-0.058,0.000,
0.519,-0.221,-0.194,-0.279,0.015,0.007,-0.046,0.037,-0.000,-0.061,0.000,
0.521,-0.226,-0.354,-0.238,0.015,0.007,-0.046,0.020,-0.004,-0.068,0.000,
0.523,-0.219,-0.401,-0.210,0.014,0.006,-0.047,0.002,-0.006,-0.070,0.000,
0.525,-0.180,-0.395,-0.199,0.014,0.005,-0.047,-0.004,-0.005,-0.066,0.000,
0.527,-0.148,-0.360,-0.226,0.014,0.004,-0.048,0.009,-0.007,-0.058,0.000,
0.529,-0.087,-0.288,-0.295,0.013,0.004,-0.048,0.025,-0.008,-0.026,0.000,
0.531,-0.068,-0.253,-0.332,0.013,0.003,-0.049,0.037,-0.005,0.018,0.000,
0.533,-0.053,-0.205,-0.371,0.013,0.003,-0.049,0.046,0.003,0.055,0.000,
0.535,-0.018,-0.086,-0.436,0.013,0.002,-0.050,0.054,0.016,0.082,0.000,
0.537,0.007,-0.044,-0.457,0.013,0.002,-0.051,0.059,0.029,0.101,0.000,
0.539,0.044,-0.027,-0.494,0.013,0.002,-0.052,0.068,0.037,0.108,0.000,
0.541,0.045,-0.029,-0.511,0.013,0.002,-0.053,0.073,0.036,0.106,0.000,
0.543,0.018,-0.020,-0.511,0.013,0.002,-0.054,0.074,0.027,0.095,0.000,
0.545,-0.011,-0.032,-0.498,0.013,0.002,-0.055,0.060,0.013,0.087,0.000,
0.547,-0.082,-0.092,-0.497,0.013,0.002,-0.056,0.043,0.006,0.078,0.000,
0.549,-0.109,-0.112,-0.512,0.013,0.002,-0.057,0.025,0.008,0.062,0.000,
0.551,-0.137,-0.100,-0.514,0.013,0.001,-0.058,0.006,0.017,0.051,0.000,
0.553,-0.144,-0.076,-0.498,0.012,0.001,-0.059,-0.005,0.016,0.041,0.000,
0.555,-0.148,-0.059,-0.474,0.012,0.001,-0.060,-0.011,0.010,0.025,0.000,
0.557,-0.145,-0.052,-0.440,0.012,0.001,-0.061,-0.025,-0.005,0.015,0.000,
0.559,-0.133,-0.047,-0.397,0.012,0.001,-0.062,-0.035,-0.022,0.011,0.000,
0.561,-0.089,-0.010,-0.338,0.011,0.001,-0.063,-0.044,-0.030,0.001,0.000,
0.563,-0.066,0.016,-0.327,0.011,0.001,-0.063,-0.047,-0.031,-0.019,0.000,
0.565,-0.035,0.063,-0.295,0.011,0.001,-0.064,-0.046,-0.027,-0.034,0.000,
0.567,-0.028,0.092,-0.272,0.011,0.001,-0.064,-0.052,-0.025,-0.043,0.000,
0.569,-0.018,0.129,-0.224,0.011,0.001,-0.065,-0.052,-0.028,-0.039,0.000,
0.571,-0.015,0.112,-0.205,0.011,0.001,-0.065,-0.037,-0.021,-0.036,0.000,
0.573,-0.021,0.010,-0.200,0.011,0.001,-0.066,-0.019,-0.006,-0.036,0.000,
0.575,-0.018,-0.045,-0.206,0.011,0.002,-0.066,-0.012,-0.001,-0.034,0.000,
0.577,0.015,-0.118,-0.192,0.011,0.001,-0.067,-0.002,0.007,-0.031,0.000,
0.579,0.036,-0.131,-0.173,0.011,0.001,-0.067,0.004,0.016,-0.025,0.000,
0.581,0.068,-0.119,-0.138,0.011,0.001,-0.067,0.008,0.019,-0.008,0.000,
0.583,0.075,-0.107,-0.120,0.011,0.001,-0.068,0.012,0.018,0.011,0.000,
0.585,0.075,-0.090,-0.099,0.011,0.000,-0.068,0.011,0.014,0.022,0.000,
0.587,0.069,-0.032,-0.061,0.011,0.000,-0.068,0.001,0.011,0.028,0.000,
0.589,0.064,-0.002,-0.049,0.011,0.000,-0.068,-0.014,0.009,0.031,0.000,
0.591,0.051,0.021,-0.031,0.012,0.000,-0.068,-0.034,0.012,0.023,0.000,
0.593,0.042,0.022,-0.033,0.012,0.000,-0.068,-0.046,0.020,0.006,0.000,
0.595,0.005,0.008,-0.065,0.012,0.000,-0.068,-0.051,0.023,-0.023,0.000,
0.597,-0.020,0.002,-0.083,0.012,0.000,-0.069,-0.057,0.024,-0.053,0.000,
0.599,-0.065,-0.006,-0.114,0.012,0.000,-0.069,-0.059,0.018,-0.074,0.000,
0.601,-0.085,0.001,-0.131,0.012,0.000,-0.069,-0.058,0.017,-0.085,0.000,
0.603,-0.096,0.014,-0.140,0.011,0.000,-0.069,-0.053,0.016,-0.076,0.000,
0.605,-0.103,0.029,-0.136,0.011,0.000,-0.070,-0.040,0.009,-0.053,0.000,
0.607,-0.111,0.043,-0.119,0.011,0.000,-0.070,-0.032,-0.000,-0.035,0.000,
0.609,-0.123,0.077,-0.093,0.011,0.000,-0.070,-0.025,-0.009,-0.037,0.000,
0.611,-0.138,0.102,-0.097,0.011,0.001,-0.070,-0.018,-0.022,-0.046,0.000,
0.613,-0.201,0.155,-0.115,0.010,0.001,-0.070,-0.015,-0.035,-0.060,0.000,
0.615,-0.233,0.175,-0.129,0.010,0.001,-0.071,-0.027,-0.036,-0.070,0.000,
0.617,-0.279,0.189,-0.171,0.009,0.002,-0.071,-0.045,-0.034,-0.073,0.000,
0.619,-0.290,0.191,-0.187,0.009,0.002,-0.071,-0.060,-0.031,-0.074,0.000,
0.621,-0.270,0.187,-0.208,0.008,0.002,-0.072,-0.072,-0.024,-0.066,0.000,
0.623,-0.243,0.186,-0.222,0.008,0.003,-0.072,-0.079,-0.020,-0.057,0.000,
0.625,-0.152,0.184,-0.224,0.007,0.003,-0.072,-0.074,-0.023,-0.048,0.000,
0.627,-0.093,0.190,-0.214,0.007,0.003,-0.073,-0.062,-0.028,-0.039,0.000,
0.629,0.024,0.225,-0.166,0.007,0.004,-0.073,-0.046,-0.032,-0.022,0.000,
0.631,0.072,0.249,-0.124,0.007,0.004,-0.074,-0.025,-0.038,-0.009,0.000,
0.633,0.107,0.279,-0.075,0.007,0.005,-0.074,0.002,-0.035,-0.005,0.000,
0.635,0.147,0.355,0.002,0.007,0.005,-0.074,0.028,-0.027,0.002,0.000,
0.637,0.162,0.386,0.016,0.007,0.006,-0.074,0.047,-0.021,0.011,0.000,
0.639,0.186,0.393,0.015,0.008,0.007,-0.074,0.069,-0.014,0.026,0.000,
