time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.176,0.092,0.586,-0.087,0.005,0.009,-0.019,0.047,0.021,0.020,0.000,
0.178,0.137,0.568,-0.107,0.006,0.010,-0.020,0.038,0.014,0.039,0.000,
0.180,0.175,0.510,-0.112,0.006,0.011,-0.020,0.035,-0.003,0.055,0.000,
0.182,0.198,0.417,-0.112,0.006,0.012,-0.020,0.034,-0.025,0.064,0.000,
0.187,0.209,0.320,-0.112,0.007,0.013,-0.020,0.025,-0.033,0.043,0.000,
0.189,0.226,0.140,-0.079,0.007,0.014,-0.021,0.024,-0.019,0.015,0.000,
0.191,0.240,-0.035,-0.015,0.007,0.014,-0.021,0.032,-0.004,0.000,0.000,
0.193,0.244,-0.162,0.108,0.008,0.014,-0.021,0.036,0.004,0.002,0.000,
0.195,0.241,-0.224,0.243,0.008,0.014,-0.020,0.028,0.015,0.008,0.000,
0.197,0.236,-0.238,0.354,0.009,0.013,-0.020,0.011,0.022,0.004,0.000,
0.199,0.228,-0.270,0.440,0.009,0.013,-0.019,-0.009,0.015,-0.019,0.000,
0.201,0.219,-0.329,0.480,0.010,0.012,-0.018,-0.021,0.004,-0.047,0.000,
0.203,0.210,-0.419,0.471,0.010,0.012,-0.017,-0.028,-0.003,-0.062,0.000,
0.205,0.205,-0.494,0.425,0.011,0.011,-0.017,-0.029,-0.006,-0.051,0.000,
0.207,0.188,-0.519,0.335,0.011,0.010,-0.016,-0.021,-0.008,-0.023,0.000,
0.209,0.152,-0.499,0.235,0.011,0.009,-0.015,-0.014,-0.013,-0.008,0.000,
0.214,0.085,-0.443,0.135,0.012,0.008,-0.015,-0.022,-0.042,-0.010,0.000,
0.216,-0.008,-0.368,0.019,0.012,0.007,-0.014,-0.035,-0.062,-0.009,0.000,
0.218,-0.086,-0.311,-0.083,0.012,0.006,-0.014,-0.043,-0.054,0.000,0.000,
0.220,-0.146,-0.276,-0.189,0.012,0.006,-0.014,-0.049,-0.040,0.013,0.000,
0.222,-0.188,-0.259,-0.292,0.011,0.005,-0.015,-0.051,-0.041,0.029,0.000,
0.224,-0.204,-0.251,-0.362,0.011,0.004,-0.015,-0.041,-0.043,0.030,0.000,
0.226,-0.196,-0.241,-0.384,0.011,0.004,-0.016,-0.021,-0.032,0.025,0.000,
0.228,-0.160,-0.213,-0.346,0.010,0.003,-0.017,-0.004,-0.011,0.028,0.000,
0.230,-0.112,-0.180,-0.281,0.010,0.003,-0.018,-0.002,0.009,0.031,0.000,
0.232,-0.046,-0.163,-0.210,0.010,0.003,-0.018,-0.007,0.022,0.025,0.000,
0.234,0.018,-0.169,-0.157,0.010,0.002,-0.019,-0.006,0.026,0.010,0.000,
0.238,0.079,-0.210,-0.140,0.010,0.002,-0.019,0.010,0.006,-0.018,0.000,
0.240,0.141,-0.270,-0.169,0.010,0.002,-0.019,0.015,-0.018,-0.014,0.000,
0.242,0.184,-0.307,-0.212,0.010,0.001,-0.019,0.008,-0.028,0.016,0.000,
0.244,0.216,-0.278,-0.254,0.010,0.000,-0.020,0.004,-0.020,0.039,0.000,
0.246,0.239,-0.205,-0.291,0.011,-0.000,-0.020,0.007,-0.005,0.057,0.000,
0.248,0.254,-0.108,-0.330,0.011,-0.001,-0.021,0.003,0.005,0.071,0.000,
0.250,0.258,-0.025,-0.355,0.012,-0.001,-0.022,-0.005,0.008,0.066,0.000,
0.252,0.235,0.042,-0.343,0.012,-0.001,-0.022,-0.006,0.017,0.042,0.000,
0.254,0.189,0.082,-0.304,0.013,-0.001,-0.023,-0.008,0.034,0.023,0.000,
0.256,0.125,0.116,-0.251,0.013,-0.001,-0.024,-0.010,0.048,0.021,0.000,
0.258,0.075,0.147,-0.202,0.013,-0.000,-0.024,-0.007,0.049,0.024,0.000,
0.260,0.054,0.183,-0.164,0.014,-0.000,-0.025,0.001,0.044,0.021,0.000,
0.265,0.061,0.245,-0.122,0.014,0.000,-0.025,0.020,0.049,0.001,0.000,
0.267,0.072,0.321,-0.044,0.014,0.001,-0.025,0.030,0.049,-0.039,0.000,
0.269,0.076,0.364,0.045,0.014,0.001,-0.025,0.021,0.039,-0.068,0.000,
0.271,0.076,0.366,0.103,0.014,0.002,-0.025,0.011,0.032,-0.071,0.000,
0.273,0.071,0.338,0.117,0.014,0.003,-0.025,0.011,0.023,-0.076,0.000,
0.275,0.057,0.275,0.100,0.014,0.004,-0.025,0.014,0.021,-0.075,0.000,
0.277,0.042,0.203,0.069,0.015,0.004,-0.024,0.006,0.026,-0.055,0.000,
0.279,0.039,0.144,0.021,0.015,0.005,-0.024,-0.008,0.031,-0.028,0.000,
0.281,0.049,0.118,-0.032,0.015,0.005,-0.024,-0.009,0.033,0.013,0.000,
0.283,0.066,0.132,-0.090,0.015,0.005,-0.024,0.005,0.036,0.046,0.000,
0.285,0.073,0.170,-0.130,0.015,0.005,-0.025,0.014,0.036,0.052,0.000,
0.287,0.059,0.215,-0.144,0.015,0.006,-0.025,0.017,0.027,0.068,0.000,
0.291,0.009,0.262,-0.142,0.015,0.006,-0.025,0.025,0.013,0.070,0.000,
0.293,-0.056,0.291,-0.161,0.015,0.007,-0.025,0.032,0.012,0.051,0.000,
0.295,-0.090,0.260,-0.203,0.015,0.007,-0.026,0.018,0.022,0.042,0.000,
0.297,-0.087,0.191,-0.248,0.015,0.008,-0.026,-0.005,0.029,0.049,0.000,
0.299,-0.049,0.098,-0.291,0.015,0.008,-0.027,-0.024,0.027,0.052,0.000,
0.301,0.004,0.020,-0.325,0.015,0.008,-0.027,-0.032,0.020,0.035,0.000,
0.303,0.071,-0.036,-0.362,0.015,0.008,-0.028,-0.032,0.019,0.010,0.000,
0.305,0.128,-0.068,-0.394,0.015,0.008,-0.029,-0.033,0.028,-0.014,0.000,
0.307,0.169,-0.102,-0.414,0.015,0.008,-0.029,-0.031,0.045,-0.036,0.000,
0.309,0.192,-0.139,-0.412,0.015,0.008,-0.030,-0.034,0.058,-0.049,0.000,
0.311,0.213,-0.184,-0.376,0.016,0.008,-0.031,-0.042,0.063,-0.052,0.000,
0.316,0.231,-0.223,-0.326,0.016,0.007,-0.032,-0.041,0.046,-0.057,0.000,
0.318,0.246,-0.299,-0.276,0.017,0.007,-0.032,-0.040,0.026,-0.064,0.000,
0.320,0.252,-0.364,-0.246,0.017,0.006,-0.033,-0.040,0.026,-0.062,0.000,
0.322,0.229,-0.427,-0.241,0.018,0.006,-0.033,-0.026,0.046,-0.039,0.000,
0.324,0.175,-0.490,-0.248,0.018,0.005,-0.034,-0.016,0.055,-0.026,0.000,
0.326,0.111,-0.544,-0.256,0.018,0.004,-0.034,-0.001,0.060,-0.012,0.000,
0.328,0.040,-0.605,-0.253,0.019,0.003,-0.035,0.009,0.064,-0.007,0.000,
0.330,-0.021,-0.649,-0.242,0.019,0.001,-0.035,0.024,0.062,-0.011,0.000,
0.332,-0.066,-0.637,-0.225,0.019,0.000,-0.036,0.028,0.056,-0.015,0.000,
0.334,-0.085,-0.572,-0.210,0.019,-0.001,-0.036,0.029,0.046,-0.016,0.000,
0.336,-0.080,-0.473,-0.205,0.018,-0.002,-0.037,0.030,0.032,-0.015,0.000,
0.338,-0.067,-0.330,-0.209,0.018,-0.003,-0.037,0.031,0.027,-0.013,0.000,
0.342,-0.059,-0.197,-0.214,0.018,-0.004,-0.038,0.052,-0.017,-0.018,0.000,
0.344,-0.085,-0.080,-0.242,0.018,-0.004,-0.038,0.062,-0.053,-0.023,0.000,
0.346,-0.123,-0.004,-0.286,0.018,-0.004,-0.038,0.051,-0.054,-0.020,0.000,
0.348,-0.163,0.051,-0.353,0.018,-0.004,-0.039,0.050,-0.039,-0.011,0.000,
0.350,-0.195,0.084,-0.414,0.017,-0.004,-0.040,0.063,-0.028,0.002,0.000,
0.352,-0.217,0.102,-0.453,0.017,-0.004,-0.041,0.067,-0.030,0.011,0.000,
0.354,-0.236,0.112,-0.464,0.016,-0.004,-0.042,0.059,-0.043,0.013,0.000,
0.356,-0.244,0.102,-0.449,0.016,-0.004,-0.042,0.051,-0.057,0.009,0.000,
0.358,-0.240,0.038,-0.409,0.016,-0.004,-0.043,0.053,-0.060,0.003,0.000,
0.360,-0.233,-0.054,-0.362,0.015,-0.003,-0.044,0.050,-0.051,-0.005,0.000,
0.362,-0.236,-0.160,-0.301,0.015,-0.004,-0.045,0.041,-0.040,-0.010,0.000,
0.367,-0.250,-0.240,-0.240,0.014,-0.004,-0.045,0.022,-0.028,-0.023,0.000,
0.369,-0.254,-0.262,-0.180,0.014,-0.004,-0.046,0.017,-0.016,-0.040,0.000,
0.371,-0.219,-0.225,-0.129,0.013,-0.005,-0.046,0.017,-0.004,-0.045,0.000,
0.373,-0.161,-0.160,-0.093,0.013,-0.005,-0.047,0.006,-0.000,-0.043,0.000,
0.375,-0.080,-0.074,-0.055,0.012,-0.006,-0.047,0.002,-0.005,-0.038,0.000,
0.377,-0.004,0.008,-0.019,0.012,-0.006,-0.047,0.007,-0.011,-0.036,0.000,
0.379,0.052,0.097,0.016,0.012,-0.006,-0.047,0.011,-0.016,-0.035,0.000,
0.381,0.072,0.168,0.038,0.012,-0.006,-0.047,0.017,-0.028,-0.033,0.000,
0.383,0.050,0.212,0.045,0.012,-0.005,-0.047,0.022,-0.036,-0.031,0.000,
0.385,0.004,0.218,0.035,0.012,-0.005,-0.047,0.026,-0.053,-0.027,0.000,
0.387,-0.054,0.184,0.000,0.013,-0.004,-0.047,0.023,-0.059,-0.023,0.000,
0.389,-0.098,0.136,-0.041,0.012,-0.004,-0.047,0.016,-0.054,0.001,0.000,
0.393,-0.118,0.096,-0.072,0.012,-0.004,-0.047,0.004,-0.028,0.064,0.000,
0.395,-0.144,0.106,-0.089,0.012,-0.004,-0.047,-0.000,-0.021,0.097,0.000,
0.397,-0.175,0.154,-0.085,0.012,-0.003,-0.047,-0.006,-0.035,0.099,0.000,
0.399,-0.212,0.231,-0.064,0.011,-0.003,-0.047,-0.017,-0.043,0.094,0.000,
0.401,-0.245,0.299,-0.037,0.011,-0.003,-0.047,-0.028,-0.039,0.088,0.000,
0.403,-0.274,0.338,-0.001,0.010,-0.002,-0.047,-0.037,-0.034,0.091,0.000,
0.405,-0.291,0.346,0.033,0.010,-0.001,-0.047,-0.041,-0.034,0.096,0.000,
0.407,-0.296,0.347,0.055,0.009,-0.001,-0.047,-0.041,-0.039,0.084,0.000,
0.409,-0.295,0.354,0.062,0.009,0.000,-0.047,-0.037,-0.047,0.060,0.000,
0.411,-0.298,0.367,0.058,0.008,0.001,-0.047,-0.033,-0.054,0.040,0.000,
0.413,-0.299,0.367,0.048,0.008,0.001,-0.047,-0.036,-0.057,0.024,0.000,
0.415,-0.294,0.342,0.035,0.007,0.002,-0.047,-0.038,-0.057,0.013,0.000,
0.420,-0.286,0.262,0.026,0.006,0.003,-0.047,-0.011,-0.047,0.003,0.000,
0.422,-0.285,0.116,0.045,0.006,0.003,-0.047,0.017,-0.034,0.007,0.000,
0.424,-0.266,-0.049,0.077,0.005,0.004,-0.047,0.030,-0.026,0.008,0.000,
0.426,-0.225,-0.190,0.097,0.005,0.004,-0.047,0.048,-0.029,-0.019,0.000,
0.428,-0.185,-0.270,0.104,0.004,0.003,-0.046,0.067,-0.037,-0.054,0.000,
0.430,-0.155,-0.291,0.109,0.004,0.003,-0.046,0.072,-0.037,-0.064,0.000,
0.432,-0.130,-0.284,0.127,0.004,0.002,-0.046,0.071,-0.031,-0.059,0.000,
0.434,-0.108,-0.281,0.153,0.003,0.001,-0.046,0.071,-0.023,-0.055,0.000,
0.436,-0.074,-0.330,0.177,0.003,0.001,-0.045,0.065,-0.020,-0.048,0.000,
0.438,-0.031,-0.407,0.188,0.003,0.000,-0.045,0.056,-0.020,-0.035,0.000,
0.440,0.031,-0.486,0.171,0.003,-0.001,-0.045,0.043,-0.012,-0.016,0.000,
0.444,0.094,-0.530,0.141,0.003,-0.002,-0.044,0.002,0.000,-0.007,0.000,
0.446,0.150,-0.512,0.120,0.003,-0.003,-0.044,-0.022,-0.005,-0.017,0.000,
0.448,0.183,-0.460,0.120,0.003,-0.004,-0.044,-0.016,-0.021,-0.023,0.000,
0.450,0.184,-0.388,0.142,0.004,-0.005,-0.044,-0.000,-0.031,-0.013,0.000,
0.452,0.160,-0.322,0.169,0.004,-0.005,-0.043,0.011,-0.027,-0.001,0.000,
0.454,0.130,-0.279,0.184,0.004,-0.006,-0.043,0.018,-0.015,0.002,0.000,
0.456,0.103,-0.260,0.175,0.005,-0.006,-0.043,0.023,-0.004,0.008,0.000,
0.458,0.075,-0.251,0.124,0.005,-0.007,-0.042,0.024,0.003,0.014,0.000,
0.460,0.051,-0.248,0.054,0.005,-0.008,-0.042,0.028,0.010,0.016,0.000,
0.462,0.015,-0.247,-0.024,0.005,-0.008,-0.042,0.028,0.014,0.019,0.000,
0.464,-0.026,-0.254,-0.086,0.005,-0.009,-0.042,0.031,0.011,0.034,0.000,
0.466,-0.070,-0.283,-0.127,0.005,-0.009,-0.042,0.044,-0.000,0.047,0.000,
0.471,-0.099,-0.320,-0.149,0.005,-0.010,-0.042,0.062,-0.039,0.054,0.000,
0.473,-0.064,-0.323,-0.191,0.005,-0.010,-0.043,0.062,-0.079,0.058,0.000,
0.475,0.005,-0.287,-0.243,0.005,-0.011,-0.043,0.043,-0.097,0.064,0.000,
0.477,0.081,-0.194,-0.316,0.005,-0.011,-0.043,0.017,-0.105,0.068,0.000,
0.479,0.141,-0.084,-0.384,0.005,-0.012,-0.044,0.007,-0.110,0.071,0.000,
0.481,0.179,0.036,-0.439,0.005,-0.012,-0.045,-0.003,-0.113,0.079,0.000,
0.483,0.195,0.135,-0.473,0.005,-0.012,-0.046,-0.009,-0.112,0.079,0.000,
0.485,0.200,0.223,-0.495,0.006,-0.012,-0.047,-0.016,-0.111,0.062,0.000,
0.487,0.197,0.279,-0.505,0.006,-0.011,-0.048,-0.018,-0.109,0.051,0.000,
0.489,0.190,0.296,-0.487,0.007,-0.011,-0.049,0.002,-0.090,0.015,0.000,
0.491,0.186,0.283,-0.441,0.007,-0.010,-0.050,0.021,-0.074,-0.024,0.000,
0.493,0.191,0.255,-0.380,0.007,-0.009,-0.051,0.021,-0.071,-0.033,0.000,
0.498,0.207,0.226,-0.312,0.008,-0.009,-0.051,0.008,-0.081,-0.021,0.000,
0.500,0.213,0.188,-0.278,0.008,-0.009,-0.052,-0.012,-0.090,0.003,0.000,
0.502,0.197,0.148,-0.289,0.009,-0.008,-0.052,-0.039,-0.091,0.021,0.000,
0.504,0.171,0.113,-0.324,0.009,-0.008,-0.053,-0.055,-0.092,0.027,0.000,
0.506,0.144,0.060,-0.378,0.009,-0.008,-0.054,-0.056,-0.089,0.028,0.000,
0.508,0.127,-0.001,-0.429,0.010,-0.008,-0.054,-0.042,-0.076,0.022,0.000,
0.510,0.128,-0.059,-0.464,0.010,-0.008,-0.055,-0.027,-0.065,0.006,0.000,
0.512,0.145,-0.093,-0.478,0.010,-0.008,-0.056,-0.021,-0.066,0.000,0.000,
0.514,0.182,-0.106,-0.472,0.010,-0.008,-0.057,-0.026,-0.070,0.011,0.000,
0.516,0.223,-0.104,-0.463,0.011,-0.008,-0.058,-0.038,-0.065,0.032,0.000,
0.518,0.268,-0.089,-0.469,0.011,-0.008,-0.059,-0.046,-0.058,0.057,0.000,
0.523,0.304,-0.076,-0.486,0.012,-0.008,-0.060,-0.044,-0.015,0.078,0.000,
0.525,0.336,-0.139,-0.536,0.012,-0.009,-0.061,-0.039,0.012,0.075,0.000,
0.527,0.352,-0.232,-0.585,0.013,-0.009,-0.062,-0.035,0.014,0.055,0.000,
0.529,0.348,-0.307,-0.610,0.014,-0.009,-0.063,-0.045,0.013,0.036,0.000,
0.531,0.334,-0.335,-0.605,0.014,-0.010,-0.064,-0.065,0.015,0.018,0.000,
0.533,0.329,-0.315,-0.556,0.015,-0.011,-0.066,-0.087,0.009,0.002,0.000,
0.535,0.334,-0.270,-0.481,0.016,-0.011,-0.067,-0.106,-0.005,-0.014,0.000,
0.537,0.337,-0.198,-0.374,0.016,-0.012,-0.068,-0.119,-0.021,-0.021,0.000,
0.539,0.333,-0.121,-0.262,0.017,-0.012,-0.068,-0.123,-0.029,-0.018,0.000,
0.541,0.320,-0.054,-0.161,0.018,-0.012,-0.069,-0.119,-0.030,-0.008,0.000,
0.543,0.295,-0.002,-0.055,0.018,-0.013,-0.069,-0.111,-0.028,0.006,0.000,
0.545,0.264,0.028,0.027,0.019,-0.013,-0.069,-0.101,-0.026,0.024,0.000,
0.549,0.229,0.042,0.090,0.020,-0.012,-0.069,-0.061,-0.027,0.054,0.000,
0.551,0.199,0.023,0.098,0.020,-0.012,-0.069,-0.038,-0.041,0.061,0.000,
0.553,0.179,-0.016,0.056,0.020,-0.012,-0.069,-0.038,-0.049,0.049,0.000,
0.555,0.159,-0.070,-0.033,0.021,-0.012,-0.069,-0.033,-0.042,0.036,0.000,
0.557,0.143,-0.112,-0.126,0.021,-0.013,-0.069,-0.016,-0.023,0.025,0.000,
0.559,0.129,-0.115,-0.203,0.021,-0.013,-0.069,0.003,-0.006,0.011,0.000,
0.561,0.119,-0.078,-0.242,0.022,-0.013,-0.070,0.011,-0.002,0.002,0.000,
0.563,0.113,-0.011,-0.247,0.022,-0.013,-0.070,0.023,0.004,-0.010,0.000,
0.565,0.114,0.101,-0.241,0.022,-0.013,-0.071,0.031,0.018,-0.020,0.000,
0.567,0.125,0.224,-0.235,0.022,-0.013,-0.071,0.021,0.030,-0.018,0.000,
0.569,0.161,0.364,-0.223,0.023,-0.012,-0.072,0.002,0.038,-0.001,0.000,
0.571,0.212,0.486,-0.209,0.023,-0.012,-0.072,-0.009,0.046,0.010,0.000,
0.576,0.280,0.584,-0.203,0.023,-0.011,-0.072,-0.030,0.060,-0.022,0.000,
0.578,0.346,0.625,-0.225,0.024,-0.010,-0.073,-0.046,0.061,-0.037,0.000,
0.580,0.368,0.580,-0.259,0.025,-0.008,-0.073,-0.048,0.055,-0.014,0.000,
0.582,0.347,0.479,-0.282,0.025,-0.007,-0.074,-0.047,0.049,0.004,0.000,
0.584,0.299,0.320,-0.285,0.026,-0.006,-0.074,-0.046,0.041,0.011,0.000,
0.586,0.252,0.165,-0.278,0.027,-0.006,-0.075,-0.037,0.030,0.016,0.000,
0.588,0.210,0.027,-0.268,0.027,-0.005,-0.075,-0.026,0.016,0.019,0.000,
0.590,0.176,-0.068,-0.255,0.028,-0.005,-0.076,-0.015,0.006,0.025,0.000,
0.592,0.148,-0.120,-0.239,0.028,-0.005,-0.077,-0.008,0.004,0.036,4.000,
0.594,0.111,-0.153,-0.211,0.028,-0.006,-0.077,-0.006,0.004,0.045,0.000,
0.596,0.045,-0.197,-0.175,0.028,-0.006,-0.077,-0.003,-0.009,0.047,0.000,
0.601,-0.028,-0.251,-0.146,0.029,-0.006,-0.078,-0.004,-0.028,0.057,0.000,
0.603,-0.118,-0.336,-0.133,0.028,-0.007,-0.078,-0.003,-0.035,0.058,0.000,
0.605,-0.205,-0.429,-0.163,0.028,-0.007,-0.078,0.004,-0.033,0.038,0.000,
0.607,-0.265,-0.504,-0.223,0.028,-0.008,-0.079,0.013,-0.026,0.023,0.000,
0.609,-0.299,-0.556,-0.302,0.027,-0.009,-0.079,0.018,-0.014,0.025,0.000,
0.611,-0.304,-0.566,-0.363,0.027,-0.010,-0.080,0.019,-0.002,0.035,0.000,
0.613,-0.280,-0.512,-0.385,0.026,-0.012,-0.080,0.009,0.010,0.057,0.000,
0.615,-0.247,-0.426,-0.374,0.026,-0.013,-0.081,-0.004,0.014,0.087,0.000,
0.617,-0.219,-0.339,-0.348,0.025,-0.013,-0.082,-0.012,0.009,0.108,0.000,
0.619,-0.201,-0.269,-0.323,0.025,-0.014,-0.083,-0.012,0.003,0.114,0.000,
0.621,-0.198,-0.232,-0.305,0.024,-0.015,-0.083,-0.014,0.002,0.107,0.000,
0.623,-0.209,-0.245,-0.295,0.024,-0.015,-0.084,-0.023,0.007,0.087,0.000,
