time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.197,-0.094,0.001,-0.075,-0.004,-0.008,-0.004,-0.003,0.003,-0.010,0.000,
0.199,-0.089,0.008,-0.073,-0.004,-0.008,-0.004,-0.001,0.001,-0.013,0.000,
0.201,-0.083,0.011,-0.059,-0.005,-0.008,-0.004,0.000,-0.001,-0.016,0.000,
0.203,-0.077,0.012,-0.038,-0.005,-0.008,-0.004,0.001,-0.003,-0.017,0.000,
0.205,-0.073,0.012,-0.020,-0.005,-0.008,-0.004,0.002,-0.004,-0.017,0.000,
0.207,-0.073,0.009,-0.009,-0.005,-0.008,-0.004,0.002,-0.003,-0.015,0.000,
0.209,-0.076,0.001,-0.003,-0.005,-0.008,-0.004,0.002,-0.003,-0.013,0.000,
0.211,-0.082,-0.009,-0.000,-0.005,-0.008,-0.004,0.002,-0.003,-0.013,0.000,
0.213,-0.091,-0.020,0.005,-0.006,-0.008,-0.004,0.001,-0.004,-0.014,0.000,
0.215,-0.105,-0.031,0.013,-0.006,-0.008,-0.004,-0.000,-0.006,-0.015,0.000,
0.217,-0.121,-0.039,0.026,-0.006,-0.008,-0.004,-0.001,-0.008,-0.015,0.000,
0.219,-0.136,-0.044,0.041,-0.006,-0.008,-0.004,-0.001,-0.010,-0.014,0.000,
0.221,-0.145,-0.041,0.057,-0.006,-0.008,-0.004,-0.001,-0.012,-0.012,0.000,
0.223,-0.149,-0.029,0.071,-0.007,-0.008,-0.004,-0.000,-0.014,-0.009,0.000,
0.225,-0.148,-0.012,0.082,-0.007,-0.009,-0.004,-0.000,-0.015,-0.008,0.000,
0.227,-0.145,0.004,0.089,-0.007,-0.009,-0.004,-0.000,-0.014,-0.006,0.000,
0.229,-0.140,0.016,0.088,-0.008,-0.009,-0.003,-0.001,-0.013,-0.005,0.000,
0.231,-0.130,0.021,0.080,-0.008,-0.009,-0.003,-0.002,-0.010,-0.006,0.000,
0.233,-0.113,0.022,0.071,-0.008,-0.009,-0.003,-0.003,-0.006,-0.007,0.000,
0.235,-0.092,0.024,0.067,-0.008,-0.008,-0.003,-0.005,-0.003,-0.008,0.000,
0.237,-0.069,0.030,0.069,-0.009,-0.008,-0.003,-0.007,-0.001,-0.008,0.000,
0.239,-0.050,0.039,0.074,-0.009,-0.008,-0.003,-0.009,0.002,-0.008,0.000,
0.241,-0.040,0.044,0.074,-0.009,-0.008,-0.002,-0.010,0.004,-0.007,0.000,
0.243,-0.037,0.037,0.064,-0.009,-0.008,-0.002,-0.011,0.006,-0.006,0.000,
0.245,-0.042,0.020,0.047,-0.009,-0.008,-0.002,-0.012,0.008,-0.002,0.000,
0.247,-0.050,-0.002,0.024,-0.009,-0.008,-0.002,-0.012,0.009,0.002,0.000,
0.249,-0.058,-0.019,-0.003,-0.009,-0.008,-0.002,-0.012,0.011,0.007,0.000,
0.251,-0.061,-0.031,-0.028,-0.009,-0.008,-0.002,-0.012,0.013,0.011,0.000,
0.253,-0.059,-0.037,-0.047,-0.009,-0.008,-0.002,-0.011,0.013,0.015,0.000,
0.255,-0.056,-0.042,-0.055,-0.010,-0.008,-0.002,-0.011,0.012,0.019,0.000,
0.257,-0.053,-0.047,-0.053,-0.010,-0.008,-0.002,-0.012,0.009,0.022,0.000,
0.259,-0.053,-0.047,-0.041,-0.010,-0.008,-0.002,-0.012,0.005,0.024,0.000,
0.261,-0.057,-0.043,-0.025,-0.010,-0.009,-0.002,-0.013,0.001,0.024,0.000,
0.263,-0.065,-0.031,-0.012,-0.010,-0.009,-0.003,-0.013,-0.003,0.021,0.000,
0.265,-0.075,-0.016,-0.004,-0.010,-0.009,-0.003,-0.014,-0.005,0.016,0.000,
0.267,-0.083,0.000,0.001,-0.010,-0.009,-0.003,-0.014,-0.006,0.008,0.000,
0.269,-0.088,0.017,0.003,-0.010,-0.009,-0.003,-0.014,-0.007,-0.001,0.000,
0.271,-0.086,0.031,-0.002,-0.011,-0.009,-0.003,-0.012,-0.009,-0.010,0.000,
0.273,-0.072,0.040,-0.013,-0.011,-0.009,-0.003,-0.010,-0.012,-0.017,0.000,
0.275,-0.050,0.040,-0.028,-0.011,-0.009,-0.003,-0.007,-0.012,-0.021,0.000,
0.277,-0.030,0.034,-0.044,-0.011,-0.008,-0.003,-0.004,-0.009,-0.021,0.000,
0.279,-0.017,0.027,-0.060,-0.011,-0.008,-0.003,-0.001,-0.005,-0.020,0.000,
0.281,-0.013,0.026,-0.074,-0.011,-0.008,-0.003,0.001,-0.001,-0.018,0.000,
0.283,-0.018,0.030,-0.083,-0.011,-0.008,-0.003,0.002,0.001,-0.017,0.000,
0.285,-0.024,0.035,-0.086,-0.011,-0.008,-0.003,0.002,0.002,-0.016,0.000,
0.287,-0.026,0.040,-0.083,-0.011,-0.008,-0.003,0.002,0.001,-0.015,0.000,
0.289,-0.023,0.042,-0.073,-0.011,-0.008,-0.003,0.003,-0.000,-0.014,0.000,
0.291,-0.018,0.041,-0.063,-0.011,-0.008,-0.004,0.004,-0.002,-0.013,0.000,
0.293,-0.015,0.034,-0.061,-0.011,-0.008,-0.004,0.005,-0.003,-0.012,0.000,
0.295,-0.014,0.024,-0.066,-0.011,-0.008,-0.004,0.006,-0.005,-0.010,0.000,
0.297,-0.014,0.011,-0.076,-0.011,-0.008,-0.004,0.007,-0.006,-0.008,0.000,
0.299,-0.016,-0.000,-0.089,-0.011,-0.008,-0.004,0.007,-0.006,-0.006,0.000,
0.301,-0.020,-0.010,-0.104,-0.011,-0.008,-0.004,0.006,-0.005,-0.002,0.000,
0.303,-0.025,-0.019,-0.123,-0.012,-0.008,-0.005,0.004,-0.004,0.001,0.000,
0.305,-0.030,-0.026,-0.141,-0.012,-0.008,-0.005,0.002,-0.003,0.004,0.000,
0.307,-0.033,-0.032,-0.152,-0.012,-0.008,-0.005,-0.001,-0.002,0.006,0.000,
0.309,-0.030,-0.036,-0.151,-0.012,-0.008,-0.005,-0.003,-0.001,0.007,0.000,
0.311,-0.020,-0.039,-0.136,-0.012,-0.008,-0.006,-0.004,0.000,0.008,0.000,
0.313,-0.004,-0.042,-0.107,-0.012,-0.008,-0.006,-0.005,0.001,0.009,0.000,
0.315,0.015,-0.043,-0.071,-0.012,-0.008,-0.006,-0.006,0.000,0.010,0.000,
0.317,0.034,-0.042,-0.038,-0.012,-0.008,-0.006,-0.006,-0.002,0.010,0.000,
0.319,0.053,-0.038,-0.015,-0.012,-0.008,-0.006,-0.006,-0.004,0.010,0.000,
0.321,0.068,-0.034,-0.003,-0.012,-0.008,-0.006,-0.006,-0.005,0.008,0.000,
0.323,0.076,-0.031,0.002,-0.011,-0.008,-0.006,-0.004,-0.006,0.007,0.000,
0.325,0.078,-0.030,0.004,-0.011,-0.009,-0.006,-0.002,-0.005,0.005,0.000,
0.327,0.076,-0.030,0.004,-0.011,-0.009,-0.006,0.000,-0.003,0.003,0.000,
0.329,0.074,-0.029,0.004,-0.011,-0.009,-0.006,0.001,-0.001,0.000,0.000,
0.331,0.073,-0.027,0.003,-0.011,-0.009,-0.006,0.000,0.003,-0.003,0.000,
0.333,0.074,-0.024,-0.003,-0.011,-0.009,-0.006,-0.001,0.006,-0.006,0.000,
0.335,0.071,-0.023,-0.015,-0.011,-0.009,-0.006,-0.002,0.007,-0.009,0.000,
0.337,0.063,-0.026,-0.028,-0.010,-0.009,-0.006,-0.003,0.008,-0.011,0.000,
0.339,0.049,-0.033,-0.035,-0.010,-0.009,-0.006,-0.004,0.009,-0.012,0.000,
0.341,0.032,-0.041,-0.037,-0.010,-0.009,-0.007,-0.004,0.009,-0.011,0.000,
0.343,0.015,-0.046,-0.038,-0.010,-0.009,-0.007,-0.003,0.008,-0.011,0.000,
0.345,-0.001,-0.047,-0.042,-0.010,-0.009,-0.007,-0.003,0.007,-0.010,0.000,
0.347,-0.017,-0.045,-0.048,-0.010,-0.009,-0.007,-0.003,0.005,-0.010,0.000,
0.349,-0.033,-0.041,-0.052,-0.010,-0.009,-0.007,-0.003,0.004,-0.011,0.000,
0.351,-0.045,-0.037,-0.051,-0.010,-0.009,-0.007,-0.004,0.003,-0.013,0.000,
0.353,-0.050,-0.034,-0.048,-0.010,-0.009,-0.007,-0.004,0.002,-0.015,0.000,
0.355,-0.047,-0.033,-0.046,-0.010,-0.010,-0.007,-0.005,0.002,-0.017,0.000,
0.357,-0.042,-0.035,-0.044,-0.010,-0.010,-0.007,-0.006,-0.000,-0.020,0.000,
0.359,-0.043,-0.043,-0.042,-0.011,-0.010,-0.007,-0.007,-0.003,-0.021,0.000,
0.361,-0.050,-0.057,-0.038,-0.011,-0.010,-0.007,-0.007,-0.006,-0.020,0.000,
0.363,-0.061,-0.072,-0.035,-0.011,-0.010,-0.008,-0.007,-0.009,-0.016,0.000,
0.365,-0.067,-0.082,-0.029,-0.011,-0.010,-0.008,-0.006,-0.012,-0.011,0.000,
0.367,-0.068,-0.088,-0.018,-0.011,-0.010,-0.008,-0.003,-0.013,-0.006,0.000,
0.369,-0.064,-0.092,-0.003,-0.011,-0.010,-0.008,-0.001,-0.012,-0.001,0.000,
0.371,-0.059,-0.095,0.015,-0.011,-0.011,-0.008,0.002,-0.011,0.002,0.000,
0.373,-0.051,-0.094,0.031,-0.011,-0.011,-0.008,0.004,-0.010,0.004,0.000,
0.375,-0.044,-0.083,0.040,-0.011,-0.011,-0.008,0.005,-0.007,0.006,0.000,
0.377,-0.039,-0.064,0.044,-0.012,-0.011,-0.008,0.004,-0.005,0.009,0.000,
0.379,-0.037,-0.048,0.045,-0.012,-0.011,-0.007,0.002,-0.003,0.011,0.000,
0.381,-0.038,-0.039,0.042,-0.012,-0.011,-0.007,-0.001,-0.001,0.013,0.000,
0.383,-0.046,-0.040,0.041,-0.012,-0.011,-0.007,-0.004,0.001,0.015,0.000,
