time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.114,-0.001,-0.130,0.020,-0.000,-0.010,0.004,0.015,0.035,-0.009,0.000,
0.116,-0.018,-0.143,0.073,-0.000,-0.010,0.004,0.017,0.046,-0.018,0.000,
0.118,-0.007,-0.149,0.113,-0.000,-0.011,0.004,0.019,0.050,-0.025,0.000,
0.120,0.023,-0.152,0.135,-0.000,-0.011,0.004,0.019,0.046,-0.039,0.000,
0.122,0.061,-0.162,0.138,-0.000,-0.011,0.004,0.015,0.034,-0.059,0.000,
0.124,0.105,-0.177,0.123,0.000,-0.012,0.005,0.007,0.018,-0.085,0.000,
0.126,0.145,-0.184,0.100,0.000,-0.012,0.005,-0.007,0.005,-0.114,0.000,
0.128,0.183,-0.184,0.073,0.001,-0.012,0.005,-0.022,-0.004,-0.139,0.000,
0.130,0.206,-0.183,0.047,0.001,-0.013,0.005,-0.034,-0.010,-0.157,0.000,
0.135,0.203,-0.190,0.028,0.001,-0.013,0.005,-0.039,-0.015,-0.167,0.000,
0.137,0.155,-0.180,0.031,0.002,-0.014,0.005,-0.037,-0.023,-0.160,0.000,
0.139,0.092,-0.153,0.054,0.002,-0.014,0.005,-0.029,-0.036,-0.135,0.000,
0.141,0.034,-0.106,0.102,0.002,-0.014,0.006,-0.019,-0.049,-0.095,0.000,
0.143,-0.004,-0.062,0.155,0.002,-0.014,0.006,-0.010,-0.057,-0.052,0.000,
0.145,-0.033,-0.039,0.195,0.002,-0.015,0.006,-0.004,-0.058,-0.016,0.000,
0.147,-0.059,-0.049,0.211,0.002,-0.015,0.006,0.002,-0.054,0.007,0.000,
0.149,-0.089,-0.102,0.203,0.002,-0.015,0.007,0.007,-0.047,0.018,0.000,
0.151,-0.147,-0.232,0.167,0.002,-0.015,0.007,0.008,-0.041,0.021,0.000,
0.153,-0.208,-0.374,0.121,0.002,-0.015,0.008,0.005,-0.035,0.022,0.000,
0.155,-0.261,-0.511,0.067,0.001,-0.016,0.008,-0.001,-0.030,0.023,0.000,
0.160,-0.290,-0.610,0.016,0.001,-0.017,0.008,-0.009,-0.026,0.023,0.000,
0.162,-0.316,-0.662,-0.023,0.000,-0.018,0.008,-0.029,-0.018,0.019,0.000,
0.164,-0.339,-0.662,-0.034,-0.001,-0.020,0.008,-0.048,-0.011,0.015,0.000,
0.166,-0.357,-0.625,-0.008,-0.001,-0.021,0.008,-0.056,-0.007,0.014,0.000,
0.168,-0.359,-0.575,0.035,-0.002,-0.022,0.008,-0.050,-0.007,0.017,0.000,
0.170,-0.322,-0.533,0.076,-0.003,-0.023,0.008,-0.031,-0.009,0.024,0.000,
0.172,-0.262,-0.521,0.102,-0.003,-0.024,0.008,-0.003,-0.011,0.032,0.000,
0.174,-0.188,-0.551,0.120,-0.004,-0.026,0.008,0.028,-0.010,0.037,0.000,
0.176,-0.127,-0.596,0.128,-0.004,-0.027,0.009,0.056,-0.004,0.034,0.000,
0.178,-0.084,-0.618,0.107,-0.004,-0.028,0.009,0.074,0.006,0.028,0.000,
0.180,-0.064,-0.604,0.062,-0.005,-0.029,0.009,0.086,0.016,0.025,0.000,
0.182,-0.062,-0.558,0.003,-0.005,-0.030,0.009,0.097,0.022,0.028,0.000,
0.186,-0.071,-0.481,-0.081,-0.005,-0.031,0.009,0.106,0.024,0.035,0.000,
0.188,-0.093,-0.395,-0.211,-0.005,-0.032,0.009,0.105,0.024,0.049,0.000,
0.190,-0.118,-0.336,-0.334,-0.005,-0.033,0.009,0.091,0.026,0.067,0.000,
0.192,-0.132,-0.294,-0.432,-0.005,-0.034,0.008,0.066,0.030,0.087,0.000,
0.194,-0.129,-0.259,-0.483,-0.006,-0.034,0.007,0.035,0.036,0.100,0.000,
0.196,-0.107,-0.206,-0.469,-0.006,-0.035,0.006,0.003,0.043,0.102,0.000,
0.198,-0.082,-0.150,-0.412,-0.006,-0.035,0.005,-0.020,0.051,0.096,0.000,
0.200,-0.058,-0.088,-0.324,-0.006,-0.036,0.004,-0.030,0.058,0.086,0.000,
0.202,-0.040,-0.043,-0.239,-0.006,-0.036,0.004,-0.027,0.063,0.075,0.000,
0.204,-0.027,-0.010,-0.164,-0.007,-0.036,0.003,-0.017,0.064,0.061,0.000,
0.206,-0.016,0.014,-0.118,-0.007,-0.036,0.003,-0.007,0.057,0.047,0.000,
0.208,0.001,0.041,-0.093,-0.007,-0.036,0.003,0.005,0.042,0.029,0.000,
0.213,0.019,0.070,-0.083,-0.007,-0.036,0.002,0.016,0.026,0.012,0.000,
0.215,0.037,0.140,-0.058,-0.007,-0.036,0.002,0.028,0.008,0.012,0.000,
0.217,0.045,0.201,-0.029,-0.006,-0.035,0.002,0.037,-0.008,0.019,0.000,
0.219,0.042,0.225,-0.015,-0.006,-0.035,0.002,0.040,-0.022,0.024,0.000,
0.221,0.032,0.218,-0.022,-0.006,-0.035,0.002,0.038,-0.033,0.024,0.000,
0.223,0.022,0.190,-0.043,-0.006,-0.034,0.002,0.036,-0.039,0.021,0.000,
0.225,0.009,0.126,-0.072,-0.006,-0.034,0.002,0.037,-0.039,0.020,0.000,
0.227,-0.004,0.040,-0.098,-0.006,-0.033,0.002,0.035,-0.036,0.020,0.000,
0.229,-0.018,-0.071,-0.112,-0.006,-0.033,0.002,0.027,-0.030,0.022,0.000,
0.231,-0.030,-0.171,-0.113,-0.006,-0.034,0.001,0.013,-0.023,0.026,0.000,
0.233,-0.037,-0.248,-0.099,-0.006,-0.034,0.001,-0.007,-0.014,0.034,0.000,
0.237,-0.036,-0.286,-0.073,-0.006,-0.034,0.001,-0.026,-0.002,0.048,0.000,
0.239,-0.026,-0.291,0.002,-0.006,-0.035,0.001,-0.045,0.013,0.063,0.000,
0.241,-0.003,-0.255,0.105,-0.006,-0.036,0.001,-0.060,0.024,0.069,0.000,
0.243,0.033,-0.172,0.206,-0.007,-0.036,0.001,-0.066,0.030,0.060,0.000,
0.245,0.069,-0.080,0.266,-0.006,-0.036,0.001,-0.062,0.030,0.045,0.000,
0.247,0.103,0.001,0.272,-0.006,-0.037,0.002,-0.050,0.026,0.032,0.000,
0.249,0.149,0.089,0.225,-0.006,-0.037,0.003,-0.040,0.019,0.024,0.000,
0.251,0.193,0.170,0.159,-0.006,-0.036,0.003,-0.034,0.011,0.020,0.000,
0.253,0.236,0.253,0.104,-0.005,-0.036,0.003,-0.038,0.005,0.021,0.000,
0.255,0.265,0.315,0.074,-0.005,-0.036,0.003,-0.045,0.004,0.026,0.000,
0.257,0.269,0.352,0.062,-0.004,-0.035,0.004,-0.052,0.008,0.033,0.000,
0.259,0.252,0.364,0.055,-0.004,-0.034,0.004,-0.055,0.013,0.034,0.000,
0.264,0.223,0.363,0.044,-0.003,-0.033,0.004,-0.055,0.017,0.029,0.000,
0.266,0.178,0.344,0.018,-0.003,-0.033,0.004,-0.052,0.020,0.025,0.000,
0.268,0.133,0.318,-0.004,-0.003,-0.032,0.004,-0.049,0.020,0.024,0.000,
0.270,0.081,0.276,-0.001,-0.002,-0.031,0.004,-0.049,0.019,0.023,0.000,
0.272,0.032,0.219,0.023,-0.002,-0.031,0.004,-0.054,0.023,0.020,0.000,
0.274,-0.020,0.133,0.054,-0.002,-0.030,0.004,-0.058,0.034,0.017,0.000,
0.276,-0.059,0.049,0.073,-0.002,-0.030,0.004,-0.056,0.048,0.018,0.000,
0.278,-0.079,-0.016,0.080,-0.002,-0.030,0.004,-0.047,0.061,0.026,0.000,
0.280,-0.084,-0.050,0.081,-0.002,-0.030,0.004,-0.033,0.070,0.029,0.000,
0.282,-0.105,-0.059,0.091,-0.003,-0.030,0.005,-0.022,0.076,0.023,0.000,
0.284,-0.139,-0.060,0.105,-0.003,-0.030,0.005,-0.017,0.076,0.008,0.000,
0.286,-0.172,-0.073,0.110,-0.003,-0.030,0.005,-0.021,0.068,-0.011,0.000,
0.290,-0.182,-0.121,0.078,-0.003,-0.031,0.005,-0.033,0.056,-0.024,0.000,
0.292,-0.153,-0.178,-0.000,-0.004,-0.031,0.005,-0.058,0.053,-0.021,0.000,
0.294,-0.113,-0.221,-0.087,-0.004,-0.031,0.005,-0.085,0.060,-0.006,0.000,
0.296,-0.065,-0.256,-0.156,-0.004,-0.032,0.005,-0.105,0.069,0.013,0.000,
0.298,-0.017,-0.271,-0.190,-0.004,-0.032,0.005,-0.112,0.076,0.026,0.000,
0.300,0.051,-0.251,-0.194,-0.004,-0.033,0.005,-0.105,0.079,0.028,0.000,
0.302,0.121,-0.207,-0.187,-0.004,-0.033,0.004,-0.087,0.079,0.021,0.000,
0.304,0.191,-0.138,-0.190,-0.004,-0.034,0.004,-0.061,0.075,0.007,0.000,
0.306,0.246,-0.050,-0.210,-0.004,-0.034,0.003,-0.035,0.070,-0.010,0.000,
0.308,0.267,0.031,-0.240,-0.003,-0.034,0.003,-0.013,0.061,-0.025,0.000,
0.310,0.256,0.097,-0.271,-0.003,-0.034,0.002,0.001,0.050,-0.035,0.000,
0.315,0.213,0.152,-0.303,-0.002,-0.034,0.002,0.023,0.035,-0.041,0.000,
0.317,0.114,0.191,-0.337,-0.002,-0.033,0.001,0.059,0.020,-0.043,0.000,
0.319,-0.011,0.211,-0.338,-0.002,-0.033,0.001,0.089,0.011,-0.040,0.000,
0.321,-0.115,0.212,-0.305,-0.002,-0.033,-0.000,0.099,0.007,-0.027,0.000,
0.323,-0.184,0.194,-0.250,-0.002,-0.032,-0.001,0.086,0.007,-0.006,0.000,
0.325,-0.226,0.134,-0.178,-0.002,-0.032,-0.001,0.060,0.003,0.020,0.000,
0.327,-0.243,0.057,-0.120,-0.003,-0.031,-0.001,0.035,-0.004,0.037,0.000,
0.329,-0.245,-0.025,-0.096,-0.003,-0.031,-0.002,0.020,-0.012,0.038,0.000,
0.331,-0.237,-0.088,-0.099,-0.004,-0.031,-0.002,0.018,-0.018,0.022,0.000,
0.333,-0.222,-0.137,-0.111,-0.004,-0.032,-0.002,0.022,-0.023,0.001,0.000,
0.335,-0.202,-0.174,-0.117,-0.004,-0.032,-0.002,0.023,-0.028,-0.015,0.000,
0.337,-0.170,-0.216,-0.087,-0.005,-0.032,-0.003,0.016,-0.033,-0.019,0.000,
0.341,-0.136,-0.252,-0.030,-0.005,-0.033,-0.003,0.003,-0.038,-0.013,0.000,
0.343,-0.072,-0.249,0.054,-0.006,-0.033,-0.003,-0.009,-0.045,0.005,0.000,
0.345,-0.009,-0.211,0.116,-0.006,-0.034,-0.003,-0.018,-0.055,0.019,0.000,
0.347,0.028,-0.135,0.131,-0.006,-0.034,-0.002,-0.020,-0.065,0.023,0.000,
0.349,0.033,-0.055,0.108,-0.006,-0.034,-0.002,-0.013,-0.070,0.006,0.000,
0.351,0.017,0.013,0.068,-0.006,-0.034,-0.002,-0.004,-0.070,-0.017,0.000,
0.353,-0.006,0.056,0.030,-0.006,-0.034,-0.002,0.000,-0.062,-0.038,0.000,
0.355,-0.024,0.094,-0.004,-0.006,-0.034,-0.002,-0.003,-0.051,-0.048,0.000,
0.357,-0.032,0.130,-0.026,-0.006,-0.034,-0.002,-0.012,-0.039,-0.043,0.000,
0.359,-0.030,0.166,-0.034,-0.006,-0.034,-0.002,-0.022,-0.030,-0.027,0.000,
0.361,-0.025,0.221,-0.029,-0.006,-0.034,-0.002,-0.030,-0.024,-0.009,0.000,
0.366,-0.024,0.274,-0.022,-0.006,-0.033,-0.002,-0.035,-0.021,0.003,0.000,
0.368,-0.036,0.267,-0.047,-0.006,-0.033,-0.002,-0.030,-0.020,0.013,0.000,
0.370,-0.057,0.209,-0.110,-0.006,-0.032,-0.002,-0.019,-0.024,0.021,0.000,
0.372,-0.078,0.140,-0.176,-0.006,-0.032,-0.002,-0.009,-0.029,0.031,0.000,
0.374,-0.085,0.090,-0.217,-0.006,-0.031,-0.003,-0.007,-0.029,0.042,0.000,
0.376,-0.074,0.073,-0.229,-0.006,-0.031,-0.003,-0.014,-0.024,0.050,0.000,
0.378,-0.047,0.085,-0.225,-0.006,-0.031,-0.004,-0.027,-0.020,0.049,0.000,
0.380,-0.006,0.113,-0.221,-0.007,-0.031,-0.004,-0.039,-0.014,0.041,0.000,
0.382,0.035,0.139,-0.221,-0.007,-0.031,-0.004,-0.043,-0.006,0.028,0.000,
0.384,0.067,0.158,-0.217,-0.006,-0.030,-0.005,-0.040,-0.000,0.015,0.000,
0.386,0.081,0.173,-0.202,-0.006,-0.030,-0.005,-0.031,0.003,0.009,0.000,
0.388,0.071,0.205,-0.161,-0.006,-0.030,-0.006,-0.020,0.003,0.014,0.000,
0.392,0.047,0.240,-0.112,-0.006,-0.029,-0.006,-0.008,0.002,0.026,0.000,
0.394,0.012,0.240,-0.065,-0.006,-0.029,-0.006,0.004,0.003,0.037,0.000,
0.396,-0.018,0.210,-0.036,-0.006,-0.028,-0.006,0.009,0.007,0.038,0.000,
0.398,-0.045,0.155,-0.015,-0.006,-0.028,-0.006,0.007,0.010,0.031,0.000,
0.400,-0.071,0.106,0.009,-0.006,-0.028,-0.007,0.005,0.013,0.021,0.000,
0.402,-0.115,0.080,0.053,-0.006,-0.027,-0.007,0.005,0.017,0.017,0.000,
0.404,-0.169,0.080,0.096,-0.006,-0.027,-0.006,0.008,0.022,0.015,0.000,
0.406,-0.234,0.090,0.123,-0.007,-0.027,-0.006,0.011,0.026,0.014,0.000,
0.408,-0.292,0.098,0.129,-0.007,-0.027,-0.006,0.013,0.028,0.014,0.000,
0.410,-0.337,0.100,0.122,-0.008,-0.027,-0.006,0.013,0.024,0.014,0.000,
0.412,-0.371,0.105,0.110,-0.008,-0.026,-0.005,0.012,0.015,0.014,0.000,
0.414,-0.375,0.094,0.101,-0.009,-0.026,-0.005,0.010,0.000,0.011,0.000,
0.419,-0.349,0.064,0.092,-0.010,-0.026,-0.005,0.004,-0.015,0.006,0.000,
0.421,-0.265,0.014,0.052,-0.011,-0.026,-0.005,-0.009,-0.026,-0.008,0.000,
0.423,-0.167,-0.024,-0.003,-0.011,-0.026,-0.005,-0.021,-0.027,-0.025,0.000,
0.425,-0.075,-0.028,-0.062,-0.012,-0.026,-0.005,-0.030,-0.021,-0.035,0.000,
0.427,-0.013,-0.006,-0.108,-0.012,-0.026,-0.005,-0.029,-0.010,-0.034,0.000,
0.429,0.026,0.030,-0.139,-0.012,-0.026,-0.005,-0.016,-0.000,-0.027,0.000,
0.431,0.044,0.057,-0.149,-0.012,-0.026,-0.005,0.004,0.005,-0.020,0.000,
0.433,0.051,0.062,-0.142,-0.012,-0.026,-0.006,0.021,0.006,-0.013,0.000,
0.435,0.052,0.054,-0.125,-0.011,-0.026,-0.006,0.031,0.004,-0.008,0.000,
0.437,0.052,0.055,-0.101,-0.011,-0.026,-0.006,0.028,0.001,-0.007,0.000,
0.439,0.049,0.072,-0.077,-0.011,-0.025,-0.006,0.013,0.000,-0.008,0.000,
0.443,0.040,0.100,-0.055,-0.011,-0.025,-0.007,-0.007,0.003,-0.008,0.000,
0.445,-0.008,0.143,0.003,-0.011,-0.025,-0.007,-0.023,0.002,-0.002,0.000,
0.447,-0.066,0.181,0.086,-0.011,-0.025,-0.007,-0.029,-0.003,0.010,0.000,
0.449,-0.108,0.204,0.159,-0.011,-0.025,-0.007,-0.027,-0.015,0.023,0.000,
0.451,-0.124,0.212,0.201,-0.011,-0.024,-0.006,-0.022,-0.032,0.035,0.000,
0.453,-0.108,0.220,0.198,-0.012,-0.024,-0.006,-0.015,-0.050,0.049,0.000,
0.455,-0.071,0.233,0.161,-0.012,-0.023,-0.005,-0.010,-0.062,0.063,0.000,
0.457,-0.020,0.271,0.090,-0.012,-0.023,-0.005,-0.007,-0.067,0.073,0.000,
0.459,0.022,0.322,0.012,-0.012,-0.022,-0.005,-0.007,-0.061,0.075,0.000,
0.461,0.037,0.397,-0.072,-0.012,-0.022,-0.005,-0.009,-0.047,0.072,0.000,
0.463,0.029,0.470,-0.132,-0.012,-0.021,-0.005,-0.010,-0.029,0.072,0.000,
0.465,0.006,0.529,-0.160,-0.012,-0.020,-0.005,-0.008,-0.017,0.074,0.000,
0.470,-0.021,0.555,-0.155,-0.012,-0.019,-0.006,-0.004,-0.013,0.075,0.000,
0.472,-0.060,0.489,-0.115,-0.012,-0.018,-0.006,0.002,-0.015,0.067,0.000,
0.474,-0.090,0.371,-0.082,-0.012,-0.017,-0.006,0.010,-0.027,0.052,0.000,
0.476,-0.097,0.263,-0.071,-0.012,-0.016,-0.006,0.019,-0.044,0.038,0.000,
0.478,-0.083,0.195,-0.083,-0.012,-0.015,-0.006,0.027,-0.059,0.026,0.000,
0.480,-0.049,0.145,-0.121,-0.013,-0.015,-0.007,0.031,-0.067,0.011,0.000,
0.482,-0.012,0.107,-0.169,-0.013,-0.015,-0.007,0.028,-0.070,-0.008,0.000,
0.484,0.022,0.070,-0.217,-0.013,-0.015,-0.007,0.022,-0.072,-0.029,0.000,
0.486,0.050,0.050,-0.249,-0.013,-0.014,-0.008,0.016,-0.077,-0.045,0.000,
0.488,0.083,0.048,-0.263,-0.013,-0.014,-0.008,0.007,-0.083,-0.049,0.000,
0.490,0.109,0.051,-0.254,-0.012,-0.014,-0.009,-0.003,-0.088,-0.046,0.000,
0.492,0.114,0.041,-0.220,-0.012,-0.014,-0.009,-0.008,-0.091,-0.040,0.000,
0.497,0.100,0.021,-0.175,-0.012,-0.014,-0.010,-0.003,-0.090,-0.035,0.000,
0.499,0.050,-0.057,-0.090,-0.012,-0.014,-0.010,0.021,-0.075,-0.030,0.000,
0.501,-0.008,-0.151,-0.018,-0.012,-0.014,-0.010,0.047,-0.053,-0.027,0.000,
0.503,-0.056,-0.232,0.012,-0.012,-0.014,-0.010,0.067,-0.031,-0.023,0.000,
0.505,-0.082,-0.274,0.007,-0.012,-0.015,-0.010,0.075,-0.016,-0.015,0.000,
0.507,-0.084,-0.277,-0.013,-0.012,-0.015,-0.010,0.075,-0.012,-0.009,0.000,
0.509,-0.072,-0.237,-0.037,-0.012,-0.016,-0.010,0.072,-0.016,-0.010,0.000,
0.511,-0.051,-0.146,-0.067,-0.012,-0.016,-0.010,0.072,-0.025,-0.015,0.000,
0.513,-0.027,-0.037,-0.096,-0.012,-0.017,-0.010,0.075,-0.033,-0.016,0.000,
0.515,-0.006,0.069,-0.118,-0.012,-0.017,-0.011,0.081,-0.040,-0.010,0.000,
0.517,0.020,0.174,-0.126,-0.012,-0.017,-0.011,0.089,-0.046,0.001,0.000,
0.521,0.042,0.246,-0.120,-0.012,-0.016,-0.011,0.099,-0.047,0.016,0.000,
0.523,0.054,0.283,-0.099,-0.012,-0.016,-0.011,0.099,-0.037,0.037,0.000,
0.525,0.068,0.300,-0.058,-0.012,-0.015,-0.011,0.089,-0.019,0.054,0.000,
0.527,0.084,0.309,-0.013,-0.012,-0.015,-0.012,0.073,0.004,0.060,0.000,
0.529,0.101,0.323,0.038,-0.012,-0.014,-0.012,0.055,0.028,0.058,0.000,
0.531,0.114,0.344,0.084,-0.012,-0.013,-0.012,0.043,0.053,0.047,0.000,
0.533,0.123,0.371,0.128,-0.011,-0.013,-0.011,0.040,0.078,0.032,0.000,
0.535,0.129,0.393,0.157,-0.011,-0.012,-0.011,0.045,0.103,0.016,0.000,
0.537,0.135,0.404,0.168,-0.011,-0.011,-0.011,0.052,0.124,0.003,0.000,
0.539,0.130,0.400,0.157,-0.011,-0.010,-0.010,0.050,0.135,-0.014,0.000,
0.541,0.109,0.386,0.128,-0.010,-0.010,-0.010,0.036,0.132,-0.037,0.000,
0.543,0.063,0.372,0.076,-0.010,-0.009,-0.010,0.017,0.118,-0.061,0.000,
0.548,0.012,0.369,0.024,-0.010,-0.008,-0.010,0.005,0.096,-0.083,0.000,
0.550,-0.009,0.374,-0.015,-0.010,-0.007,-0.010,0.015,0.064,-0.113,0.000,
0.552,0.003,0.383,-0.025,-0.010,-0.007,-0.010,0.038,0.035,-0.139,0.000,
0.554,0.044,0.393,-0.008,-0.010,-0.006,-0.010,0.059,0.016,-0.153,0.000,
0.556,0.091,0.395,0.018,-0.010,-0.005,-0.010,0.074,0.009,-0.153,0.000,
0.558,0.138,0.385,0.048,-0.010,-0.004,-0.010,0.082,0.012,-0.146,0.000,
0.560,0.172,0.369,0.069,-0.010,-0.003,-0.010,0.082,0.022,-0.141,0.000,
0.562,0.185,0.348,0.078,-0.009,-0.003,-0.010,0.076,0.034,-0.142,0.000,
0.564,0.175,0.319,0.081,-0.009,-0.002,-0.009,0.065,0.044,-0.149,0.000,
0.566,0.135,0.254,0.082,-0.008,-0.001,-0.009,0.054,0.048,-0.157,0.000,
0.568,0.085,0.177,0.078,-0.008,-0.001,-0.009,0.048,0.045,-0.164,0.000,
0.570,0.043,0.112,0.060,-0.008,-0.001,-0.009,0.048,0.036,-0.161,0.000,
0.574,0.013,0.078,0.035,-0.008,-0.000,-0.009,0.051,0.029,-0.145,0.000,
0.576,-0.037,0.071,-0.008,-0.008,-0.000,-0.009,0.057,0.036,-0.104,0.000,
0.578,-0.093,0.082,-0.065,-0.008,-0.000,-0.009,0.060,0.057,-0.051,0.000,
0.580,-0.131,0.098,-0.114,-0.008,0.000,-0.009,0.057,0.086,0.000,0.000,
0.582,-0.145,0.120,-0.141,-0.008,0.000,-0.009,0.051,0.115,0.040,0.000,
0.584,-0.141,0.149,-0.142,-0.009,0.001,-0.009,0.048,0.138,0.064,0.000,
0.586,-0.132,0.182,-0.119,-0.009,0.001,-0.010,0.048,0.154,0.072,0.000,
0.588,-0.136,0.224,-0.077,-0.009,0.001,-0.010,0.046,0.156,0.062,0.000,
0.590,-0.148,0.259,-0.037,-0.010,0.002,-0.010,0.042,0.147,0.043,0.000,
0.592,-0.143,0.274,-0.006,-0.010,0.002,-0.010,0.039,0.128,0.021,0.000,
0.594,-0.107,0.262,0.002,-0.010,0.003,-0.010,0.037,0.104,0.003,0.000,
0.599,-0.059,0.235,-0.012,-0.010,0.003,-0.010,0.037,0.079,-0.009,0.000,
0.601,0.008,0.205,-0.043,-0.010,0.004,-0.010,0.027,0.052,-0.016,0.000,
0.603,0.077,0.186,-0.074,-0.010,0.004,-0.010,0.012,0.036,-0.017,0.000,
0.605,0.129,0.179,-0.100,-0.010,0.005,-0.010,-0.007,0.036,-0.010,0.000,
0.607,0.181,0.184,-0.126,-0.010,0.005,-0.011,-0.026,0.046,0.007,0.000,
0.609,0.224,0.203,-0.143,-0.010,0.005,-0.011,-0.039,0.060,0.030,0.000,
0.611,0.256,0.233,-0.143,-0.009,0.006,-0.011,-0.042,0.071,0.051,0.000,
0.613,0.273,0.272,-0.114,-0.009,0.006,-0.011,-0.035,0.077,0.061,0.000,
0.615,0.263,0.293,-0.070,-0.008,0.007,-0.012,-0.022,0.077,0.056,0.000,
0.617,0.200,0.243,-0.022,-0.008,0.007,-0.012,-0.009,0.076,0.036,0.000,
